"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"45-54 years"	"45-54"	"Indiana"	"18"	91	920303	9.9
	"2012"	"2012"	"45-54 years"	"45-54"	"Iowa"	"19"	55	423537	13.0
	"2012"	"2012"	"45-54 years"	"45-54"	"Kansas"	"20"	47	388791	12.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Kentucky"	"21"	230	627061	36.7
	"2012"	"2012"	"45-54 years"	"45-54"	"Louisiana"	"22"	34	633679	5.4
	"2012"	"2012"	"45-54 years"	"45-54"	"Maine"	"23"	36	210092	17.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Maryland"	"24"	198	896020	22.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Massachusetts"	"25"	197	1005035	19.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Michigan"	"26"	200	1453683	13.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Minnesota"	"27"	73	787115	9.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Mississippi"	"28"	31	402569	7.7
	"2012"	"2012"	"45-54 years"	"45-54"	"Missouri"	"29"	136	856529	15.9
	"2012"	"2012"	"45-54 years"	"45-54"	"Montana"	"30"	18	140331	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Nebraska"	"31"	14	249377	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Nevada"	"32"	149	376553	39.6
	"2012"	"2012"	"45-54 years"	"45-54"	"New Hampshire"	"33"	35	220151	15.9
	"2012"	"2012"	"45-54 years"	"45-54"	"New Jersey"	"34"	173	1366234	12.7
	"2012"	"2012"	"45-54 years"	"45-54"	"New Mexico"	"35"	78	279183	27.9
	"2012"	"2012"	"45-54 years"	"45-54"	"New York"	"36"	435	2840330	15.3
	"2012"	"2012"	"45-54 years"	"45-54"	"North Carolina"	"37"	242	1366362	17.7
	"2012"	"2012"	"45-54 years"	"45-54"	"North Dakota"	"38"	Suppressed	93151	Suppressed
	"2012"	"2012"	"45-54 years"	"45-54"	"Ohio"	"39"	386	1674522	23.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Oklahoma"	"40"	162	506474	32.0
	"2012"	"2012"	"45-54 years"	"45-54"	"Oregon"	"41"	109	520579	20.9
	"2012"	"2012"	"45-54 years"	"45-54"	"Pennsylvania"	"42"	197	1880836	10.5
	"2012"	"2012"	"45-54 years"	"45-54"	"Rhode Island"	"44"	46	157715	29.2
	"2012"	"2012"	"45-54 years"	"45-54"	"South Carolina"	"45"	58	652738	8.9
	"2012"	"2012"	"45-54 years"	"45-54"	"South Dakota"	"46"	Suppressed	112718	Suppressed
	"2012"	"2012"	"45-54 years"	"45-54"	"Tennessee"	"47"	212	910875	23.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Texas"	"48"	280	3450815	8.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Utah"	"49"	122	305787	39.9
	"2012"	"2012"	"45-54 years"	"45-54"	"Vermont"	"50"	14	97727	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Virginia"	"51"	152	1201653	12.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Washington"	"53"	214	964294	22.2
	"2012"	"2012"	"45-54 years"	"45-54"	"West Virginia"	"54"	142	263998	53.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Wisconsin"	"55"	117	850902	13.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Wyoming"	"56"	15	78964	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Alabama"	"01"	18	615408	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Alaska"	"02"	10	92816	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Arizona"	"04"	98	764833	12.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Arkansas"	"05"	25	364152	6.9
	"2012"	"2012"	"55-64 years"	"55-64"	"California"	"06"	392	4303873	9.1
	"2012"	"2012"	"55-64 years"	"55-64"	"Colorado"	"08"	57	641878	8.9
	"2012"	"2012"	"55-64 years"	"55-64"	"Connecticut"	"09"	21	467473	4.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Delaware"	"10"	10	117715	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"District of Columbia"	"11"	10	67538	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Florida"	"12"	252	2463778	10.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Georgia"	"13"	75	1134511	6.6
	"2012"	"2012"	"55-64 years"	"55-64"	"Hawaii"	"15"	10	181200	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Idaho"	"16"	Suppressed	192165	Suppressed
	"2012"	"2012"	"55-64 years"	"55-64"	"Illinois"	"17"	128	1557881	8.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Indiana"	"18"	46	812629	5.7
	"2012"	"2012"	"55-64 years"	"55-64"	"Iowa"	"19"	28	393632	7.1
	"2012"	"2012"	"55-64 years"	"55-64"	"Kansas"	"20"	22	351110	6.3
	"2012"	"2012"	"55-64 years"	"55-64"	"Kentucky"	"21"	88	562778	15.6
	"2012"	"2012"	"55-64 years"	"55-64"	"Louisiana"	"22"	30	566887	5.3
	"2012"	"2012"	"55-64 years"	"55-64"	"Maine"	"23"	Suppressed	201448	Suppressed
	"2012"	"2012"	"55-64 years"	"55-64"	"Maryland"	"24"	90	736727	12.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Massachusetts"	"25"	81	850031	9.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Michigan"	"26"	90	1321837	6.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Minnesota"	"27"	46	675419	6.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Mississippi"	"28"	16	363272	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Missouri"	"29"	64	762756	8.4
	"2012"	"2012"	"55-64 years"	"55-64"	"Montana"	"30"	Suppressed	146833	Suppressed
	"2012"	"2012"	"55-64 years"	"55-64"	"Nebraska"	"31"	Suppressed	227046	Suppressed
	"2012"	"2012"	"55-64 years"	"55-64"	"Nevada"	"32"	106	331410	32.0
	"2012"	"2012"	"55-64 years"	"55-64"	"New Hampshire"	"33"	11	189512	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"New Jersey"	"34"	63	1103563	5.7
	"2012"	"2012"	"55-64 years"	"55-64"	"New Mexico"	"35"	54	267370	20.2
	"2012"	"2012"	"55-64 years"	"55-64"	"New York"	"36"	234	2414879	9.7
	"2012"	"2012"	"55-64 years"	"55-64"	"North Carolina"	"37"	109	1199314	9.1
	"2012"	"2012"	"55-64 years"	"55-64"	"North Dakota"	"38"	Suppressed	87948	Suppressed
	"2012"	"2012"	"55-64 years"	"55-64"	"Ohio"	"39"	160	1529618	10.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Oklahoma"	"40"	92	461599	19.9
	"2012"	"2012"	"55-64 years"	"55-64"	"Oregon"	"41"	54	532698	10.1
	"2012"	"2012"	"55-64 years"	"55-64"	"Pennsylvania"	"42"	84	1710262	4.9
	"2012"	"2012"	"55-64 years"	"55-64"	"Rhode Island"	"44"	24	136882	17.5
	"2012"	"2012"	"55-64 years"	"55-64"	"South Carolina"	"45"	38	610723	6.2
	"2012"	"2012"	"55-64 years"	"55-64"	"South Dakota"	"46"	Suppressed	106504	Suppressed
	"2012"	"2012"	"55-64 years"	"55-64"	"Tennessee"	"47"	96	822636	11.7
	"2012"	"2012"	"55-64 years"	"55-64"	"Texas"	"48"	173	2800415	6.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Utah"	"49"	57	261375	21.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Vermont"	"50"	10	94367	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Virginia"	"51"	52	1006448	5.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Washington"	"53"	142	884586	16.1
	"2012"	"2012"	"55-64 years"	"55-64"	"West Virginia"	"54"	58	271725	21.3
	"2012"	"2012"	"55-64 years"	"55-64"	"Wisconsin"	"55"	73	745803	9.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Wyoming"	"56"	Suppressed	78939	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Alabama"	"01"	Suppressed	402571	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Alaska"	"02"	Suppressed	41000	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Arizona"	"04"	17	558589	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Arkansas"	"05"	Suppressed	252770	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"California"	"06"	108	2539119	4.3
	"2012"	"2012"	"65-74 years"	"65-74"	"Colorado"	"08"	17	358320	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Connecticut"	"09"	Suppressed	281617	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Delaware"	"10"	Suppressed	81042	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"District of Columbia"	"11"	Suppressed	39698	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Florida"	"12"	43	1894785	2.3
	"2012"	"2012"	"65-74 years"	"65-74"	"Georgia"	"13"	15	686935	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Hawaii"	"15"	Suppressed	112147	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Idaho"	"16"	Suppressed	123343	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Illinois"	"17"	15	923499	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Indiana"	"18"	Suppressed	493554	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Iowa"	"19"	Suppressed	240544	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Kansas"	"20"	Suppressed	206830	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Kentucky"	"21"	12	355298	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Louisiana"	"22"	Suppressed	341656	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Maine"	"23"	Suppressed	125691	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Maryland"	"24"	Suppressed	431361	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Massachusetts"	"25"	Suppressed	508386	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Michigan"	"26"	12	795854	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Minnesota"	"27"	10	391725	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Mississippi"	"28"	Suppressed	232211	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Missouri"	"29"	11	487289	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Montana"	"30"	Suppressed	89742	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Nebraska"	"31"	Suppressed	132765	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Nevada"	"32"	29	222961	13.0
	"2012"	"2012"	"65-74 years"	"65-74"	"New Hampshire"	"33"	Suppressed	109739	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"New Jersey"	"34"	10	671150	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"New Mexico"	"35"	13	169999	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"New York"	"36"	33	1481057	2.2
	"2012"	"2012"	"65-74 years"	"65-74"	"North Carolina"	"37"	16	782121	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"North Dakota"	"38"	Suppressed	49968	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Ohio"	"39"	20	923870	2.2
	"2012"	"2012"	"65-74 years"	"65-74"	"Oklahoma"	"40"	17	302446	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Oregon"	"41"	14	330757	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Pennsylvania"	"42"	Suppressed	1062996	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Rhode Island"	"44"	Suppressed	82035	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"South Carolina"	"45"	Suppressed	417065	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"South Dakota"	"46"	Suppressed	62134	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Tennessee"	"47"	18	536160	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Texas"	"48"	33	1643949	2.0
	"2012"	"2012"	"65-74 years"	"65-74"	"Utah"	"49"	11	154260	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Vermont"	"50"	Suppressed	55814	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Virginia"	"51"	Suppressed	615862	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Washington"	"53"	26	522719	5.0
	"2012"	"2012"	"65-74 years"	"65-74"	"West Virginia"	"54"	Suppressed	176314	Suppressed
	"2012"	"2012"	"65-74 years"	"65-74"	"Wisconsin"	"55"	11	440161	Unreliable
	"2012"	"2012"	"65-74 years"	"65-74"	"Wyoming"	"56"	Suppressed	43514	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Alabama"	"01"	Suppressed	216705	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Alaska"	"02"	Suppressed	16124	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Arizona"	"04"	Suppressed	298519	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Arkansas"	"05"	Suppressed	135900	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"California"	"06"	19	1406685	Unreliable
	"2012"	"2012"	"75-84 years"	"75-84"	"Colorado"	"08"	Suppressed	178411	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Connecticut"	"09"	Suppressed	162927	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Delaware"	"10"	Suppressed	42612	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"District of Columbia"	"11"	Suppressed	21188	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Florida"	"12"	10	1132177	Unreliable
	"2012"	"2012"	"75-84 years"	"75-84"	"Georgia"	"13"	Suppressed	329281	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Hawaii"	"15"	Suppressed	64031	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Idaho"	"16"	Suppressed	62625	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Illinois"	"17"	Suppressed	523100	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Indiana"	"18"	Suppressed	273667	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Iowa"	"19"	Suppressed	152389	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Kansas"	"20"	Suppressed	125271	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Kentucky"	"21"	Suppressed	186384	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Louisiana"	"22"	Suppressed	182809	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Maine"	"23"	Suppressed	70212	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Maryland"	"24"	Suppressed	225850	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Massachusetts"	"25"	Suppressed	296995	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Michigan"	"26"	Suppressed	442946	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Minnesota"	"27"	Suppressed	225423	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Mississippi"	"28"	Suppressed	124635	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Missouri"	"29"	Suppressed	275607	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Montana"	"30"	Suppressed	47466	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Nebraska"	"31"	Suppressed	83639	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Nevada"	"32"	Suppressed	103209	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"New Hampshire"	"33"	Suppressed	57650	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"New Jersey"	"34"	Suppressed	390286	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"New Mexico"	"35"	Suppressed	89957	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"New York"	"36"	Suppressed	862130	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"North Carolina"	"37"	Suppressed	405876	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"North Dakota"	"38"	Suppressed	33368	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Ohio"	"39"	Suppressed	537739	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Oklahoma"	"40"	Suppressed	166241	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Oregon"	"41"	Suppressed	168729	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	Suppressed	657813	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Rhode Island"	"44"	Suppressed	49030	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"South Carolina"	"45"	Suppressed	202291	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"South Dakota"	"46"	Suppressed	39878	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Tennessee"	"47"	Suppressed	275958	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Texas"	"48"	Suppressed	859714	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Utah"	"49"	Suppressed	83702	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Vermont"	"50"	Suppressed	29128	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Virginia"	"51"	Suppressed	314423	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Washington"	"53"	Suppressed	261100	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"West Virginia"	"54"	Suppressed	97902	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Wisconsin"	"55"	Suppressed	260159	Suppressed
	"2012"	"2012"	"75-84 years"	"75-84"	"Wyoming"	"56"	Suppressed	22773	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Alabama"	"01"	Suppressed	80104	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Alaska"	"02"	Suppressed	5373	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Arizona"	"04"	Suppressed	114425	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Arkansas"	"05"	Suppressed	53920	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"California"	"06"	10	654281	Unreliable
	"2012"	"2012"	"85+ years"	"85+"	"Colorado"	"08"	Suppressed	76510	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Connecticut"	"09"	Suppressed	88168	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Delaware"	"10"	Suppressed	16820	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"District of Columbia"	"11"	Suppressed	11003	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Florida"	"12"	Suppressed	482753	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Georgia"	"13"	Suppressed	123483	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Hawaii"	"15"	Suppressed	34623	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Idaho"	"16"	Suppressed	26610	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Illinois"	"17"	Suppressed	247838	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Indiana"	"18"	Suppressed	121927	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Iowa"	"19"	Suppressed	77372	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Kansas"	"20"	Suppressed	62168	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Kentucky"	"21"	Suppressed	72971	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Louisiana"	"22"	Suppressed	70740	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Maine"	"23"	Suppressed	30473	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Maryland"	"24"	Suppressed	105808	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Massachusetts"	"25"	Suppressed	153113	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Michigan"	"26"	Suppressed	203914	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Minnesota"	"27"	Suppressed	112619	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Mississippi"	"28"	Suppressed	47229	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Missouri"	"29"	Suppressed	120285	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Montana"	"30"	Suppressed	21081	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Nebraska"	"31"	Suppressed	40950	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Nevada"	"32"	Suppressed	34744	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"New Hampshire"	"33"	Suppressed	26414	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"New Jersey"	"34"	Suppressed	189119	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"New Mexico"	"35"	Suppressed	34877	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"New York"	"36"	Suppressed	414385	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"North Carolina"	"37"	Suppressed	159872	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"North Dakota"	"38"	Suppressed	17330	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Ohio"	"39"	Suppressed	243513	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Oklahoma"	"40"	Suppressed	65560	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Oregon"	"41"	Suppressed	82133	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Pennsylvania"	"42"	Suppressed	322052	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Rhode Island"	"44"	Suppressed	27564	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"South Carolina"	"45"	Suppressed	76103	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"South Dakota"	"46"	Suppressed	20171	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Tennessee"	"47"	Suppressed	106389	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Texas"	"48"	Suppressed	335632	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Utah"	"49"	Suppressed	33457	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Vermont"	"50"	Suppressed	13502	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Virginia"	"51"	Suppressed	132220	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Washington"	"53"	Suppressed	124598	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"West Virginia"	"54"	Suppressed	37733	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Wisconsin"	"55"	Suppressed	124180	Suppressed
	"2012"	"2012"	"85+ years"	"85+"	"Wyoming"	"56"	Suppressed	9221	Suppressed
	"2012"	"2012"	"Not Stated"	"NS"	"Alabama"	"01"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Alaska"	"02"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Arizona"	"04"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Arkansas"	"05"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"California"	"06"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Colorado"	"08"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Connecticut"	"09"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Delaware"	"10"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"District of Columbia"	"11"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Florida"	"12"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Georgia"	"13"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Hawaii"	"15"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Idaho"	"16"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Illinois"	"17"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Indiana"	"18"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Iowa"	"19"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Kansas"	"20"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Kentucky"	"21"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Louisiana"	"22"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Maine"	"23"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Maryland"	"24"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Massachusetts"	"25"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Michigan"	"26"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Minnesota"	"27"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Mississippi"	"28"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Missouri"	"29"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Montana"	"30"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Nebraska"	"31"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Nevada"	"32"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"New Hampshire"	"33"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"New Jersey"	"34"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"New Mexico"	"35"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"New York"	"36"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"North Carolina"	"37"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"North Dakota"	"38"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Ohio"	"39"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Oklahoma"	"40"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Oregon"	"41"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	"Pennsylvania"	"42"	Suppressed	Not Applicable	Not Applicable
