,Opioid-related disorders,25,250.2252026824,4.72,118,1181.062956661,12505.8233238252,312645.583095631,31.2927217591,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,93,930.8377539786,4.0967741935,381,3813.43208888,14669.2727584578,1364242.36653658,136.5471290698,
,Bipolar disorders,12,120.1080972876,3.25,39,390.3513161846,10805.6725695134,129668.070834161,12.9784877224,
,Depressive disorders,94,940.8467620859,3.5957446809,338,3383.0447402662,13423.9406499428,1261850.42109462,126.2987109493,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,14,140.1261135022,5.5,77,770.6936242618,8751.536255783,122521.507580962,12.263187627,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Iron, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Iron, Utah",,715,1499.7692662667,4.448951049,3181,6672.4000503419,12521.352571123,8952767.088353,187.7913975826,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,23,175.8275361211,8,184,1406.6202889687,24729.2785540675,568773.406743553,43.4808811821,
,18-44,264,1367.6630575558,4.0568181818,1071,5548.3603584935,9060.1801238589,2391887.55269875,123.912736502,
,45-64,259,2926.8843937168,4.5444015444,1177,13300.9379590914,14061.675208147,3641973.87891007,411.5689771624,
,65-84,167,2972.0590852465,4.4431137725,742,13205.1966542089,14034.1150543263,2343697.21407249,417.1021915061,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,269,1130.157129653,5.0966542751,1371,5760.0201663726,13277.4889877214,3571644.53769705,150.0564884336,
,Female,446,1868.2975871314,4.0582959641,1810,7582.1045576407,12065.2971987801,5381122.55065594,225.415656445,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,288,†,4.7013888889,1354,†,13632.2639133257,3926092.0070378,†,
,Medicaid,131,†,4.9847328244,653,†,14127.398817247,1850689.24505936,†,
,Private insurance,206,†,4.0582524272,836,†,11977.775972575,2467421.85035045,†,
,Uninsured,64,†,4.03125,258,†,7537.9810587729,482430.787761468,†,
,Other,25,†,3.16,79,†,9002.1670519562,225054.176298905,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,46,58.8988476312,2.3695652174,109,139.5646606914,5212.1690851894,239759.777918712,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,667,257.429563875,4.5952023988,3065,1182.9409494404,13053.3317458863,8706572.27450616,†,
Type of substance use disorder,Alcohol-related disorders,75,157.3184545035,4.7066666667,353,740.4455258632,12809.5714259254,960717.856944408,20.1518197958,
,Cannabis-related disorders,32,67.1225405882,4.5625,146,306.2465914335,5902.0116208949,188864.371868636,3.9615801458,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,85,178.2942484373,5.9058823529,502,1052.9848554768,15928.6167326195,1353932.42227266,28.3998074899,
,Sedative-related disorders,13,27.2685321139,5.0769230769,66,138.4402399631,8436.2158464128,109670.806003366,2.3004322273,
,Stimulant-related disorders,51,106.9765490624,3.862745098,197,413.2231404959,6396.9519991833,326244.551958347,6.8432384939,
,Miscellaneous substances and addictive disorders,23,48.2443260477,7.9130434783,182,381.7594495952,20926.4475903675,481308.294578453,10.0958236057,
Type of mental disorder,Anxiety disorders,358,750.9334228301,3.8882681564,1392,2919.830515585,10746.7460562616,3847335.08814167,80.7009080031,
,Bipolar disorders,73,153.1232957167,5.5479452055,405,849.5196543189,10434.2532622119,761700.488141468,15.9772724785,
,Depressive disorders,369,774.0067961572,4.0731707317,1503,3152.6618282502,11663.3337122492,4303770.13981995,90.2749955913,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,24,50.3419054411,5.9583333333,143,299.9538532533,6934.2780914269,166422.674194245,3.4908477198,
,Schizophrenia and related disorders,58,121.659604816,6.0862068966,353,740.4455258632,9278.5203880889,538154.182509157,11.2882112369,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,82,172.0015102572,4.2682926829,350,734.152787683,6587.9537266956,540212.205589038,11.331379905,
,Trauma- and stressor-related disorders,46,96.4886520955,3.5,161,337.7102823342,6554.7058237259,301516.46789139,6.3245472981,
,Miscellaneous mental disorders,49,102.7813902756,2.5918367347,127,266.3925829593,5436.1696516679,266372.312931724,5.5873707457,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Juab, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Juab, Utah",,255,2436.2281456004,4.8705882353,1242,11865.864144454,12025.6458757336,3066539.69831208,292.9721695149,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,81,2275.920202304,3.8148148148,309,8682.2141050857,8397.7528865878,680217.983813612,191.1261544854,
,45-64,83,3969.3926351028,4.5180722892,375,17934.0028694404,14846.1038591513,1232226.62030956,589.3001531849,
,65-84,85,6888.1685575365,6.0235294118,512,41491.0858995137,12896.8292788169,1096230.48869944,888.3553393026,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,90,1687.9219804951,4.8666666667,438,8214.5536384096,11622.6620283197,1046039.58254878,196.1814670947,
,Female,165,3213.2424537488,4.8727272727,804,15657.2541382668,12245.4552470503,2020500.1157633,393.476166653,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,130,†,5.7153846154,743,†,13745.1513999856,1786869.68199813,†,
,Medicaid,32,†,4.3125,138,†,8824.289728306,282377.271305791,†,
,Private insurance,74,†,3.7972972973,281,†,11195.2162537531,828446.002777733,†,
,Uninsured,16,†,3.875,62,†,7413.9313019588,118622.90083134,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,17,107.5949367089,2.3529411765,40,253.164556962,5750.5898044976,97760.0266764584,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,234,251.6129032258,4.952991453,1159,1246.2365591398,12471.9073736693,2918426.32543862,†,
Type of substance use disorder,Alcohol-related disorders,32,305.7227476832,4.21875,135,1289.7678417885,9884.5167776521,316304.536884867,30.2192162878,
,Cannabis-related disorders,12,114.6460303812,3.5833333333,43,410.8149421993,9076.4904515062,108917.885418074,10.4058360006,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,46,439.4764497946,3.7173913043,171,1633.7059329321,10106.8993810008,464917.37152604,44.4174425839,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,16,152.8613738416,4.4375,71,678.3223464221,11027.7941602895,176444.706564632,16.8572376578,
,Miscellaneous substances and addictive disorders,12,114.6460303812,5.9166666667,71,678.3223464221,9069.2740790245,108831.288948293,10.397562716,
Type of mental disorder,Anxiety disorders,99,945.8297506449,5.4141414141,536,5120.8560236935,13285.0216971363,1315217.14801649,125.6536875911,
,Bipolar disorders,15,143.3075379765,5.3333333333,80,764.306869208,12304.8835680695,184573.253521042,17.6338256923,
,Depressive disorders,115,1098.6911244865,4.8695652174,560,5350.1480844559,12936.3773881706,1487683.39963961,142.1308301939,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,12,114.6460303812,5.0833333333,61,582.7839877711,10344.5044320733,124134.053184879,11.859563694,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,171.9690455718,4.5,81,773.8607050731,9122.0227863074,164196.410153532,15.6870555225,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,18,171.9690455718,2.3888888889,43,410.8149421993,5714.379402955,102858.829253189,9.8269637196,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kane, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Kane, Utah",,130,1821.7488789238,4.0461538462,526,7371.0762331838,11687.8180967916,1519416.35258291,212.922695149,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,29,1411.8792599805,3.7586206897,109,5306.7185978578,8894.5571832931,257942.1583155,125.580408138,
,45-64,41,2234.3324250681,4.5609756098,187,10190.7356948228,13351.747218069,547421.635940832,298.3224174064,
,65-84,60,3761.7554858934,3.8333333333,230,14420.0626959247,11900.8759721097,714052.558326583,447.6818547502,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,51,1413.5254988914,4.5294117647,231,6402.4390243902,14493.2907838888,739157.829978332,204.8663608587,
,Female,79,2239.2290249433,3.7341772152,295,8361.6780045351,9876.6901595517,780258.522604583,221.1617127564,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,67,†,3.7164179104,249,†,12218.4146216261,818633.779648955,†,
,Medicaid,12,†,3.5,42,†,7771.9396167939,93263.2754015272,†,
,Private insurance,36,†,4.8333333333,174,†,13396.4676474054,482272.835306595,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,126,236.8421052632,4.119047619,519,975.5639097744,11910.6888833988,1500746.79930825,†,
Type of substance use disorder,Alcohol-related disorders,16,224.2152466368,4.125,66,924.8878923767,13243.8589499534,211901.743199254,29.6947510089,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,20,280.269058296,4.6,92,1289.2376681614,13157.1599587606,263143.199175213,36.8754483149,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,60,840.8071748879,3.8333333333,230,3223.0941704036,10927.6113328012,655656.679968072,91.8801401301,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,62,868.8340807175,4.0161290323,249,3489.3497757847,10945.7491556549,678636.447650604,95.1003990542,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,12,168.1614349776,2.8333333333,34,476.4573991031,5254.6679733937,63056.0156807241,8.8363250674,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Millard, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Millard, Utah",,257,2036.4500792393,4.7898832685,1231,9754.3581616482,14127.3157972556,3630720.15989468,287.6957337476,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,84,2163.2758176667,4.2976190476,361,9296.9353592583,11496.0409098538,965667.43642772,248.6910729919,
,45-64,64,2286.5309038942,5.921875,379,13540.5501964987,18451.0533256584,1180867.41284214,421.8890363852,
,65-84,94,4580.8966861598,4.3829787234,412,20077.9727095516,13648.4699491392,1282956.17521909,625.2223076116,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,90,1397.2985561248,5.2888888889,476,7390.1568079491,14501.0071409699,1305090.64268729,202.6223634043,
,Female,167,2702.7027027027,4.5209580838,755,12218.8056319792,13925.9252527388,2325629.51720739,376.3763581821,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,108,†,4.5,486,†,14193.780065364,1532928.24705932,†,
,Medicaid,47,†,5.7659574468,271,†,16975.9812975216,797871.120983518,†,
,Private insurance,72,†,4.8472222222,349,†,12902.6417591504,928990.206658834,†,
,Uninsured,21,†,2.6666666667,56,†,6431.5309691901,135062.150352991,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,92.7835051546,3.3888888889,61,314.4329896907,11359.5608963174,204472.096133714,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,235,303.6175710594,4.8808510638,1147,1481.9121447028,14410.5373420879,3386476.27539067,†,
Type of substance use disorder,Alcohol-related disorders,34,269.4136291601,6.1176470588,208,1648.177496038,17056.3800168633,579916.920573355,45.9522124068,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,41,324.881141046,5.4146341463,222,1759.1125198098,12627.4217430452,517724.291464857,41.0241118435,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,21,166.4025356577,4.1428571429,87,689.381933439,8682.9880668642,182342.749404147,14.4487123141,
,Miscellaneous substances and addictive disorders,16,126.7828843106,2.5625,41,324.881141046,5483.8089959726,87740.9439355616,6.9525312152,
Type of mental disorder,Anxiety disorders,110,871.6323296355,5.3272727273,586,4643.4231378764,15122.1321294853,1663434.53424338,131.8093925708,
,Bipolar disorders,23,182.2503961965,4.8695652174,112,887.4801901743,13667.7476685243,314358.19637606,24.909524277,
,Depressive disorders,124,982.5673534073,4.4677419355,554,4389.8573692551,13243.9752396916,1642252.92972176,130.1309769986,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,21,166.4025356577,3.2857142857,69,546.7511885895,5429.5865174881,114021.31686725,9.0349696408,
,Trauma- and stressor-related disorders,16,126.7828843106,5.875,94,744.8494453249,14011.8719135553,224189.950616885,17.7646553579,
,Miscellaneous mental disorders,14,110.9350237718,2.2857142857,32,253.5657686212,8897.7289641262,124568.205497766,9.8706977415,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Morgan, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Morgan, Utah",,131,1177.3164374944,4.2900763359,562,5050.7773883347,13108.8160731592,1717254.90558385,154.3322463902,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,337.7427526034,5,60,1688.7137630172,5295.0426948351,63540.512338021,17.8836229491,
,18-44,53,1495.0634696756,4.8490566038,257,7249.6473906911,15635.4375934595,828678.192453357,233.7597157837,
,45-64,37,1480.5922368947,3.5405405405,131,5242.0968387355,10754.6184325748,397920.882005268,159.2320456204,
,65-84,28,2086.4381520119,3.9285714286,110,8196.7213114754,15190.4829164019,425333.521659254,316.9400310427,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,54,958.2963620231,4.6666666667,252,4472.049689441,12213.9144412729,659551.379828736,117.0454977513,
,Female,77,1402.0393299345,4.025974026,310,5644.5739257101,13736.4094253911,1057703.52575511,192.5898626648,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,32,†,4.03125,129,†,14777.9118691751,472893.179813606,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,73,†,4.3150684932,315,†,13984.0248785615,1020833.81613499,†,
,Uninsured,16,†,3.5,56,†,5730.157526159,91682.5204185446,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,126,251.497005988,4.3571428571,549,1095.8083832335,13502.5723498917,1701324.11608635,†,
Type of substance use disorder,Alcohol-related disorders,24,215.6915610677,5.2916666667,127,1141.3678439831,10862.1510437958,260691.6250511,23.4287431519,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,18,161.7686708008,4.1666666667,75,674.0361283365,9026.3624181603,162474.523526885,14.6018265055,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,64,575.1774961805,4.75,304,2732.0931068572,15131.4427785932,968412.337829967,87.0326537099,
,Bipolar disorders,14,125.8200772895,4,56,503.2803091579,5994.8537954922,83927.9531368906,7.5427296789,
,Depressive disorders,72,647.074683203,3.625,261,2345.6457266109,8594.4129817333,618797.734684799,55.6122705747,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,27,242.6530062011,4.7777777778,129,1159.3421407387,7613.8592481542,205574.199700162,18.4752583536,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
