,,,,,,,,,,
"2016 Mono, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Mono, California",,159,1231.6034082107,4.6477987421,739,5724.244771495,25535.3759385699,4060124.77423261,314.4945603588,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,41,807.4044899567,4.2926829268,176,3465.9314690823,20180.0391080606,827381.603430486,162.9345418335,
,45-64,59,1600.6511123169,5.0677966102,299,8111.7742810635,34432.4528880282,2031514.72039366,551.1434401502,
,65-84,57,3682.1705426357,4.5263157895,258,16666.6666666666,20863.4566866189,1189217.03113728,768.2280562902,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,88,1264.9130372287,4.3522727273,383,5505.2465143021,28292.8943904166,2489774.70635666,357.8805097537,
,Female,71,1192.6759617,5.014084507,356,5980.1780614816,22117.6065898021,1570350.06787595,263.7913770999,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,59,†,4.9152542373,290,†,19944.235388377,1176709.88791424,†,
,Medicaid,41,†,5.7804878049,237,†,29213.071995788,1197735.9518273,†,
,Private insurance,45,†,3.3777777778,152,†,33881.0232192065,1524646.04486429,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,154,231.9277108434,4.7207792208,727,1094.8795180723,26029.5133449079,4008545.05511582,†,
Type of substance use disorder,Alcohol-related disorders,58,449.2641363284,5.5344827586,321,2486.4446165763,27329.5051071006,1585111.29621184,122.7816650822,
,Cannabis-related disorders,14,108.4430673896,4.4285714286,62,480.2478698683,26423.3273185465,369926.582459652,28.6542666506,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,16,123.9349341596,5.625,90,697.1340046476,24339.0797737266,389425.276379626,30.1646224926,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,58,449.2641363284,5.4482758621,316,2447.7149496514,22453.6080693133,1302309.26802017,100.8760083672,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,45,348.5670023238,4.5333333333,204,1580.1704105345,26096.2075998381,1174329.34199271,90.9627685509,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Monterey, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Monterey, California",,8947,2113.6160150058,6.2767592725,56158.1652107238,13266.6589206133,26503.3980637758,237125902.476602,560.1800659967,
Age group,<1,91,1394.6360153257,9.7472527473,887,13593.8697318007,51817.3578619214,4715379.56543485,722.6635349325,
,1-17,167,157.8136664745,6.628742515,1107,1046.1061604029,47409.8695802365,7917448.21989949,74.8192534554,
,18-44,2884,1783.6380278554,4.935852982,14235,8803.7750785444,18451.2599704303,53213433.7547211,329.1036894511,
,45-64,3118,3215.7590759076,6.4099311131,19986.1652107238,20612.7941529743,27766.0663600228,86574594.9105513,892.889798995,
,65-84,2687,5137.1761781856,7.422032006,19943,38128.2860147213,31524.0215950857,84705046.0259953,1619.4445277888,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,4121,1901.3915547025,6.7000727979,27611,12739.4618337516,29322.6395224394,120838597.471973,557.5381914955,
,Female,4819,2332.8992530269,5.9193121417,28525.1652107238,13809.1588737426,24100.5581241473,116140589.600266,562.2417404535,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3373,†,7.0178372994,23671.1652107238,†,29935.5791556288,100972708.491936,†,
,Medicaid,3228,†,5.9504337051,19208,†,21779.334727378,70303692.4999763,†,
,Private insurance,1685,†,5.7744807122,9730,†,28524.8061874591,48064298.4258686,†,
,Uninsured,109,†,3.5229357798,384,†,19039.6046633687,2075316.90830719,†,
,Other,552,†,5.7336956522,3165,†,28459.938678467,15709886.1505138,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,423,72,3.4680851064,1467,249.7021276596,10742.7846972092,4544197.9269195,†,
,Neonatal birth hospitalization,79,13.2107023411,5.5063291139,435,72.7424749164,12691.8870068269,1002659.07353932,†,
,Nonmaternal/nonneonatal hospitalization,8445,309.5561013159,6.4246495217,54256.1652107238,1988.7894582575,27422.0302517635,231579045.476143,†,
Type of substance use disorder,Cannabis-related disorders,923,218.0471199117,4.9555796316,4574,1080.5498661715,21018.6686339025,19400231.149092,45.8306016,
,Neonatal abstinence syndrome,21,4.9609853934,8.8571428571,186,43.9401563419,25967.7741845844,545323.257876272,1.2882574843,
,Opioid-related disorders,864,204.1091133302,6.8356481481,5906,1395.2180825555,32986.9432589093,28500718.9756976,67.3293574005,
,Sedative-related disorders,85,20.0801789735,6.9294117647,589,139.1438284161,34008.4992397641,2890722.43537995,6.8289675135,
,Stimulant-related disorders,839,198.203178338,5.0393325387,4228,998.8117258796,18637.2400866454,15636644.4326955,36.9396022062,
,Miscellaneous substances and addictive disorders,464,109.6141534551,5.1961206897,2411,569.568370647,19158.9472332319,8889751.51621961,21.0009178206,
Type of mental disorder,Anxiety disorders,2926,691.2306314862,6.476760082,18951,4476.9349614815,26874.2521347936,78634061.7464061,185.7630627385,
,Bipolar disorders,1025,242.1433346799,6.2107317073,6366,1503.8872864119,20799.0572461215,21319033.6772746,50.3635307977,
,Depressive disorders,3322,784.7806417625,6.1728372097,20506.1652107238,4844.3231469477,25821.8637767239,85780231.4662768,202.644988262,
,"Disruptive, impulse-control, and conduct disorders",29,6.8508845909,5.8965517241,171,40.3965953466,38736.5340164923,1123359.48647827,2.65379524,
,Eating disorders,59,13.9380065816,6.1525423729,363,85.7541760866,20836.7484781402,1229368.16021027,2.9042273743,
,Obsessive-compulsive disorders,56,13.2292943825,10.5357142857,590,139.3800658157,35017.0510187098,1960954.85704775,4.6325087633,
,Personality disorders,125,29.529674961,7.976,997,235.5286874886,22152.0648020784,2769008.1002598,6.5414327332,
,Schizophrenia and related disorders,851,201.0380271342,8.7967097532,7486,1768.4731740621,21390.9857438117,18203728.8679837,43.0040157239,
,Somatic symptom disorders,34,8.0320715894,10.0882352941,343,81.0294280929,29998.442299301,1019947.03817623,2.4094963612,
,Suicidal ideation or attempt,796,188.0449701514,5.864321608,4668,1102.7561817421,16533.6299520607,13160769.4418403,31.0906595083,
,Trauma- and stressor-related disorders,718,169.6184529758,6.8676880223,4931,1164.88661786,24776.3170722006,17789395.65784,42.0252057222,
,Miscellaneous mental disorders,438,103.4719810632,5.4817351598,2401,567.2059966502,14759.1264753981,6464497.39622438,15.2715605517,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Napa, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Napa, California",,3796,2635.580334516,5.436512118,20637,14328.3644266085,25269.6848105824,95923723.5409711,666.0028434619,
Age group,<1,23,1409.3137254902,11.0434782609,254,15563.725490196,28131.0520393836,647014.196905824,396.4547775158,
,1-17,41,137.5192862414,4.6097560976,189,633.9303682834,22314.9776511349,914914.083696532,30.6873979908,
,18-44,730,1501.625046283,4.9328767123,3601,7407.3312214588,20012.0888878736,14608824.8881477,300.5065390247,
,45-64,1239,3200.7233273056,5.583535109,6918,17871.3510720744,27357.1845409672,33895551.6462583,875.6277872968,
,65-84,1763,6979.6904073795,5.487804878,9675,38303.1790648877,26011.0145921512,45857418.7259626,1815.4882903505,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1822,2540.7538592406,6.0214050494,10971,15298.9081173041,27434.2086306316,49985128.1250109,697.0357145349,
,Female,1970,2724.0797588429,4.9025380711,9658,13354.9047263475,23274.2521637421,45850276.762572,634.0091922146,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2010,†,5.4736318408,11002,†,25865.0597359813,51988770.0693224,†,
,Medicaid,760,†,6.1565789474,4679,†,22331.0118723482,16971569.0229846,†,
,Private insurance,819,†,4.6605616606,3817,†,27251.2716099835,22318791.4485765,†,
,Uninsured,49,†,5.3469387755,262,†,21608.3070216932,1058807.04406296,†,
,Other,158,†,5.5506329114,877,†,22694.8478229397,3585785.95602448,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,151,113.4485349361,2.8145695364,425,319.3087903832,10848.1099099419,1638064.59640123,†,
,Neonatal birth hospitalization,18,13.8888888889,3.4444444444,62,47.8395061728,10563.3887403942,190140.997327095,†,
,Nonmaternal/nonneonatal hospitalization,3627,371.5427166564,5.5555555556,20150,2064.1262036468,25943.0708429122,94095517.9472428,†,
Type of substance use disorder,Alcohol-related disorders,676,469.349922585,5.9201183432,4002,2778.6070860729,24839.1798055134,16791285.5485271,116.5826711879,
,Cannabis-related disorders,186,129.1406591728,4.8978494624,911,632.5115080991,18232.2754996037,3391203.2429263,23.5452807624,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Sedative-related disorders,21,14.5803970034,4.9047619048,103,71.5133757785,18277.0511781754,383818.074741683,2.6648666223,
,Stimulant-related disorders,171,118.7260898847,5.3684210526,918,637.3716404335,20066.3615409139,3431347.82349629,23.8240064396,
,Miscellaneous substances and addictive disorders,103,71.5133757785,3.5242718447,363,252.0325767727,15042.5120928819,1549378.74556683,10.7574081995,
Type of mental disorder,Anxiety disorders,1708,1185.8722896083,5.2505854801,8968,6226.523825063,25256.9404151237,43138854.2290313,299.5150575858,
,Bipolar disorders,297,206.208471905,5.9764309764,1775,1232.3906990953,24039.8631938858,7139839.3685841,49.5722345402,
,Depressive disorders,1737,1206.0071235654,5.3672999424,9323,6473.0019648821,24587.0814954696,42707760.5576307,296.5219543122,
,"Disruptive, impulse-control, and conduct disorders",12,8.3316554305,4.6666666667,56,38.8810586757,20712.268995433,248547.227945196,1.7256748845,
,Eating disorders,25,17.3576154802,5.84,146,101.3684744045,27938.5728090566,698464.320226415,4.8494700389,
,Obsessive-compulsive disorders,11,7.6373508113,6.4545454545,71,49.2956279638,26282.5481195653,289108.029315218,2.007290402,
,Personality disorders,41,28.4664893876,6.756097561,277,192.3223795208,22916.6357866027,939582.067250713,6.5235616942,
,Schizophrenia and related disorders,322,223.5660873852,7.2298136646,2328,1616.3411535177,23942.0105213947,7709327.38788912,53.526216164,
,Somatic symptom disorders,14,9.7202646689,4.1428571429,58,40.2696679141,23934.6818932104,335085.546504946,2.3265144277,
,Suicidal ideation or attempt,76,52.7671510599,6.7236842105,511,354.7896604156,23035.1175510995,1750668.93388356,12.154975275,
,Trauma- and stressor-related disorders,163,113.171652931,6.3190184049,1030,715.1337577849,28697.0439825797,4677618.1691605,32.4769190174,
,Miscellaneous mental disorders,156,108.3115205965,3.4551282051,539,374.2301897535,13340.6539747464,2081142.02006043,14.4494651776,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Nevada, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Nevada, California",,2730,2819.9274875789,4.9729338873,13576.1095123291,14023.3129627099,23139.2172749994,63170063.1607483,652.5091483483,
Age group,<1,19,2300.2421307506,17.6842105263,336,40677.9661016949,40222.3593467507,764224.827588264,925.2116556759,
,1-17,28,175.7469244288,6.6071428571,185,1161.1850364047,39699.0890798678,1111574.4942363,69.7699280841,
,18-44,537,2002.3864568573,4.1061452514,2205,8222.0896412857,19260.9410548566,10343125.346458,385.6784751457,
,45-64,948,3106.2616730561,5.4356540084,5153,16884.5637144074,25415.4465181365,24093843.2991934,789.470274229,
,65-84,1198,5273.8158126431,4.7555171221,5697.1095123291,25079.7213960605,22418.4434000603,26857295.1932723,1182.3074129808,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1244,2594.9103045473,5.5249196141,6873,14336.6708385481,24956.0092936877,31045275.5613475,647.5860567657,
,Female,1484,3036.5656524319,4.5122031754,6696.1095123291,13701.6011792864,21617.7715388816,32080772.9637003,656.4378253709,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1478,†,4.795067329,7087.1095123291,†,22590.0239086663,33388055.3370088,†,
,Medicaid,731,†,5.5800273598,4079,†,23373.9386041983,17086349.119669,†,
,Private insurance,422,†,4.4265402844,1868,†,24278.252490618,10245422.5510408,†,
,Uninsured,43,†,3.7906976744,163,†,20470.8830381854,880247.970641972,†,
,Other,55,†,6.8727272727,378,†,28043.4562749778,1542390.09512378,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,77,113.5693215339,2.5064935065,193,284.6607669617,7187.0573663185,553403.417206522,†,
,Neonatal birth hospitalization,15,22.5225225225,13.4,201,301.8018018018,26026.1612705512,390392.419058269,†,
,Nonmaternal/nonneonatal hospitalization,2638,346.4215364412,4.9970089129,13182.1095123291,1731.0715052303,23588.4258242924,62226267.3244835,†,
Type of substance use disorder,Alcohol-related disorders,624,644.5548543037,5.5080128205,3437,3550.2164010288,27647.5330673491,17252060.6340258,178.2035164808,
,Cannabis-related disorders,294,303.6844986623,4.2108843537,1238,1278.7803038911,21780.0266624769,6403327.83876822,66.1425647785,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,258,266.4986416833,5.3023255814,1368,1413.0625652044,23556.1418754777,6077484.60387325,62.7767981311,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,183,189.0281063102,5.0765027322,929,959.6016981541,22578.8283280545,4131925.58403398,42.6803316156,
,Miscellaneous substances and addictive disorders,108,111.5575709372,6.962962963,752,776.7712346737,25120.1266177859,2712973.67472088,28.0234030711,
Type of mental disorder,Bipolar disorders,207,213.8186776296,5.4884517504,1136.1095123291,1173.5334955006,21598.2528994435,4470838.35018481,46.1810987407,
,Depressive disorders,1051,1085.6204356943,4.4348239772,4661,4814.5355383169,21645.7733353935,22749707.7754986,234.9909387931,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,23,23.7576308477,6.6956521739,154,159.0728326327,20397.7869272647,469149.09932709,4.8460309193,
,Schizophrenia and related disorders,122,126.0187375402,8.8114754098,1075,1110.4110070137,27109.0054351132,3307298.66308381,34.162426409,
,Somatic symptom disorders,15,15.4941070746,2.6666666667,40,41.3176188656,12407.1021247014,186106.531870522,1.9223696881,
,Suicidal ideation or attempt,59,60.9434878268,5.4576271186,322,332.6068318683,20384.1202936026,1202663.09732255,12.4227938697,
,Trauma- and stressor-related disorders,107,110.5246304655,5.2710280374,564,582.5784260053,22819.3994127147,2441675.73716047,25.2210568754,
,Miscellaneous mental disorders,79,81.6022972596,4.6708860759,369,381.1550340354,12823.1130582082,1013025.93159845,10.4639548357,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Orange, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Orange, California",,64515,2011.212160983,5.7268493547,369467.686119079,11517.9090663093,19005.7972964303,1226159012.5792,382.2469065176,
Age group,<1,305,790.1963832323,11.862295082,3618,9373.5426706047,34663.0712247615,10572236.7235522,273.9063351353,
,1-17,1576,227.4820222805,6.8438680668,10785.9360733032,1556.8569480607,25567.1500523975,40293828.4825784,58.1606699787,
,18-44,16463,1378.4759145601,5.3906160693,88745.712348938,7430.8344161751,15010.2988054827,247114549.234662,206.9133537371,
,45-64,22246,2621.1143093801,5.8904416845,131038.765712738,15439.5209877354,19931.6585940417,443399677.083052,522.4315555052,
,65-84,23922,5520.1982674672,5.654388094,135264.2719841,31213.3433599552,20262.9682274566,484730725.937218,1118.5560210295,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,29990,1887.8685403925,6.1207297806,183560.686119079,11555.1331969678,19998.3336331573,599750025.65839,377.5422492631,
,Female,34448,2127.4664140321,5.3842603344,185477,11454.8330258775,18132.0265706386,624612051.305359,385.7527754737,
,Missing,77,†,5.5844155844,430,†,23336.8261746706,1796935.61544963,†,
Payer,Medicare,28580,†,5.8454513646,167063,†,19803.9275611009,565996249.696264,†,
,Medicaid,16328,†,6.4626828833,105522.686119079,†,18163.2737091922,296569933.123691,†,
,Private insurance,16954,†,4.8230506075,81770,†,19099.7357918288,323816920.614666,†,
,Uninsured,1145,†,4.4978165939,5150,†,11054.7647792237,12657705.6722111,†,
,Other,1502,†,6.6105193076,9929,†,18010.8020053137,27052224.6119812,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,1600,43.0373618097,3.050625,4881,131.2908518708,9422.7220415474,15076355.2664758,†,
,Neonatal birth hospitalization,239,6.2802186252,10.1255230126,2420,63.5904982132,19770.4662837953,4725141.44182709,†,
,Nonmaternal/nonneonatal hospitalization,62676,312.6639994413,5.7783950175,362166.686119079,1806.6960965343,19247.5192397552,1206357515.87089,†,
Type of substance use disorder,Alcohol-related disorders,13249,413.0287517765,5.3752736056,71217,2220.1425477599,17386.1424817377,230349001.740543,71.8097672744,
,Cannabis-related disorders,4922,153.4400721748,5.4203575782,26679,831.7000580154,13718.9429222936,67524637.0635292,21.0503559216,
,Neonatal abstinence syndrome,91,2.8368643982,19.3736263736,1763,54.9603509232,45147.4047591651,4108413.83308402,1.2807706523,
,Opioid-related disorders,7961,248.1788733409,5.8068081899,46228,1441.1271142823,19749.0708889625,157222353.347031,49.0130216275,
,Sedative-related disorders,1384,43.1452783198,5.8265895954,8064,251.3898297476,11156.6280064044,15440773.1608637,4.8135582045,
,Stimulant-related disorders,4997,155.7781472283,6.0682409446,30323,945.2993312794,13608.0718045882,67999534.8075272,21.1984021307,
,Miscellaneous substances and addictive disorders,2037,63.5021184519,5.9307805596,12081,376.6171296107,13699.7182150401,27906326.0040367,8.6996112885,
Type of mental disorder,Anxiety disorders,27133,845.8532056724,5.4882681549,148913.179847717,4642.2692124371,18638.6269086373,505721863.912058,157.6554232,
,Bipolar disorders,5544,172.8305079515,6.1612554113,34158,1064.8529023461,13502.3126732392,74856821.4604385,23.3361155784,
,Depressive disorders,26449,824.5299611848,5.399363519,142807.765712738,4451.9369927036,18266.4864642333,483130300.492507,150.6126537534,
,"Disruptive, impulse-control, and conduct disorders",300,9.3523002138,7.12,2136,66.5883775224,14717.6064347502,4415281.93042508,1.3764347381,
,Obsessive-compulsive disorders,477,14.87015734,7.2452830189,3456,107.7384984633,16880.9428944661,8052209.76066035,2.5102227689,
,Personality disorders,706,22.0090798365,8.2322946176,5812,181.1852294758,13121.4985015488,9263777.94209346,2.887921081,
,Schizophrenia and related disorders,6775,211.2061131622,10.7548740936,72864.2719841003,2271.495154857,15316.8929079708,103771949.451502,32.3502141681,
,Somatic symptom disorders,456,14.215496325,7.0811403509,3229,100.6619246348,20344.3660449418,9277030.91649346,2.8920526075,
,Suicidal ideation or attempt,4118,128.3759076018,7.5186983973,30962,965.2197307348,11903.112725527,49017018.2037205,15.2807289943,
,Trauma- and stressor-related disorders,2853,88.9403750335,7.5460918332,21529,671.1522376781,24473.6937427149,69823448.2479658,21.7669949993,
,Miscellaneous mental disorders,2086,65.0296608201,4.5009587728,9389,292.6958223587,11351.8138042243,23679883.595612,7.3820460138,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
