"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Indian River, Florida",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,779765.904790376,3841.3460846034,5.5262434443,4309176.21940058,21228.2136171504,10483.9359065249,8174961880.81782,402.7216068277,
"Indian River, Florida",,5703,3873.5575192387,5.2893214098,30165,20488.4907185405,9842.6116858936,56132414.4446512,381.2592250484,
Age group,<1,29,2201.9741837509,20.2413793103,587,44570.9946848899,42193.8425843822,1223621.43494708,929.0975208406,
,1-17,276,1121.8600113812,4.152173913,1146,4658.1578733436,3452.9642374366,953018.129532501,38.7374249871,
,18-44,1337,3598.5358238682,4.6357516829,6198,16681.9185013726,6247.1100764397,8352386.17219983,224.8044940572,
,45-64,1982,5066.0736651075,5.5575176589,11015,28154.7938552769,10665.9470651757,21139907.0831782,540.3447354032,
,65-84,2079,4616.6144827127,5.3963443963,11219,24912.8416938689,11766.9464284721,24463481.6247936,543.2345529899,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2665,3776.1246900461,5.5692307692,14842,21030.1098122564,9871.5182194506,26307596.0548357,372.7608367671,
,Female,3037,3961.9589323453,5.0447810339,15321,19987.2152790461,9817.2990761665,29815137.2943176,388.9573576632,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2789,†,5.6869845823,15861,†,11319.8370214676,31571025.4528732,†,
,Medicaid,933,†,5.4715969989,5105,†,8292.8503866891,7737229.41078098,†,
,Private insurance,970,†,4.487628866,4353,†,10668.3286652541,10348278.8052965,†,
,Uninsured,897,†,4.7904124861,4297,†,5938.5574766771,5326886.05657934,†,
,Other,114,†,4.8157894737,549,†,10078.9010449233,1148994.71912126,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,67,57.3139435415,2.552238806,171,146.2788708298,4904.8444549166,328624.578479413,†,
,Neonatal birth hospitalization,25,20.7125103563,20.12,503,416.7357083679,44611.6552703291,1115291.38175822,†,
,Nonmaternal/nonneonatal hospitalization,5611,329.7872340426,5.2559258599,29491,1733.3372516751,9746.6580795604,54688498.4844136,†,
Type of substance use disorder,Alcohol-related disorders,1384,940.0321947442,5.2875722543,7318,4970.4881511115,9474.4327083444,13112614.8683487,89.0627177278,
,Cannabis-related disorders,402,273.0440334445,4.8905472637,1966,1335.3347506266,6962.1903345015,2798800.51446959,19.0098453054,
,Neonatal abstinence syndrome,14,9.5089961896,17.2142857143,241,163.690577264,10892.5716290195,152496.002806274,1.0357742212,
,Sedative-related disorders,68,46.186552921,6.1617647059,419,284.5906716747,8017.0877810869,545161.969113906,3.7028164907,
,Stimulant-related disorders,326,221.4237684152,6.0214723926,1963,1333.2971085859,7613.3678413948,2481957.91629471,16.8578059777,
,Miscellaneous substances and addictive disorders,256,173.8787874671,5.91796875,1515,1029.0092305184,7137.5464207125,1827211.88370239,12.4106791712,
Type of mental disorder,Anxiety disorders,1804,1225.3020804325,4.7893569845,8640,5868.4090770161,11088.0560673229,20002853.1454505,135.8621816724,
,Bipolar disorders,503,341.6446488124,6.1073558648,3072,2086.5454496057,7788.0469929383,3917387.63744799,26.6074457984,
,Depressive disorders,2280,1548.6079508792,5.0710526316,11562,7853.0724245903,9427.7926215012,21495367.1770228,145.999546129,
,"Disruptive, impulse-control, and conduct disorders",84,57.0539771377,4.4047619048,370,251.3091850111,2814.6177890991,236427.894284321,1.6058513899,
,Eating disorders,13,8.8297821761,17.2307692308,224,152.1439390338,68672.6519023428,892744.474730457,6.0636455775,
,Obsessive-compulsive disorders,29,19.6972063928,3.6551724138,106,71.9966854356,8183.1735812482,237312.033856198,1.6118565898,
,Personality disorders,91,61.8084752325,4.6373626374,422,286.6283137154,4264.9734478132,388112.583751005,2.6361150572,
,Schizophrenia and related disorders,380,258.1013251465,8.3394736842,3169,2152.4292089194,6623.6743548614,2516996.25484734,17.0957912833,
,Somatic symptom disorders,11,7.471354149,7.6363636364,84,57.0539771377,16411.9820067911,180531.802074702,1.2261972986,
,Suicidal ideation or attempt,864,586.8409077016,5.3877314815,4655,3161.7412330451,3747.1198836169,3237511.57944498,21.9896323377,
,Trauma- and stressor-related disorders,347,235.6872626996,3.9711815562,1378,935.956910663,5649.5006023303,1960376.70900859,13.3151533258,
,Miscellaneous mental disorders,135,91.6938918284,6.1555555556,831,564.4268452547,5442.0649340279,734678.766093773,4.9900411338,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jefferson, Florida",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,779765.904790376,3841.3460846034,5.5262434443,4309176.21940058,21228.2136171504,10483.9359065249,8174961880.81782,402.7216068277,
"Jefferson, Florida",,611,4277.213860693,4.9034369885,2996,20973.0486524326,10233.7858078729,6252843.12861035,437.720905048,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,14,586.5102639296,5.5714285714,78,3267.7000418936,5067.1994406237,70940.7921687319,29.719644813,
,18-44,147,3339.3911858246,4.231292517,622,14129.9409359382,8014.0117072309,1178059.72096294,267.6192005822,
,45-64,255,5740.6573615488,4.3254901961,1103,24831.157136425,9378.2594097882,2391456.14949597,538.3737391932,
,65-84,193,6611.8533744433,6.1502590674,1187,40664.6111682082,13523.9619879173,2610124.66366805,894.1845370565,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,273,3637.5749500333,5.0805860806,1387,18481.0126582278,10708.2597860945,2923354.92160382,389.5209755635,
,Female,338,4985.2507374631,4.7603550296,1609,23731.5634218289,9850.5568254631,3329488.20700653,491.0749567856,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,279,†,5.4659498208,1525,†,11679.010970206,3258444.06068749,†,
,Medicaid,129,†,4.4341085271,572,†,7258.1875077561,936306.18850054,†,
,Private insurance,124,†,4.0564516129,503,†,10926.7042152005,1354911.32268486,†,
,Uninsured,41,†,4.7073170732,193,†,7838.7857524225,321390.215849321,†,
,Other,38,†,5.3421052632,203,†,10047.1405496877,381791.340888135,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,104.347826087,3.6666666667,44,382.6086956522,4724.2844353514,56691.413224217,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,597,358.7740384615,4.9346733668,2946,1770.4326923077,10375.0249800192,6193889.91307148,†,
Type of substance use disorder,Alcohol-related disorders,99,693.0346517326,5.1212121212,507,3549.1774588729,11595.7892866621,1147983.13937955,80.3628378985,
,Cannabis-related disorders,51,357.0178508925,4.3921568627,224,1568.0784039202,11346.2838773929,578660.47774704,40.5082588552,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,36,252.01260063,7.3055555556,263,1841.0920546027,13297.0762353056,478694.744471004,33.5103076284,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,31,217.0108505425,4.935483871,153,1071.0535526776,8570.4944085918,265685.326666346,18.5989028118,
,Miscellaneous substances and addictive disorders,31,217.0108505425,5.2903225806,164,1148.0574028701,7305.0633015022,226456.962346569,15.8527800033,
Type of mental disorder,Bipolar disorders,80,560.0280014001,4.525,362,2534.1267063353,7407.1896079739,592575.168637915,41.4823359215,
,Depressive disorders,243,1701.0850542527,4.5432098765,1104,7728.386419321,8895.6726481796,2161648.45350765,151.3229578934,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,64,448.0224011201,5.578125,357,2499.1249562478,5876.3828186797,376088.5003955,26.3275114033,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,15,105.0052502625,5.4,81,567.0283514176,5214.2793574379,78214.1903615678,5.4752670887,
,Trauma- and stressor-related disorders,49,343.0171508575,5.6326530612,276,1932.0966048302,8418.9852186906,412530.27571584,28.8785632283,
,Miscellaneous mental disorders,13,91.0045502275,6.1538461538,80,560.0280014001,7201.6576728089,93621.5497465162,6.5538361741,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lafayette, Florida",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,779765.904790376,3841.3460846034,5.5262434443,4309176.21940058,21228.2136171504,10483.9359065249,8174961880.81782,402.7216068277,
"Lafayette, Florida",,197,2663.241854806,5.8274111675,1148,15519.8053264837,11050.414501146,2176931.65672576,294.2992641241,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,53,1716.8772270813,4.5660377358,242,7839.3262066731,7289.0437789351,386319.32028356,125.1439327125,
,45-64,70,3997.7155910908,6.0714285714,425,24271.8446601941,13736.6619152527,961566.334067694,549.1526750815,
,65-84,72,7243.4607645875,6.4861111111,467,46981.8913480885,11313.6329372087,814581.571479029,819.4985628562,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,77,1737.3646209386,6.4285714286,495,11168.7725631768,9005.4357665285,693418.554022698,156.457254969,
,Female,120,4047.2175379427,5.4416666667,653,22023.6087689713,12362.6091891922,1483513.10270306,500.3416872523,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,110,†,7.1090909091,782,†,12563.5471843832,1381990.19028215,†,
,Medicaid,31,†,5.1612903226,160,†,12342.3998651045,382614.395818241,†,
,Private insurance,34,†,3.4117647059,116,†,8057.6070201128,273958.638683836,†,
,Uninsured,19,†,4.3157894737,82,†,6128.0652793685,116433.240308001,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,193,314.332247557,5.8549222798,1130,1840.3908794788,11163.246273002,2154506.53068939,†,
Type of substance use disorder,Alcohol-related disorders,32,432.6078139786,5,160,2163.0390698932,8718.8129982349,279002.015943518,37.7182663165,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,18,243.341895363,9.2777777778,167,2257.672029201,14999.5601952427,269992.083514369,36.5002140752,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,12,162.227930242,4,48,648.911720968,7956.0334596839,95472.4015162066,12.906908411,
Type of mental disorder,Anxiety disorders,79,1068.0005407598,5.6835443038,449,6070.0283898878,10877.1562487404,859295.343650495,116.1680875558,
,Bipolar disorders,12,162.227930242,5.8333333333,70,946.3295930783,11492.339338137,137908.072057644,18.6437842446,
,Depressive disorders,84,1135.5955116939,6.119047619,514,6948.7630120319,11212.1645341695,941821.820870238,127.3248372138,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,18,243.341895363,6.0555555556,109,1473.5703663647,12901.8440560223,232233.193008402,31.3955918627,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,11,148.7089360552,8.0909090909,89,1203.1904826281,8206.1008286959,90267.1091156549,12.203205234,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lake, Florida",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,779765.904790376,3841.3460846034,5.5262434443,4309176.21940058,21228.2136171504,10483.9359065249,8174961880.81782,402.7216068277,
"Lake, Florida",,13029,3846.2900968879,5.5377235398,72151,21299.6912104197,11076.2093347433,144311931.422371,426.0231427528,
Age group,<1,79,2344.2136498516,13.8607594937,1095,32492.5816023738,8746.8642544286,691002.276099855,205.0451857863,
,1-17,153,247.1449109148,5.4117647059,828,1337.4901061269,11231.7485206812,1718457.52366422,27.7586948756,
,18-44,2506,2711.2702723171,4.76735834,11947,12925.5969446818,9185.759105247,23019512.317749,249.0507559072,
,45-64,4527,5338.8211430054,5.6686547382,25662,30263.9337688987,11777.7534918652,53317890.0576742,628.7931935948,
,65-84,5762,5986.9911265352,5.6600138841,32613,33886.4528999813,11376.1335228188,65549281.3584821,681.088104554,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5622,3428.1742014952,5.7694770544,32436,19778.7723941119,11649.6527733361,65494347.891696,399.3703909393,
,Female,7402,4235.8138576693,5.3585517428,39664,22697.8277290727,10640.8299288298,78763423.1331983,450.7257486964,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,7313,†,5.7252837413,41869,†,11418.0691621752,83500339.7829875,†,
,Medicaid,1765,†,6.7246458924,11869,†,11318.5573231244,19977253.6753146,†,
,Private insurance,2260,†,4.6685840708,10551,†,11322.0819925671,25587905.3032017,†,
,Uninsured,1055,†,4.2417061611,4475,†,8191.6742777042,8642216.36297797,†,
,Other,636,†,5.3254716981,3387,†,10383.9878897633,6604216.29788948,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,212,66.1053944496,3.3443396226,709,221.0788899283,5883.2006866048,1247238.54556022,†,
,Neonatal birth hospitalization,64,19.7530864198,12.703125,813,250.9259259259,5926.4470680414,379292.612354651,†,
,Nonmaternal/nonneonatal hospitalization,12753,287.9170993814,5.5382262997,70629,1594.5500519258,11188.3792256297,142685400.264456,†,
Type of substance use disorder,Alcohol-related disorders,2406,710.275076607,5.4106400665,13018,3843.0427877264,10834.3468073503,26067438.4184849,76.9536650858,
,Cannabis-related disorders,715,211.0750955004,4.4909090909,3211,947.9190652473,8971.6379521275,6414721.13577114,18.9368933754,
,Neonatal abstinence syndrome,41,12.1036068748,18.4634146341,757,223.473912299,9481.3235094383,388734.263886971,1.1475821241,
,Opioid-related disorders,1204,355.4327482273,6.3995016611,7705,2274.5924627002,11979.6686573725,14423521.0634766,42.5796655374,
,Sedative-related disorders,98,28.9305725301,5.7448979592,563,166.2031870863,9096.6604275651,891472.721901382,2.6317159428,
,Stimulant-related disorders,442,130.4827863093,5.0882352941,2249,663.927118574,9685.6592410797,4281061.38455723,12.6381180502,
,Miscellaneous substances and addictive disorders,369,108.9324618736,6.0894308943,2247,663.3366987265,9351.5789800431,3450732.64363591,10.186905207,
Type of mental disorder,Anxiety disorders,5665,1672.3642181955,5.4028243601,30607,9035.4901370364,11278.3039705663,63891591.9932581,188.6143200231,
,Bipolar disorders,1134,334.7680535629,5.1216931217,5808,1714.5792372956,8741.5482732587,9912915.74187534,29.2639110056,
,Depressive disorders,5489,1620.4072716108,5.6104937147,30796,9091.2848126303,11014.361829771,60457832.083613,178.4775200111,
,"Disruptive, impulse-control, and conduct disorders",30,8.8562977133,4.6333333333,139,41.034179405,6373.6995671086,191210.987013257,0.564473809,
,Eating disorders,29,8.5610877895,6.5172413793,189,55.7946755938,7471.8978947498,216685.038947744,0.6396757383,
,Obsessive-compulsive disorders,38,11.2179771035,7.5,285,84.1348282764,9613.0166717523,365294.633526587,1.0783860092,
,Personality disorders,42,12.3988167986,7.619047619,320,94.4671756086,9617.8487405076,403949.647101319,1.1924994453,
,Schizophrenia and related disorders,460,135.7965649373,7.0456521739,3241,956.7753629606,9663.1052300374,4445028.40581719,13.1221649687,
,Suicidal ideation or attempt,419,123.6929580625,5.1718377088,2167,639.7199048243,7747.1983098248,3246076.09181658,9.5827387564,
,Trauma- and stressor-related disorders,575,169.7457061717,6.6973913043,3851,1136.8534164644,12444.6014999659,7155645.86248042,21.1241766964,
,Miscellaneous mental disorders,255,75.2785305631,5.4196078431,1382,407.9801146595,7647.961989219,1950230.30725083,5.7572734035,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lee, Florida",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,779765.904790376,3841.3460846034,5.5262434443,4309176.21940058,21228.2136171504,10483.9359065249,8174961880.81782,402.7216068277,
"Lee, Florida",,20861,2995.2517628207,5.7882651838,120749,17337.3114955583,11849.6752116065,247196074.589324,354.9276056642,
Age group,<1,202,2945.8947061397,19.6336633663,3966,57838.7049730202,22014.6865414977,4446966.68138254,648.5294853992,
,1-17,259,209.9886492622,5.3204633205,1378,1117.2369061132,12181.4536372476,3154996.49204714,25.5796699534,
,18-44,3975,1989.3401396291,4.8405031447,19241,9629.4072016615,9388.4255143445,37318991.4195195,186.767717236,
,45-64,7813,4344.6346847874,5.7746064252,45117,25088.5553658712,12093.3888754665,94485647.2840204,525.4135676497,
,65-84,8610,4613.5050850364,5.9272938444,51034,27345.600291492,12515.6245737081,107759527.579627,577.4089761321,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,9656,2824.5397983391,6.259009942,60437,17678.822679393,12866.3609856206,124237581.677153,363.4154866368,
,Female,11203,3159.2631863917,5.3832009283,60308,17006.9485177999,10974.7367504588,122949975.81539,346.7208179607,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,11037,†,5.8316571532,64364,†,12246.2574389398,135161943.353578,†,
,Medicaid,2980,†,6.9083892617,20587,†,11696.4710423743,34855483.7062754,†,
,Private insurance,3937,†,5.4368808738,21405,†,12830.220430167,50512577.8335675,†,
,Uninsured,2300,†,4.8691304348,11199,†,8693.8050060073,19995751.5138167,†,
,Other,607,†,5.2619439868,3194,†,10988.9920627444,6670318.18208586,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,429,68.64,2.9906759907,1283,205.28,4615.1346990566,1979892.78589527,†,
,Neonatal birth hospitalization,154,23.3121404784,16.8311688312,2592,392.3705722071,13495.4438722685,2078298.35632935,†,
,Nonmaternal/nonneonatal hospitalization,20278,279.9475391731,5.7635861525,116874,1613.5017601988,11990.2299756928,243137883.447099,†,
Type of substance use disorder,Alcohol-related disorders,5315,763.1351862035,5.566321731,29585,4247.8559706175,11188.4787823192,59466764.7280267,85.3832183888,
,Cannabis-related disorders,1076,154.4935955513,4.5920074349,4941,709.4357394227,9600.4817468913,10330118.359655,14.832129441,
,Neonatal abstinence syndrome,101,14.501722259,22.5841584158,2281,327.5091927997,15358.4179711934,1551200.21509054,2.2272351176,
,Opioid-related disorders,2751,394.992454797,6.461650309,17776,2552.3031175831,12340.572244045,33948914.2433679,48.7443292427,
,Sedative-related disorders,208,29.864932969,5.4278846154,1129,162.103410202,12225.6018924015,2542925.19361951,3.6511678102,
,Stimulant-related disorders,883,126.7823837098,5.9784824462,5279,757.9662554974,10430.7189174253,9210324.80408656,13.2243140816,
,Miscellaneous substances and addictive disorders,830,119.1725690591,6.078313253,5045,724.3682059072,9227.8993395862,7659156.4518565,10.9971247132,
Type of mental disorder,Anxiety disorders,8249,1184.4030387569,5.5793429507,46024,6608.1907450296,12303.5723572606,101492168.375043,145.7238848751,
,Bipolar disorders,1535,220.397462055,5.1244299674,7866,1129.4113592995,9844.0096836734,15110554.8644386,21.6959475073,
,Depressive disorders,6668,957.4008319107,5.7649970006,38441,5519.4129243369,12013.6536431204,80107042.4923273,115.0188199221,
,"Disruptive, impulse-control, and conduct disorders",116,16.6554433866,6.1293103448,711,102.086381447,8742.6021961745,1014141.85475624,1.4561191593,
,Eating disorders,48,6.8919076082,8.6666666667,416,59.729865938,15174.3443259728,728368.527646699,1.0458017911,
,Obsessive-compulsive disorders,57,8.1841402848,5.5263157895,315,45.228143679,8653.7877624758,493265.902461123,0.7082381304,
,Personality disorders,200,28.716281701,7.67,1534,220.2538806465,11838.9306713346,2367786.13426692,3.399700682,
,Schizophrenia and related disorders,687,98.6404276429,6.8107714702,4679,671.8174103944,10245.9127235224,7038942.04105989,10.1066121264,
,Somatic symptom disorders,74,10.6250242294,5.5540540541,411,59.0119588955,9036.7739605198,668721.273078466,0.9601594229,
,Suicidal ideation or attempt,625,89.7383803156,5.1936,3246,466.0652520069,8208.0162792781,5130010.1745488,7.3657408651,
,Trauma- and stressor-related disorders,1187,170.4311318953,7.9048020219,9383,1347.2243560015,13063.0159582159,15505799.9424023,22.2634459573,
