,65-84,273,5228.883355679,5.3919413919,1472,28193.8325991189,12392.3284688092,3383105.67198492,647.9804006866,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,297,2419.7490630601,5.8585858586,1740,14176.3076421704,13023.7804572053,3868062.79578998,315.1428055882,
,Female,347,2844.72864404,4.6714697406,1621,13289.0637809476,11182.2074012576,3880225.96823641,318.1034569795,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,339,†,5.3008849558,1797,†,11991.307194555,4065053.13895414,†,
,Medicaid,206,†,5.1310679612,1057,†,10622.2930023199,2188192.3584779,†,
,Private insurance,64,†,4.40625,282,†,15778.9712484588,1009854.15990136,†,
,Uninsured,16,†,7.875,126,†,20075.3366733267,321205.386773228,†,
,Other,17,†,5,85,†,8354.0847692647,142019.4410775,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,19,48.9690721649,1.6842105263,32,82.4742268041,4114.2466275773,78170.6859239696,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,615,247.8839177751,5.3918699187,3316,1336.5578395808,12461.2609324259,7663675.47344195,†,
Type of substance use disorder,Alcohol-related disorders,116,474.0111147434,6.4913793103,753,3076.9859431187,12923.1062750276,1499080.3279032,61.2569601137,
,Cannabis-related disorders,43,175.7110166721,5.5581395349,239,976.6263484799,13259.5182025895,570159.282711351,23.2984342396,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,42,171.6247139588,4.9285714286,207,845.8646616541,14464.0027997096,607488.117587806,24.823803432,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,37,151.1932003923,4.5135135135,167,682.4125531219,7810.7182655235,288996.575824369,11.8092749193,
,Miscellaneous substances and addictive disorders,31,126.6753841125,4.4516129032,138,563.9097744361,6260.6890012277,194081.359038058,7.9307518404,
Type of mental disorder,Anxiety disorders,266,1086.9565217391,4.9172932331,1308,5344.8839490029,11888.7626578948,3162410.86700004,129.2256810641,
,Bipolar disorders,65,265.6096763648,6.5692307692,427,1744.8512585812,13711.3014979938,891234.597369603,36.4185435342,
,Depressive disorders,233,952.1085322001,5.0815450644,1184,4838.1824125531,11647.4484554654,2713855.49012345,110.8963505281,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,27,110.3301732592,7.3333333333,198,809.0879372344,11660.5876829247,314835.867438968,12.8651465936,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,17,69.4671461262,6.7647058824,115,469.9248120301,9636.2684670872,163816.563940481,6.6940406971,
,Trauma- and stressor-related disorders,43,175.7110166721,4.6511627907,200,817.260542661,13879.480457901,596817.659689744,24.3877762214,
,Miscellaneous mental disorders,16,65.3808434129,6.375,102,416.8028767571,15582.2995379066,249316.792606505,10.187838861,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 McKinley, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"McKinley, New Mexico",,1498,2004.6033615245,8.0866311688,12113.7734909057,16210.4880244429,14208.4761146326,21284297.2197197,284.8235898153,
Age group,<1,27,2036.1990950226,11.4444444444,309,23303.1674208144,15899.7696173919,429293.779669582,323.75096506,
,1-17,60,284.4545583843,10.95,657,3114.7774143081,15461.6500585459,927699.00351276,43.981368393,
,18-44,671,2471.0908153495,9.0715350224,6087,22416.5868748619,12672.622817127,8503329.91029223,313.1520184979,
,45-64,534,3168.763351531,7.2284644195,3860,22905.29314028,16223.9208105591,8663573.71283859,514.0976568264,
,65-84,206,2481.0309526677,5.8289975287,1200.7734909058,14461.9232916507,13400.0039485755,2760400.81340655,332.4582456229,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,917,2542.3493858992,8.3664122137,7672,21270.342953783,14824.2205320647,13593810.2279033,376.8834796613,
,Female,580,1500.2974727748,7.6547818809,4439.7734909058,11484.4499105144,13234.2326566204,7675854.94083984,198.5528580884,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,337,†,5.8011869436,1955,†,13905.5920998521,4686184.53765017,†,
,Medicaid,931,†,9.7108200762,9040.7734909058,†,14358.4042838835,13367674.3882955,†,
,Private insurance,121,†,4.7768595041,578,†,14991.8277602773,1814011.15899356,†,
,Uninsured,37,†,4.2432432432,157,†,10976.8842946646,406144.71890259,†,
,Other,60,†,5.2166666667,313,†,14953.8830424723,897232.982548338,†,
,Missing,12,†,5.8333333333,70,†,9420.7861107926,113049.433329511,†,
Type of stay,Maternal delivery hospitalization,24,50,4.0833333333,98,204.1666666667,8932.0670952135,214369.610285124,†,
,Neonatal birth hospitalization,24,47.619047619,9.625,231,458.3333333333,13406.3426158426,321752.222780223,†,
,Nonmaternal/nonneonatal hospitalization,1450,341.0159924741,8.1274299937,11784.7734909057,2771.5836055752,14309.0864735547,20748175.3866543,†,
Type of substance use disorder,Alcohol-related disorders,846,1132.1057702601,8.7907801418,7437,9952.0929236698,14128.5993188202,11952795.0237219,159.9506881453,
,Cannabis-related disorders,138,184.6697355743,14.2971014493,1973,2640.2419441173,11576.4242596853,1597546.54783657,21.3781520693,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,97,129.8040894979,9.5979381443,931,1245.851621882,15637.9093678179,1516877.20867834,20.2986458714,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,66,88.3203083182,12.5606060606,829,1109.3565999358,9547.641492008,630144.338472527,8.4325064029,
,Miscellaneous substances and addictive disorders,57,76.2766299111,10.0877192982,575,769.4572315598,14205.932247837,809738.138126712,10.8358063661,
Type of mental disorder,Anxiety disorders,283,378.7067765764,6.7695176357,1915.7734909058,2563.6622027965,14879.8825681414,4211006.76678403,56.3511236322,
,Bipolar disorders,49,65.5711379938,7.0408163265,345,461.6743389359,9454.901256366,463290.161561934,6.19968635,
,Depressive disorders,438,586.1256824751,5.803652968,2542,3401.6700567391,12679.4200126873,5553585.96555706,74.3173370832,
,"Disruptive, impulse-control, and conduct disorders",13,17.3964243657,23.3846153846,304,406.8086928594,21349.791323779,277547.287209127,3.7141002999,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,44,58.8802055454,7.7727272727,342,457.6597794669,13586.938294123,597825.284941414,8.0000171949,
,Somatic symptom disorders,12,16.058237876,3,36,48.1747136281,7217.5868627147,86611.0423525758,1.1590172673,
,Suicidal ideation or attempt,94,125.7895300289,7.1170212766,669,895.2467615887,11351.4047622283,1067032.04764946,14.2788787021,
,Trauma- and stressor-related disorders,93,124.4513435392,7.2903225806,678,907.2904399957,11345.1575810596,1055099.65503854,14.1192010363,
,Miscellaneous mental disorders,33,44.1601541591,17.0303030303,562,752.0608071941,21665.2542635405,714953.390696836,9.5674096817,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mora, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Mora, New Mexico",,103,2290.9252669039,5.7475728155,592,13167.2597864768,13137.6808188581,1353181.12434239,300.9744493644,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,31,2572.6141078838,2.3548387097,73,6058.091286307,6911.7813879589,214265.223026724,177.8134630927,
,45-64,28,1967.6739283204,9.1071428571,255,17919.8875614898,23135.092593926,647782.59262993,455.2231852635,
,65-84,41,4031.465093412,5.6585365854,232,22812.1927236971,11042.3800778123,452737.583190306,445.1696983189,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,66,2857.1428571429,6.8939393939,455,19696.9696969696,15635.0108728825,1031910.71761024,446.7145963681,
,Female,37,1692.5892040256,3.7027027027,137,6267.1546203111,8682.9839657336,321270.406732144,146.9672491913,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,53,†,5.4528301887,289,†,12266.6720483305,650133.618561516,†,
,Medicaid,43,†,6.488372093,279,†,14756.232062307,634517.978679201,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,91,284.375,5.956043956,542,1693.75,14131.0752191472,1285927.84494239,†,
Type of substance use disorder,Alcohol-related disorders,35,778.4697508897,4.4,154,3425.2669039146,9993.741447999,349780.950679966,77.7982541548,
,Cannabis-related disorders,11,244.6619217082,3.2727272727,36,800.7117437722,5510.7599338602,60618.3592724623,13.4827311549,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,39,867.4377224199,6.2051282051,242,5382.5622775801,15439.9129869934,602156.606492745,133.931629558,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,34,756.2277580071,7.6470588235,260,5782.9181494662,17883.5881341288,608041.996560382,135.2406575979,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,11,244.6619217082,3.2727272727,36,800.7117437722,7975.8926212533,87734.8188337869,19.5139721605,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Otero, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Otero, New Mexico",,2081,2907.6022411312,5.8784238347,12233,17092.1183160777,11919.2949489648,24804052.7887957,346.5656870631,
Age group,<1,17,1539.8550724638,5.5882352941,95,8605.0724637681,3793.0507625556,64481.8629634444,58.4074845683,
,1-17,29,168.7616387337,5.6206896552,163,948.5567970205,13923.0669973607,403768.94292346,23.4967960267,
,18-44,625,2452.9042386185,5.2944,3309,12986.6562009419,9065.2950671484,5665809.41696775,222.3630069454,
,45-64,763,4660.9651802077,6.0865006553,4644,28368.9676237019,13065.4810132305,9968962.0130949,608.9775206533,
,65-84,647,5659.0571153678,6.2163833076,4022,35178.8681885769,13448.2697880157,8701030.5528462,761.0452683326,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1007,2773.8754372917,6.3306852036,6375,17560.5321874225,12690.3834661566,12779216.1504197,352.0154298658,
,Female,1074,3045.2534875808,5.4543761639,5858,16609.958035613,11196.3097191582,12024836.638376,340.956012203,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,884,†,6.1843891403,5467,†,13119.8809879196,11597974.7933209,†,
,Medicaid,741,†,5.7557354926,4265,†,10392.954909098,7701179.58764165,†,
,Private insurance,206,†,5.072815534,1045,†,13458.1434514566,2772377.55100007,†,
,Uninsured,45,†,4.3333333333,195,†,10627.8192778243,478251.867502094,†,
,Other,144,†,5.6388888889,812,†,11983.406447407,1725610.52842661,†,
,Missing,61,†,7.3606557377,449,†,8666.5321459729,528658.460904347,†,
Type of stay,Maternal delivery hospitalization,39,38.6904761905,3.4615384615,135,133.9285714286,5495.1086426279,214309.237062486,†,
,Neonatal birth hospitalization,16,15.5793573515,5.5625,89,86.6601752678,3679.0703700315,58865.1259205047,†,
,Nonmaternal/nonneonatal hospitalization,2026,338.9660364731,5.9274432379,12009,2009.201940773,12108.0347610132,24530878.4258127,†,
Type of substance use disorder,Alcohol-related disorders,548,765.6732475444,6.3156934307,3461,4835.7574995459,12511.9208646831,6856532.63384635,95.8004308148,
,Cannabis-related disorders,228,318.564781825,5.4605263158,1245,1739.5313744394,8851.064379303,2018042.67848108,28.1963739291,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,225,314.3731399589,5.4488888889,1226,1712.9843092873,10970.7024684575,2468408.05540294,34.4889418256,
,Sedative-related disorders,20,27.9442791075,5.95,119,166.2684606894,6563.0470190687,131260.940381373,1.833996177,
,Stimulant-related disorders,229,319.9619957804,6.1135371179,1400,1956.0995375222,8934.0241288068,2045891.52549676,28.585481906,
,Miscellaneous substances and addictive disorders,89,124.3520420282,5.5842696629,497,694.4153358204,9501.5775898328,845640.405495117,11.8154057579,
Type of mental disorder,Anxiety disorders,794,1109.3878805661,5.983627204,4751,6638.1635019771,11667.0328666631,9263624.09613056,129.4326486444,
,Bipolar disorders,259,361.8784144416,5.7181467181,1481,2069.2738679074,8507.4151481008,2203420.5233581,30.7864990479,
,Depressive disorders,852,1190.4262899778,5.8920187793,5020,7014.0140559724,12067.2055473748,10281259.1263633,143.6511873016,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,63,88.0244791885,7.9206349206,499,697.2097637311,10580.9515235251,666599.945982085,9.3138274718,
,Schizophrenia and related disorders,181,252.8957259225,9.3756906077,1697,2371.072082268,10248.8973165022,1855050.41428691,25.9190232676,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,70,97.8049768761,4.9142857143,344,480.6416006483,8720.9161328265,610464.129297854,8.5294900071,
,Trauma- and stressor-related disorders,170,237.5263724134,6.3882352941,1086,1517.3743555351,12839.7315904479,2182754.37037615,30.4977486744,
,Miscellaneous mental disorders,44,61.4774140364,7.2272727273,318,444.3140378086,9789.3677648169,430732.181651945,6.0182501523,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Quay, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Quay, New Mexico",,281,3421.4050894923,5.4946619217,1544,18799.4642639717,12776.2866369447,3590136.54498147,437.1285212445,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,70,3170.2898550725,5.4,378,17119.5652173913,13876.5737490649,971360.162434543,439.9276097983,
,45-64,119,5203.323130739,4.9663865546,591,25841.7140358548,12639.1533488359,1504059.24851147,657.6559897295,
,65-84,78,3929.4710327456,5.7051282051,445,22418.1360201511,12132.3279740655,946321.581977114,476.7363133386,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,126,3151.5757878939,6.0555555556,763,19084.5422711355,14551.9941048977,1833551.25721711,458.6171228657,
,Female,153,3629.8932384342,5.0196078431,768,18220.640569395,11307.1966032729,1730001.08030076,410.4391649587,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,113,†,5.2212389381,590,†,12210.084410516,1379739.53838831,†,
,Medicaid,103,†,5.5145631068,568,†,14040.4154858629,1446162.79504388,†,
,Private insurance,50,†,6.04,302,†,12916.2130374523,645810.651872615,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,15,192.3076923077,2.0666666667,31,397.4358974359,3560.5011330747,53407.5169961212,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,262,301.1494252874,5.7442748092,1505,1729.8850574713,13470.211631577,3529195.44747317,†,
Type of substance use disorder,Alcohol-related disorders,80,974.0655059053,5.65,452,5503.4701083648,14020.8349031367,1121666.79225094,136.5721164314,
,Cannabis-related disorders,36,438.3294776574,4.0555555556,146,1777.6695482771,10077.8745142856,362803.482514284,44.1742947174,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,14,170.4614635334,6.7857142857,95,1156.7027882625,21881.7085902413,306343.920263378,37.299880709,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,17,206.9889200049,3.4705882353,59,718.3733106051,7015.292816718,119259.977884206,14.5208788365,
,Miscellaneous substances and addictive disorders,21,255.6921953001,3.7142857143,78,949.7138682576,6818.6163648876,143190.94366264,17.4346698725,
Type of mental disorder,Anxiety disorders,97,1181.0544259101,5.9896907216,581,7074.150736637,13366.5689811864,1296557.19117508,157.8664545446,
,Bipolar disorders,20,243.5163764763,3.95,79,961.8896870815,11407.5801139062,228151.602278125,27.779325737,
,Depressive disorders,98,1193.230244734,5.8673469388,575,7001.0958236941,10683.2972212352,1046963.12768105,127.4763335786,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,219.1647388287,8,144,1753.3179106295,10585.8160978615,190544.689761507,23.2003762038,
,Trauma- and stressor-related disorders,20,243.5163764763,4.9,98,1193.230244734,10958.9023901367,219178.047802735,26.686722002,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Rio Arriba, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Rio Arriba, New Mexico",,1611,3418.5676392573,5.643078833,9091,19291.2466843501,12634.6183758506,20354370.2034954,431.9229751405,
Age group,<1,71,11076.4430577223,14.7323943662,1046,163182.527301092,17324.0166001509,1230005.17861071,1918.8848340261,
,1-17,38,351.1365736463,6.8157894737,259,2393.2729624838,8698.6380412766,330548.24556851,30.544099572,
,18-44,622,4103.1730325219,4.9372990354,3071,20258.5922554258,10657.1097668474,6628722.27497912,437.2796539995,
,45-64,553,4391.3285158421,5.2224231465,2888,22933.3756849043,14164.673907076,7833064.67061308,622.0173644575,
,65-84,327,4134.007585335,5.5871559633,1827,23097.3451327433,13247.7976566482,4332029.83372398,547.6649600157,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,834,3594.5177139902,5.5983213429,4669,20123.2652357555,13074.3179808767,10903981.1960512,469.958675806,
,Female,776,3243.7403335702,5.6958762887,4420,18475.9436525519,12169.4674720693,9443506.7583258,394.7459247722,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,537,†,5.4804469274,2943,†,13944.4973352351,7488195.06902126,†,
,Medicaid,803,†,5.9651307597,4790,†,11938.3481397154,9586493.55619148,†,
,Private insurance,210,†,4.9285714286,1035,†,12401.9654746958,2604412.74968612,†,
,Uninsured,31,†,5.9032258065,183,†,10067.0448138288,312078.389228694,†,
