Type of mental disorder,Anxiety disorders,34,1832.884097035,5.7647058824,196,10566.037735849,15996.511627081,543881.395320755,293.1975176931,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,45,2425.8760107817,5.7777777778,260,14016.1725067385,15259.8794258547,686694.574163464,370.185754266,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Grand Forks, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Grand Forks, North Dakota",,1872,2613.3206762246,5.1837606838,9704,13546.8289754722,11787.4418439855,22066091.1319408,308.0436549068,
Age group,<1,13,1387.4066168623,4.1538461538,54,5763.0736392743,4718.9473027701,61346.3149360111,65.4709871249,
,1-17,102,718.8667277468,4.7058823529,480,3382.9022482205,4808.9313603295,490510.998753608,34.5698075096,
,18-44,662,1995.8996623251,4.2190332326,2793,8420.7670043415,7814.4241036466,5173148.75661404,155.9680642973,
,45-64,616,4125.0920779482,5.2126623377,3211,21502.7121141096,14299.1759175115,8808292.36518708,589.8541729851,
,65-84,478,5686.4144658577,6.6171548117,3163,37627.8848441589,15732.5825803575,7520174.47341092,894.6198517025,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,815,2209.0911555038,5.4392638037,4433,12015.8295611633,12898.6592229605,10512407.2667128,284.943140073,
,Female,1057,3042.6021876799,4.9867549669,5271,15172.7115716753,10930.6375262327,11553683.865228,332.5758165005,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,707,†,6.459688826,4567,†,14708.1487039868,10398661.1337187,†,
,Medicaid,257,†,4.8677042802,1251,†,8796.9456670018,2260815.03641945,†,
,Private insurance,689,†,4.3338171263,2986,†,10898.0768430518,7508774.94486271,†,
,Uninsured,19,†,3.7894736842,72,†,6659.8560267526,126537.264508299,†,
,Other,92,†,4.1739130435,384,†,9461.5242945257,870460.235096365,†,
,Missing,108,†,4.1111111111,444,†,8341.1344197717,900842.517335343,†,
Type of stay,Maternal delivery hospitalization,65,67.2877846791,2.6461538462,172,178.0538302277,4196.5891597868,272778.295386139,†,
,Neonatal birth hospitalization,11,10.9452736318,4.6363636364,51,50.7462686567,5015.397367494,55169.3710424339,†,
,Nonmaternal/nonneonatal hospitalization,1796,370.3092783505,5.2789532294,9481,1954.8453608247,12103.6433549623,21738143.4655123,†,
Type of substance use disorder,Alcohol-related disorders,438,611.4500300141,4.0730593607,1784,2490.4722683679,9428.3792463093,4129630.10988346,57.6498277314,
,Cannabis-related disorders,79,110.2843661441,4.6582278481,368,513.7297055826,7620.1879060313,601994.844576472,8.4038759312,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,184,256.8648527913,5.347826087,984,1373.6685605796,12601.6444714636,2318702.5827493,32.3691955209,
,Sedative-related disorders,13,18.1480602516,4.0769230769,53,73.988245641,9107.0192465466,118391.250205106,1.65274734,
,Stimulant-related disorders,70,97.7203244315,4.1571428571,291,406.237348708,6311.5129592388,441805.907146718,6.1676309403,
,Miscellaneous substances and addictive disorders,67,93.5323105273,3.8507462687,258,360.1691957617,7085.2984230177,474714.994342184,6.6270433228,
Type of mental disorder,Anxiety disorders,757,1056.7755084947,5.5191545575,4178,5832.5073639244,12887.7623548352,9756036.10261028,136.1947161589,
,Bipolar disorders,183,255.4688481566,4.8852459016,894,1248.0281434534,8890.776274348,1627012.05820567,22.7131637403,
,Depressive disorders,920,1284.3242639566,5.1163043478,4707,6570.9938156995,11650.2152089207,10718197.992207,149.6265407313,
,"Disruptive, impulse-control, and conduct disorders",43,60.0281992936,4.7209302326,203,283.3889408513,5039.1735581874,216684.463002056,3.0249251463,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,56,78.1762595452,4.75,266,371.3372328396,5463.5936446817,305961.244102172,4.2712331482,
,Schizophrenia and related disorders,146,203.8166766714,7.9315068493,1158,1616.5733670236,10613.2925012091,1549540.70517653,21.6316600614,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,284,396.4653162649,4.2781690141,1215,1696.1456312035,4685.4142078002,1330657.63501526,18.5760422573,
,Trauma- and stressor-related disorders,151,210.796699845,4.3774834437,661,922.7590635601,7117.8763350828,1074799.3265975,15.0042484134,
,Miscellaneous mental disorders,77,107.4923568746,2.987012987,230,321.0810659891,4373.2002669542,336736.420555474,4.7008560378,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hettinger, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Hettinger, North Dakota",,65,2113.1339401821,4.6153846154,300,9752.9258777633,12759.8695263182,829391.519210687,269.6331336836,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,22,2719.4066749073,5.6363636364,124,15327.564894932,14659.997132755,322519.936920611,398.6649405694,
,65-84,33,4502.0463847203,4.6363636364,153,20873.1241473397,13266.611575454,437798.181989982,597.2690068076,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,25,1654.5334215751,5.96,149,9861.0191925877,15172.9986038078,379324.965095195,251.0423329551,
,Female,40,2555.910543131,3.775,151,9648.5623003195,11251.6638528872,450066.554115491,287.5824626936,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,37,†,5.0540540541,187,†,13903.6386098911,514434.628565972,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,16,†,4.9375,79,†,10309.7904219533,164956.646751253,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,63,239.5437262357,4.6825396825,295,1121.6730038023,12950.7090815213,815894.672135845,†,
Type of substance use disorder,Alcohol-related disorders,14,455.1365409623,3.7142857143,52,1690.5071521456,8835.3970284177,123695.558397848,40.2131204154,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,27,877.7633289987,4.1851851852,113,3673.6020806242,12154.7951907105,328179.470149183,106.690334899,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,37,1202.8608582575,5.1891891892,192,6241.8725617685,12488.7138966289,462082.414175272,150.2218511623,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kidder, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Kidder, North Dakota",,54,2404.2742653606,5.7407407407,310,13802.3152270703,14273.6761803668,770778.513739808,343.1783231255,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,14,2302.6315789474,4.2857142857,60,9868.4210526316,7452.01203416,104328.168478239,171.5923823655,
,45-64,*,*,*,*,*,*,*,*,
,65-84,30,5952.3809523809,7.1333333333,214,42460.3174603174,18461.3063695652,553839.191086956,1098.8872839027,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,16,1415.9292035398,7.5625,121,10707.9646017699,21297.9661797671,340767.458876275,301.5641228994,
,Female,38,3405.0179211469,4.9736842105,189,16935.4838709677,11316.0803911456,430011.054863533,385.3145652899,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,30,†,6.9666666667,209,†,18531.0720230653,555932.16069196,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,18,†,4.6111111111,83,†,8955.336195849,161196.051525282,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,51,286.5168539326,5.9215686275,302,1696.6292134831,14835.3410824856,756602.395206767,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,30,1335.7079252004,4.4,132,5877.1148708816,9839.27519294,295178.255788201,131.4239785344,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,38,1691.8967052538,5.7105263158,217,9661.6206589492,12232.1729699329,464822.572857453,206.9557314592,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Morton, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Morton, North Dakota",,1049,3332.8038125496,5.5767397521,5850,18586.1795075456,12903.6371565442,13535915.3772149,430.0529111109,
Age group,<1,12,2898.5507246377,5.25,63,15217.3913043478,5002.6243346461,60031.4920157535,145.0036039028,
,1-17,71,1030.7781649245,7.9014084507,561,8144.5993031359,7648.7876239525,543063.921300627,78.8420327092,
,18-44,276,2562.1982918678,4.6231884058,1276,11845.5254363163,10074.1494261318,2780465.24161238,258.1196845166,
,45-64,313,3739.0992712938,5.8626198083,1835,21920.9174531119,15564.430703347,4871666.81014762,581.9695150099,
,65-84,377,7495.0298210736,5.6100795756,2115,42047.7137176938,14007.1297404204,5280687.91213851,1049.838551121,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,445,2807.2167549836,6.0966292135,2713,17114.5596770123,14373.5426933276,6396226.49853081,403.4964987718,
,Female,604,3866.0948601421,5.1937086093,3137,20079.3701593804,11820.6769514637,7139688.87868409,456.9985840545,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,447,†,5.8210290828,2602,†,14410.6524699051,6441561.65404761,†,
,Medicaid,179,†,5.8603351955,1049,†,11519.4150535157,2061975.29457931,†,
,Private insurance,341,†,5.2815249267,1801,†,12100.9784369061,4126433.64698498,†,
,Uninsured,15,†,4.4,66,†,10521.245474712,157818.68212068,†,
,Other,34,†,5.4705882353,186,†,13655.0247159203,464270.840341291,†,
,Missing,33,†,4.4242424242,146,†,8601.6745194248,283855.259141019,†,
Type of stay,Maternal delivery hospitalization,56,110.2362204724,2.4285714286,136,267.7165354331,4043.3597471605,226428.145840989,†,
,Neonatal birth hospitalization,12,23.2108317215,5.25,63,121.8568665377,5002.6243346461,60031.4920157535,†,
,Nonmaternal/nonneonatal hospitalization,981,365.6354826687,5.7604485219,5651,2106.2243756988,13506.0710900694,13249455.7393581,†,
Type of substance use disorder,Alcohol-related disorders,181,575.0595710882,4.7955801105,868,2757.7442414615,11078.4158354373,2005193.26621415,63.7074905866,
,Cannabis-related disorders,98,311.3582208102,6.3775510204,625,1985.7029388404,10670.686697564,1045727.29636127,33.2240602498,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,101,320.8895949166,6.2772277228,634,2014.2970611596,14439.2266849383,1458361.89517877,46.3339760184,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,73,231.9301032566,6.7534246575,493,1566.3224781573,11096.3700717791,810035.015239877,25.7358225652,
,Miscellaneous substances and addictive disorders,47,149.3248610008,3.9361702128,185,587.7680698967,5501.2922330126,258560.73495159,8.2147969802,
Type of mental disorder,Anxiety disorders,464,1474.1858617951,5.2887931034,2454,7796.6640190627,12562.9530794915,5829210.22888407,185.2012781218,
,Bipolar disorders,51,162.0333598094,5.862745098,299,949.9602859412,9890.3732125004,504409.03383752,16.0257040139,
,Depressive disorders,592,1880.8578236696,5.1587837838,3054,9702.9388403495,12496.9628857253,7398202.02834939,235.0501041572,
,"Disruptive, impulse-control, and conduct disorders",39,123.9078633836,6.5128205128,254,806.9896743447,6471.8343104689,252401.538108288,8.0191116158,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,43,136.6163621922,6.4651162791,278,883.2406671962,6926.3077873435,297831.234855768,9.4624697333,
,Schizophrenia and related disorders,38,120.7307386815,12.9736842105,493,1566.3224781573,12571.424874681,477714.145237879,15.177574114,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,105,333.5980937252,5.3428571429,561,1782.3669579031,5129.6720535284,538615.565620477,17.1124881849,
,Trauma- and stressor-related disorders,81,257.3471008737,8.3086419753,673,2138.2049245433,11717.2505559707,949097.295033631,30.1540046079,
,Miscellaneous mental disorders,56,177.9189833201,4.9285714286,276,876.8864177919,6946.6667197289,389013.33630482,12.3594388024,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Oliver, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Oliver, North Dakota",,32,2492.2118380062,6.4375,206,16043.6137071651,15701.082539751,502434.641272033,391.3042377508,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,11,3273.8095238095,3.4545454545,38,11309.5238095238,9144.5266463637,100589.793110001,299.374384256,
,45-64,12,2830.1886792453,9.0833333333,109,25707.5471698113,21659.4023121543,259912.827745852,613.0019522308,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,20,3025.7186081694,6.65,133,20121.0287443267,15656.5766368102,313131.532736205,473.7239527023,
,Female,12,1926.1637239165,6.0833333333,73,11717.4959871589,15775.2590446523,189303.108535828,303.857317072,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,12,†,11.0833333333,133,†,25397.722132749,304772.665592987,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,13,†,3.7692307692,49,†,10006.9488388325,130090.334904823,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,31,289.7196261682,6.5806451613,204,1906.5420560748,16165.7478485857,501138.183306157,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,14,1090.3426791277,5,70,5451.7133956386,12593.7644787674,176312.702702744,137.3151890208,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,21,1635.5140186916,6.4761904762,136,10591.9003115264,17476.9640005295,367016.244011119,285.8381962703,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pierce, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
