"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Martin, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Martin, North Carolina",,982,4110.5064880703,5.9368635438,5830,24403.5161155295,13264.4464647017,13025686.4283371,545.2359325382,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,186,2738.1127631385,4.9408602151,919,13528.632415722,9158.4991210403,1703480.83651349,250.7700333451,
,45-64,387,5398.2424326963,6.3746770026,2467,34412.0518900823,15437.2531917695,5974216.98521482,833.3403522409,
,65-84,399,7913.5263784213,5.9147869674,2360,46806.8226894089,13149.2200784322,5246538.81129448,1040.5669994634,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,406,3619.1834551613,6.302955665,2559,22811.5528614726,13556.9795544173,5504133.69909343,490.6519610531,
,Female,575,4537.5631313131,5.6747826087,3263,25749.6843434343,13042.4609370031,7499415.03877683,591.8098988934,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,534,†,5.9382022472,3171,†,13445.3701030522,7179827.63502991,†,
,Medicaid,171,†,7.0175438596,1200,†,13655.4469274497,2335081.4245939,†,
,Private insurance,178,†,5.1235955056,912,†,13641.3498426731,2428160.27199582,†,
,Uninsured,62,†,4.7419354839,294,†,11325.7966770399,702199.393976478,†,
,Other,36,†,6.9444444444,250,†,10505.6549193152,378203.577095348,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,79.6460176991,2.1666666667,39,172.5663716814,4591.7194053181,82650.949295726,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,961,326.3157894737,6.0104058273,5776,1961.2903225806,13460.2811142511,12935330.1507953,†,
Type of substance use disorder,Alcohol-related disorders,162,678.107994977,6.1728395062,1000,4185.8518208455,13796.6237873426,2235053.05354951,93.5560089389,
,Cannabis-related disorders,50,209.2925910423,5.72,286,1197.1536207618,10604.0421085459,530202.105427299,22.1934744842,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,67,280.4520719967,5.8805970149,394,1649.2256174131,11957.2515626137,801135.85469512,33.5343597612,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,57,238.5935537882,5.9473684211,339,1419.0037672666,11005.2859228198,627301.297600732,26.2579027878,
,Miscellaneous substances and addictive disorders,21,87.9028882378,5.7142857143,120,502.3022185015,10557.285282619,221702.990935,9.2801586829,
Type of mental disorder,Anxiety disorders,457,1912.9342821264,6.1422319475,2807,11749.6860611134,14348.3475270672,6557194.81986972,274.4744587639,
,Bipolar disorders,54,226.0359983257,5.5740740741,301,1259.9413980745,9020.9586667352,487131.7680037,20.3906139809,
,Depressive disorders,447,1871.075763918,5.970917226,2669,11172.0385098367,12845.8631468304,5742100.8266332,240.3558320064,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,50.2302218501,4.1666666667,50,209.2925910423,4952.2902466044,59427.4829592524,2.4875463775,
,Schizophrenia and related disorders,105,439.5144411888,8.2285714286,864,3616.5759732105,11522.7539693005,1209889.16677655,50.6441677177,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,57,238.5935537882,7.4210526316,423,1770.6153202177,6833.4289051076,389505.447591132,16.3041208703,
,Trauma- and stressor-related disorders,51,213.4784428631,5.6078431373,286,1197.1536207618,9071.7570577997,462659.609947782,19.3662457073,
,Miscellaneous mental disorders,19,79.5311845961,7.1578947368,136,569.275847635,9955.4926976161,189154.361254706,7.9177212748,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mecklenburg, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Mecklenburg, North Carolina",,25512,2414.1830414808,5.82445558,148593.510757446,14061.30188714,10696.0386928872,272877339.132939,258.2219522339,
Age group,<1,329,2256.3610177628,7.8449848024,2581,17701.1178931486,7857.1843884894,2585013.66381302,177.2864456356,
,1-17,1115,452.801072103,7.5650224215,8435,3425.4502629495,8672.0676555754,9669355.43596655,39.2672153179,
,18-44,8437,2002.2212624175,5.5724203813,47014.5107574462,11157.2185706665,8161.7218448321,68860447.2048486,163.4157301566,
,45-64,9144,3484.6365787759,5.7731846019,52790,20117.4502398926,11762.5182275358,107556466.672587,409.8810127419,
,65-84,6484,5782.1612655835,5.8170882171,37718,33635.3421676862,12972.8231300997,84115785.1755666,750.1095540813,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,11030,2162.0286610907,6.1031288085,67317.5107574463,13195.139406245,10899.894629633,120225837.764852,235.6588459214,
,Female,14463,2646.0611870776,5.6116988177,81162,14848.8984350129,10535.7661912425,152378786.423941,278.7828199477,
,Missing,19,†,6,114,†,14353.4181129778,272714.944146578,†,
Payer,Medicare,7465,†,6.005090422,44828,†,11872.2942277583,88626676.4102163,†,
,Medicaid,4478,†,6.0606321477,27139.5107574462,†,9495.1546191744,42519302.3846629,†,
,Private insurance,10135,†,5.81124815,58897,†,10957.9056895975,111058374.164071,†,
,Uninsured,2706,†,5.0144124169,13569,†,8275.2803226846,22392908.5531845,†,
,Other,678,†,5.7286135693,3884,†,11216.3486701931,7604684.39839093,†,
,Missing,50,†,5.52,276,†,13507.8644482805,675393.222414028,†,
Type of stay,Maternal delivery hospitalization,1048,74.6491915379,3.231870229,3387,241.2564997507,5733.0078566718,6008192.23379205,†,
,Neonatal birth hospitalization,308,21.0915565295,6.5616883117,2021,138.3962199548,5337.6921922356,1644009.19520856,†,
,Nonmaternal/nonneonatal hospitalization,24156,372.9677150401,5.9275339774,143185.510757446,2210.7788033635,10979.679487661,265225137.703939,†,
Type of substance use disorder,Alcohol-related disorders,5017,474.7552649384,5.6936416185,28565,2703.086335054,9629.1108299271,48309249.0337444,45.7147106318,
,Cannabis-related disorders,3282,310.5734063241,5.5975015235,18371,1738.4351150456,8138.6466028226,26711038.1504639,25.2764719831,
,Neonatal abstinence syndrome,41,3.8798018462,19.3658536585,794,75.135674778,15749.7299682018,645738.928696275,0.6110583141,
,Opioid-related disorders,2235,211.4965152755,6.5440715884,14626,1384.0483366532,11284.9747950942,25221918.6670356,23.8673284413,
,Sedative-related disorders,614,58.1023983799,6.2719869707,3851,364.4174856045,6337.4567810261,3891198.46355006,3.6822143861,
,Stimulant-related disorders,2444,231.2740417599,5.8400163666,14273,1350.6441890504,7459.7446519583,18231615.9293861,17.2524529616,
,Miscellaneous substances and addictive disorders,1144,108.2559344408,5.0699300699,5800,548.8500172698,6389.1488498085,7309186.28418097,6.9166327902,
Type of mental disorder,Anxiety disorders,9752,922.8250635199,5.4778005289,53419.5107574463,5055.0516209951,11923.4901617834,116277876.057712,110.0329556593,
,Bipolar disorders,2512,237.7088350658,6.4104299363,16103,1523.8158324304,7958.1790987838,19990945.8961448,18.9172948282,
,Depressive disorders,10858,1027.4850840545,5.5100857209,59828.5107574463,5661.5308900782,10287.309232118,111699603.642337,105.7005679106,
,"Disruptive, impulse-control, and conduct disorders",349,33.0256303495,7.446991404,2599,245.9415853249,5864.8243865632,2046823.71091054,1.9368952226,
,Eating disorders,107,10.1253365255,9.6261682243,1030,97.4681927221,9268.8729945636,991769.410418306,0.9385045828,
,Obsessive-compulsive disorders,165,15.6138366982,5.6060606061,925,87.5321148232,8396.0970643678,1385356.01562069,1.3109528847,
,Personality disorders,729,68.984769412,7.3127572016,5331,504.4688693216,6528.8601663437,4759539.06126452,4.503919131,
,Schizophrenia and related disorders,2343,221.7164811144,9.0896286812,21297,2015.3204858269,8602.1422518848,20154819.2961661,19.0723671013,
,Somatic symptom disorders,144,13.6266211184,7.1458333333,1029,97.3735634087,8803.8565296139,1267755.3402644,1.1996681731,
,Suicidal ideation or attempt,2960,280.1027674343,6.8787162162,20361,1926.7474485571,5039.805451714,14917824.1370735,14.1166345436,
,Trauma- and stressor-related disorders,1846,174.6857123931,6.8271939328,12603,1192.613235802,8806.4983631517,16256795.9783781,15.3836944026,
,Miscellaneous mental disorders,1540,145.7291425165,5.7525974026,8859,838.321086723,6094.7926884713,9385980.74024578,8.8818891231,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mitchell, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Mitchell, North Carolina",,820,4783.8515839216,4.4292682927,3632,21188.9621375649,9150.826377148,7503677.62926137,437.7619525851,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,437.4772147284,6.4166666667,77,2807.1454611739,4806.3606455453,57676.3277465433,21.0267326819,
,18-44,196,3618.2388776075,4.1734693878,818,15100.6091932804,7571.6343776693,1484040.33802318,273.9598187231,
,45-64,275,5402.7504911591,4.8436363636,1332,26168.9587426326,10225.4348027818,2811994.57076501,552.4547290305,
,65-84,328,8758.344459279,4.1097560976,1348,35994.6595460614,9421.806064455,3090352.38914123,825.1942294102,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,314,3443.3600175458,4.7101910828,1479,16218.8836495229,10075.9512347521,3163848.68771218,346.9512762049,
,Female,505,6295.188232361,4.2594059406,2151,26813.7621540762,8542.3769032969,4313900.33616495,537.7587055803,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,336,†,4.3779761905,1471,†,9438.8777706722,3171462.93094585,†,
,Medicaid,149,†,4.8657718121,725,†,9322.6622689961,1389076.67808041,†,
,Private insurance,236,†,4.1779661017,986,†,9543.8040993877,2252337.7674555,†,
,Uninsured,29,†,3.6551724138,106,†,6447.9114397873,186989.431753831,†,
,Other,68,†,4.9264705882,335,†,7325.3471514072,498123.60629569,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,59,453.8461538462,2.4745762712,146,1123.0769230769,4801.1067734548,283265.299633834,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,753,487.063389392,4.5763612218,3446,2228.978007762,9540.3989319872,7183920.39578638,†,
Type of substance use disorder,Alcohol-related disorders,94,548.3927425471,5.2446808511,493,2876.1449156992,9636.1635743701,905799.375990787,52.8440217018,
,Cannabis-related disorders,24,140.0151683099,5.5416666667,133,775.9173910507,5281.3328865083,126751.989276199,7.3946671301,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,121,705.9098068957,4.7768595041,578,3372.0319701301,8527.2216696989,1031793.82203356,60.1944940221,
,Sedative-related disorders,25,145.8491336561,4.8,120,700.0758415495,5251.5374011882,131288.435029706,7.6593218033,
,Stimulant-related disorders,37,215.8567178111,4.6486486486,172,1003.4420395543,7415.6686678995,274379.74071228,16.0072189903,
,Miscellaneous substances and addictive disorders,23,134.1812029637,4.1739130435,96,560.0606732396,6512.2541156173,149781.844659196,8.7382209124,
Type of mental disorder,Anxiety disorders,487,2841.1411236217,4.135523614,2014,11749.6062073391,9074.4708320808,4419267.29522337,257.8185225613,
,Bipolar disorders,68,396.7096435447,5.3235294118,362,2111.895455341,8488.8445897607,577241.432103726,33.6760651131,
,Depressive disorders,421,2456.0994107695,4.4798099762,1886,11002.8586430196,9232.1524557279,3886736.18386143,226.7508420665,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,21,122.5132722712,8.5714285714,180,1050.1137623243,6035.3668381447,126742.703601039,7.394125407,
,Schizophrenia and related disorders,35,204.1887871186,6.0571428571,212,1236.8006534041,6455.6880432692,225949.081514421,13.1817911157,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,34,198.3548217724,6.6764705882,227,1324.3101335978,5139.9474336848,174758.212745283,10.1953335713,
,Trauma- and stressor-related disorders,51,297.5322326585,5.1176470588,261,1522.6649553702,8172.897978184,416817.796887383,24.3170058274,
,Miscellaneous mental disorders,74,431.7134356222,2.9594594595,219,1277.6384108278,4945.8353676208,365991.817203937,21.3518357858,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Montgomery, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Montgomery, North Carolina",,1089,4371.2118171236,4.8971533517,5333,21406.4946012122,9806.0442062483,10678782.1406043,428.6429631359,
Age group,<1,11,3559.8705501618,6.5454545455,72,23300.9708737864,3547.7159824086,39024.8758064948,126.2940964611,
,1-17,14,252.5708100307,7.7142857143,108,1948.4033916652,11013.598711507,154190.381961099,27.8171354792,
,18-44,260,3245.9425717853,4.0615384615,1056,13183.5205992509,7074.9919633671,1839497.91047543,229.6501760893,
,45-64,376,5797.9953739399,4.9255319149,1852,28558.2112567463,10429.5606459938,3921514.80289369,604.705443777,
,65-84,428,9373.6311870346,5.2453271028,2245,49167.761717039,11038.6779660458,4724554.16946763,1034.7249604616,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,433,3580.2877459897,5.1847575058,2245,18562.9237638498,10220.9131549881,4425655.39610986,365.9381012163,
,Female,656,5117.4038536547,4.7073170732,3088,24089.2425306186,9532.2054031928,6253126.7444945,487.8014466413,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,459,†,4.8366013072,2220,†,9422.6033345107,4324974.93054043,†,
,Medicaid,190,†,5.3736842105,1021,†,9100.7007640874,1729133.1451766,†,
,Private insurance,278,†,5.2697841727,1465,†,12618.2614158985,3507876.67361979,†,
,Uninsured,79,†,3.5189873418,278,†,7651.2808197396,604451.184759432,†,
,Other,83,†,4.2048192771,349,†,6172.8458615433,512346.206508095,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,15,51.1945392491,2.2,33,112.6279863481,4690.500880753,70357.5132112954,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1064,377.304964539,4.9238721805,5239,1857.8014184397,9941.104039055,10577334.6975545,†,
Type of substance use disorder,Alcohol-related disorders,173,694.4165696624,5.289017341,915,3672.7812788504,9663.3306872341,1671756.2088915,67.1037694734,
,Cannabis-related disorders,54,216.7543049813,4.1111111111,222,891.1010315899,6078.3323958413,328229.949375432,13.1750471391,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,86,345.2013005258,4.3139534884,371,1489.182354594,7549.7710762193,649280.312554855,26.0619079418,
,Sedative-related disorders,27,108.3771524907,4.8518518519,131,525.8298880103,5426.5803064696,146517.668274679,5.8811732138,
,Stimulant-related disorders,71,284.9917713643,4.7464788732,337,1352.707421828,6068.3568771339,430853.338276507,17.2943177569,
,Miscellaneous substances and addictive disorders,23,92.3212780476,2.9565217391,68,272.9498655321,5348.9424529378,123025.676417569,4.9382120346,
Type of mental disorder,Anxiety disorders,472,1894.5931842813,5.2288135593,2468,9906.4745313692,11334.2692449365,5349775.08361003,214.7382926027,
,Bipolar disorders,109,437.5225785734,5.2935779817,577,2316.0598884117,8156.3377994444,889040.820139443,35.6858194573,
,Depressive disorders,533,2139.445269538,4.9493433396,2638,10588.8491951992,9657.1905897874,5147282.58435671,206.6103072435,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,59,236.8241480352,5.0677966102,299,1200.1766146189,3621.3500502436,213659.652964374,8.5762314039,
,Schizophrenia and related disorders,79,317.1035202505,5.1392405063,406,1629.6712559708,6935.7651839733,547925.44953389,21.9935555547,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,71,284.9917713643,5.0985915493,362,1453.0566370971,4096.5154430313,290852.596455221,11.6747319253,
,Trauma- and stressor-related disorders,69,276.9638341428,5,345,1384.8191707141,8958.4176201427,618130.815789848,24.8115769193,
,Miscellaneous mental disorders,23,92.3212780476,3.8695652174,89,357.2432063581,6071.2106848531,139637.845751621,5.6050192972,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Moore, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Moore, North Carolina",,3827,4145.049660446,5.2513718317,20097,21767.1970279549,9711.5246474248,37166004.8256947,402.5475194222,
Age group,<1,45,4468.7189672294,13.7555555556,619,61469.7120158887,17325.1851513923,779633.331812653,774.2138349679,
,1-17,50,272.8215201615,8.06,403,2198.9414525018,22107.125509516,1105356.2754758,60.3129958791,
,18-44,980,3688.2315306161,4.4734693878,4384,16499.1908471642,7215.0073552711,7070707.20816568,266.1061762134,
,45-64,1236,5276.864620245,5.3430420712,6604,28194.5096699825,10016.5553067023,12380462.359084,528.5600631467,
,65-84,1516,6591.5909387365,5.3344327177,8087,35162.3983651463,10441.850693375,15829845.6511565,688.2840841409,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1554,3501.3406033842,5.7953667954,9006,20291.5530721222,10822.9568633376,16818874.9656267,378.9485831428,
,Female,2273,4740.9477724011,4.8794544655,11091,23133.238778575,8951.6629388773,20347129.8600679,424.3936646936,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1549,†,5.4661071659,8467,†,10210.0106710756,15815306.5294962,†,
,Medicaid,595,†,6.1344537815,3650,†,9622.8263043399,5725581.65108226,†,
,Private insurance,1006,†,4.9403578529,4970,†,10436.4332020343,10499051.8012465,†,
,Uninsured,245,†,4.7591836735,1166,†,9131.5367470276,2237226.50302176,†,
,Other,430,†,4.276744186,1839,†,6664.7202708431,2865829.71646251,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,81,82.6530612245,2.7160493827,220,224.4897959184,4360.8368588052,353227.785563219,†,
,Neonatal birth hospitalization,43,43.1293881645,12.7441860465,548,549.6489468405,14020.1071236052,602864.606315025,†,
,Nonmaternal/nonneonatal hospitalization,3703,367.1425738648,5.2198217661,19329,1916.4187983343,9778.5342786434,36209912.4338164,†,
Type of substance use disorder,Alcohol-related disorders,688,745.1774670465,5.2456395349,3609,3908.9323816435,8813.7130965584,6063834.6104322,65.6778040057,
,Cannabis-related disorders,253,274.0260162249,4.1818181818,1058,1145.9269769407,6123.3519689259,1549208.04813826,16.7795774599,
,Neonatal abstinence syndrome,17,18.4128153195,19.1764705882,326,353.0928114203,25139.7660343928,427376.022584679,4.6289386917,
,Opioid-related disorders,435,471.1514508215,5.7034482759,2481,2687.187929858,9608.3413861439,4179628.50297261,45.2698398407,
,Sedative-related disorders,83,89.8978630303,4.9638554217,412,446.2399948011,9690.4232453604,804305.129364916,8.7114834162,
,Stimulant-related disorders,265,287.0232976269,4.0188679245,1065,1153.5087244251,5117.7247057969,1356197.04703617,14.689062214,
,Miscellaneous substances and addictive disorders,170,184.1281531946,5.4941176471,934,1011.6217357869,7734.0418644758,1314787.11696087,14.2405484524,
Type of mental disorder,Anxiety disorders,1675,1814.2038623588,5.1295522388,8592,9306.053483813,9644.4839222408,16154510.5697533,174.9705998219,
,Bipolar disorders,317,343.3448503688,4.9905362776,1582,1713.4749314935,7621.6873065671,2416074.87618176,26.1686708783,
,Depressive disorders,1962,2125.0555092227,4.8399592253,9496,10285.1820160949,8955.6065462919,17570900.0438247,190.3116102963,
,"Disruptive, impulse-control, and conduct disorders",17,18.4128153195,4.2352941176,72,77.9836884118,4096.6785865656,69643.5359716144,0.7543138624,
,Eating disorders,*,*,*,*,*,*,*,*,
