Type of substance use disorder,Alcohol-related disorders,105,439.1284346117,7.1428571429,750,3136.6316757978,13536.3794249417,1421319.83961888,59.4420910718,
,Cannabis-related disorders,57,238.3840073606,6.8245614035,389,1626.8662958471,11331.9319094562,645920.118839007,27.0135133971,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,35,146.3761448706,7.2,252,1053.908243068,16564.3147014123,579751.014549431,24.2462052842,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,35,146.3761448706,5.0857142857,178,744.427251056,8226.3288098433,287921.508344515,12.0413829762,
,Miscellaneous substances and addictive disorders,52,217.473129522,4.6153846154,240,1003.7221362553,7305.503008075,379886.156419902,15.887506019,
Type of mental disorder,Anxiety disorders,221,924.2608004684,5.2941176471,1170,4893.1454142445,12076.5863503437,2668925.58342597,111.6191536709,
,Bipolar disorders,37,154.740496006,5.3783783784,199,832.2529379783,6392.7765135178,236532.731000159,9.8922140856,
,Depressive disorders,293,1225.377441345,5.7747440273,1692,7076.2410605997,12977.7490806708,3802480.48063655,159.0264096289,
,"Disruptive, impulse-control, and conduct disorders",11,46.003931245,5.3636363636,59,246.7483584961,6718.9480252011,73908.4282772119,3.0909802299,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,45,188.1979005479,8.5333333333,384,1605.9554180084,9829.8368066887,442342.656300992,18.4995464975,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,133.8296181674,7.71875,247,1032.9973652294,6874.659477625,219989.103284001,9.2003305292,
,Trauma- and stressor-related disorders,30,125.4652670319,6.4333333333,193,807.159884572,8881.0737918982,266432.213756946,11.1426629483,
,Miscellaneous mental disorders,28,117.1009158964,5.75,161,673.3302664046,6896.776536532,193109.743022895,8.0761884916,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Horry, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Horry, South Carolina",,11642,3623.2019370219,4.9050850369,57105,17772.1136070808,9809.1088011498,114197644.662985,355.4038200878,
Age group,<1,82,2452.8866287765,10.9634146341,899,26892.0131618306,7938.59402382,650964.709953243,194.7247113231,
,1-17,140,237.5820930982,5.1428571429,720,1221.8507645052,7694.7915621955,1077270.81870736,18.281446853,
,18-44,2625,2553.5764662393,4.5584761905,11966,11640.4175219121,7857.2778523455,20625354.362407,200.6415981245,
,45-64,4393,4972.719657694,5.0646483041,22249,25185.0761812048,10724.8729534215,47114366.8843806,533.3178656175,
,65-84,4402,6482.2041261099,4.8321217628,21271,31322.7996289151,10161.2194201584,44729687.8875376,658.6709845166,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5201,3332.436311446,5.3124399154,27630,17703.367676457,10243.6073684508,53277001.9233127,341.3616915482,
,Female,6438,3896.0095857086,4.5770425598,29467,17832.2016871815,9459.7999980131,60902192.3872083,368.5547147115,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,6155,†,4.9202274574,30284,†,10209.7073555793,62840748.7735906,†,
,Medicaid,1591,†,5.7743557511,9187,†,8809.4901371809,14015898.8082547,†,
,Private insurance,1899,†,4.2890995261,8145,†,10734.1387396716,20384129.4666365,†,
,Uninsured,1434,†,4.6450488145,6661,†,8204.4197064835,11765137.8590973,†,
,Other,560,†,5.0142857143,2808,†,9202.5572077855,5153432.03635986,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,206,66.3018989379,2.7621359223,569,183.134856775,4237.218838771,872867.080786818,†,
,Neonatal birth hospitalization,77,24.506683641,10.2077922078,786,250.1591343094,7018.9969505591,540462.765193048,†,
,Nonmaternal/nonneonatal hospitalization,11359,312.9373519202,4.908002465,55750,1535.8972946168,9929.0707647686,112784314.817006,†,
Type of substance use disorder,Alcohol-related disorders,2687,836.2432232243,5.4309639003,14593,4541.6067571689,9891.4766478333,26578397.752728,82.7168031443,
,Cannabis-related disorders,590,183.6187203954,4.1966101695,2476,770.5761893202,7005.8701006052,4133463.35935706,12.8640890313,
,Neonatal abstinence syndrome,32,9.9589814452,20.90625,669,208.2049558381,14948.2270799672,478343.266558951,1.4886911613,
,Opioid-related disorders,1076,334.8707510939,5.5808550186,6005,1868.8651118207,9391.0127588659,10104729.7285397,31.4477549609,
,Sedative-related disorders,170,52.9070889275,5.9470588235,1011,314.6415700334,8480.6170645819,1441704.90097891,4.486847612,
,Stimulant-related disorders,578,179.8841023534,5.4982698962,3178,989.0513447737,7401.9889979643,4278349.64082339,13.3150014653,
,Miscellaneous substances and addictive disorders,494,153.7417760599,5.1072874494,2523,785.2034433178,7440.7066896348,3675709.10467961,11.439474616,
Type of mental disorder,Anxiety disorders,4740,1475.1741265662,4.3120253165,20439,6360.9881799339,9434.1261592837,44717757.9950048,139.1697881694,
,Bipolar disorders,725,225.6331733672,4.9089655172,3559,1107.6254676053,8869.0048951994,6430028.54901956,20.0114171911,
,Depressive disorders,4722,1469.5721995033,4.764506565,22498,7001.7863922967,9796.8140872559,46260556.1200223,143.9712562633,
,"Disruptive, impulse-control, and conduct disorders",50,15.5609085081,6.7,335,104.2580870042,7442.450970142,372122.548507102,1.1581129862,
,Eating disorders,18,5.6019270629,7.0555555556,127,39.5247076105,8479.7313191951,152635.163745512,0.4750283636,
,Obsessive-compulsive disorders,20,6.2243634032,4.9,98,30.4993806758,9472.5087404692,189450.174809384,0.5896033674,
,Personality disorders,107,33.3003442073,7.308411215,782,243.3726090664,7871.9307658775,842296.591948892,2.6213800408,
,Schizophrenia and related disorders,372,115.7731593001,6.9139784946,2572,800.4531336558,8075.30259623,3004012.56579757,9.3490329387,
,Somatic symptom disorders,36,11.2038541258,4.4444444444,160,49.7949072259,8470.7589265211,304947.321354759,0.9490514735,
,Suicidal ideation or attempt,484,150.6295943582,5.7851239669,2800,871.4108764526,6617.8025531795,3203016.43573886,9.9683691413,
,Trauma- and stressor-related disorders,517,160.8997939736,4.3500967118,2249,699.9296646935,8568.391114059,4429858.20596851,13.7865236494,
,Miscellaneous mental disorders,212,65.9782520743,4.0566037736,860,267.647626339,5096.298266673,1080415.23253467,3.3624485168,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jasper, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Jasper, South Carolina",,528,2048.7350613068,5.5208333333,2915,11310.7248176315,10708.9680595651,5654335.13545038,219.3983833405,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,14,248.84464984,5.6428571429,79,1404.1948098116,7120.5436344338,99687.6108820727,17.7190918738,
,18-44,138,1479.258227034,5.4130434783,747,8007.28909851,8719.787176502,1203330.63035727,128.9881691883,
,45-64,225,3397.2520006039,4.6222222222,1040,15702.8536916805,10472.8713004585,2356396.04260316,355.7898297755,
,65-84,144,3733.4716100596,6.5138888889,938,24319.4192377495,13004.8593792844,1872699.75061696,485.5327328538,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,258,1941.1631931382,6.1782945736,1594,11993.0780227221,11306.6347493293,2917111.76532697,219.4802321366,
,Female,270,2163.2881980611,4.8925925926,1321,10584.0878134764,10137.8643337904,2737223.37012341,219.3112226683,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,249,†,5.5582329317,1384,†,10692.7435118488,2662493.13445035,†,
,Medicaid,105,†,5.7523809524,604,†,9188.3139669077,964772.96652531,†,
,Private insurance,72,†,5.6666666667,408,†,12133.3692331289,873602.584785282,†,
,Uninsured,65,†,5.1076923077,332,†,11793.329397592,766566.410843481,†,
,Other,37,†,5.0540540541,187,†,10456.7578066474,386900.038845957,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,35.0318471338,2.6363636364,29,92.3566878981,4371.5627259777,48087.189985755,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,513,211.1980238781,5.5808966862,2863,1178.674351585,10909.3119263197,5596477.018202,†,
Type of substance use disorder,Cannabis-related disorders,43,166.8477417352,5.2325581395,225,873.0405090796,7362.5662729932,316590.349738705,12.2842755602,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,39,151.3270215738,6.3846153846,249,966.1648300481,11878.1859657299,463249.252663467,17.9749050389,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,33,128.0459413317,7.0606060606,233,904.0819494025,11678.6032693415,385393.907888272,14.9539774906,
,Miscellaneous substances and addictive disorders,19,73.7234207667,4.7368421053,90,349.2162036318,5751.3185133067,109275.051752827,4.2400687472,
Type of mental disorder,Anxiety disorders,187,725.5936675462,5.3262032086,996,3864.6593201925,11097.8680610035,2075301.32740765,80.5254278833,
,Bipolar disorders,22,85.3639608878,5.2727272727,116,450.100884681,6672.7875630139,146801.326386305,5.6961557654,
,Depressive disorders,180,698.4324072637,5.1166666667,921,3573.6458171659,10910.7408856661,1963933.3594199,76.2041502181,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,32,124.1657612913,8.34375,267,1036.0080707745,9153.4593571697,292910.699429431,11.3654624953,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,26,100.8846810492,6.1153846154,159,616.9486264163,6286.7114882944,163454.498695655,6.3423288334,
,Trauma- and stressor-related disorders,36,139.6864814527,5.0555555556,182,706.1927673444,6881.8772268388,247747.580166197,9.6130521561,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kershaw, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Kershaw, South Carolina",,1786,2547.8979128921,5.3012318029,9468,13506.9974463957,12219.3550036769,21823768.036567,311.3366911076,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,72,456.187036685,5.6111111111,404,2559.7161502883,7437.5836203101,535506.020662325,33.9292923185,
,18-44,472,2094.5196361216,5.0296610169,2374,10534.7237630352,9082.9890464262,4287170.82991315,190.2449891242,
,45-64,664,3388.4466217595,5.234939759,3476,17738.3139416207,13303.7725315077,8833704.96092112,450.7912309104,
,65-84,569,5028.7229341582,5.3216168717,3028,26760.9368095448,14004.9213729326,7968800.26119866,704.2686929915,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,782,2308.1463990555,5.8286445013,4558,13453.3648170011,12813.8414153493,10020423.9868032,295.7622192091,
,Female,1002,2766.6565425077,4.8892215569,4899,13526.7968081287,11762.7655185134,11786291.0495504,325.4353217978,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,805,†,5.151552795,4147,†,12965.7185538443,10437403.4358447,†,
,Medicaid,299,†,6.2040133779,1855,†,11063.0723850399,3307858.64312694,†,
,Private insurance,357,†,4.9607843137,1771,†,11828.9187556621,4222923.99577137,†,
,Uninsured,209,†,5.3014354067,1108,†,9364.2278024196,1957123.61070569,†,
,Other,116,†,5.0603448276,587,†,16366.0202682618,1898458.35111837,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,61,74.2092457421,2.9836065574,182,221.4111922141,6030.1686280653,367840.286311984,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1718,259.320754717,5.374854482,9234,1393.8113207547,12459.9348659281,21406168.0996645,†,
Type of substance use disorder,Alcohol-related disorders,323,460.7900480762,6,1938,2764.7402884574,13072.0132660624,4222260.28493817,60.2345362132,
,Cannabis-related disorders,151,215.4157809892,5.5364238411,836,1192.6330656091,8756.2296169073,1322190.67215299,18.8623004145,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Sedative-related disorders,38,54.2105938913,6.1842105263,235,335.2497253805,10364.8165050213,393863.027190811,5.6188285831,
,Stimulant-related disorders,82,116.9807552392,5.2317073171,429,612.0090731415,8720.8677582086,715111.156173103,10.201736967,
,Miscellaneous substances and addictive disorders,48,68.4765396522,7.4166666667,356,507.8676690871,9755.1694283148,468248.132559112,6.6800024617,
Type of mental disorder,Anxiety disorders,774,1104.1842018917,4.6330749354,3586,5115.7681498495,11795.6113204945,9129803.16206276,130.2452767174,
,Bipolar disorders,125,178.3243220109,5.88,735,1048.5470134243,11176.9884556253,1397123.55695317,19.9312888847,
,Depressive disorders,708,1010.0289598699,4.9759887006,3523,5025.892691556,11958.2961963786,8466473.70703607,120.7822546904,
,"Disruptive, impulse-control, and conduct disorders",16,22.8255132174,5.375,86,122.6871335435,7110.0006895102,113760.011032163,1.6228941471,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,29,41.3712427065,8.3448275862,242,345.2358874132,6107.0850090791,177105.465263293,2.5265769614,
,Schizophrenia and related disorders,68,97.0084311739,10.2058823529,694,990.0566358047,12389.6195289692,842494.127969906,12.0189755335,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,63,89.8754582935,7.1428571429,450,641.9675592393,6222.5970030285,392023.611190797,5.5925875742,
,Trauma- and stressor-related disorders,87,124.1137281196,4.8735632184,424,604.8761002611,10498.9923559602,913412.334968538,13.030690828,
,Miscellaneous mental disorders,62,88.4488637174,4.2258064516,262,373.7677789349,7296.3023525267,452370.745856654,6.4534965242,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lancaster, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Lancaster, South Carolina",,3025,3394.6426367115,5.1388429752,15545,17444.5354670018,11190.3084970715,33850683.2036415,379.8709834211,
Age group,<1,24,2346.0410557185,9.75,234,22873.9002932551,7374.622058013,176990.929392312,173.0116611851,
,1-17,43,234.4474129001,6.976744186,300,1635.6796248841,8068.2719578109,346935.694185869,18.9158548708,
,18-44,690,2396.8320133389,4.6724637681,3224,11199.1107405863,9463.2240409294,6529624.58824126,226.817583307,
,45-64,1188,4996.0048782539,5.4006734007,6416,26981.7906556205,12325.7452036199,14642985.3019004,615.794831654,
,65-84,1079,6280.5587892899,4.9759036145,5369,31251.4551804423,11260.81640152,12150420.8972401,707.2421942515,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1297,2968.3030094976,5.4363916731,7051,16136.8577640462,11572.8196574828,15009947.0957552,343.5163541768,
,Female,1726,3800.4227584992,4.9183082271,8489,18691.6505196406,10903.8500434187,18820045.1749407,414.3923986027,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1427,†,4.990889979,7122,†,11128.0306636676,15879699.7570537,†,
,Medicaid,468,†,5.9700854701,2794,†,10703.8444482595,5009399.20178549,†,
,Private insurance,678,†,4.9395280236,3349,†,12250.6586762032,8305946.58246582,†,
,Uninsured,312,†,5.2596153846,1641,†,10272.6849123039,3205077.69263884,†,
,Other,136,†,4.3382352941,590,†,10256.236104414,1394848.1102003,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,78,72.625698324,2.7564102564,215,200.1862197393,4749.1008169232,370429.863720012,†,
,Neonatal birth hospitalization,19,17.608897127,7.2631578947,138,127.8962001854,2970.4236007311,56438.0484138904,†,
,Nonmaternal/nonneonatal hospitalization,2928,315.3133749731,5.1885245902,15192,1636.0111996554,11415.2374629465,33423815.2915076,†,
Type of substance use disorder,Alcohol-related disorders,572,641.8960622145,5.3618881119,3067,3441.7748650559,11638.0915185353,6656988.34860224,74.7044511744,
,Cannabis-related disorders,232,260.3494518073,4.1853448276,971,1089.6522314866,8842.9298091807,2051559.71572993,23.0225192819,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,277,310.8482678906,5.5379061372,1534,1721.4485304844,12037.6072875707,3334417.21865709,37.4186937489,
,Sedative-related disorders,56,62.8429711259,6.6071428571,370,415.2124877961,14253.2786298564,798183.603271961,8.9571837739,
,Stimulant-related disorders,187,209.850635724,4.7379679144,886,994.2655788848,9378.7740119618,1753830.74023686,19.6814168872,
,Miscellaneous substances and addictive disorders,105,117.8305708611,4.4571428571,468,525.1876872664,7128.7408321101,748517.787371558,8.3998360177,
Type of mental disorder,Bipolar disorders,190,213.2172234629,4.7894736842,910,1021.1982807959,8078.2771313199,1534872.65495078,17.224278203,
,Depressive disorders,1157,1298.3806712976,4.9904926534,5774,6479.5592014454,10971.3513284443,12693853.48701,142.4499050287,
,"Disruptive, impulse-control, and conduct disorders",24,26.9327019111,7.875,189,212.0950275499,11148.9603177406,267575.047625774,3.0027162486,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,24,26.9327019111,8.7916666667,211,236.7833376351,11191.244409497,268589.865827929,3.014104497,
,Schizophrenia and related disorders,106,118.952766774,9.2169811321,977,1096.3854069643,12041.0216232984,1276348.29206963,14.3231283688,
,Somatic symptom disorders,15,16.8329386944,4.3333333333,65,72.9427343426,8271.4855605892,124072.283408838,1.3923340935,
,Suicidal ideation or attempt,100,112.2195912962,6.07,607,681.1729191682,5329.0744359927,532907.44359927,5.9802655519,
,Trauma- and stressor-related disorders,141,158.2296237277,5.4184397163,764,857.3576775033,10383.9627344871,1464138.74556269,16.4305051628,
,Miscellaneous mental disorders,94,105.4864158185,4.0425531915,380,426.4344469257,5682.687327021,534172.60873997,5.9944631834,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Laurens, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Laurens, South Carolina",,2166,3569.2510505067,4.7659279778,10323,17010.7934415423,11839.2887647628,25643899.4644762,422.5739386088,
Age group,<1,15,2083.3333333333,5.4666666667,82,11388.8888888888,5484.2292435053,82263.4386525797,114.2547759064,
,1-17,35,276.5049770896,5.1142857143,179,1414.1254542582,5447.2550962219,190653.928367767,15.0619314558,
,18-44,417,2135.1766513057,4.4652278177,1862,9534.0501792115,9873.0338786188,4117055.12738404,210.8067141518,
,45-64,896,5378.4740980851,5.0133928571,4492,26964.4036256678,13093.1847223296,11731493.5112073,704.2135489049,
,65-84,803,7222.5220363375,4.6176836862,3708,33351.3221802482,11858.5721779134,9522433.45886448,856.4879887448,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,883,3008.1079239627,5.2582106455,4643,15817.2651086734,13197.7521031944,11653615.1071206,397.0026268011,
,Female,1282,4091.7940697712,4.4266770671,5675,18113.0509718808,10907.8022900518,13983802.5358464,446.3248072467,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1255,†,4.8812749004,6126,†,11927.0662312175,14968468.120178,†,
,Medicaid,314,†,5,1570,†,10315.5520232233,3239083.33529211,†,
,Private insurance,388,†,4.2474226804,1648,†,13018.6423080364,5051233.21551813,†,
,Uninsured,138,†,4.9565217391,684,†,12409.7091728285,1712539.86585033,†,
