"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marshall, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Marshall, Tennessee",,1109,3514.8326572008,5.1550946799,5717,18119.2951318458,10649.7364206575,11810557.6905092,374.3204136191,
Age group,<1,11,2981.0298102981,9,99,26829.2682926829,12535.257555465,137887.833110115,373.6797645261,
,1-17,36,519.5554914129,4.9722222222,179,2583.3453600808,4618.1513920993,166253.450115576,23.9938591594,
,18-44,230,2200.5357826253,5.4173913043,1246,11921.1634137007,9387.9030377611,2159217.69868506,206.5841655841,
,45-64,501,5731.6096556458,5.0998003992,2555,29230.0652099302,11695.2818942625,5859336.22902555,670.3279063065,
,65-84,331,6540.2094447738,4.9486404834,1638,32365.1452282157,10537.348880885,3487862.47957296,689.1646867364,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,469,3031.0864085827,5.4200426439,2542,16428.6175919343,11697.0600147427,5485921.14691433,354.5479963106,
,Female,639,3974.1277442627,4.9640062598,3172,19727.594999689,9890.2549697513,6319872.92567107,393.0513667312,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,563,†,5.0763765542,2858,†,11016.5524642167,6202319.03735404,†,
,Medicaid,195,†,6.0974358974,1189,†,9761.2854104494,1903450.65503763,†,
,Private insurance,258,†,4.7945736434,1237,†,10983.1467104719,2833651.85130176,†,
,Uninsured,80,†,4.7375,379,†,9381.9990544796,750559.924358366,†,
,Other,13,†,4.1538461538,54,†,9275.0940351898,120576.222457467,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,20,56.4971751412,3.9,78,220.3389830508,5701.4634776245,114029.26955249,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1079,361.4740368509,5.1353104727,5541,1856.2814070352,10714.2179461636,11560641.1639105,†,
Type of substance use disorder,Alcohol-related disorders,171,541.962474645,5.3567251462,916,2903.1440162272,10171.2839433589,1739289.55431438,55.1245421626,
,Cannabis-related disorders,36,114.0973630832,4.8611111111,175,554.639959432,8820.910183877,317552.766619572,10.0644259197,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,329,1042.7231237323,4.7598784195,1566,4963.2352941176,10023.2326992938,3297643.55806766,104.514565101,
,Sedative-related disorders,137,434.2038539554,5.8102189781,796,2522.8194726166,10422.0250860812,1427817.43679313,45.252834584,
,Stimulant-related disorders,24,76.0649087221,8.625,207,656.0598377282,11184.3515280025,268424.436672061,8.5073667809,
,Miscellaneous substances and addictive disorders,41,129.9442190669,5.6829268293,233,738.4634888438,9689.9122810709,397286.403523908,12.5914808419,
Type of mental disorder,Anxiety disorders,445,1410.3701825558,5.3617977528,2386,7562.1196754564,11115.1367481471,4946235.85292546,156.7645744462,
,Bipolar disorders,141,446.8813387424,5.2553191489,741,2348.5040567951,8827.0034142123,1244607.48140393,39.4462310283,
,Depressive disorders,323,1023.7068965517,5.8730650155,1897,6012.2971602434,11014.2315408862,3557596.78770625,112.7534478862,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,57.0486815416,8.0555555556,145,459.5588235294,5593.262037698,100678.716678564,3.1908822477,
,Schizophrenia and related disorders,40,126.7748478702,9.55,382,1210.6997971602,11145.8120110057,445832.48044023,14.1300862208,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,62,196.5010141988,6.6129032258,410,1299.4421906694,7056.3125194892,437491.376208331,13.8657256658,
,Trauma- and stressor-related disorders,55,174.3154158215,6.4727272727,356,1128.2961460446,10944.9062890214,601969.845896177,19.078658909,
,Miscellaneous mental disorders,20,63.3874239351,5.45,109,345.4614604462,6198.6397671277,123972.795342553,3.9291580674,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Maury, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Maury, Tennessee",,2344,3115.9853772017,5.0076791809,11738,15603.8551013625,10255.5776495257,24039074.0104884,319.5622999068,
Age group,<1,30,3191.4893617021,8.5333333333,256,27234.0425531914,20803.5305028482,624105.915085448,663.9424628569,
,1-17,91,554.2359461599,7.1098901099,647,3940.5566721481,8401.8063507891,764564.377921811,46.5658309228,
,18-44,530,2140.2035212405,4.7905660377,2539,10252.7863026974,7872.5917091382,4172473.60584324,168.4894849719,
,45-64,950,4583.835946924,4.9578947368,4710,22726.1761158021,10938.768177531,10391829.7686545,501.4151878724,
,65-84,743,6003.070210875,4.8263795424,3586,28973.0952573321,10883.0421843653,8086100.34298343,653.3166634066,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,969,2662.4536337409,5.2807017544,5117,14059.6235746668,11117.8692626433,10773215.3155014,296.0081141778,
,Female,1374,3538.5011588978,4.8173216885,6619,17046.0983775431,9651.4891874914,13261146.1436131,341.5180567503,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1177,†,4.8717077315,5734,†,10406.2674478147,12248176.7860779,†,
,Medicaid,444,†,5.5878378378,2481,†,9725.0473924338,4317921.04224063,†,
,Private insurance,535,†,4.8112149533,2574,†,10654.8382189235,5700338.4471241,†,
,Uninsured,157,†,4.7324840764,743,†,9191.5415631337,1443072.02541199,†,
,Other,25,†,6.96,174,†,10872.3211806285,271808.029515714,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,50,56.1797752809,2.9,145,162.9213483146,4218.3857980292,210919.289901462,†,
,Neonatal birth hospitalization,26,30.1974448316,5.2307692308,136,157.9558652729,5976.036328619,155376.944544092,†,
,Nonmaternal/nonneonatal hospitalization,2268,326.3309352518,5.0515873016,11457,1648.4892086331,10437.7327054862,23672777.7760429,†,
Type of substance use disorder,Alcohol-related disorders,334,444.0013293453,5.4341317365,1815,2412.7617148554,10196.7415199464,3405711.66766212,45.2736678985,
,Cannabis-related disorders,94,124.9584579595,4.0106382979,377,501.1631771353,7175.3393431176,674481.898253054,8.9661933965,
,Neonatal abstinence syndrome,12,15.9521435693,14.75,177,235.2941176471,45042.415412624,540508.984951489,7.1852307737,
,Opioid-related disorders,744,989.0329012961,4.7056451613,3501,4654.037886341,9691.3785026261,7210385.60595384,95.8509219801,
,Sedative-related disorders,305,405.4503157195,5.137704918,1567,2083.0840810901,9664.9663129886,2947814.72546151,39.1866364302,
,Stimulant-related disorders,81,107.6769690927,4.6913580247,380,505.1512130276,8207.7181754309,664825.172209904,8.837822163,
,Miscellaneous substances and addictive disorders,134,178.1322698571,4.5298507463,607,806.9125955467,7117.7137714886,953773.645379471,12.6789451031,
Type of mental disorder,Anxiety disorders,799,1062.1468926554,4.5607008761,3644,4844.134263875,9479.0574034725,7573766.86537453,100.681513664,
,Bipolar disorders,225,299.1026919242,5.3466666667,1203,1599.2023928215,8832.9721389087,1987418.73125446,26.4196574444,
,Depressive disorders,715,950.4818876703,5.179020979,3703,4922.5656364241,10526.3379237483,7526331.61548009,100.0509354002,
,"Disruptive, impulse-control, and conduct disorders",30,39.8803589232,6.7,201,267.1984047856,7793.4745584318,233804.236752955,3.1080656265,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,14.6227982719,13.2727272727,146,194.0844134264,14749.1377815112,162240.515596624,2.1567366646,
,Personality disorders,44,58.4911930874,6.3409090909,279,370.887337986,4184.4272668591,184114.799741801,2.4475214323,
,Schizophrenia and related disorders,112,148.8866733134,8.1696428571,915,1216.3509471585,8447.2741749876,946094.707598612,12.5768655048,
,Somatic symptom disorders,23,30.5749418411,3.7826086957,87,115.6530408774,7197.2832156237,165537.513959344,2.2005651573,
,Suicidal ideation or attempt,100,132.9345297441,4.69,469,623.4629444998,5921.6668388426,592166.683884257,7.8719399652,
,Trauma- and stressor-related disorders,146,194.0844134264,6.5,949,1261.5486872715,7614.2307625965,1111677.69133909,14.7780351125,
,Miscellaneous mental disorders,44,58.4911930874,4.3409090909,191,253.9049518112,4896.6166367395,215451.132016538,2.8640894917,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Overton, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Overton, Tennessee",,919,4883.1030818278,5.613710555,5159,27412.3273113708,8955.4033465289,8230015.67546001,437.3015768045,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,22,582.3186871361,8.4545454545,186,4923.239809423,8727.8927545154,192013.640599338,50.8241505027,
,18-44,175,3113.8790035587,4.1485714286,726,12918.1494661921,7046.4483132436,1233128.45481762,219.4178745227,
,45-64,308,5858.8548601864,5.2597402597,1620,30816.0547840974,9476.3750415679,2918723.51280292,555.2070596924,
,65-84,406,10239.5964691046,6.1133004926,2482,62597.7301387137,8894.7978946235,3611287.94521714,910.7914111519,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,359,3869.3683983617,5.6991643454,2046,22052.1664151756,9574.028906396,3437076.37739615,370.4544489541,
,Female,559,5858.310626703,5.5652951699,3111,32603.2278348354,8567.9875962109,4789505.06628188,501.9393278434,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,581,†,5.9156626506,3437,†,8886.7181904011,5163183.26862306,†,
,Medicaid,167,†,5.0179640719,838,†,8130.0234626664,1357713.91826529,†,
,Private insurance,87,†,5.0459770115,439,†,9781.6286933295,851001.696319667,†,
,Uninsured,70,†,4.9571428571,347,†,9703.4362900668,679240.540304677,†,
,Other,12,†,7.25,87,†,14084.083935706,169009.007228473,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,19,103.2608695652,2.7368421053,52,282.6086956522,4136.4647550973,78592.8303468483,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,893,368.8558446923,5.5755879059,4979,2056.5881866997,8855.5235331688,7907982.51511972,†,
Type of substance use disorder,Alcohol-related disorders,113,600.4250797024,5.7168141593,646,3432.518597237,10694.4582394501,1208473.78105787,64.212209408,
,Cannabis-related disorders,22,116.8969181722,4.5909090909,101,536.6631243358,8425.6530715071,185364.367573155,9.8493287765,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,98,520.7226354942,5.7040816327,559,2970.2444208289,9553.4219388768,936235.350009926,49.7468305,
,Sedative-related disorders,12,63.7619553666,4.9166666667,59,313.4962805526,6319.0406969636,75828.4883635634,4.0291439088,
,Stimulant-related disorders,21,111.5834218916,5.8095238095,122,648.2465462274,12598.5770718941,264570.118509777,14.0579234065,
,Miscellaneous substances and addictive disorders,56,297.5557917109,6.625,371,1971.307120085,12611.7216502848,706256.412415954,37.5269082049,
Type of mental disorder,Anxiety disorders,418,2221.041445271,4.9162679426,2055,10919.2348565356,8120.0014991405,3394160.62664073,180.3485986525,
,Bipolar disorders,79,419.7662061637,5.7088607595,451,2396.3868225292,8580.9186332507,677892.572026803,36.0197966008,
,Depressive disorders,417,2215.7279489904,5.896882494,2459,13065.8873538788,8477.0136383029,3534914.6871723,187.8275604236,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,64,340.0637619554,10.796875,691,3671.6259298619,8880.2316983836,568334.828696548,30.1984499839,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,34,180.6588735388,6.4705882353,220,1168.9691817216,7078.4758611453,240668.17927894,12.7878947545,
,Trauma- and stressor-related disorders,35,185.9723698193,5.6571428571,198,1052.0722635494,9957.6400099015,348517.400346551,18.5184591045,
,Miscellaneous mental disorders,14,74.3889479277,2.6428571429,37,196.5993623804,4277.2855622471,59881.9978714589,3.1818277296,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Perry, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Perry, Tennessee",,330,4393.5561176941,5.4484848485,1798,23938.2239382239,9666.8340765482,3190055.2452609,424.7177799575,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,44,1980.198019802,4.5454545455,200,9000.900090009,7128.8723244051,313670.382273826,141.1657886021,
,45-64,144,6976.7441860465,5.7708333333,831,40261.6279069767,11397.8640409321,1641292.42189422,795.1998168092,
,65-84,136,8426.2701363073,5.3161764706,723,44795.5390334572,8783.4573690671,1194550.20219312,740.117845225,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,146,3856.3127311146,6.0273972603,880,23243.5287902799,10208.2578037189,1490405.63934297,393.6623453098,
,Female,184,4939.5973154362,4.9891304348,918,24644.2953020134,9237.2261191192,1699649.60591793,456.2817734008,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,216,†,5.5972222222,1209,†,9398.7105534837,2030121.47955247,†,
,Medicaid,52,†,6.0576923077,315,†,10521.8910208508,547138.333084242,†,
,Private insurance,50,†,4.28,214,†,9683.5749907771,484178.749538857,†,
,Uninsured,11,†,5,55,†,11070.6751757778,121777.426933556,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,324,282.9694323144,5.4907407407,1779,1553.711790393,9787.6605492085,3171202.01794356,†,
Type of substance use disorder,Alcohol-related disorders,62,825.4559978698,5.0322580645,312,4153.9076021835,9559.4025373755,592682.957317278,78.9086616053,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,54,718.9455465318,5.5555555556,300,3994.1419251764,10132.8896403677,547176.040579857,72.8499588044,
,Sedative-related disorders,20,266.2761283451,5.05,101,1344.6944481427,9052.2515173963,181045.030347927,24.1039848686,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,15,199.7070962588,4,60,798.8283850353,5647.9781134399,84719.6717015983,11.2794130877,
Type of mental disorder,Anxiety disorders,150,1997.0709625882,4.8733333333,731,9732.3924910132,9784.1442928059,1467621.64392087,195.3963046094,
,Bipolar disorders,28,372.7865796831,5.8928571429,165,2196.778058847,9008.3823638086,252234.706186639,33.5820404988,
,Depressive disorders,122,1624.2843829051,5.3852459016,657,8747.1708161363,9061.268654973,1105474.7759067,147.1807716558,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,20,266.2761283451,7.5,150,1997.0709625882,7563.2180616561,151264.361233123,20.1390442329,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Putnam, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Putnam, Tennessee",,3004,3539.322533137,5.3587807422,16097.777349472,18966.4534308949,9777.9878240697,29373075.4235052,346.0745263447,
Age group,<1,66,6714.1403865717,4.8787878788,322,32756.8667344862,3543.6774913948,233882.714432054,237.9274816196,
,1-17,63,366.0449712393,9.0317460317,569,3306.0252164314,9475.6172426389,596963.886286254,34.6850204106,
,18-44,578,1842.4072421267,4.3667820069,2524,8045.3907943389,8128.583193254,4698321.08570083,149.7616054348,
,45-64,1144,5484.4431660195,5.2900151656,6051.777349472,29012.7875232372,11120.1501150369,12721451.7316022,609.8783130352,
,65-84,1152,7972.3183391003,5.7543402778,6629,45875.4325259515,9633.8012439968,11098139.0330843,768.0373033276,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1189,2836.693307885,5.8183347351,6918,16504.8312060121,10930.4049655911,12996251.5040878,310.0620661837,
,Female,1813,4220.2048417132,5.061101682,9175.777349472,21358.8858227934,9027.9355713777,16367647.1909078,380.99737409,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1691,†,5.5552927262,9394,†,9919.0178166406,16773059.1279392,†,
,Medicaid,635,†,4.6661417323,2963,†,7334.7044106453,4657537.30075978,†,
,Private insurance,483,†,5.5527950311,2682,†,11557.0779153155,5582068.63309741,†,
,Uninsured,147,†,4.876036391,716.777349472,†,10741.3707908191,1578981.50625042,†,
,Other,42,†,6.9523809524,292,†,15385.598074961,646195.119148365,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,149,164.6408839779,2.8255033557,421,465.1933701657,3258.2292020438,485476.151104525,†,
,Neonatal birth hospitalization,63,69.844789357,4.8412698413,305,338.1374722838,3284.1138633088,206899.173388453,†,
,Nonmaternal/nonneonatal hospitalization,2792,372.8632478632,5.5056509131,15371.777349472,2052.8548810727,10272.4570555201,28680700.0990122,†,
Type of substance use disorder,Alcohol-related disorders,346,407.6583210604,5.6358381503,1950,2297.4963181149,12007.2273119816,4154500.64994563,48.9484612659,
,Cannabis-related disorders,115,135.4933726068,5.3304347826,613,722.2385861561,10523.7438980221,1210230.54827254,14.2589755319,
,Neonatal abstinence syndrome,32,37.7025036819,5.5625,178,209.7201767305,2688.1950713309,86022.2422825881,1.0135168457,
,Opioid-related disorders,244,287.4815905744,5.4057377049,1319,1554.0500736377,12966.8467914284,3163910.61710855,37.2772974033,
,Sedative-related disorders,51,60.088365243,6.3725490196,325,382.9160530191,10016.9876642238,510866.370875415,6.019044134,
,Stimulant-related disorders,120,141.3843888071,5.6,672,791.7525773196,10767.8314659622,1292139.77591547,15.2240327059,
,Miscellaneous substances and addictive disorders,281,331.0751104566,3.975088968,1117,1316.0530191458,6583.0615305296,1849840.29007881,21.7948782336,
Type of mental disorder,Anxiety disorders,1420,1673.0486008836,4.8838028169,6935,8170.8394698085,9250.3406585345,13135483.7351189,154.7626949646,
,Bipolar disorders,271,319.293078056,6.5904059041,1786,2104.2709867452,9210.3584173458,2496007.13110071,29.4080368907,
,Depressive disorders,1422,1675.4050073638,5.1812780235,7367.777349472,8680.7391451806,9187.8626370698,13065140.6699132,153.9339106912,
,"Disruptive, impulse-control, and conduct disorders",17,20.029455081,13.4117647059,228,268.6303387334,19397.6112605884,329759.391430004,3.8852358342,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,35,41.2371134021,7.5142857143,263,309.8674521355,8442.0535904167,295471.875664583,3.4812592125,
,Schizophrenia and related disorders,190,223.8586156112,9.9105263158,1883,2218.5567010309,9507.7511723808,1806472.72275235,21.2839201502,
,Somatic symptom disorders,14,16.4948453608,5.4285714286,76,89.5434462445,6972.3068014464,97612.2952202499,1.150071225,
,Suicidal ideation or attempt,95,111.9293078056,7.1052631579,675,795.2871870398,7063.8963018545,671070.148676177,7.9065702348,
,Trauma- and stressor-related disorders,162,190.8689248895,6.3456790123,1028,1211.1929307805,10148.0637040041,1643986.32004867,19.3695000889,
