"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kenai Peninsula Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Kenai Peninsula Borough, Alaska",,1529,2639.9392244207,6.2268510797,9520.8553009033,16438.5084099991,28171.1027293544,43073616.0731829,743.6999909041,
Age group,<1,18,2435.7239512855,8.8888888889,160,21650.8795669824,15635.4222398173,281437.600316711,380.8357243799,
,1-17,32,257.1933772705,5.75,184,1478.8619193056,16523.8571199098,528763.427837114,42.4982661821,
,18-44,384,2047.6723724204,4.8854166667,1876,10003.7327360955,18863.6428571467,7243638.85714433,386.2656032178,
,45-64,641,3710.9940369362,6.224648986,3990,23099.6352689168,27630.6433558801,17711242.3911191,1025.3715273038,
,65-84,453,5200.3214326713,7.302108832,3307.8553009033,37973.3130628322,38158.3080446239,17285713.5442146,1984.3546715893,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,656,2173.0488936001,6.5334892564,4285.9689521789,14197.5915999037,24990.0732707441,16393488.0656081,543.0465107198,
,Female,873,3148.214929679,5.9964333891,5234.8863487244,18878.061120535,30561.4295619413,26680128.0075748,962.1394881924,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,542,†,6.846141597,3710.6087455749,†,33048.6447564977,17912365.4580217,†,
,Medicaid,530,†,6.7419746327,3573.2465553284,†,27205.5917387852,14418963.6215561,†,
,Private insurance,284,†,5.0316901408,1429,†,23782.067803769,6754107.25627041,†,
,Uninsured,81,†,3.8395061728,311,†,18524.1791955741,1500458.5148415,†,
,Other,92,†,5.402173913,497,†,27040.4480705772,2487721.2224931,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,67,99.5542347697,2.328358209,156,231.7979197623,9768.2841177616,654475.035890029,†,
,Neonatal birth hospitalization,17,24.8175182482,9.1176470588,155,226.2773722628,15852.9521425055,269500.186422594,†,
,Nonmaternal/nonneonatal hospitalization,1445,303.1892572388,6.3736022844,9209.8553009033,1932.4077425311,29169.3016268999,42149640.8508703,†,
Type of substance use disorder,Alcohol-related disorders,381,657.8265824096,6.0577427822,2308,3984.9442314997,26541.2355824833,10112210.7569261,174.5953029615,
,Cannabis-related disorders,187,322.8702648572,4.3689839572,817,1410.6150074243,19272.3524753014,3603929.91288137,62.2246954812,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,164,283.1589488587,5.8780487805,964,1664.4221140233,21902.1982821439,3591960.51827161,62.0180344327,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,88,151.9389481681,6.0568181818,533,920.2665837909,22956.0070712522,2020128.62227019,34.8791156855,
,Miscellaneous substances and addictive disorders,101,174.384474602,3.5742574257,361,623.2950032805,13670.1701076623,1380687.18087389,23.8386543194,
Type of mental disorder,Anxiety disorders,429,740.7023723195,6.5644447309,2816.1467895508,4862.2997851286,33305.4769122341,14288049.5953484,246.6944576012,
,Bipolar disorders,85,146.7592112987,6.0235294118,512,884.0084257053,23076.8313919103,1961530.66831237,33.8673757435,
,Depressive disorders,540,932.3526364861,6.8626785561,3705.8464202881,6398.436445126,30421.9335168662,16427844.0991077,283.6396992145,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,13,22.4455264339,8.8461538462,115,198.5565799924,18741.911101973,243644.844325649,4.2067206106,
,Personality disorders,21,36.2581580856,5.6666666667,119,205.4628958182,17766.5743248814,373098.06082251,6.4418326051,
,Schizophrenia and related disorders,48,82.8757899099,11.7083333333,562,970.3373735281,19851.1785287172,952856.569378427,16.4518210121,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,78,134.6731586035,5.7179487179,446,770.0542145792,20346.8757830366,1587056.31107686,27.4017802942,
,Trauma- and stressor-related disorders,123,212.369211644,7.2113821138,887,1531.4755343762,23877.6721524389,2936953.67474998,50.7088241091,
,Miscellaneous mental disorders,38,65.6100003453,2.5789473684,98,169.2047377327,8976.0145424371,341088.552612608,5.8891631723,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kodiak Island Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Kodiak Island Borough, Alaska",,329,2361.8090452261,4.8792103533,1605.2602062225,11523.7631458904,20575.1812496292,6769234.63112802,485.9464918254,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,14,408.5205719288,10.3571428571,145,4231.1059235483,27114.2382597997,379599.335637196,110.7672412131,
,18-44,111,2041.9426048565,3.3153153153,368,6769.6835908756,15877.387876911,1762390.05433712,324.207147597,
,45-64,117,3276.3931671801,4.6837606838,548,15345.8415009801,21714.5039876099,2540596.96655036,711.4525249371,
,65-84,80,6250,6.0532525778,484.2602062225,37832.8286111354,23576.7113215267,1886136.90572213,1473.5444575954,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,159,2123.3974358974,4.872022101,774.6515140533,10345.2392368235,20224.0037976666,3215616.60382899,429.4359780755,
,Female,170,2638.932008693,4.8859334833,830.6086921692,12893.6462615521,20903.6354547001,3553618.02729903,551.6327269946,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,94,†,5.4042553191,508,†,20956.217546911,1969884.44940963,†,
,Medicaid,128,†,4.5332828611,580.2602062225,†,18689.9035060353,2392307.64877251,†,
,Private insurance,46,†,4.9565217391,228,†,23255.2036533083,1069739.36805218,†,
,Uninsured,12,†,8.6666666667,104,†,35486.946931134,425843.363173608,†,
,Other,49,†,3.7755102041,185,†,18601.2204432668,911459.801720077,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,23,105.504587156,3.2608695652,75,344.0366972477,12810.9365518865,294651.54069339,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,300,331.4917127072,4.9508673541,1485.2602062225,1641.1714985884,21075.7553256006,6322726.59768019,†,
Type of substance use disorder,Alcohol-related disorders,96,689.160086145,4.90625,471,3381.1916726489,20453.9090492198,1963575.2687251,140.9601772236,
,Cannabis-related disorders,54,387.6525484566,3.7037037037,200,1435.7501794688,16944.771119948,915017.640477196,65.6868370766,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,40,287.1500358938,4.825,193,1385.4989231874,25837.5243653764,1033500.97461505,74.1924604892,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,28,201.0050251256,2.8928571429,81,581.4788226849,21138.0848908876,591866.376944854,42.488612846,
,Miscellaneous substances and addictive disorders,27,193.8262742283,4.1111111111,111,796.8413496052,17292.1950117333,466889.265316801,33.5168173235,
Type of mental disorder,Anxiety disorders,91,653.2663316583,4.4615384615,406,2914.5728643216,18598.7659260301,1692487.69926873,121.4994758987,
,Bipolar disorders,20,143.5750179469,3.05,61,437.903804738,11559.4478387389,231188.956774778,16.596479309,
,Depressive disorders,107,768.1263460158,5.4323383759,581.2602062225,4172.7222270103,20167.7025966892,2157944.17784574,154.9134370313,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,15,107.6812634602,3.1333333333,47,337.4012921752,11299.9739323505,169499.608985257,12.167954701,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,236.8987796123,4.6060606061,152,1091.1701363963,13239.4960228685,436903.368754662,31.364204505,
,Trauma- and stressor-related disorders,16,114.8600143575,4.75,76,545.5850681981,17165.5660775047,274649.057240075,19.7163716612,
,Miscellaneous mental disorders,17,122.0387652548,2,34,244.0775305097,9044.4041215549,153754.870066434,11.0376791146,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kusilvak Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Kusilvak Census Area, Alaska",,212,2592.0039124587,6.2015782842,1314.7345962524,16074.5151760904,22110.502329424,4687426.49383789,573.1050854429,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,388.4752347038,3.4166666667,41,1327.2903852379,9954.4151085326,119452.981302391,38.6704374563,
,18-44,137,4636.2098138748,5.7372262774,786,26598.9847715736,17261.3108239397,2364799.58287973,800.2705864229,
,45-64,40,2795.2480782669,8.4433649063,337.7345962524,23601.2995284724,42410.961810897,1696438.47243588,1185.4915949936,
,65-84,18,3789.4736842105,6.2222222222,112,23578.947368421,17264.9973339825,310769.952011686,654.2525305509,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,99,2308.2303567265,8.2121212121,813,18955.4674749358,28094.8183902598,2781387.02063572,648.4931267512,
,Female,113,2904.8843187661,4.4401291704,501.7345962524,12898.0616003198,16867.6059575413,1906039.47320216,489.9844404119,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,25,†,5,125,†,15423.3445989869,385583.614974674,†,
,Medicaid,136,†,6.7480485019,917.7345962524,†,26192.4323756339,3562170.80308621,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,12,†,3.75,45,†,23789.5447182659,285474.53661919,†,
,Other,29,†,6.6551724138,193,†,8238.3080616577,238910.933788073,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,20,79.3650793651,3.15,63,250,9914.1251496705,198282.502993409,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,189,252.3364485981,6.5964793453,1246.7345962524,1664.5321712316,23699.8896969728,4479279.15272786,†,
Type of substance use disorder,Alcohol-related disorders,102,1247.096222032,6.6764705882,681,8326.2012470962,26082.744173041,2660439.90565019,325.2769171843,
,Cannabis-related disorders,41,501.2837755227,3.6585365854,150,1833.9650324,16915.7015635153,693543.764104129,84.7956674537,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,24,293.434405184,6.3222748439,151.7345962524,1855.1729582154,29175.084286049,700202.022865176,85.6097350367,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,70,855.8503484534,6.2,434,5306.2721604108,15835.2130034261,1108464.91023983,135.5257256682,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,17,207.8493703387,5.5882352941,95,1161.5111871867,10997.7817735534,186962.290150408,22.8588201676,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,403.472307128,1.8787878788,62,758.0388800587,8448.8445426326,278811.869906875,34.0887480018,
,Trauma- and stressor-related disorders,30,366.79300648,5.7333333333,172,2102.9465704854,11956.0385462111,358681.156386335,43.8539132396,
,Miscellaneous mental disorders,15,183.39650324,3.9333333333,59,721.3595794107,12271.7107919603,184075.661879405,22.5058884802,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lake and Peninsula Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Lake and Peninsula Borough, Alaska",,31,1894.8655256724,6.7419354839,209,12775.0611246943,35664.0906605633,1105586.81047746,675.7865589716,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,16,2631.5789473684,2.5625,41,6743.4210526316,18159.644974013,290554.319584208,477.885394053,
,45-64,*,*,*,*,*,*,*,*,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,15,1748.2517482517,5.2,78,9090.9090909091,31942.3841460443,479135.762190665,558.4332892665,
,Female,16,2056.5552699229,8.1875,131,16838.0462724935,39153.1905179248,626451.048286798,805.2070029393,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,*,†,*,*,†,*,*,†,
,Medicaid,19,†,6.8947368421,131,†,42456.4625750604,806672.788926148,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,25,357.1428571429,8,200,2857.1428571429,42820.1240136092,1070503.10034023,†,
Type of substance use disorder,Alcohol-related disorders,12,733.4963325183,9.75,117,7151.5892420538,63903.1172960224,766837.407552269,468.7270217312,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,*,*,*,*,*,*,*,*,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Matanuska-Susitna Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Matanuska-Susitna Borough, Alaska",,2624,2603.3295632676,5.7107469512,14985,14866.9563664503,18877.762970916,49535250.0356837,491.4503843055,
Age group,<1,52,3551.912568306,8.3846153846,436,29781.4207650273,20640.2155521152,1073291.20870999,733.122410321,
,1-17,93,362.5024361723,10.6989247312,995,3878.3862794777,29028.1576022698,2699618.65701109,105.2277784842,
,18-44,846,2346.2199789228,4.6619385343,3944,10937.9333296355,15731.3631620093,13308733.2350598,369.092385464,
,45-64,966,3600.9841198837,5.5041407867,5317,19820.323566689,20230.6730242782,19542830.1414528,728.5033229499,
,65-84,667,6181.0768232787,6.4362818591,4293,39783.1526271893,19356.4869467016,12910776.79345,1196.4393284635,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1037,1979.1587144057,6.2227579556,6453,12315.8256355447,21195.4659183334,21979698.1573117,419.4919107816,
,Female,1581,3266.6639117319,5.3681214421,8487,17535.8485887846,17289.6525809121,27334940.730422,564.7948413245,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,927,†,6.142394822,5694,†,18780.3994498012,17409430.2899657,†,
,Medicaid,880,†,5.9920454545,5273,†,19453.3768651313,17118971.6413155,†,
,Private insurance,542,†,5.204797048,2821,†,18360.0193540698,9951130.48990583,†,
,Uninsured,83,†,3.265060241,271,†,15183.239864167,1260208.90872586,†,
,Other,192,†,4.8229166667,926,†,19768.2745092224,3795508.7057707,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,188,165.7848324515,2.914893617,548,483.2451499118,8299.9182513313,1560384.63125028,†,
,Neonatal birth hospitalization,41,35.102739726,6.1219512195,251,214.897260274,15077.9629527479,618196.481062666,†,
,Nonmaternal/nonneonatal hospitalization,2395,354.4472398994,5.9231732777,14186,2099.4524197129,19773.139425207,47356668.9233708,†,
Type of substance use disorder,Alcohol-related disorders,411,407.7623668075,6.104622871,2509,2489.2354703653,21985.2898603425,9035954.13260077,89.647738284,
,Cannabis-related disorders,350,347.242891442,4.9028571429,1716,1702.4822906125,15576.9055131854,5451916.9296149,54.0896971012,
,Neonatal abstinence syndrome,18,17.8582058456,17,306,303.589499375,42314.5985262947,761662.773473305,7.5566281076,
,Opioid-related disorders,486,482.1715578308,6.4279835391,3124,3099.3908367561,17930.5096570216,8714227.69331254,86.4558177403,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,177,175.6056908149,5.3898305085,954,946.4849098161,14055.404224005,2487806.5476489,24.6820896844,
,Miscellaneous substances and addictive disorders,196,194.4560192075,4.7551020408,932,924.6582137826,13129.0090582613,2573285.77541922,25.5301483761,
Type of mental disorder,Anxiety disorders,896,888.9418020914,5.8258928571,5220,5178.87969522,19296.2641074592,17289452.6402834,171.5325578932,
,Bipolar disorders,172,170.64507808,5.6337209302,969,961.3667480207,16355.4666038191,2813140.25585688,27.9097987564,
,Depressive disorders,1077,1068.5159830942,5.7920148561,6238,6188.8604480425,18502.7264213268,19927436.355769,197.7045891201,
,"Disruptive, impulse-control, and conduct disorders",15,14.8818382047,9.2,138,136.9129114828,22677.036040238,340155.54060357,3.3747598131,
,Eating disorders,15,14.8818382047,4.7333333333,71,70.4407008354,9922.1949970737,148832.924956105,1.4766050058,
,Obsessive-compulsive disorders,12,11.9054705637,4.5,54,53.5746175368,8653.4804702444,103841.765642932,1.0302375701,
,Personality disorders,63,62.5037204596,7.6349206349,481,477.2109450959,17589.8065905982,1108157.81520769,10.9942835408,
,Schizophrenia and related disorders,92,91.2752743219,5.9347826087,546,541.6989106494,15062.0489268016,1385708.50126575,13.7479264764,
,Somatic symptom disorders,32,31.7479215033,6.96875,223,221.2433279759,14963.0626924059,478818.00615699,4.7504613981,
,Suicidal ideation or attempt,128,126.9916860131,7.1171875,911,903.823640296,15659.4722176432,2004412.44385833,19.8862277899,
,Trauma- and stressor-related disorders,216,214.298470147,6.6157407407,1429,1417.7431196301,19579.7200137915,4229219.52297898,41.9590404486,
,Miscellaneous mental disorders,130,128.975931107,3.0461538462,396,392.8805286029,9082.8359430326,1180768.67259423,11.7146722284,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
