,Stimulant-related disorders,160,259.7065316193,5.88125,941,1527.3990390858,5862.6184938438,938018.959015015,15.2256031524,
,Miscellaneous substances and addictive disorders,170,275.9381898455,5.4764705882,931,1511.1673808596,7927.7501956906,1347717.53326739,21.8756903855,
Type of mental disorder,Anxiety disorders,1674,2717.1795870666,5.2831541219,8844,14355.2785352551,8908.8315083498,14913383.9449776,242.068951191,
,Bipolar disorders,400,649.2663290482,6.07,2428,3941.0466173224,8085.463100588,3234185.24023518,52.4961894597,
,Depressive disorders,1494,2425.0097389949,5.5481927711,8289,13454.4215037008,8708.5282205862,13010541.1615557,211.1826574723,
,"Disruptive, impulse-control, and conduct disorders",66,107.1289442929,8.4090909091,555,900.8570315543,6770.0889713085,446825.872106358,7.2527248427,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,17.8548240488,6.0909090909,67,108.7521101156,4699.076951463,51689.8464660928,0.8390119216,
,Personality disorders,173,280.8076873133,6.3121387283,1092,1772.4970783015,4247.7018153984,734852.414063916,11.9278732318,
,Schizophrenia and related disorders,212,344.1111543955,9.0660377358,1922,3119.7247110765,8965.3288025835,1900649.70614771,30.8506964379,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,330,535.6447214647,5.9363636364,1959,3179.7818465134,4531.677898717,1495453.70657659,24.2736934583,
,Trauma- and stressor-related disorders,241,391.1829632515,5.9958506224,1445,2345.4746136865,5911.3790810744,1424642.35853893,23.1243078584,
,Miscellaneous mental disorders,77,124.9837683418,5.038961039,388,629.7883391767,5292.0145233281,407485.118296264,6.6141591724,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mineral, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Mineral, West Virginia",,1200,4414.8486074832,4.975,5970,21963.8718222287,12395.1790663783,14874214.879654,547.2283904071,
Age group,<1,16,5653.7102473498,8.875,142,50176.6784452296,8071.5441535169,129144.70645627,456.3417189268,
,1-17,*,*,*,*,*,*,*,*,
,18-44,295,3417.516218721,4.0949152542,1208,13994.4392956441,9090.1342196537,2681589.59479785,310.6568112602,
,45-64,398,5232.0231365847,4.9824120603,1983,26068.0951754962,13731.013186893,5464943.24838344,718.4097868257,
,65-84,484,8764.9402390438,5.4049586777,2616,47374.1398044187,13548.0414198552,6557252.04720993,1187.4777340112,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,496,3674.8907164555,5.0221774194,2491,18455.9531747795,12096.49584477,5999861.93900592,444.5330028159,
,Female,702,5130.0789242911,4.9472934473,3473,25380.0058462437,12614.5370466807,8855405.00676986,647.1357064287,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,600,†,5.545,3327,†,13604.3932119164,8162635.92714987,†,
,Medicaid,140,†,4.8714285714,682,†,11372.6837907416,1592175.73070383,†,
,Private insurance,244,†,4.131147541,1008,†,13128.0175534894,3203236.28305142,†,
,Uninsured,39,†,4.9230769231,192,†,9133.6260010544,356211.414041121,†,
,Other,177,†,4.2994350282,761,†,8813.3080491965,1559955.52470778,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,38,143.3962264151,3.5,133,501.8867924528,7108.030910862,270105.174612756,†,
,Neonatal birth hospitalization,16,58.8235294118,8.875,142,522.0588235294,8071.5441535169,129144.70645627,†,
,Nonmaternal/nonneonatal hospitalization,1146,364.6197900095,4.9694589878,5695,1811.9630925867,12630.859510109,14474964.998585,†,
Type of substance use disorder,Alcohol-related disorders,145,533.4608734042,5.9655172414,865,3182.3700378941,14126.117343482,2048287.01480489,75.3573089586,
,Cannabis-related disorders,94,345.8298075862,3.6170212766,340,1250.8737721202,6555.8198201221,616247.063091481,22.6719790696,
,Neonatal abstinence syndrome,14,51.5065670873,10,140,515.065670873,8860.534716475,124047.48603065,4.563757258,
,Opioid-related disorders,112,412.0525366984,4.4017857143,493,1813.7669695743,8536.2411184943,956059.005271359,35.1737980675,
,Sedative-related disorders,29,106.6921746808,5.2068965517,151,555.5351164416,6582.7164953854,190898.778366176,7.023243382,
,Stimulant-related disorders,21,77.259850631,4.3333333333,91,334.7926860675,5589.3627179096,117376.617076102,4.3183332871,
,Miscellaneous substances and addictive disorders,51,187.631065818,3.568627451,182,669.5853721349,6946.53377736,354273.222645361,13.0338553639,
Type of mental disorder,Bipolar disorders,77,283.2861189802,4.961038961,382,1405.3934733821,8817.849870149,678974.440001473,24.9797446746,
,Depressive disorders,561,2063.9417239984,4.8092691622,2698,9926.0512858246,12042.0327772431,6755580.3880334,248.5405389071,
,"Disruptive, impulse-control, and conduct disorders",17,62.543688606,4.5882352941,78,286.9651594864,5967.1861903147,101442.16523535,3.7320983494,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,31,114.0502556933,3.5161290323,109,401.0154151797,4912.5464499145,152288.939947349,5.6027717872,
,Schizophrenia and related disorders,58,213.3843493617,6.0517241379,351,1291.3432176888,8632.9344987032,500710.200924785,18.4213311109,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,105,386.2992531548,4.5333333333,476,1751.2232809683,6656.5182344417,698934.414616375,25.7140802258,
,Trauma- and stressor-related disorders,82,301.6813215113,4.2073170732,345,1269.2689746514,8460.4548628529,693757.298753941,25.5236120361,
,Miscellaneous mental disorders,32,117.7292961996,5.875,188,691.6596151724,9348.5526585647,299153.685074071,11.0059852498,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mingo, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Mingo, West Virginia",,1867,7397.2819842307,4.8382431709,9033,35789.8490431475,11228.6235913912,20963840.2451274,830.6129500031,
Age group,<1,17,5592.1052631579,17.1176470588,291,95723.6842105263,15116.2048020165,256975.481634281,845.3140843233,
,1-17,*,*,*,*,*,*,*,*,
,18-44,408,5033.9296730413,4.0808823529,1665,20542.8747686613,9082.5933249072,3705698.07656215,457.2113604642,
,45-64,802,10717.6266203394,4.9600997506,3978,53160.4971268208,12582.2794246515,10090988.0985705,1348.521729062,
,65-84,630,15202.7027027027,4.8571428571,3060,73841.6988416988,10886.9265533535,6858763.72861275,1655.1070773679,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,784,6339.4517667987,5.2346938776,4104,33185.0893506913,12482.9081962716,9786600.02587694,791.3479441964,
,Female,1081,8398.0733374767,4.5550416281,4924,38253.5736482287,10330.1731396579,11166917.1639702,867.5355161568,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,928,†,4.8674568966,4517,†,11156.0738903358,10352836.5702317,†,
,Medicaid,629,†,4.7933227345,3015,†,10846.7194311094,6822586.52216784,†,
,Private insurance,265,†,4.7660377358,1263,†,12118.1475959137,3211309.11291715,†,
,Uninsured,11,†,2.9090909091,32,†,5250.9961944287,57760.9581387155,†,
,Other,34,†,6.0588235294,206,†,15274.9141668242,519347.081672025,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,30,111.5241635688,3.2333333333,97,360.594795539,5295.2277187214,158856.831561642,†,
,Neonatal birth hospitalization,16,59.2592592593,17.3125,277,1025.9259259259,14572.0849501201,233153.359201922,†,
,Nonmaternal/nonneonatal hospitalization,1821,381.3612565445,4.7550796266,8659,1813.4031413612,11296.9961858121,20571830.0543638,†,
Type of substance use disorder,Alcohol-related disorders,137,542.8107294267,5.8175182482,797,3157.811323745,15458.1161898448,2117761.91800874,83.9083132457,
,Cannabis-related disorders,69,273.3864257696,4.5362318841,313,1240.1442212449,8275.3532767162,570999.37609342,22.623692543,
,Neonatal abstinence syndrome,15,59.4318316891,18.8666666667,283,1121.2805578668,16509.408667836,247641.13001754,9.8118439723,
,Opioid-related disorders,120,475.4546535124,5.1416666667,617,2444.6293434764,13805.1288491655,1656615.46189987,65.6371275367,
,Sedative-related disorders,18,71.3181980269,7.3333333333,132,523.0001188637,12900.6309000406,232211.356200731,9.200497492,
,Stimulant-related disorders,32,126.7879076033,4.875,156,618.0910495661,11687.7042633794,374006.536428141,14.8185956824,
,Miscellaneous substances and addictive disorders,83,328.8561353461,4.5180722892,375,1485.7957922263,10414.8758197929,864434.693042814,34.2499581221,
Type of mental disorder,Anxiety disorders,1291,5115.0996473711,4.5158791634,5830,23099.1719164784,10820.2006250518,13968879.0069418,553.4640440169,
,Bipolar disorders,88,348.6667459091,5.5909090909,492,1949.3640794009,9934.870243397,874268.581418932,34.6395887879,
,Depressive disorders,854,3383.6522841634,4.5421545667,3879,15369.071674789,10134.6970532717,8655031.28349407,342.9229083361,
,"Disruptive, impulse-control, and conduct disorders",11,43.5833432386,5.8181818182,64,253.5758152066,8818.5336334712,97003.8699681828,3.8434117821,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,16,63.3939538017,5.8125,93,368.4773564721,4815.5439801943,77048.703683109,3.0527637261,
,Schizophrenia and related disorders,54,213.9545940806,8,432,1711.6367526447,12574.9610839749,679047.898534646,26.904706943,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,63,249.613693094,4.3015873016,271,1073.7350925155,5459.3246067747,343937.450226804,13.627221769,
,Trauma- and stressor-related disorders,39,154.5227623915,5.7692307692,225,891.4774753358,10154.9196122831,396041.864879044,15.6916623035,
,Miscellaneous mental disorders,21,83.2045643647,3.9523809524,83,328.8561353461,6019.0630755988,126400.324587574,5.0081352109,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Monongalia, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Monongalia, West Virginia",,4046,3820.1525795,5.3041961413,21460.7775878906,20262.8385715411,10767.65794419,43565944.0421929,411.3409627067,
Age group,<1,53,5165.6920077973,10.2641509434,544,53021.4424951267,10921.3536113805,578831.741403169,564.1634906464,
,1-17,127,766.537904394,22.6360439991,2874.7775878906,17351.3857308705,22154.7093011777,2813648.08124957,169.8242444018,
,18-44,1382,2582.3087559326,4.4341534009,6128,11450.3531522104,7713.0388774573,10659419.728646,199.1744782811,
,45-64,1478,6609.1311541385,4.6427604871,6862,30684.612976792,11433.6115053607,16898877.8049232,755.662380044,
,65-84,1005,8080.7268633915,5.0258706468,5051,40612.6879472541,12549.2108768231,12611956.9312073,1014.0674544671,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1881,3450.9962205996,6.1439540605,11556.7775878906,21202.7622424882,11601.7069938045,21822810.8553463,400.3744698812,
,Female,2161,4203.7894409213,4.5784359093,9894,19246.7805314554,10034.6928815162,21684971.3169566,421.8373597821,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1482,†,4.9649122807,7358,†,11480.1325521689,17013556.4423143,†,
,Medicaid,1329,†,6.7567927674,8979.7775878906,†,9850.7499279238,13091646.6542107,†,
,Private insurance,1016,†,4.1053149606,4171,†,11235.2501746052,11415014.1773988,†,
,Uninsured,95,†,3.6,342,†,7119.1834946012,676322.431987112,†,
,Other,106,†,4.5471698113,482,†,11936.5535384357,1265274.67507418,†,
,Missing,18,†,7.1111111111,128,†,5784.9811782013,104129.661207623,†,
Type of stay,Maternal delivery hospitalization,166,154.2750929368,3.3493975904,556,516.7286245353,5154.2150507656,855599.698427099,†,
,Neonatal birth hospitalization,50,47.9386385427,10.24,512,490.8916586769,10691.9847673823,534599.238369115,†,
,Nonmaternal/nonneonatal hospitalization,3830,439.825447864,5.3244850099,20392.7775878906,2341.8440041216,11011.9438917484,42175745.1053966,†,
Type of substance use disorder,Alcohol-related disorders,773,729.8511972203,4.6691101785,3609.2221679688,3407.7556537208,8371.6180706195,6471260.76858891,61.1003547151,
,Cannabis-related disorders,346,326.6863056122,7.4460498611,2576.3332519531,2432.5225205389,8928.7922554871,3089362.12039853,29.1691415552,
,Neonatal abstinence syndrome,27,25.4928619986,12.3333333333,333,314.4119646499,13037.650005694,352016.550153738,3.3236701238,
,Opioid-related disorders,551,520.2432207871,4.9764065336,2742,2588.941762973,8987.1427838104,4951915.6738795,46.7550010752,
,Sedative-related disorders,158,149.1804516957,3.9936708861,631,595.777626709,5641.198884416,891309.423737736,8.4155659768,
,Stimulant-related disorders,170,160.510612584,4.3006534352,731.1110839844,690.3005173959,7357.3177445798,1250744.01657856,11.8092757816,
,Miscellaneous substances and addictive disorders,192,181.2825742126,5.4010416667,1037,979.1147367626,7465.2276730864,1433323.71323259,13.5331568966,
Type of mental disorder,Anxiety disorders,1979,1868.5323664929,4.6433664315,9189.2221679688,8676.2804667731,10295.7763906769,20375341.4771497,192.3799142415,
,Bipolar disorders,311,293.6400030214,5.8392282958,1816,1714.6310144271,8482.8845932605,2638177.10850402,24.909142576,
,Depressive disorders,2228,2103.6332049248,5.0522142064,11256.3332519531,10628.0055630647,10470.4646031035,23328195.1357147,220.2601701008,
,"Disruptive, impulse-control, and conduct disorders",71,67.0367852557,32.8544578015,2332.6665039063,2202.4572323308,27795.3729859203,1973471.48200034,18.6331244996,
,Eating disorders,11,10.3859808143,3.5454545455,39,36.8230228869,6857.8388712523,75436.2275837758,0.7122538294,
,Obsessive-compulsive disorders,37,34.9346627389,4.9459459459,183,172.7849535463,8400.2339586807,310808.656471184,2.9345934027,
,Personality disorders,77,72.7018656998,6.9365075842,534.1110839844,504.2970428133,8096.8500913757,623457.457035932,5.8865610793,
,Schizophrenia and related disorders,289,272.8680413929,6.6128411211,1911.1110839844,1804.4330047439,8594.8123718161,2483900.77545484,23.4524961804,
,Suicidal ideation or attempt,265,250.2077196163,5.0679245283,1343,1268.0338394139,6860.9381817678,1818148.61816846,17.1665969689,
,Trauma- and stressor-related disorders,377,355.9558879069,6.4913054853,2447.2221679688,2310.6184077052,8593.423846064,3239720.78996614,30.5887981529,
,Miscellaneous mental disorders,179,169.0082332502,5.1862192847,928.3332519531,876.5137585478,8327.5879637883,1490638.2455181,14.07430929,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Monroe, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Monroe, West Virginia",,501,3936.203645506,5.5868263473,2799,21990.8862350722,9968.8883048737,4994413.04074172,392.3957448729,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,120,3389.8305084746,5.2416666667,629,17768.3615819209,7534.6505436987,904158.065243841,255.4118828372,
,45-64,179,4910.8367626886,5.2569832402,941,25816.1865569273,11508.6277997046,2060044.37614713,565.1699248689,
,65-84,188,6370.721789224,5.585106383,1050,35581.1589291765,10497.3002258852,1973492.44246642,668.7537927707,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,182,2895.3229398664,6.6208791209,1205,19169.5832007636,11528.6467087073,2098213.70098474,333.7915528134,
,Female,319,4951.878298665,4.9968652038,1594,24743.8683638621,9078.9947954764,2896199.33975697,449.5807730141,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,266,†,5.9511278195,1583,†,10861.5946935985,2889184.1884972,†,
,Medicaid,123,†,6.0650406504,746,†,8481.3571348773,1043206.92758991,†,
,Private insurance,95,†,3.9578947368,376,†,9380.1245048888,891111.827964432,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,11,†,6.0909090909,67,†,11729.2435020208,129021.678522229,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,485,380.3921568627,5.4432989691,2640,2070.5882352941,10154.9955497595,4925172.84163337,†,
Type of substance use disorder,Alcohol-related disorders,47,369.2646134507,5,235,1846.3230672533,8916.4122341763,419071.375006285,32.9251551702,
,Cannabis-related disorders,25,196.4173475801,6.28,157,1233.5009428033,6666.2813370366,166657.033425914,13.0937329844,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,40,314.2677561282,5.475,219,1720.615964802,8467.4781965636,338699.127862544,26.610553729,
,Sedative-related disorders,12,94.2803268385,5.1666666667,62,487.1150219987,7404.7227994651,88856.6735935814,6.9811968568,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,17,133.5637963545,5,85,667.8189817725,6730.4154658429,114417.062919329,8.9893984066,
Type of mental disorder,Anxiety disorders,283,2223.4443746072,4.7349823322,1340,10527.9698302954,8878.0966453241,2512501.35062671,197.3995404326,
,Bipolar disorders,37,290.6976744186,5.7567567568,213,1673.4758013828,7157.1212951083,264813.487919006,20.8055851602,
,Depressive disorders,260,2042.7404148334,5.5615384615,1446,11360.7793840352,10506.225364486,2731618.59476638,214.6149115938,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,86.4236329353,9.4545454545,104,817.0961659334,6174.630161996,67920.931781956,5.3363397063,
,Schizophrenia and related disorders,30,235.7008170962,9.2333333333,277,2176.3042111879,8462.3722001408,253871.166004225,19.9458804215,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,29,227.844123193,5.9310344828,172,1351.3513513514,8356.127376631,242327.693922299,19.0389451542,
,Trauma- and stressor-related disorders,35,274.9842866122,4.3714285714,153,1202.0741671904,5241.1654894756,183440.792131646,14.4123815314,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Morgan, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Morgan, West Virginia",,607,4222.3149693934,5.7429983526,3486,24248.7479131886,12777.3129859327,7755828.98246118,539.4983988913,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,137,3469.2327171436,4.0510948905,555,14054.1909344137,7607.8704168029,1042278.247102,263.9347295776,
,45-64,188,4082.5190010858,6.2659574468,1178,25580.8903365906,15220.2594296694,2861408.77277785,621.3699832308,
,65-84,266,8248.0620155039,6.0112781955,1599,49581.3953488372,13434.5182879271,3573581.8645886,1108.0873998724,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,260,3657.8503095104,6.1153846154,1590,22369.1615081598,13470.6011961171,3502356.31099046,492.7344275451,
,Female,346,4760.5943863511,5.4739884393,1894,26059.4386351128,12261.6156438849,4242519.01278419,583.7257860187,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,331,†,6.1963746224,2051,†,13276.8239407854,4394628.72439999,†,
,Medicaid,132,†,4.696969697,620,†,8937.8248257408,1179792.87699777,†,
,Private insurance,116,†,5.3448275862,620,†,14900.8354668085,1728496.91414979,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,22,†,7.9090909091,174,†,19570.0114636926,430540.252201237,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,22,189.6551724138,2.0454545455,45,387.9310344828,3723.0122691447,81906.2699211838,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
