,45-64,820,1906.7106915314,6.2207317073,5101,11861.1356554899,17853.0357988168,14639489.3550297,340.405742339,
,65-84,1026,5353.5090007827,6.6403508772,6813,35549.1781894077,18036.6388343904,18505591.4440846,965.5930834378,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,987,1252.7765437583,6.9432624113,6853,8698.3562860951,18624.1064999669,18381993.1154673,233.3184377162,
,Female,1483,1853.6341478658,5.6257585974,8343,10428.0982438597,14998.5219348725,22242808.0294159,278.0177242599,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1229,†,6.7648494711,8314,†,18339.5129686957,22539261.438527,†,
,Medicaid,220,†,6.3136363636,1389,†,11199.6876602215,2463931.28524873,†,
,Private insurance,763,†,5.1992136304,3967,†,15479.9212810869,11811179.9374693,†,
,Uninsured,199,†,5.9296482412,1180,†,15216.3597212424,3028055.58452725,†,
,Other,58,†,5.9310344828,344,†,13372.4826373054,775603.992963717,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,126,71.2266817411,3.3095238095,417,235.7263990955,5304.1894577538,668327.871676985,†,
,Neonatal birth hospitalization,11,6.1936936937,12.6363636364,139,78.2657657658,11310.4769085704,124415.245994274,†,
,Nonmaternal/nonneonatal hospitalization,2333,284.4081433622,6.2751821689,14640,1784.712909911,17073.3210575276,39832058.0272121,†,
Type of substance use disorder,Alcohol-related disorders,387,243.7181182694,7.503875969,2904,1828.8305308899,19030.035686898,7364623.81082956,46.3796448821,
,Cannabis-related disorders,95,59.8274450532,4.9368421053,469,295.358649789,11489.9730294823,1091547.43780082,6.8741573008,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,103,64.8655456893,6.5145631068,671,422.5706908495,17541.9164210421,1806817.39136734,11.3786598109,
,Sedative-related disorders,21,13.2250141697,4.0952380952,86,54.1595818376,9301.9349693754,195340.634356882,1.2301822178,
,Stimulant-related disorders,62,39.0452799295,5.3709677419,333,209.710938976,11820.4580749244,732868.400645313,4.6153309443,
,Miscellaneous substances and addictive disorders,65,40.934567668,6.5384615385,425,267.6490962907,14010.1093830817,910657.109900312,5.7349777058,
Type of mental disorder,Anxiety disorders,1261,794.130612759,5.9468675654,7499,4722.5895837269,16512.2452049275,20821941.2034136,131.1287940262,
,Bipolar disorders,184,115.8763146294,5.1358695652,945,595.1256376346,10735.0765789319,1975254.09052347,12.4394111123,
,Depressive disorders,1110,699.0364632534,5.9828828829,6641,4182.2532905095,16460.1975041303,18270819.2295846,115.0627824774,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,89,56.0488695762,7.8426966292,698,439.5742804963,9991.8375217827,889273.53943866,5.6003119808,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,95,59.8274450532,5.9157894737,562,353.9265696832,9412.0301843603,894142.867514227,5.6309771869,
,Trauma- and stressor-related disorders,85,53.5298192581,9.1176470588,775,488.0659991183,22310.2566401098,1896371.81440933,11.9426400555,
,Miscellaneous mental disorders,146,91.9453366081,5.1369863014,750,472.3219346306,9353.1695848026,1365562.75938118,8.5998032583,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Franklin, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Franklin, Georgia",,769,3034.8474683294,5.0364109233,3873,15284.7389399739,11685.6296515048,8986249.20200725,354.6410356371,
Age group,<1,11,3819.4444444444,12.5454545455,138,47916.6666666666,6628.777009396,72916.5471033558,253.18245522,
,1-17,19,366.0181082643,7.4210526316,141,2716.2396455404,21218.4262105959,403150.098001323,77.6632822195,
,18-44,166,2027.8524309797,4.9156626506,816,9968.2384559003,8257.3768790473,1370724.56192185,167.4474177769,
,45-64,287,4268.2926829268,4.6898954704,1346,20017.8465199286,13052.292415747,3746007.9233194,557.1100421355,
,65-84,286,5777.7777777778,5.006993007,1432,28929.2929292929,11865.2100407738,3393450.07166131,685.5454690225,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,348,2807.5837031061,5.1408045977,1789,14433.2392093586,11899.054148327,4140870.84361781,334.0759050922,
,Female,421,3252.4721878863,4.9501187648,2084,16100.1236093943,11509.2122527064,4845378.35838943,374.3339275641,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,422,†,4.7227488152,1993,†,11057.3881619663,4666217.8043498,†,
,Medicaid,156,†,5.8653846154,915,†,10649.4518591211,1661314.49002289,†,
,Private insurance,106,†,5.5,583,†,18499.6809516457,1960966.18087444,†,
,Uninsured,51,†,4.9019607843,250,†,9617.7071343015,490503.063849378,†,
,Other,34,†,3.8823529412,132,†,6095.5194973744,207247.662910727,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,751,307.4089234548,5.069241012,3807,1558.3299222268,11864.1341597106,8909964.75394272,†,
Type of substance use disorder,Alcohol-related disorders,120,473.578278543,4.25,510,2012.7076838076,9221.5187063947,1106582.24476736,43.6711095453,
,Cannabis-related disorders,48,189.4313114172,4.5208333333,217,856.3873870318,8888.6957924208,426657.398036199,16.8379730075,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,60,236.7891392715,4.8333333333,290,1144.4808398121,10183.2913605922,610997.481635533,24.1129279623,
,Sedative-related disorders,22,86.8226843995,6.7727272727,149,588.0263625242,12189.434463318,268167.558192997,10.5831942142,
,Stimulant-related disorders,37,146.0199692174,4.1081081081,152,599.8658194877,7102.4945756206,262792.299297963,10.371060393,
,Miscellaneous substances and addictive disorders,38,149.9664548719,5.6842105263,216,852.4409013773,5858.7501426009,222632.505418833,8.7861598887,
Type of mental disorder,Anxiety disorders,371,1464.1461778286,4.8921832884,1815,7162.8714629622,12480.2537186976,4630174.12963682,182.7291578056,
,Bipolar disorders,67,264.4145388532,4.8656716418,326,1286.554323375,7681.7705231618,514678.62505184,20.3117181046,
,Depressive disorders,315,1243.1429811753,4.946031746,1558,6148.6246497494,12275.1680310772,3866677.92978933,152.5978898058,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,43.4113421998,8.1818181818,90,355.1837089072,9044.319537344,99487.5149107841,3.926260504,
,Schizophrenia and related disorders,59,232.842653617,6.593220339,389,1535.1829196101,8656.0264762942,510705.562101358,20.1549217452,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,48,189.4313114172,4.4791666667,215,848.4944157228,4702.3970646298,225715.059102229,8.9078124276,
,Trauma- and stressor-related disorders,34,134.1805122538,6.2352941176,212,836.6549587592,12798.1876143319,435138.378887286,17.1726737001,
,Miscellaneous mental disorders,13,51.3043135088,3.5384615385,46,181.5383401081,7106.7938975997,92388.3206687956,3.6460918217,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Fulton, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Fulton, Georgia",,22004,2039.3712463854,6.0740230306,133652.802764892,12387.1879184485,12398.1237600619,272808315.216403,252.843771054,
Age group,<1,158,1135.8734723221,11.1772151899,1766,12695.9022286125,18073.0221857081,2855537.50534189,205.2866646543,
,1-17,307,128.0596666277,6.7459283388,2071,863.8813341565,19096.0547090013,5862488.79566341,24.4543439994,
,18-44,6777,1560.1331534626,5.1612808027,34978,8052.2852946458,9474.7229947849,64210197.7356572,147.8182946404,
,45-64,8905,3256.7393109098,6.395620438,56953,20828.8684979501,13178.6362072454,117355755.42552,429.1938260032,
,65-84,5854,4982.1700610218,6.4678852067,37863,32224.1040349279,14094.5865007794,82509709.3755626,702.2162688667,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,10570,2010.0254058083,6.3703878903,67335,12804.6415042672,12985.3795615478,137255461.96556,261.0094282278,
,Female,11416,2064.0178196913,5.8002630313,66215.8027648925,11971.8462554226,11857.2425361872,135362280.793113,244.7355988709,
,Missing,18,†,5.6666666667,102,†,10587.3587627293,190572.457729129,†,
Payer,Medicare,8565,†,6.560280533,56188.8027648925,†,13916.5961591937,119195646.103494,†,
,Medicaid,5412,†,6.9377309682,37547,†,11203.4381344653,60633007.1837266,†,
,Private insurance,4159,†,5.1375330608,21367,†,13746.7650418431,57172795.8090257,†,
,Uninsured,2941,†,4.8085685141,14142,†,9198.1052056743,27051627.4098881,†,
,Other,923,†,4.7475622969,4382,†,9404.2254821106,8680100.1199881,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,732,56.8278860337,3.5505464481,2599,201.7700489092,5377.0040889919,3935966.99314205,†,
,Neonatal birth hospitalization,143,11.2253709082,9.4195804196,1347,105.7382840097,9021.9218961092,1290134.83114362,†,
,Nonmaternal/nonneonatal hospitalization,21129,294.7643029534,6.1388046176,129706.802764892,1809.5004640685,12664.2156936967,267582213.392117,†,
Type of substance use disorder,Alcohol-related disorders,4879,452.1947060132,5.9760196762,29157,2702.3244605917,11972.1282897873,58412013.9258726,54.1373303235,
,Cannabis-related disorders,2402,222.6217839401,4.9537885096,11899,1102.8212352636,8742.7927740347,21000188.2432313,19.4633612397,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,934,86.5648402165,6.4496788009,6024,558.3154148439,13707.3200041635,12802636.8838887,11.8657196596,
,Sedative-related disorders,150,13.902276266,5.6,840,77.8527470898,11407.4855098988,1711122.82648482,1.5859001506,
,Stimulant-related disorders,2938,272.2992511307,5.4894486045,16128,1494.772744124,8857.5255337324,26023410.0181058,24.1189756971,
,Miscellaneous substances and addictive disorders,788,73.0332913176,4.8185279188,3797,351.9129532142,6970.1145083283,5492450.23256272,5.090504034,
Type of mental disorder,Anxiety disorders,6381,591.4028323571,6.0626578774,38685.8199157714,3585.473040314,14469.9978967005,92333056.5788462,85.5759774031,
,Bipolar disorders,2225,206.2170979462,5.3474157303,11898,1102.7285534218,8318.5888339345,18508860.1555043,17.1543524834,
,Depressive disorders,8005,741.9181433973,5.9039328981,47260.9828491211,4380.2349344852,12579.2704211798,100697059.721544,93.3278895617,
,"Disruptive, impulse-control, and conduct disorders",75,6.951138133,7.4666666667,560,51.9018313932,7925.5067935853,594413.009518898,0.550912925,
,Eating disorders,87,8.0633202343,7.5172413793,654,60.6139245199,15366.9658810165,1336926.03164844,1.2390876693,
,Obsessive-compulsive disorders,74,6.8584562912,5.8108108108,430,39.8531919626,10917.4628349604,807892.249787073,0.7487694166,
,Personality disorders,303,28.0825980574,5.900990099,1788,165.7151330911,6854.0880646831,2076788.68359897,1.9248060017,
,Schizophrenia and related disorders,3237,300.011121821,6.9394501081,22463,2081.9122117595,8190.8342193658,26513730.3680872,24.573413628,
,Somatic symptom disorders,140,12.9754578483,7.1071428571,995,92.2184325647,13035.9601066154,1825034.41492615,1.6914755088,
,Suicidal ideation or attempt,1191,110.3840735523,5.3534844668,6376,590.9394231482,6610.6365728312,7873268.15824198,7.2970899368,
,Trauma- and stressor-related disorders,919,85.1746125899,6.0304678999,5542,513.6427671091,11440.6496237856,10513957.004259,9.7445289948,
,Miscellaneous mental disorders,887,82.2087936531,5.107102593,4530,419.8487432342,7296.3403535442,6471853.8935937,5.9982333855,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Gilmer, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Gilmer, Georgia",,824,2985.5072463768,6.5036407767,5359,19416.6666666666,14518.9891130574,11963647.0291593,433.465472071,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,15,281.0567734682,10.2,153,2866.779089376,13227.5697776,198413.546664001,37.1769808252,
,18-44,138,1745.2889844442,5.9130434783,816,10319.969647148,11033.8833560301,1522675.90313216,192.5731507692,
,45-64,338,4262.8326396771,6.8461538462,2314,29184.0080716357,14654.0536429042,4953070.13130163,624.6777817255,
,65-84,323,5265.7319856537,5.8452012384,1888,30779.2631235735,13392.8293535132,4325883.88118479,705.230499052,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,346,2497.1131639723,7.0260115607,2431,17544.7459584295,17273.2820767426,5976555.59855295,431.3334005884,
,Female,478,3477.8812572759,6.1255230126,2928,21303.8416763678,12525.2958799297,5987091.43060639,435.6149178264,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,454,†,6.0418502203,2743,†,14090.4593804617,6397068.55872963,†,
,Medicaid,155,†,9.8838709677,1532,†,18622.13891942,2886431.5325101,†,
,Private insurance,124,†,4.6290322581,574,†,13513.3354919701,1675653.6010043,†,
,Uninsured,63,†,4.9523809524,312,†,11899.7981667246,749687.284503651,†,
,Other,25,†,7.72,193,†,8974.5160765572,224362.901913928,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,56.7823343849,2.2777777778,41,129.3375394322,3784.0653602779,68113.1764850023,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,799,311.0159595173,6.6220275344,5291,2059.5562475671,14869.4374462504,11880680.519554,†,
Type of substance use disorder,Alcohol-related disorders,115,416.6666666667,9.0608695652,1042,3775.3623188406,16046.3598913343,1845331.38750344,66.8598328806,
,Cannabis-related disorders,34,123.1884057971,5.5882352941,190,688.4057971014,10381.9002883345,352984.609803373,12.7892974566,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,55,199.2753623188,9.4,517,1873.1884057971,30332.7389435555,1668300.64189555,60.445675431,
,Sedative-related disorders,11,39.8550724638,6.4545454545,71,257.2463768116,10745.1076281407,118196.183909548,4.2824704315,
,Stimulant-related disorders,25,90.5797101449,5.92,148,536.231884058,6652.1645914588,166304.114786471,6.0255114053,
,Miscellaneous substances and addictive disorders,30,108.6956521739,8.2666666667,248,898.5507246377,9771.9786356744,293159.359070231,10.6217159083,
Type of mental disorder,Anxiety disorders,431,1561.5942028986,6.060324826,2612,9463.768115942,13657.4022670605,5886340.3771031,213.273202069,
,Bipolar disorders,57,206.5217391304,5.3859649123,307,1112.3188405797,9479.4219280595,540327.049899389,19.5770670253,
,Depressive disorders,294,1065.2173913043,7.5068027211,2207,7996.3768115942,15201.195874283,4469151.5870392,161.9257821391,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,39,141.3043478261,5.1025641026,199,721.0144927536,9844.8058177996,383947.426894185,13.9111386556,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,101.4492753623,7.5357142857,211,764.4927536232,7866.8557590464,220271.9612533,7.9808681614,
,Trauma- and stressor-related disorders,34,123.1884057971,7.8529411765,267,967.3913043478,10657.7929040658,362364.958738238,13.1291651717,
,Miscellaneous mental disorders,17,61.5942028986,3.5294117647,60,217.3913043478,4678.9590879275,79542.3044947673,2.8819675542,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Glascock, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Glascock, Georgia",,115,3562.5774473358,6.6,759,23513.0111524163,13464.6618742566,1548436.1155395,479.6890072923,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,23,2263.7795275591,8.3043478261,191,18799.2125984252,18877.5547703449,434183.759717932,427.3462201948,
,45-64,34,3811.6591928251,6.5,221,24775.7847533632,14658.8987626142,498402.557928883,558.7472622521,
,65-84,54,9199.3185689949,6.2037037037,335,57069.8466780238,11191.5812758708,604345.388897027,1029.5492144753,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,33,2105.9349074665,6.1515151515,203,12954.6904913848,14705.9194100908,485295.340532997,309.697090321,
,Female,81,4876.5803732691,6.7901234568,550,33112.5827814569,13047.2898936498,1056830.48138563,636.2615781973,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,66,†,7.2121212121,476,†,12660.3809351618,835585.141720685,†,
,Medicaid,18,†,5.4444444444,98,†,14182.7411582245,255289.340848041,†,
,Private insurance,16,†,6.25,100,†,21379.8106560815,342076.970497305,†,
,Uninsured,12,†,5.75,69,†,8411.1386525666,100933.663830799,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,108,283.4645669291,6.8703703704,742,1947.5065616798,14088.2074057322,1521526.39981908,†,
Type of substance use disorder,Alcohol-related disorders,12,371.7472118959,5.6666666667,68,2106.5675340768,11331.0613674739,135972.736409687,42.1229047118,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,52,1610.9045848823,8.0769230769,420,13011.1524163568,16713.2375379181,869088.351971743,269.2343097806,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,57,1765.7992565056,6.5263157895,372,11524.1635687732,13691.7750108664,780431.175619389,241.7692613443,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Glynn, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Glynn, Georgia",,2027,2443.3461909354,5.9694129255,12100,14585.3423336547,11455.8829514918,23221074.7426738,279.9068797333,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,29,159.2181838146,5.6206896552,163,894.9159986823,11315.7235733437,328155.983626968,18.016689559,
,18-44,420,1578.2353825342,5.5380952381,2326,8740.417856606,9820.5147821752,4124616.20851358,154.9908390393,
,45-64,851,3840.2527075812,6.0728554642,5168,23321.2996389891,12219.4248143141,10398730.5169813,469.2567922825,
,65-84,718,4815.883023677,6.0487465181,4343,29130.0556710711,11523.2020841179,8273659.09639665,554.943932953,
