,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,53,245.9510882175,6.0377358491,320,1484.9877024456,20991.7682374625,1112563.71658551,51.6294824161,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,41,190.2640493758,5.3658536585,220,1020.9290454313,18502.9063881054,758619.161912322,35.2043789462,
,Miscellaneous substances and addictive disorders,42,194.904635946,3.9285714286,165,765.6967840735,8515.6213125659,357656.095127767,16.5973407178,
Type of mental disorder,Anxiety disorders,214,993.0855260105,4.7102803738,1008,4677.7112627036,16556.3294263516,3543054.49723926,164.4185111717,
,Bipolar disorders,43,199.5452225161,5.1627906977,222,1030.2102185716,20332.9537946939,874317.013171841,40.5734378937,
,Depressive disorders,244,1132.3031231148,4.868852459,1188,5513.0168453292,18788.476014517,4584388.14754216,212.742500698,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,28,129.936423964,9.5714285714,268,1243.6772007982,26322.7254356083,737036.312197032,34.2028081209,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,30,139.2175971043,7.4333333333,223,1034.8508051418,23693.8285790194,710814.857370582,32.9859788097,
,Miscellaneous mental disorders,35,162.420529955,4,140,649.6821198199,9512.8209418673,332948.732965356,15.4507741874,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lewis, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Lewis, Washington",,2936,3796.0281340505,5.4036103542,15865,20512.2569300786,17261.1411594497,50678710.4441443,655.2377746709,
Age group,<1,24,2611.5342763874,9,216,23503.8084874864,18386.0573179922,441265.375631814,480.1581889356,
,1-17,41,254.5635167019,9.0243902439,370,2297.2805165777,32515.2487312453,1333125.19798105,82.7719606346,
,18-44,818,3402.3791697862,4.7677261614,3900,16221.6121786873,13333.6020099394,10906886.4441305,453.6596973684,
,45-64,1021,4883.2982590396,5.0793339863,5186,24803.9028123206,17401.6751322042,17767110.3099805,849.7756987747,
,65-84,1031,6708.3089335676,5.9524733269,6137,39931.0299954453,18786.4424079252,19368822.1225709,1260.2525943504,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1230,3172.065194966,6.0617886179,7456,19228.3886940375,18982.4556287831,23348420.4234033,602.1358681505,
,Female,1698,4402.6135656503,4.9399293286,8388,21748.5998755444,16037.7121801523,27232035.2818986,706.0784920633,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1383,†,5.6464208243,7809,†,18275.8760631351,25275536.5953159,†,
,Medicaid,906,†,5.2582781457,4764,†,16032.2055278684,14525178.2082488,†,
,Private insurance,519,†,5.1868978805,2692,†,16566.9048695538,8598223.62729843,†,
,Uninsured,56,†,4,224,†,11715.0818445171,656044.583292958,†,
,Other,72,†,5.2222222222,376,†,22551.7698609474,1623727.42998821,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,165,182.9268292683,3.3333333333,550,609.756097561,6903.1405467703,1139018.1902171,†,
,Neonatal birth hospitalization,19,20.4301075269,7,133,143.0107526882,7988.9675976921,151790.38435615,†,
,Nonmaternal/nonneonatal hospitalization,2752,356.4305141821,5.5167151163,15182,1966.3256054915,17946.1852723732,49387901.869571,†,
Type of substance use disorder,Alcohol-related disorders,423,546.9073231278,5.6406619385,2386,3084.9193214729,15931.3221638186,6738949.2752953,87.129567585,
,Cannabis-related disorders,428,553.3719486967,5.0303738318,2153,2783.6677699628,16045.3796171508,6867422.47614055,88.7906298632,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,442,571.4729002896,6.0859728507,2690,3477.9685560612,18052.0504682584,7979006.30697025,103.1625763727,
,Sedative-related disorders,26,33.6160529582,5.6153846154,146,188.7670666115,21323.8059535957,554418.954793488,7.1682219021,
,Stimulant-related disorders,312,403.3926354986,5.6794871795,1772,2291.0633016136,15549.3035280822,4851382.70076166,62.7247453036,
,Miscellaneous substances and addictive disorders,142,183.5953661564,5.1126760563,726,938.6636326024,10072.8114205066,1430339.22171194,18.4932150097,
Type of mental disorder,Anxiety disorders,1147,1482.9851055027,5.4097646033,6205,8022.6003309888,17334.0984777661,19882210.9539977,257.0620985984,
,Bipolar disorders,215,277.9788994621,6.6093023256,1421,1837.2465866777,17208.258163439,3699775.50513938,47.8353266593,
,Depressive disorders,1179,1524.3587091436,5.4486853265,6424,8305.7509309061,17171.5662354395,20245276.5915831,261.7562654063,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,31,40.0806785271,12,372,480.9681423252,16786.2847427135,520374.827024119,6.7280568244,
,Schizophrenia and related disorders,89,115.0703351262,13.4269662921,1195,1545.045510964,22316.1909395548,1986140.99362038,25.6793157015,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,101,130.5854364915,6.9801980198,705,911.5122052131,14559.8365238948,1470543.48891337,19.0130260772,
,Trauma- and stressor-related disorders,215,277.9788994621,5.8372093023,1255,1622.6210177907,16488.7104350167,3545072.74352859,45.8351358028,
,Miscellaneous mental disorders,127,164.2014894497,5.3779527559,683,883.06785271,9041.1811146948,1148230.00156624,14.8457540542,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lincoln, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Lincoln, Washington",,286,2656.7580120762,4.7307692308,1353,12568.5090571295,15986.4733455444,4572131.37682569,424.7219114562,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,42,1508.6206896552,3.619047619,152,5459.7701149425,11662.6507380872,489831.330999666,175.945161997,
,45-64,112,3475.0232702451,4.9553571429,555,17219.9813838039,19406.3825624061,2173514.84698948,674.3763099564,
,65-84,124,4838.0803745611,4.8548387097,602,23488.0998829496,14947.9698369732,1853548.25978468,723.1947950779,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,124,2286.1356932153,5.0080645161,621,11449.1150442477,16876.9113601489,2092737.00865846,385.8290945167,
,Female,162,3033.1398614492,4.5185185185,732,13705.2986332147,15304.9035072051,2479394.36816723,464.2191290334,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,163,†,4.9141104294,801,†,15574.666307929,2538670.60819243,†,
,Medicaid,51,†,5.0196078431,256,†,15510.9059756344,791056.204757358,†,
,Private insurance,58,†,4.1379310345,240,†,16694.8455113041,968301.039655642,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,276,275.4491017964,4.8369565217,1335,1332.3353293413,16422.5075527196,4532612.08455061,†,
Type of substance use disorder,Alcohol-related disorders,47,436.6000928936,5.4680851064,257,2387.3664653971,15063.1965840616,707970.239450897,65.7659302788,
,Cannabis-related disorders,17,157.919182536,6.0588235294,103,956.8044588946,15545.2848956185,264269.843225515,24.5489868301,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,37,343.7064561078,7.4054054054,274,2545.2856479331,19465.9646822475,720240.693243158,66.9057773565,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,122,1133.3023687877,4.2950819672,524,4867.6265675801,15254.5777183728,1861058.48164148,172.8804906309,
,Bipolar disorders,31,287.9702740362,5.1935483871,161,1495.5875522527,12287.3317132496,380907.283110737,35.3838628064,
,Depressive disorders,102,947.515095216,4.8333333333,493,4579.6562935439,17266.3423325199,1761166.91791703,163.6011999923,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,11,102.1830004645,3.9090909091,43,399.4426381793,6539.3265736254,71932.5923098791,6.6820801031,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mason, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Mason, Washington",,2071,3458.8148840938,5.2926122646,10961,18306.1660765582,18641.5931654146,38606739.4455737,644.7781990376,
Age group,<1,37,5826.7716535433,3.9459459459,146,22992.1259842519,5341.6771418383,197642.054248016,311.2473295244,
,1-17,26,237.9862700229,4.2692307692,111,1016.0183066361,17963.9491943497,467062.679053094,42.7517326364,
,18-44,513,2827.8485199272,5.3801169591,2760,15214.1557797254,14386.3837733813,7380214.87574461,406.8251406066,
,45-64,770,4480.3910159432,5.1506493506,3966,23076.923076923,19891.2609345301,15316270.9195882,891.2062678685,
,65-84,724,5573.9471860805,5.4806629834,3968,30548.9260143198,21033.1832561993,15228024.6774883,1172.3785262521,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,871,2806.870548806,5.5683122847,4850,15629.531758564,20145.8493636082,17547034.7957027,565.4679125939,
,Female,1199,4156.6996013174,5.0875729775,6100,21147.5125671693,17542.8945455982,21033930.5601722,729.2054276364,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,913,†,5.3209200438,4858,†,20260.7497990596,18498064.5665414,†,
,Medicaid,609,†,5.4285714286,3306,†,15432.7931390067,9398571.02165509,†,
,Private insurance,430,†,5.0627906977,2177,†,20109.4382094849,8647058.43007852,†,
,Uninsured,21,†,3.3333333333,70,†,14488.8932145613,304266.757505788,†,
,Other,96,†,5.5729166667,535,†,17889.0372642607,1717347.57736903,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,129,208.7378640777,2.3720930233,306,495.145631068,7870.8279733986,1015336.80856842,†,
,Neonatal birth hospitalization,36,57.8778135048,3.7777777778,136,218.6495176849,4707.2504592311,169461.016532318,†,
,Nonmaternal/nonneonatal hospitalization,1906,384.8949919225,5.518887723,10519,2124.1922455573,19633.7574084328,37421941.6204729,†,
Type of substance use disorder,Alcohol-related disorders,334,557.8194936201,5.9610778443,1991,3325.205424544,18610.4071921669,6215876.00218377,103.81247916,
,Cannabis-related disorders,300,501.0354733115,5.19,1557,2600.3741064867,18602.2848059896,5580685.4417969,93.2040457244,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,243,405.8387333823,7.329218107,1781,2974.480593226,20520.979052793,4986597.9098287,83.2820814655,
,Sedative-related disorders,12,20.0414189325,5.75,69,115.2381588616,11216.2026443844,134594.431732612,2.2478861603,
,Stimulant-related disorders,156,260.538446122,7.5769230769,1182,1974.0797648473,18358.3009603,2863894.9498068,47.8304320564,
,Miscellaneous substances and addictive disorders,135,225.4659629902,5.0962962963,688,1149.0413521277,10272.2476273193,1386753.42968811,23.1604220337,
Type of mental disorder,Anxiety disorders,807,1347.785423208,5.2577447336,4243,7086.3117108691,19701.4637219036,15899081.2235762,265.5334562024,
,Bipolar disorders,167,278.9097468101,5.2994011976,885,1478.0546462689,19221.2468417485,3209948.222572,53.6099309001,
,Depressive disorders,890,1486.4052374908,5.2438202247,4667,7794.4418464827,17630.837863734,15691445.6987232,262.0656974201,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,30.0621283987,4.3888888889,79,131.9393413054,8957.2206256548,161229.971261786,2.6927311654,
,Schizophrenia and related disorders,72,120.2485135948,6.3888888889,460,768.254392411,14613.3872486626,1052163.88190371,17.5723809524,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,71,118.5783953504,7.7887323944,553,923.5753891376,11352.0044847535,805992.3184175,13.4610247581,
,Trauma- and stressor-related disorders,171,285.5902197876,5.9883040936,1024,1710.2010822366,17122.2324516482,2927901.74923185,48.8994212912,
,Miscellaneous mental disorders,97,162.0014697041,4.5154639175,438,731.5117910348,11653.0705091743,1130347.83938991,18.8781454905,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Okanogan, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Okanogan, Washington",,1025,2400.1311291153,5.8751219512,6022,14101.0630824708,18898.8220062089,19371292.5563641,453.5965100071,
Age group,<1,12,2177.8584392014,6.3333333333,76,13793.1034482758,9311.6385358945,111739.662430733,202.7943056819,
,1-17,*,*,*,*,*,*,*,*,
,18-44,194,1583.0273357813,4.8917525773,949,7743.7780497756,14663.5630051113,2844731.22299159,232.1282107704,
,45-64,411,3505.3304904051,6.3114355231,2594,22123.6673773987,21425.0126287137,8805680.19040136,751.0175002475,
,65-84,399,4562.6072041166,5.8270676692,2325,26586.6209262435,18371.911267555,7330392.59575445,838.2381470274,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,463,2146.6988130564,6.0583153348,2805,13005.3783382789,19416.5930152262,8989882.56604974,416.8157717938,
,Female,561,2653.9880783423,5.7201426025,3209,15181.1902734411,18472.8805874255,10363286.0095457,490.2680485167,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,522,†,5.8908045977,3075,†,18853.9211992621,9841746.86601483,†,
,Medicaid,316,†,5.8797468354,1858,†,18642.1023624818,5890904.34654425,†,
,Private insurance,132,†,6.0303030303,796,†,20197.1974962073,2666030.06949937,†,
,Uninsured,18,†,6.1666666667,111,†,19533.3687883696,351600.638190652,†,
,Other,37,†,4.9189189189,182,†,16784.0712463526,621010.636115046,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,40,80.8080808081,2.45,98,197.9797979798,10087.3237395987,403492.949583949,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,975,301.3910355487,6.0153846154,5865,1812.9829984544,19365.8940802139,18881746.7282086,†,
Type of substance use disorder,Alcohol-related disorders,220,515.1500960052,6.1454545455,1352,3165.8314990868,18028.2802711485,3966221.65965267,92.8727031249,
,Cannabis-related disorders,89,208.4016297476,6.2359550562,555,1299.5831967405,19545.5591183552,1739554.76153361,40.7332637459,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,123,288.0157354938,7.512195122,924,2163.630403222,22273.864774781,2739685.36729807,64.152235454,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,54,126.4459326558,5.4074074074,292,683.7446728797,15827.8596810137,854704.42277474,20.0136847931,
,Miscellaneous substances and addictive disorders,48,112.396384583,4.9375,237,554.9571488784,10546.933170805,506252.79219864,11.8543715684,
Type of mental disorder,Anxiety disorders,350,819.5569709174,5.6742857143,1986,4650.4004121201,18610.4387009811,6513653.5453434,152.5231476922,
,Bipolar disorders,46,107.713201892,6.7391304348,310,725.8933170983,18830.6681722601,866210.735923965,20.283115626,
,Depressive disorders,465,1088.8399756475,5.8387096774,2715,6357.4205029738,18787.4920944921,8736183.82393887,204.5657243464,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,22,51.5150096005,11.9090909091,262,613.4969325153,18625.504183962,409761.092047164,9.5949302685,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,26,60.8813749824,9.0769230769,236,552.6155575329,21125.522968317,549263.597176244,12.8615088553,
,Trauma- and stressor-related disorders,70,163.9113941835,5.6571428571,396,927.2701728094,19657.8375388758,1376048.6277213,32.2214355763,
,Miscellaneous mental disorders,16,37.4654615277,7.8125,125,292.6989181848,11542.120011996,184673.920191936,4.3243085326,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pacific, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Pacific, Washington",,603,2933.7355259317,5.7960199005,3495,17003.9894910966,19592.9658523887,11814558.4089904,574.8057997952,
Age group,<1,15,7772.0207253886,7,105,54404.1450777202,11407.6609303053,171114.91395458,886.6057717854,
,1-17,*,*,*,*,*,*,*,*,
,18-44,121,2415.6518267119,5.173553719,626,12497.5044919145,13084.152040997,1583182.39696064,316.0675577881,
,45-64,213,3493.5214039692,5.8591549296,1248,20469.0831556503,22364.0828287959,4763549.64253354,781.2940204254,
,65-84,250,4230.1184433164,5.704,1426,24128.5956006768,20375.6749996365,5093918.74990914,861.9151861098,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,268,2610.5591272161,6.3582089552,1704,16598.4804208065,20579.6732967511,5515352.44352931,537.2445395996,
,Female,335,3256.2208398134,5.3462686567,1791,17408.631415241,18803.5998968988,6299205.96546111,612.2867384779,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,316,†,6.0379746835,1908,†,20671.72140524,6532263.96405584,†,
,Medicaid,140,†,5.35,749,†,16236.2949298382,2273081.29017736,†,
,Private insurance,120,†,5.6333333333,676,†,20902.9847594441,2508358.1711333,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,19,†,4.2631578947,81,†,17576.115673966,333946.197805354,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Neonatal birth hospitalization,14,72.1649484536,6.7857142857,95,489.6907216495,10317.2843310171,144441.980634239,†,
,Nonmaternal/nonneonatal hospitalization,553,256.4935064935,5.9855334539,3310,1535.2504638219,20579.3493839151,11380380.209305,†,
Type of substance use disorder,Alcohol-related disorders,120,583.8279653595,6.35,762,3707.3075800331,20351.1877768598,2442142.53322318,118.8159255241,
,Cannabis-related disorders,59,287.0487496351,4.6440677966,274,1333.0738542376,18841.5368333085,1111650.6731652,54.0843958921,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,79,384.3534105284,7.1012658228,561,2729.3957380558,21692.4025007984,1713699.79756307,83.3754888374,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,34,165.4179235185,8.0588235294,274,1333.0738542376,18092.5629578064,615147.140565418,29.9283419561,
,Miscellaneous substances and addictive disorders,43,209.2050209205,4.023255814,173,841.6853167267,8324.0854822523,357935.675736848,17.4144047746,
Type of mental disorder,Anxiety disorders,184,895.202880218,5.0543478261,930,4524.6667315364,19481.4830409431,3584592.87953353,174.3987972917,
