,Uninsured,20,†,4.15,83,†,14125.7928674486,282515.857348973,†,
,Other,15,†,5.0666666667,76,†,10403.5214274875,156052.821412313,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,310,282.5888787603,5.7806451613,1792,1633.5460346399,15385.1627067478,4769400.43909184,†,
Type of substance use disorder,Alcohol-related disorders,48,447.8447471543,4.8125,231,2155.2528456802,15890.4425069207,762741.240332197,71.1645120668,
,Cannabis-related disorders,18,167.9417801829,5.3333333333,96,895.6894943086,6912.9403813109,124432.926863596,11.6097151394,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,17,158.6116812838,5.8235294118,99,923.6797910058,17434.4746693519,296386.069378982,27.6531133961,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,165,1539.466318343,5.7393939394,947,8835.6036573988,16417.9452633281,2708960.96844915,252.7487374929,
,Bipolar disorders,28,261.2427691734,5.6785714286,159,1483.4857249487,12991.5567600201,363763.589280563,33.9395026386,
,Depressive disorders,156,1455.4954282515,5.3397435897,833,7771.9723829073,12376.9727425654,1930807.7478402,180.146272424,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,24,223.9223735772,5.5416666667,133,1240.9031535734,8289.458543811,198947.005051463,18.561952328,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Noble, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Noble, Indiana",,1478,3143.4769662682,4.7300405954,6991,14868.773661151,10582.396712603,15640782.3412273,332.6552031398,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,90,796.812749004,4.2888888889,386,3417.4413457282,2776.2532420557,249862.791785017,22.1215397773,
,18-44,351,2248.9908374447,3.9715099715,1394,8931.8895367463,8595.9126313952,3017165.33361972,193.3212874748,
,45-64,544,4370.1799485861,4.9779411765,2708,21754.4987146529,12161.7188522894,6615975.05564548,531.4889986862,
,65-84,488,6923.9500567537,5.1004098361,2489,35314.9829738933,11783.7239446529,5750457.28499065,815.8991607535,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,630,2688.7456788016,5.1380952381,3237,13815.0313686995,11314.1988737454,7127945.29045962,304.2100333088,
,Female,847,3590.9611226523,4.4297520661,3752,15907.0674524102,10045.8355837555,8508822.73944092,360.7420502582,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,764,†,4.9895287958,3812,†,11540.7816850364,8817157.20736781,†,
,Medicaid,315,†,4.3238095238,1362,†,8115.3760171541,2556343.44540355,†,
,Private insurance,303,†,4.5940594059,1392,†,11027.520455484,3341338.69801165,†,
,Uninsured,48,†,3.625,174,†,7007.7975605575,336374.282906757,†,
,Other,48,†,5.2291666667,251,†,12282.6814070328,589568.707537577,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,37,72.265625,2.7027027027,100,195.3125,6493.0926367577,240244.427560033,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1436,347.3633284954,4.7889972145,6877,1663.5220125786,10719.5097761008,15393216.0384808,†,
Type of substance use disorder,Alcohol-related disorders,173,367.9441915862,5,865,1839.720957931,10888.6828701724,1883742.13653983,40.064276161,
,Cannabis-related disorders,72,153.1328427411,3.8611111111,278,591.2629205836,5238.6111558468,377180.003220971,8.0220341831,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,75,159.5133778553,5.0133333333,376,799.6937343145,10537.6490764737,790323.680735533,16.8089599884,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,37,78.6932664086,4.6216216216,171,363.6905015101,6983.1966067003,258378.27444791,5.4953055095,
,Miscellaneous substances and addictive disorders,43,91.454336637,3.4418604651,148,314.7730656344,2883.7190106254,123999.91745689,2.6372860916,
Type of mental disorder,Anxiety disorders,717,1524.9478922966,4.7224546722,3386,7201.4972989068,11377.7358469569,8157836.60226811,173.5045429892,
,Bipolar disorders,160,340.2952060913,4.94375,791,1682.3344251138,8482.2066520751,1357153.06433201,28.8645426078,
,Depressive disorders,714,1518.5673571823,4.6162464986,3296,7010.0812454804,10103.9165339056,7214196.40520864,153.4347782808,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,29,61.678506104,6.4137931034,186,395.5931770811,7524.9119885539,218222.447668063,4.6412533002,
,Schizophrenia and related disorders,75,159.5133778553,5.5333333333,415,882.6406907993,7886.4209149041,591481.568617804,12.5798963932,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,128,272.236164873,4.140625,530,1127.2278701774,3077.2576996235,393888.985551812,8.3774083447,
,Trauma- and stressor-related disorders,92,195.6697435025,5.1956521739,478,1016.6319281977,7170.1708681416,659655.719869029,14.0298549464,
,Miscellaneous mental disorders,50,106.3422519035,4.08,204,433.8763877664,5608.3438867705,280417.194338525,5.9640391837,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ohio, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Ohio, Indiana",,152,2868.4657482544,5.0789473684,772,14568.7865635025,13151.9192706903,1999091.72914492,377.2582995178,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,41,2557.7043044292,4.243902439,174,10854.6475358702,12298.997816279,504258.910467439,314.5719965486,
,45-64,61,3870.5583756345,5.3442622951,326,20685.2791878172,13628.4552084934,831335.767718098,527.4973145419,
,65-84,38,3505.5350553506,4.7894736842,182,16789.6678966789,12542.5992385422,476618.771064606,439.6852131592,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,64,2445.5483377914,5.046875,323,12342.3767672907,14005.9973578718,896383.830903795,342.5234355765,
,Female,88,3281.1334824758,5.1022727273,449,16741.2378821774,12530.7715709219,1102707.89824113,411.1513416261,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,63,†,4.3333333333,273,†,10824.6094184505,681950.393362386,†,
,Medicaid,28,†,6.4642857143,181,†,15022.0989476828,420618.770535118,†,
,Private insurance,45,†,5.1333333333,231,†,14258.3965493542,641627.844720942,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,143,222.7414330218,5.1118881119,731,1138.6292834891,13781.1080044314,1970698.44463369,†,
Type of substance use disorder,Alcohol-related disorders,28,528.4015852048,6.2857142857,176,3321.3813927156,17499.2063396319,489977.777509693,92.4660836969,
,Cannabis-related disorders,12,226.4578222306,3.8333333333,46,868.0883185507,8899.3278085764,106791.933702917,20.1532239485,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,26,490.658614833,4.1153846154,107,2019.2489148896,12362.8347819438,321433.70433054,60.6593138952,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,11,207.5863370447,4.0909090909,45,849.2168333648,7852.4418139523,86376.8599534758,16.3005963302,
Type of mental disorder,Anxiety disorders,48,905.8312889224,5.5625,267,5038.6865446311,14908.9801044698,715631.045014554,135.0502066455,
,Bipolar disorders,13,245.3293074165,4.1538461538,54,1019.0602000377,6628.3193504122,86168.151555359,16.2612099557,
,Depressive disorders,50,943.5742592942,4.76,238,4491.4134742404,15123.1977721338,756159.888606691,142.69860136,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,12,226.4578222306,6.0833333333,73,1377.6184185695,9055.9233646525,108671.08037583,20.5078468345,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Orange, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Orange, Indiana",,623,3324.2623125767,5.4735152488,3410,18195.4004588869,13909.2973820947,8665492.269045,462.3815308172,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,147,2520.5761316872,4.5510204082,669,11471.1934156378,9900.0871262679,1455312.80756137,249.5392331209,
,45-64,227,4335.3705118411,5.7797356828,1312,25057.2956455309,15027.6654057063,3411280.04709533,651.5049746171,
,65-84,240,7081.7350250811,5.7041666667,1369,40395.3968722337,15283.5054565407,3668041.30956978,1082.337358976,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,261,2821.6216216216,5.7739463602,1507,16291.8918918918,15435.1531506701,4028574.97232491,435.5216186297,
,Female,362,3814.1397113054,5.2569060773,1903,20050.5742282162,12809.1638030941,4636917.29672009,488.5594033,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,314,†,5.4968152866,1726,†,14345.2531019096,4504409.47399961,†,
,Medicaid,123,†,6.1788617886,760,†,12368.5786224625,1521335.17056289,†,
,Private insurance,116,†,5.5862068966,648,†,15949.2452518727,1850112.44921723,†,
,Uninsured,16,†,2.125,34,†,6032.8423791282,96525.4780660517,†,
,Other,54,†,4.4814814815,242,†,12835.3647629482,693109.697199207,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,21,107.1428571429,2.4761904762,52,265.306122449,9146.8328642319,192083.49014887,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,599,376.4927718416,5.5943238731,3351,2106.2225015713,14131.1923932065,8464584.24353071,†,
Type of substance use disorder,Alcohol-related disorders,79,421.5356704552,4.2025316456,332,1771.5169948242,9204.1712895376,727129.53187347,38.7988651552,
,Cannabis-related disorders,36,192.092204258,3.7222222222,134,715.0098714049,6223.0339804442,224029.223295992,11.9539631448,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,66,352.1690411397,4.196969697,277,1478.0427938744,12499.5736762014,824971.862629297,44.019628762,
,Sedative-related disorders,20,106.7178912545,5.85,117,624.2996638386,11344.7144680975,226894.28936195,12.1068400492,
,Stimulant-related disorders,30,160.0768368817,3.8333333333,115,613.6278747132,7848.286193015,235448.585790448,12.5632882872,
,Miscellaneous substances and addictive disorders,30,160.0768368817,3.0666666667,92,490.9022997706,6142.0394439648,184261.183318944,9.8319824619,
Type of mental disorder,Anxiety disorders,262,1398.0043754335,5.6374045802,1477,7881.1162691425,15257.9945852224,3997594.58132829,213.3074319048,
,Bipolar disorders,45,240.1152553226,6.0222222222,271,1446.0274264981,12232.9829131617,550484.23109228,29.3732581555,
,Depressive disorders,317,1691.4785763833,5.2744479495,1672,8921.6157088736,14251.5147852342,4517730.18691926,241.0613194023,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,96.046102129,3.6666666667,66,352.1690411397,3818.1297063108,68726.3347135954,3.6671647571,
,Schizophrenia and related disorders,34,181.4204151326,11.3823529412,387,2064.991195774,13340.9924230594,453593.74238402,24.2032838367,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,30,160.0768368817,2.7333333333,82,437.5433541433,4522.7872453789,135683.617361366,7.2399347613,
,Trauma- and stressor-related disorders,37,197.4280988208,6.7297297297,249,1328.6377461181,13596.8007253389,503081.62683754,26.8439051725,
,Miscellaneous mental disorders,17,90.7102075663,3.1764705882,54,288.1383063871,8860.4774457356,150628.116577504,8.0373574824,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Owen, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Owen, Indiana",,690,3086.1436622238,5.8898550725,4064,18176.9389033008,16402.3044576617,11317590.0757865,506.1986794788,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,142,2118.7705162638,4.9929577465,709,10578.9316621903,11755.5594293996,1669289.43897475,249.073327212,
,45-64,248,3575.5478662053,5.7661290323,1430,20617.0703575547,17752.9677824958,4402736.01005896,634.7658607351,
,65-84,286,7135.7285429142,5.7937062937,1657,41342.3153692614,15276.7957227243,4369163.57669915,1090.1106728291,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,274,2440.5451144562,5.6496350365,1548,13788.1891867818,15495.3173017523,4245716.94068015,378.1702093774,
,Female,415,3728.3262959303,6.0530120482,2512,22567.6039888599,17018.8030230597,7062803.2545698,634.5165083613,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,359,†,5.5766016713,2002,†,14713.5872158596,5282177.8104936,†,
,Medicaid,79,†,7.8227848101,618,†,22414.4417027855,1770740.89452006,†,
,Private insurance,140,†,5.8571428571,820,†,19537.9698601715,2735315.78042401,†,
,Uninsured,16,†,4.6875,75,†,8858.5260595552,141736.416952883,†,
,Other,96,†,5.71875,549,†,14454.3663895418,1387619.17339601,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,21,98.5915492958,2.8095238095,59,276.9953051643,6410.3863010361,134618.112321758,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,662,355.3408480945,5.9410876133,3933,2111.1111111111,16794.5923211602,11118020.116608,†,
Type of substance use disorder,Alcohol-related disorders,95,424.9038375526,5.2315789474,497,2222.917971196,15528.5434048712,1475211.62346276,65.9813768433,
,Cannabis-related disorders,39,174.4342069953,5.0256410256,196,876.6437069505,13510.7900680778,526920.812655036,23.567439514,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,48,214.6882547634,7.1458333333,343,1534.1264871634,15477.3081583565,742910.791601112,33.2279627695,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,25,111.8167993559,5.2,130,581.4473566509,11507.9619607966,287699.049019917,12.8678347357,
,Miscellaneous substances and addictive disorders,34,152.0708471241,6.9411764706,236,1055.55058592,10042.8580027745,341457.172094333,15.2722592403,
Type of mental disorder,Anxiety disorders,328,1467.0364075499,6.25,2050,9168.9775471867,18697.8732731099,6132902.43358006,274.3046083541,
,Bipolar disorders,46,205.7429108149,5.5,253,1131.5860094821,10485.716557896,482342.961663216,21.573618466,
,Depressive disorders,360,1610.1619107255,6.0527777778,2179,9745.9522318633,17972.9445996093,6470260.05585937,289.3935081787,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,21,93.926111459,4.3333333333,91,407.0131496556,5039.2192464682,105823.604175831,4.7331426861,
,Schizophrenia and related disorders,24,107.3441273817,6.2083333333,149,666.4281241614,10500.5664712659,252013.595310383,11.2717414487,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,125.2348152786,6.8214285714,191,854.2803470793,15331.7906337713,429290.137745598,19.2007396791,
,Trauma- and stressor-related disorders,44,196.7975668664,5.1818181818,228,1019.7692101261,11642.6344640508,512275.916418235,22.9124213444,
,Miscellaneous mental disorders,22,98.3987834332,3.5909090909,79,353.3410859648,6905.9404588069,151930.690093751,6.7953613961,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Parke, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Parke, Indiana",,450,2769.060365516,4.62,2079,12793.0588886837,13188.050790468,5934622.85571062,365.185087423,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,89,1638.1373090374,4.4269662921,394,7251.9786489969,12793.0539531279,1138581.80182838,209.5677897715,
,45-64,151,3342.1868083223,4.0728476821,615,13612.2177954847,12714.9564368909,1919958.42197053,424.9575967177,
,65-84,202,7080.2663862601,5.2079207921,1052,36873.4665264633,13968.1614098988,2821568.60479956,988.9830370836,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,191,2521.7850541326,4.9319371728,942,12437.2854502244,13519.6261306195,2582248.59094833,340.9359111366,
,Female,258,2973.377895586,4.3875968992,1132,13045.9836348968,12922.1323390492,3333910.14347471,384.2238266077,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,249,†,5.1767068273,1289,†,14241.1885579609,3546055.95093227,†,
,Medicaid,86,†,3.5697674419,307,†,10046.6497381722,864011.877482817,†,
,Private insurance,76,†,3.8947368421,296,†,14115.5929906234,1072785.06728738,†,
,Uninsured,11,†,3.6363636364,40,†,14833.5781761928,163169.359938121,†,
,Other,28,†,5.25,147,†,10307.1642882156,288600.600070037,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,444,304.3180260452,4.6441441441,2062,1413.2967786155,13282.4427677654,5897404.58888785,†,
Type of substance use disorder,Alcohol-related disorders,62,381.5149836933,4.0322580645,250,1538.3668697311,10748.5282433029,666408.751084781,41.0072457747,
,Cannabis-related disorders,27,166.143621931,4.1851851852,113,695.3418251185,14418.7091546251,389305.147174878,23.9557656252,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,22,135.3762845363,2.5,55,338.4407113408,7286.6104904111,160305.430789045,9.8643425506,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,14,86.1485447049,2.9285714286,41,252.2921666359,7028.9537626298,98405.3526768179,6.0553413745,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,229,1409.1440526737,4.423580786,1013,6233.4625561504,13133.3021319127,3007526.18820802,185.0671459115,
