Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,236,199.3243243243,6.3940677966,1509,1274.4932432432,9942.9170159819,2346528.41577173,†,
Type of substance use disorder,Alcohol-related disorders,38,280.9611829945,5.8947368421,224,1656.1922365989,12250.7545425166,465528.672615631,34.4198648884,
,Cannabis-related disorders,16,118.2994454713,5.1875,83,613.6783733826,11176.2362144109,178819.779430575,13.2214254662,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,13,96.1182994455,3.9230769231,51,377.0794824399,7634.6004883292,99249.8063482795,7.3382481588,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,17,125.6931608133,6.5294117647,111,820.7024029575,9884.9057024967,168043.396942444,12.4246504209,
,Miscellaneous substances and addictive disorders,12,88.7245841035,4.25,51,377.0794824399,5067.059290671,60804.7114880524,4.4957272819,
Type of mental disorder,Anxiety disorders,80,591.4972273567,6.9625,557,4118.2994454713,11250.9119927594,900072.959420757,66.5488324895,
,Bipolar disorders,24,177.449168207,6.1666666667,148,1094.26987061,8241.7638704327,197802.332890385,14.6249414337,
,Depressive disorders,93,687.6155268022,7.0430107527,655,4842.8835489834,9754.5722732055,907175.221408113,67.0739535237,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,81.3308687616,7.8181818182,86,635.8595194085,5572.9868116666,61302.8549283322,4.5325585899,
,Schizophrenia and related disorders,27,199.6303142329,5.6296296296,152,1123.8447319778,5936.4298714393,160283.606528861,11.8509136066,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,17,125.6931608133,4.8823529412,83,613.6783733826,3868.133344334,65758.266853678,4.861979065,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,15,110.9057301294,6.9333333333,104,768.9463955638,5716.3342804289,85745.0142064337,6.3397422703,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Little River, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Little River, Arkansas",,381,3096.0507069722,5.7244094488,2181,17723.0619210141,13177.3281439861,5020562.02285872,407.9767611619,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,75,1949.5710943592,5.2266666667,392,10189.7582531843,8850.6568005041,663799.260037809,172.5498466436,
,45-64,138,4146.6346153846,5.4710144928,755,22686.298076923,13495.3385409125,1862356.71864593,559.6023794008,
,65-84,163,6623.3238520926,5.4355828221,886,36001.6253555465,11148.2920064654,1817171.59705386,738.3874835652,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,139,2304.3766578249,7.1294964029,991,16429.0450928381,17021.9011181281,2366044.25541981,392.2487160842,
,Female,242,3857.1883965572,4.9173553719,1190,18967.1660822441,10969.0816836318,2654517.7674389,423.0981459099,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,195,†,5.6102564103,1094,†,11221.8790421467,2188266.41321862,†,
,Medicaid,60,†,6.0666666667,364,†,9506.2426906605,570374.561439628,†,
,Private insurance,118,†,5.7796610169,682,†,18689.5695133291,2205369.20257283,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,376,268.1883024251,5.7154255319,2149,1532.8102710414,13250.2641706608,4982099.32816848,†,
Type of substance use disorder,Alcohol-related disorders,38,308.7924589631,6.3421052632,241,1958.3942792134,12798.544881831,486344.705509578,39.5209414521,
,Cannabis-related disorders,20,162.5223468227,4.65,93,755.7289127255,12478.6502565621,249573.005131242,20.2805952488,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,17,138.1439947993,5.7058823529,97,788.23338209,14537.5715459017,247138.716280329,20.0827820803,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,27,219.4051682106,6.8148148148,184,1495.2055907687,10028.0949706022,270758.564206262,22.0021586386,
,Miscellaneous substances and addictive disorders,16,130.0178774581,5.25,84,682.5938566553,8858.2586529873,141732.138447796,11.5173198804,
Type of mental disorder,Anxiety disorders,144,1170.1608971233,5.7013888889,821,6671.5423370713,16212.897591147,2334657.25312517,189.7169879023,
,Bipolar disorders,45,365.675280351,6.2222222222,280,2275.3128555176,12213.9623636619,549628.306364788,44.6634411153,
,Depressive disorders,185,1503.3317081099,5.3459459459,989,8036.7300503819,10889.655257509,2014586.22263916,163.70764039,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,26,211.2790508695,5.8076923077,151,1227.0437185113,5813.4776593809,151150.419143903,12.2826604213,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,20,162.5223468227,7.5,150,1218.9176011702,8908.3049786127,178166.099572253,14.4779863134,
,Trauma- and stressor-related disorders,29,235.6574028929,8.3448275862,242,1966.5203965545,14750.8966333344,427776.002366699,34.7615799095,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Logan, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Logan, Arkansas",,876,3905.8319957196,5.9440639269,5207,23216.5150704476,10164.8958379732,8904448.75406457,397.0237539711,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,13,277.3629187113,8.5384615385,111,2368.2526136121,32173.4449645709,418254.784539422,89.2372060037,
,18-44,210,3047.011027278,4.6666666667,980,14219.384793964,5938.7336639711,1247134.06943392,180.9538696219,
,45-64,350,5683.6635271192,6.1,2135,34670.347515427,10912.4073924147,3819342.58734517,620.2245188933,
,65-84,297,6689.1891891892,6.3164983165,1876,42252.2522522522,10653.7930057289,3164176.5227015,712.6523699778,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,374,3356.6684616765,6.1684491979,2307,20705.4388799138,10684.4849180373,3995997.35934596,358.6427355363,
,Female,501,4439.1281233386,5.7704590818,2891,25615.8071947545,9781.3716513631,4900467.19733289,434.2076198239,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,400,†,6.4475,2579,†,10648.3538434852,4259341.53739408,†,
,Medicaid,173,†,5.6647398844,980,†,7289.8643896801,1261146.53941465,†,
,Private insurance,171,†,5.3742690058,919,†,12539.8826831294,2144319.93881514,†,
,Uninsured,15,†,6.0666666667,91,†,9168.5931512363,137528.897268544,†,
,Other,117,†,5.452991453,638,†,9419.7593262577,1102111.84117215,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,22,75.0853242321,2.0454545455,45,153.5836177474,3115.8068259637,68547.7501712023,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,849,331.7702227433,6.0553592462,5141,2008.9878858929,10386.1469508133,8817838.76124056,†,
Type of substance use disorder,Alcohol-related disorders,90,401.2841091493,5.4,486,2166.9341894061,10894.7418277189,980526.764494707,43.7188676875,
,Cannabis-related disorders,32,142.6787943642,4.03125,129,575.1738897806,6855.4687130217,219374.998816693,9.7813001078,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,68,303.1924380239,4.0588235294,276,1230.6046013911,7207.6599371429,490120.875725716,21.8530798879,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,41,182.8072052791,5.2195121951,214,954.1644373105,9598.8417837681,393552.513134491,17.5473744041,
,Miscellaneous substances and addictive disorders,37,164.9723559836,7.027027027,260,1159.265204209,10784.7243127684,399034.799572431,17.7918137851,
Type of mental disorder,Anxiety disorders,385,1716.6042446941,5.7688311688,2221,9902.8000713394,10764.8927233954,4144483.69850726,184.7906054266,
,Bipolar disorders,83,370.0731228821,6.5421686747,543,2421.0807918673,6870.3021097814,570235.075111859,25.4251415691,
,Depressive disorders,461,2055.4663813091,5.6052060738,2584,11521.3126449081,9178.3369663637,4231213.34149366,188.6576307069,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,15,66.8806848582,7.7333333333,116,517.2106295702,4929.8429986727,73947.6449800909,3.2971127599,
,Schizophrenia and related disorders,76,338.8621366149,10.0657894737,765,3410.9149277689,7136.005787876,542336.439878576,24.1812216818,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,57,254.1466024612,6.4561403509,368,1640.8061351881,3622.1662983918,206463.479008331,9.2056125829,
,Trauma- and stressor-related disorders,44,196.1833422508,5.5,242,1079.0083823792,5137.2698891421,226039.875122252,10.078467769,
,Miscellaneous mental disorders,31,138.2200820403,3.7419354839,116,517.2106295702,3505.0462043865,108656.43233598,4.8446777393,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lonoke, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Lonoke, Arkansas",,1485,2022.0037580676,5.6545454545,8397,11433.5121592549,9448.5052636057,14031030.3164545,191.0491315113,
Age group,<1,17,1729.3997965412,6.9411764706,118,12004.0691759918,8941.9889367561,152013.811924854,154.642738479,
,1-17,78,435.997764114,6.4102564103,500,2794.8574622694,16728.6537198108,1304834.99014524,72.9365561848,
,18-44,572,2166.4204825209,4.3548951049,2491,9434.5339544749,6285.3745642768,3595234.25076632,136.1676419637,
,45-64,499,2699.632114261,6.1042084168,3046,16479.1170742263,11436.2575427551,5706692.51383482,308.7368812938,
,65-84,319,3294.7738070647,7.0282131661,2242,23156.3726502788,10257.8518801983,3272254.74978327,337.9730169163,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,671,1853.795999558,6.1535022355,4129,11407.3378273842,10175.1994614066,6827558.83860389,188.6274405626,
,Female,814,2185.4695806261,5.2432432432,4268,11458.9486119314,8849.473560013,7203471.47785061,193.4025526996,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,524,†,6.9942748092,3665,†,10216.9949378066,5353705.34741068,†,
,Medicaid,343,†,5.5422740525,1901,†,7710.1808026907,2644592.01532291,†,
,Private insurance,517,†,4.7156673114,2438,†,10207.0741239323,5277057.32207303,†,
,Uninsured,28,†,4.6071428571,129,†,5244.3922553245,146842.983149086,†,
,Other,65,†,3.2461538462,211,†,7009.6332707583,455626.162599288,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,40,43.1965442765,3.2,128,138.2289416847,5252.1407913644,210085.631654576,†,
,Neonatal birth hospitalization,14,15.1843817787,6.0714285714,85,92.1908893709,7558.1274914591,105813.784880427,†,
,Nonmaternal/nonneonatal hospitalization,1431,215.4471544715,5.7190775681,8184,1232.1589882565,9584.2983227949,13715130.8999195,†,
Type of substance use disorder,Alcohol-related disorders,206,280.4934506141,6.4951456311,1338,1821.8458102993,11527.0079425642,2374563.63616823,32.3325023307,
,Cannabis-related disorders,109,148.4164374609,6.4770642202,706,961.3027967648,6418.8793783077,699657.852235541,9.5266720982,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,120,163.3942430762,5.4,648,882.3289126113,10189.0014445028,1222680.17334034,16.6482417873,
,Sedative-related disorders,20,27.232373846,6.6,132,179.7336673838,14044.8449002764,280896.898005528,3.8247446693,
,Stimulant-related disorders,125,170.2023365377,5.968,746,1015.7675444569,6641.174225168,830146.778145995,11.3034337048,
,Miscellaneous substances and addictive disorders,77,104.8446393072,5.2857142857,407,554.1788077667,5755.2523359092,443154.429865011,6.0340735528,
Type of mental disorder,Anxiety disorders,547,744.8054246889,5.268738574,2882,3924.1850712127,9647.545258259,5277207.25626767,71.8554404328,
,Bipolar disorders,161,219.2206094605,6.1118012422,984,1339.8327932246,8155.4252379651,1313023.46331238,17.8783729108,
,Depressive disorders,646,879.6056752267,6.2600619195,4044,5506.3859916669,8863.0265451587,5725515.14817253,77.9596844881,
,"Disruptive, impulse-control, and conduct disorders",23,31.3172299229,13.7391304348,316,430.2715067672,15788.9576077816,363146.024978976,4.9446641565,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,90,122.5456823071,8.7222222222,785,1068.8706734566,6172.32944837,555509.650353297,7.5639232367,
,Schizophrenia and related disorders,159,216.4973720759,9.8238993711,1562,2126.8483973748,7016.6857782341,1115653.03873922,15.1909403167,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,209,284.578306691,6.0717703349,1269,1727.8941205305,5418.4136968816,1132448.46264825,15.4196299481,
,Trauma- and stressor-related disorders,98,133.4386318455,5.4183673469,531,723.019525612,7753.8649309899,759878.763237007,10.3466512791,
,Miscellaneous mental disorders,70,95.3133084611,5.3428571429,374,509.2453909207,5002.4258253646,350169.807775518,4.7679775575,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Madison, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Madison, Arkansas",,469,3033.4389754867,4.8997867804,2298,14863.2041911907,10064.493310907,4720247.36281538,305.3002627783,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,133,2831.5946348733,4.9398496241,657,13987.6516925697,9950.6860838911,1323441.24915751,281.7630932845,
,45-64,159,3652.6533425224,4.9245283019,783,17987.5947622329,10579.9781530267,1682216.52633125,386.4499256447,
,65-84,162,5793.991416309,4.8395061728,784,28040.0572246065,9653.0251567238,1563790.07538925,559.2954489947,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,224,2888.0866425993,4.9464285714,1108,14285.7142857142,11499.9566417848,2575990.28775979,332.1287116761,
,Female,245,3179.7534068786,4.8571428571,1190,15444.5165476963,8752.0696941044,2144257.07505558,278.2942342707,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,236,†,5.0805084746,1199,†,10521.4636280574,2483065.41622156,†,
,Medicaid,105,†,5.8761904762,617,†,11391.7794213686,1196136.83924371,†,
,Private insurance,100,†,3.76,376,†,8028.020806022,802802.080602197,†,
,Uninsured,15,†,3.8,57,†,7037.7269186644,105565.903779966,†,
,Other,13,†,3.7692307692,49,†,10205.9325359952,132677.122967937,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,457,297.1391417425,4.9037199125,2241,1457.0871261378,10233.3432992013,4676637.88773503,†,
Type of substance use disorder,Alcohol-related disorders,84,543.3025030722,4.7142857143,396,2561.2832287692,7970.3733243426,669511.359244778,43.3032377754,
,Cannabis-related disorders,27,174.6329474161,4.1851851852,113,730.871224371,6920.6677434188,186858.029072309,12.0857660612,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,46,297.5227993015,5.347826087,246,1591.1001875687,9281.8307781208,426964.215793557,27.6155627575,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,28,181.1008343574,3.8214285714,107,692.063902723,8091.6575584496,226566.411636587,14.6540593517,
,Miscellaneous substances and addictive disorders,38,245.7797037708,6.1578947368,234,1513.4855442727,8798.1317507904,334329.006530035,21.6240221545,
Type of mental disorder,Anxiety disorders,214,1384.127805446,4.6822429907,1002,6480.8227152189,9017.3906432779,1929721.59766147,124.8122112193,
,Bipolar disorders,35,226.3760429468,4.1428571429,145,937.8436064938,11291.9770033531,395219.195117361,25.5623307107,
,Depressive disorders,231,1494.0818834487,4.6060606061,1064,6881.8317055818,9181.6047937709,2120950.70736108,137.1806938336,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,32,206.9723821228,4.9375,158,1021.9261367311,3206.5228100832,102608.729922663,6.6366166433,
,Schizophrenia and related disorders,21,135.8256257681,4.7142857143,99,640.3208071923,5733.3660224453,120400.686471351,7.7873802776,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,206.9723821228,3.1875,102,659.7244680163,3596.0143081576,115072.457861044,7.4427564751,
,Trauma- and stressor-related disorders,33,213.4402690641,3.2121212121,106,685.5960157816,6060.5154586469,199997.010135347,12.9355805016,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marion, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Marion, Arkansas",,557,3618.762993763,4.7307001795,2635,17119.2827442827,8578.1073041839,4778005.76843041,310.4213726891,
Age group,<1,11,8029.197080292,3,33,24087.5912408759,7119.9723202115,78319.6955223268,571.676609652,
,1-17,*,*,*,*,*,*,*,*,
,18-44,148,3989.218328841,4.4324324324,656,17681.9407008086,5192.8047246577,768535.099249339,207.152317857,
,45-64,210,4356.846473029,4.3952380952,923,19149.377593361,10588.2189764154,2223525.98504724,461.3124450305,
,65-84,184,4294.049008168,5.3315217391,981,22893.8156359393,9081.9955449471,1671087.18027027,389.9853396197,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,255,3330.2860127987,5.3529411765,1365,17826.8251273344,9093.7445714699,2318904.86572482,302.8477035033,
,Female,302,3904.3309631545,4.2052980132,1270,16418.8752424046,8142.7182208795,2459100.90270559,317.9186687402,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,300,†,5.0866666667,1526,†,8540.0191927952,2562005.75783855,†,
,Medicaid,104,†,4.0961538462,426,†,5114.522958685,531910.387703239,†,
,Private insurance,125,†,4.56,570,†,11741.4098475117,1467676.23093897,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,18,†,4.3888888889,79,†,8279.5563495199,149032.014291358,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,23,138.5542168675,1.8695652174,43,259.0361445783,4481.2734003349,103069.288207701,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,525,287.8289473684,4.9085714286,2577,1412.8289473684,8862.8190871902,4652980.02077484,†,
Type of substance use disorder,Alcohol-related disorders,100,649.6881496881,5.01,501,3254.9376299376,10595.0378886464,1059503.78886464,68.8347056175,
,Cannabis-related disorders,51,331.340956341,5.0196078431,256,1663.2016632017,6454.1221095871,329160.22758894,21.3851499213,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
