"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Greeley, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Greeley, Nebraska",,42,1606.7329762816,6.4285714286,270,10328.9977046671,17229.6421370287,723644.969755208,276.8343419109,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,13,1841.3597733711,4.5384615385,59,8356.940509915,14036.9342571271,182480.145342652,258.4704608253,
,65-84,24,3767.6609105181,8.0833333333,194,30455.2590266876,21903.9877039565,525695.704894956,825.2679825666,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,21,1565.9955257271,7.619047619,160,11931.39448173,18298.8323661309,384275.47968875,286.5588961139,
,Female,21,1649.6465043205,5.2380952381,110,8641.0054988217,16160.4519079265,339369.490066457,266.5903299815,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,24,†,8.75,210,†,22974.1137282141,551378.729477138,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,11,†,3.5454545455,39,†,12323.4451510783,135557.896661862,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,42,272.7272727273,6.4285714286,270,1753.2467532467,17229.6421370287,723644.969755208,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,17,650.3442999235,7.0588235294,120,4590.6656465187,19317.5382751489,328398.150677532,125.630509058,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,22,841.6220351951,7.2727272727,160,6120.8875286917,18434.7698998725,405564.937797195,155.1510856148,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hall, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Hall, Nebraska",,2023,3203.4837688044,5.2862086011,10694,16934.2834520981,13347.7684355876,27002535.5451937,427.5935953317,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,125,780.5182641274,3.84,480,2997.1901342491,5616.1315925163,702016.449064544,43.834932817,
,18-44,410,1907.8641228478,5.1707317073,2120,9865.053513262,10539.0975964732,4321030.01455401,201.071661915,
,45-64,590,3815.0662786938,5.0169491525,2960,19139.9935337859,14306.7554583811,8440985.72044489,545.8122030679,
,65-84,892,9683.0221450282,5.7107623318,5094,55297.4381241858,15076.1644588482,13447938.6972926,1459.8283431711,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,838,2643.1995962655,5.7935560859,4855,15313.5251072419,14698.734514253,12317539.522944,388.5168913369,
,Female,1185,3768.3648158748,4.9274261603,5839,18568.3393754372,12392.4017065398,14684996.0222496,466.9909057511,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1135,†,5.5356828194,6283,†,14480.538987022,16435411.7502699,†,
,Medicaid,303,†,5.2838283828,1601,†,11768.8388997452,3565958.1866228,†,
,Private insurance,513,†,4.7641325536,2444,†,11948.5454816981,6129603.83211116,†,
,Uninsured,17,†,3.7647058824,64,†,6069.3280805721,103178.577369726,†,
,Other,55,†,5.4909090909,302,†,13970.6036149102,768383.198820062,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,51,56.6666666667,2.4901960784,127,141.1111111111,4541.2180278924,231602.119422512,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1967,413.930976431,5.3599389934,10543,2218.6447811448,13593.6382589938,26738686.4554408,†,
Type of substance use disorder,Alcohol-related disorders,215,340.4592240697,5.6418604651,1213,1920.8234362629,13012.8636413059,2797765.68288077,44.3034945824,
,Cannabis-related disorders,91,144.1013460016,4.7472527473,432,684.0855106888,9849.7507448394,896327.317780387,14.1936234011,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,79,125.0989707047,5.7974683544,458,725.2573238321,17023.6137399574,1344865.48545663,21.2963655654,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,57,90.2612826603,5,285,451.3064133017,10006.8454736905,570390.192000363,9.0323070784,
,Miscellaneous substances and addictive disorders,26,41.1718131433,3.1153846154,81,128.2660332542,6486.5451743948,168650.174534265,2.6706282587,
Type of mental disorder,Anxiety disorders,897,1420.4275534442,5.1460423634,4616,7309.5803642122,14100.896785923,12648504.4169729,200.29302323,
,Bipolar disorders,138,218.5273159145,4.4057971014,608,962.7870150435,11336.6826810413,1564462.2099837,24.7737483766,
,Depressive disorders,1214,1922.4069675376,5.1252059308,6222,9852.7315914489,12878.5109702443,15634512.3178766,247.5773922071,
,"Disruptive, impulse-control, and conduct disorders",41,64.9247822644,4.0487804878,166,262.8661916073,7442.6174361914,305147.314883848,4.8321031652,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,70,110.847189232,5.3428571429,374,592.2406967538,7633.8098482181,534366.689375267,8.4618636481,
,Schizophrenia and related disorders,118,186.8566904196,7.3728813559,870,1377.6722090261,12873.3877434027,1519059.75372152,24.0547862822,
,Suicidal ideation or attempt,54,85.5106888361,5.5,297,470.3087885986,8429.2191892644,455177.836220279,7.2078833922,
,Trauma- and stressor-related disorders,121,191.6072842439,5.0909090909,616,975.4552652415,9219.2453848047,1115528.69156136,17.6647457096,
,Miscellaneous mental disorders,59,93.4283452098,3.2542372881,192,304.0380047506,5354.4842947355,315914.573389395,5.0026060711,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Harlan, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Harlan, Nebraska",,93,3061.2244897959,7,651,21428.5714285714,20207.232687681,1879272.63995433,618.5887557453,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,18,2482.7586206896,8.6666666667,156,21517.2413793103,17873.2377130008,321718.278834016,443.7493501159,
,45-64,20,2257.3363431151,5.75,115,12979.6839729119,21268.263515293,425365.27030586,480.0962418802,
,65-84,50,6468.3053040103,7.28,364,47089.2626131953,22322.9955996739,1116149.77998369,1443.9195083877,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,42,2681.9923371648,8.5238095238,358,22860.791826309,24507.558924526,1029317.47483009,657.2908523819,
,Female,51,3464.6739130435,5.7450980392,293,19904.8913043478,16665.7875514556,849955.165124239,577.4151936985,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,54,†,7.0740740741,382,†,21899.424591244,1182568.92792717,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,27,†,6.7407407407,182,†,20625.6729668522,556893.17010501,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,91,280.8641975309,7.0659340659,643,1984.5679012346,20538.5660058735,1869009.50653449,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,40,1316.6556945359,8.975,359,11816.9848584595,24999.1815074144,999967.260296578,329.1531469047,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,56,1843.3179723502,5.8928571429,330,10862.409479921,17810.8070739726,997405.196142468,328.3098078152,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hitchcock, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Hitchcock, Nebraska",,67,2145.3730387448,5.3582089552,359,11495.3570284982,17288.6504360852,1158339.5792177,370.9060452186,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,29,3247.4804031355,6.6896551724,194,21724.5240761478,17915.9307415955,519561.991506271,581.8163398726,
,65-84,25,3205.1282051282,4.76,119,15256.4102564102,21118.636998986,527965.924974651,676.8793909931,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,19,1210.9623964308,5.8421052632,111,7074.5697896749,22487.1215244268,427255.308964109,272.3105857005,
,Female,48,3088.8030888031,5.1666666667,248,15958.8159588159,15230.9222969499,731084.270253599,470.4531983614,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,32,†,4.28125,137,†,17511.1903987356,560358.092759541,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,23,†,7.1304347826,164,†,19148.0040430448,440404.092990031,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,64,207.7922077922,5.5,352,1142.8571428571,17606.8962042675,1126841.35707312,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,21,672.4303554275,7.2857142857,153,4899.1354466859,19323.6022571793,405795.647400766,129.9377673393,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,36,1152.7377521614,5.1388888889,185,5923.7912263849,16316.7140649098,587401.706336754,188.0889229384,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Holt, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Holt, Nebraska",,193,1843.0099312452,5.6994818653,1100,10504.2016806722,15313.669319414,2955538.17864691,282.2324463949,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,14,597.2696245734,5.2142857143,73,3114.3344709898,4433.8870020668,62074.4180289347,26.4822602513,
,18-44,35,1279.7074954296,3.6857142857,129,4716.6361974406,7613.4345969855,266470.210894494,97.4296931973,
,45-64,63,2116.2243869667,6.619047619,417,14007.3899899227,19458.4216084588,1225880.5613329,411.783863397,
,65-84,81,3571.4285714286,5.9382716049,481,21208.1128747795,17297.6912146985,1401112.98839058,617.7746862392,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,82,1576.6198807922,7,574,11036.339165545,18445.5092849695,1512531.7613675,290.8155665002,
,Female,111,2105.8622652248,4.7387387387,526,9979.1310946689,13000.057813328,1443006.41727941,273.7633119483,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,120,†,6.55,786,†,17580.256967411,2109630.83608933,†,
,Medicaid,15,†,4.5333333333,68,†,9259.1727693919,138887.591540878,†,
,Private insurance,54,†,4.3518518519,235,†,12369.0670395801,667929.620137328,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,185,183.1683168317,5.8324324324,1079,1068.3168316832,15654.7851351325,2896135.24999951,†,
Type of substance use disorder,Alcohol-related disorders,19,181.436210848,6.5263157895,124,1184.1100076394,10045.3676714634,190861.985757805,18.2259344689,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,76,725.7448433919,5.9342105263,451,4306.7226890756,17019.2464592482,1293462.73090286,123.5163035622,
,Bipolar disorders,21,200.5347593583,8.9047619048,187,1785.7142857143,15421.547173735,323852.490648435,30.9255625142,
,Depressive disorders,118,1126.8143621085,6.3474576271,749,7152.4064171123,15665.7967639855,1848564.01815028,176.5244478753,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,11,105.0420168067,13.9090909091,153,1461.038961039,20420.0260552816,224620.286608097,21.4496072009,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,17,162.3376623377,5.8235294118,99,945.3781512605,11993.8266992921,203895.053887966,19.4704978885,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hooker, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Hooker, Nebraska",,27,3479.381443299,3.8518518519,104,13402.0618556701,13314.8473136324,359500.877468074,463.2743266341,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,*,*,*,*,*,*,*,*,
,65-84,18,8000,4.8888888889,88,39111.1111111111,16892.9251192042,304072.652145676,1351.4340095363,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,*,*,*,*,*,*,*,*,
,Female,22,5569.6202531646,4.2272727273,93,23544.3037974683,14334.5910941518,315361.004071341,798.3822887882,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,19,†,4.7894736842,91,†,16540.6339688613,314272.045408366,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,26,273.6842105263,3.8846153846,101,1063.1578947368,13685.5040078915,355823.104205181,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,16,2061.8556701031,3.875,62,7989.6907216495,13487.9539973029,215807.263956847,278.1021442743,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
