,Miscellaneous substances and addictive disorders,73,211.5635415157,4.0547945205,296,857.8466888857,6904.9917244308,504064.395883446,14.6084450336,
Type of mental disorder,Anxiety disorders,386,1118.6784523982,4.9974093264,1929,5590.4941312853,13799.4637636288,5326593.01276074,154.3716276702,
,Bipolar disorders,57,165.1934502246,4.7719298246,272,788.291551949,10468.7603459775,596719.339720722,17.2937064113,
,Depressive disorders,487,1411.3896536734,5.1724845996,2519,7300.3912476453,13761.496797662,6701848.94046141,194.2283419928,
,"Disruptive, impulse-control, and conduct disorders",15,43.4719605854,6.3333333333,95,275.322417041,9888.9800165639,148334.700248459,4.2989334951,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,56,162.2953195189,5.9642857143,334,967.9756557021,5722.6691981967,320469.475099016,9.2876242602,
,Schizophrenia and related disorders,67,194.1747572816,7.3880597015,495,1434.5746993189,9665.8713672404,647613.381605104,18.7686822665,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,78,226.0541950442,5.6538461538,441,1278.0756412114,5702.6409632089,444805.995130292,12.8910591256,
,Trauma- and stressor-related disorders,44,127.5177510506,6.4772727273,285,825.967251123,10958.8005521449,482187.224294379,13.9744160062,
,Miscellaneous mental disorders,42,121.7214896392,5.1666666667,217,628.8943631358,7694.9901780028,323189.587476118,9.3664566723,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Linn, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Linn, Iowa",,5768,2594.9953660797,4.8373786408,27902,12552.9751567884,10533.9091311119,60759587.8682539,273.3544538194,
Age group,<1,26,919.7028652282,11.1153846154,289,10222.8510788822,17355.7207498207,451248.73949534,159.6210610171,
,1-17,67,134.8957074978,3.9104477612,262,527.5026173794,8990.9523503761,602393.807475195,12.1284087838,
,18-44,1436,1812.9252988928,3.4637883008,4974,6279.5894405939,7576.6263768374,10880035.4771384,137.3585763883,
,45-64,2236,3882.3488557836,4.9029516995,10963,19034.9689203736,11219.3087350854,25086374.3316511,435.5727043034,
,65-84,2003,6074.1145075206,5.6984523215,11414,34613.0519165453,11851.9897715895,23739535.5124938,719.903430146,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2352,2145.7308895843,5.2006802721,12232,11159.2603067154,11408.1067207506,26831867.0072055,244.7872698239,
,Female,3416,3032.1051650527,4.587236534,15670,13908.9835879319,9932.0025939837,33927720.8610483,301.1487636453,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2731,†,5.4591724643,14909,†,11382.7488801302,31086287.1916355,†,
,Medicaid,1414,†,4.0035360679,5661,†,8502.5006605539,12022535.9340232,†,
,Private insurance,1506,†,4.6261620186,6967,†,11169.2361861491,16820869.6963406,†,
,Uninsured,77,†,2.4285714286,187,†,4801.2494507294,369696.207706164,†,
,Other,40,†,4.45,178,†,11504.9709637063,460198.838548253,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,269,99.006256901,2.7918215613,751,276.4078027236,4223.980319465,1136250.70593609,†,
,Neonatal birth hospitalization,22,7.8881319469,10.8181818182,238,85.3352456077,16567.4565123509,364484.04327172,†,
,Nonmaternal/nonneonatal hospitalization,5477,330.5969698799,4.9138214351,26913,1624.4944769723,10819.5824573755,59258853.1190461,†,
Type of substance use disorder,Alcohol-related disorders,1157,520.528716809,4.2644770959,4934,2219.7827906098,8305.7845497055,9609792.72400922,43.2339937375,
,Cannabis-related disorders,208,93.5781962803,3.3269230769,692,311.3274607017,8117.8315670272,1688508.96594166,7.5965203575,
,Neonatal abstinence syndrome,12,5.3987420931,10.3333333333,124,55.7870016286,17798.1910566511,213578.292679814,0.9608784324,
,Opioid-related disorders,235,105.7253659897,4.5106382979,1060,476.8888848898,10399.3147754403,2443838.97222848,10.9947136068,
,Sedative-related disorders,14,6.2985324419,4.7857142857,67,30.1429766864,14669.6634737782,205375.288632895,0.923973513,
,Stimulant-related disorders,177,79.6314458731,4.0960451977,725,326.1740014577,8953.4632793163,1584763.00043899,7.129772265,
,Miscellaneous substances and addictive disorders,169,76.0322844777,3.4674556213,586,263.6385722127,6570.4813368625,1110411.34592976,4.9956870616,
Type of mental disorder,Anxiety disorders,2659,1196.2712687944,4.7446408424,12616,5675.8775205377,10822.911433429,28778121.5014877,129.4713799252,
,Bipolar disorders,322,144.8662461646,4.248447205,1368,615.4565986125,8846.2481520646,2848491.90496481,12.8152276243,
,Depressive disorders,3145,1414.9203235646,5.027027027,15810,7112.8427076491,10661.5333493036,33530522.3835601,150.8522021629,
,"Disruptive, impulse-control, and conduct disorders",18,8.0981131396,2.8333333333,51,22.9446538956,8452.3986282901,152143.175309222,0.6844848039,
,Eating disorders,19,8.5480083141,6.8421052632,130,58.4863726752,9525.4314136123,180983.196858634,0.8142346692,
,Obsessive-compulsive disorders,22,9.8976938373,4.7727272727,105,47.2389933146,9190.7345394379,202196.159867633,0.9096707661,
,Personality disorders,71,31.9425573841,3.7464788732,266,119.6721163969,6788.3336435433,481971.688691575,2.1683673695,
,Schizophrenia and related disorders,221,99.4268335478,6.479638009,1432,644.2498897757,10527.0122303158,2326469.70289979,10.4666749278,
,Somatic symptom disorders,13,5.8486372675,4.0769230769,53,23.8444442445,6231.5883777457,81010.6489106943,0.3644630002,
,Suicidal ideation or attempt,179,80.531236222,2.8603351955,512,230.3463293053,5967.468856965,1068176.92539674,4.8056764417,
,Trauma- and stressor-related disorders,132,59.386163024,5.5227272727,729,327.9735821554,10891.814585469,1437719.52528191,6.468230766,
,Miscellaneous mental disorders,259,116.5228501759,3.4247104247,887,399.0570197144,5233.7674642412,1355545.77323846,6.0985350209,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Louisa, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Louisa, Iowa",,258,2370.2342673404,4.6976744186,1212,11134.588883785,12070.2570264878,3114126.31283387,286.0933681979,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,42,1208.9810017271,3.2142857143,135,3886.0103626943,7177.7112893511,301463.874152746,86.7771658471,
,45-64,96,3166.2269129288,4.4895833333,431,14215.0395778364,13769.3022409488,1321853.01513109,435.9673532754,
,65-84,111,5842.1052631579,5.1621621622,573,30157.8947368421,12195.1045721584,1353656.60750958,712.4508460577,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,82,1482.2848879248,5.2073170732,427,7718.7274041938,13678.076042115,1121602.23545343,202.7480541311,
,Female,176,3287.8759574071,4.4602272727,785,14664.6740145712,11321.1595305706,1992524.07738044,372.2256823053,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,148,†,5.0945945946,754,†,12299.1858832972,1820279.51072798,†,
,Medicaid,37,†,5.5135135135,204,†,12443.7185871579,460417.587724845,†,
,Private insurance,65,†,3.4769230769,226,†,10495.6090890709,682214.590789614,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,87.5912408759,3,36,262.7737226277,6462.9109630839,77554.9315570065,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,246,261.7021276596,4.7804878049,1176,1251.0638297872,12343.7861027514,3036571.38127686,†,
Type of substance use disorder,Alcohol-related disorders,15,137.8043178686,4.9333333333,74,679.8346348186,12151.4856867559,182272.285301339,16.7452719615,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,12,110.2434542949,5.8333333333,70,643.0868167203,15862.821254086,190353.855049032,17.4877220991,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,102,937.0693615067,4.1470588235,423,3886.0817638953,11184.4217260387,1140811.01605595,104.8057892564,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,164,1506.6605420303,4.5,738,6779.9724391364,11672.4012555778,1914273.80591477,175.8634640252,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,18,165.3651814424,5,90,826.8259072118,12747.1726942235,229449.108496023,21.0793852546,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,13,119.4304088195,3.5384615385,46,422.5999081305,5987.4079435208,77836.3032657705,7.1507857846,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lucas, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Lucas, Iowa",,232,2647.1930625285,4.9310344828,1144,13053.4002738475,11975.3041977005,2778270.57386652,317.0094219382,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,22,910.5960264901,3.4545454545,76,3145.6953642384,8073.1334040658,177608.934889447,73.5136319907,
,45-64,97,3923.9482200647,5.3711340206,521,21076.0517799352,14054.4600685477,1363282.62664913,551.4897356995,
,65-84,107,5631.5789473684,4.9158878505,526,27684.2105263157,11018.013829122,1178927.47971606,620.488147219,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,95,2161.5472127418,5.6842105263,540,12286.6894197952,13129.9718301211,1247347.32386151,283.8105401278,
,Female,137,3135.7289997711,4.4087591241,604,13824.6738384069,11174.6222628103,1530923.25000501,350.4058709098,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,122,†,5.2540983607,641,†,11245.5758730544,1371960.25651264,†,
,Medicaid,43,†,5.3023255814,228,†,13444.8774452564,578129.730146028,†,
,Private insurance,65,†,4.0615384615,264,†,12210.3614581089,793673.494777084,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,226,289.0025575448,5,1130,1445.0127877238,12116.0666956818,2738231.07322409,†,
Type of substance use disorder,Alcohol-related disorders,27,308.0785029667,6.9259259259,187,2133.7288909174,15409.1308326319,416046.532481063,47.4722195893,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,94,1072.569602921,4.2021276596,395,4507.0743952533,11308.0699188046,1062958.57236763,121.2869206262,
,Bipolar disorders,21,239.6166134185,4.4761904762,94,1072.569602921,10378.8071533083,217954.950219474,24.869346214,
,Depressive disorders,117,1335.006846189,4.8290598291,565,6446.8279324509,12043.4919841048,1409088.56214026,160.781442508,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,13,148.334094021,9.6923076923,126,1437.6996805112,20958.543218184,272461.061836392,31.0886652027,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Madison, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Madison, Iowa",,306,2039.3202265911,4.7091503268,1441,9603.4655114962,11284.5424249511,3453069.98203505,230.1279561503,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,59,1299.845781009,3.3389830508,197,4340.1630315047,8744.4830059812,515924.497352891,113.6647934243,
,45-64,86,2035.0212967345,4.8139534884,414,9796.4978703265,12537.7208807605,1078243.9957454,255.1452900486,
,65-84,154,6079.7473351757,5.2077922078,802,31662.0607974733,11634.7057447862,1791744.68469708,707.3607124742,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,115,1543.4169910079,5.0782608696,584,7837.8741108576,12046.1332461012,1385305.32330164,185.9220672798,
,Female,191,2528.4617421234,4.4869109948,857,11344.9827905745,10825.9929776618,2067764.65873341,273.7310906451,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,173,†,5.387283237,932,†,11878.5204841103,2054984.04375109,†,
,Medicaid,40,†,4.925,197,†,10316.2822415506,412651.289662025,†,
,Private insurance,84,†,3.0595238095,257,†,10506.3382856474,882532.415994384,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,296,270.3196347032,4.7601351351,1409,1286.7579908676,11517.7845805774,3409264.23585091,†,
Type of substance use disorder,Alcohol-related disorders,45,299.9000333222,4.0666666667,183,1219.5934688437,8744.5066849331,393502.80082199,26.224778462,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,19,126.6244585138,5.7894736842,110,733.0889703432,11886.7360337587,225847.984641416,15.0515151377,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,128,853.0489836721,5.0078125,641,4271.9093635455,12236.8658558034,1566318.82954283,104.3864598162,
,Bipolar disorders,13,86.6377874042,6.5384615385,85,566.4778407198,14616.3908265573,190013.080745246,12.6633176105,
,Depressive disorders,161,1072.9756747751,4.7142857143,759,5058.3138953682,10624.9975360077,1710624.60329724,114.0036390068,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mahaska, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Mahaska, Iowa",,457,2169.0635530875,5.4332603939,2483,11785.0870947838,13240.8943916406,6051088.73697979,287.2034143519,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,102,1454.2343883661,3.9803921569,406,5788.4231536926,8881.49226688,905912.211221763,129.157714745,
,45-64,158,2927.0100037051,5.4936708861,868,16080.0296406076,14283.0730187249,2256725.53695853,418.0669760946,
,65-84,187,5037.7155172414,6.256684492,1170,31519.3965517241,15080.5987064944,2820071.95811446,759.71766113,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,187,1763.9845297613,6.3903743316,1195,11272.5214602396,14705.0388970283,2749842.2737443,259.394611239,
,Female,270,2579.2892625143,4.7703703704,1288,12304.1650745128,12226.838752724,3301246.46323548,315.365539094,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,233,†,6.6566523605,1551,†,15724.2333364071,3663746.36738286,†,
,Medicaid,129,†,4.0852713178,527,†,9006.3637414555,1161820.92264776,†,
,Private insurance,86,†,4.4186046512,380,†,13529.8320750372,1163565.5584532,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,15,64.6551724138,2.4666666667,37,159.4827586207,5257.6248829337,78864.3732440059,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,440,259.1283863369,5.5431818182,2439,1436.3957597173,13554.2473000155,5963868.81200685,†,
Type of substance use disorder,Alcohol-related disorders,81,384.4510892781,5.8765432099,476,2259.2434382268,15065.5553596419,1220309.984131,57.9196916859,
,Cannabis-related disorders,13,61.7020266743,5.0769230769,66,313.2564431155,8277.1826669834,107603.374670783,5.1071894571,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,14,66.4483364184,5.7857142857,81,384.4510892781,11269.5391100851,157773.547541192,7.4884212607,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,17,80.687265651,4.2352941176,72,341.7343015805,10148.8240959888,172530.00963181,8.1888086588,
Type of mental disorder,Anxiety disorders,185,878.0673026722,5,925,4390.3365133609,12624.1301989093,2335464.08679823,110.8483595234,
,Bipolar disorders,31,147.1356020694,6.1935483871,192,911.2914708814,12356.3912257655,383048.12799873,18.1806506241,
,Depressive disorders,212,1006.2176657649,5.7877358491,1227,5823.7220561014,13657.0071582668,2895285.51755257,137.4192186413,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,11,52.2094071859,4.0909090909,45,213.5839384878,6821.9164358208,75041.0807940289,3.5616821299,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,22,104.4188143718,4.3636363636,96,455.6457354407,6402.0581096776,140845.278412908,6.6849531735,
,Trauma- and stressor-related disorders,11,52.2094071859,7.1818181818,79,374.9584697897,11931.8570362528,131250.42739878,6.2295518249,
,Miscellaneous mental disorders,12,56.9557169301,3.6666666667,44,208.8376287437,6020.3517816106,72244.2213793277,3.4289345189,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
