,Schizophrenia and related disorders,52,204.4587740337,8.3269230769,433,1702.5124837809,9944.3579713833,517106.61451193,20.3321123938,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,40,157.2759800259,5.25,210,825.6988951362,5556.3145047568,222252.580190273,8.7387480907,
,Trauma- and stressor-related disorders,26,102.2293870169,4.7307692308,123,483.6236385798,6487.3393524314,168670.823163215,6.6319672537,
,Miscellaneous mental disorders,29,114.0250855188,6.724137931,195,766.7204026265,5615.1430640845,162839.14885845,6.4026716808,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lee, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Lee, Mississippi",,2707,3217.4863907576,5.6420391577,15273,18153.1842061473,8981.9385989606,24314107.7873862,288.9926520478,
Age group,<1,29,2457.6271186441,5.0689655172,147,12457.627118644,3033.4897234128,87971.2019789707,74.5518660839,
,1-17,30,146.3557420236,6.2333333333,187,912.2841252805,4306.1246016857,129183.738050569,6.3022606133,
,18-44,860,2971.2548369265,4.9244186047,4235,14631.7025981205,6299.9964232379,5417996.92398458,187.1889484516,
,45-64,1058,4976.0135452921,5.6153119093,5941,27941.8681215313,10136.9709353845,10724915.2496368,504.4170468271,
,65-84,730,5959.1836734694,6.5246575342,4763,38881.6326530612,10895.9461284045,7954040.67373529,649.3094427539,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1194,2955.226097072,6.0954773869,7278,18013.5138479815,9553.9421713295,11407406.9525674,282.3405923463,
,Female,1513,3459.7882508975,5.2842035691,7995,18282.2254236125,8530.5359119754,12906700.8348188,295.1384792211,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1223,†,6.1635322976,7538,†,10389.4937392035,12706350.8430459,†,
,Medicaid,376,†,6.6436170213,2498,†,9675.9113453175,3638142.66583939,†,
,Private insurance,648,†,4.4043209877,2854,†,7542.5324121121,4887561.00304867,†,
,Uninsured,434,†,5.1267281106,2225,†,6183.4978992465,2683638.08827296,†,
,Other,26,†,6.0769230769,158,†,15323.6610453594,398415.187179345,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,73,67.5925925926,2.7534246575,201,186.1111111111,4860.0332372612,354782.42632007,†,
,Neonatal birth hospitalization,29,26.2443438914,5.0689655172,147,133.0316742081,3033.4897234128,87971.2019789707,†,
,Nonmaternal/nonneonatal hospitalization,2605,360.1050594415,5.7293666027,14925,2063.1739010229,9163.66762345,23871354.1590872,†,
Type of substance use disorder,Alcohol-related disorders,522,620.4388237811,5.4137931034,2826,3358.9274252977,8372.8548352751,4370630.22401359,51.9484420569,
,Cannabis-related disorders,273,324.4823733568,4.8754578755,1331,1582.0001426296,5443.0302446312,1485947.25678432,17.6616737203,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,182,216.3215822379,5.6978021978,1037,1232.5575867069,10280.0895210027,1870976.2928225,22.2380523073,
,Sedative-related disorders,30,35.6574036656,4.6333333333,139,165.2126369839,5182.6649939866,155479.949819599,1.8480037775,
,Stimulant-related disorders,270,320.9166329902,5.0111111111,1353,1608.1489053177,5847.1053170554,1578718.43560496,18.7643335109,
,Miscellaneous substances and addictive disorders,136,161.6468966173,4.2279411765,575,683.433570257,5531.0896095043,752228.186892586,8.9408347029,
Type of mental disorder,Anxiety disorders,998,1186.2029619417,5.0831663327,5073,6029.6669598498,9186.025593041,9167653.54185494,108.9649076694,
,Bipolar disorders,260,309.0308317684,6.3730769231,1657,1969.4772624623,7597.0217537128,1975225.65596532,23.4771395151,
,Depressive disorders,1185,1408.4674447904,5.7181434599,6776,8053.8189079326,8800.5561477291,10428659.035059,123.9529683013,
,"Disruptive, impulse-control, and conduct disorders",11,13.074381344,8.4545454545,93,110.5379513633,6293.8898918948,69232.7888108431,0.8228871658,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,45,53.4861054984,8.5111111111,383,455.2261867973,6395.7825420376,287810.214391693,3.4208549979,
,Schizophrenia and related disorders,202,240.0931846816,7.6485148515,1545,1836.3562887774,8026.6920097815,1621391.78597585,19.2715404709,
,Somatic symptom disorders,16,19.017281955,3.9375,63,74.8805476977,9403.2290291818,150451.664466908,1.7882385774,
,Suicidal ideation or attempt,78,92.7092495305,4.1538461538,324,385.0999595883,4208.656745337,328275.226136286,3.9018140839,
,Trauma- and stressor-related disorders,129,153.326835762,5.0775193798,655,778.5199800319,7459.5916217445,962287.319205041,11.4375557944,
,Miscellaneous mental disorders,33,39.2231440321,4.696969697,155,184.2299189388,5613.220693186,185236.282875138,2.2016816373,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Leflore, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Leflore, Mississippi",,1138,3469.3006523992,6.053602812,6889,21001.7681848667,8173.1808355142,9301079.79081515,283.5522160483,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,319,2668.5628241593,5.4921630094,1752,14656.1820311192,6584.4366082022,2100435.27801651,175.7098275068,
,45-64,499,6506.7153475029,5.755511022,2872,37449.4718998565,8456.4058785836,4219746.53341319,550.2342591489,
,65-84,309,6911.2055468575,7.0388349515,2175,48646.8351599194,9470.0357426857,2926241.04448989,654.4936355379,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,593,3746.5251453121,5.9797639123,3546,22403.3358605003,8091.7533610878,4798409.74312508,303.1595743698,
,Female,545,3210.792977495,6.1339449541,3343,19694.8273830564,8261.7799040185,4502670.04769006,265.2686489743,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,539,†,6.5955473098,3555,†,8807.6322966216,4747313.80787903,†,
,Medicaid,132,†,6.196969697,818,†,9017.6057959328,1190323.96506313,†,
,Private insurance,254,†,5.7795275591,1468,†,7832.5661670523,1989471.80643127,†,
,Uninsured,191,†,5.0523560209,965,†,6565.4962988112,1254009.79307293,†,
,Other,22,†,3.7727272727,83,†,5452.7462894899,119960.418368778,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,27,56.8421052632,4.0740740741,110,231.5789473684,5186.1028034696,140024.775693678,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1111,277.1264654527,6.101710171,6779,1690.945372911,8245.7740910184,9161055.01512147,†,
Type of substance use disorder,Alcohol-related disorders,303,923.7241631608,5.600660066,1697,5173.46503262,8018.8535778995,2429712.63410354,74.0720881075,
,Cannabis-related disorders,233,710.3225413085,4.7510729614,1107,3374.7942198646,6108.5693946983,1423296.66896471,43.390545362,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,76,231.6931894397,5.9078947368,449,1368.8189744528,8448.16951951,642060.883482759,19.573833409,
,Sedative-related disorders,19,57.9232973599,7.0526315789,134,408.5116761173,5321.7623465928,101113.484585262,3.0825402288,
,Stimulant-related disorders,128,390.22010853,5.5859375,715,2179.7451374916,6849.4085321908,876724.292120421,26.727769408,
,Miscellaneous substances and addictive disorders,54,164.6241082861,5.4074074074,292,890.189622584,5465.298021333,295126.09315198,8.9971981328,
Type of mental disorder,Anxiety disorders,202,615.8161087739,6.5148514851,1316,4011.9504908237,9829.6610480678,1985591.5317097,60.5326361719,
,Bipolar disorders,103,314.0052435827,6.3689320388,656,1999.8780562161,5145.3045434843,529966.367978883,16.1565260648,
,Depressive disorders,333,1015.1820010975,6.8828828829,2292,6987.3788183647,8619.8682649799,2870416.13223831,87.5073511444,
,"Disruptive, impulse-control, and conduct disorders",45,137.1867569051,10.0666666667,453,1381.0133528443,6945.0334117336,312526.503528012,9.5276661035,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,36.5831351747,7.5,90,274.3735138101,6239.1868821495,74870.2425857939,2.2824901709,
,Schizophrenia and related disorders,224,682.8851899274,8.2008928571,1837,5600.2682763246,5755.8801922323,1289317.16306004,39.3060533827,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,53,161.5755136882,7.3773584906,391,1192.0004877751,5384.5126641229,285379.171198513,8.7000539967,
,Trauma- and stressor-related disorders,55,167.672702884,7.2,396,1207.2434607646,10343.0813104572,568869.472075146,17.3425239947,
,Miscellaneous mental disorders,39,118.8951893177,6.8717948718,268,817.0233522346,6869.7805996103,267921.443384803,8.1678386496,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lincoln, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Lincoln, Mississippi",,841,2731.3175928031,5.5790725327,4692,15238.2189600857,10671.5263446398,8974753.65584213,291.4732764718,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,18,251.5371716042,5.6666666667,102,1425.3773057574,7426.1183331923,133670.129997461,18.6794480153,
,18-44,234,2294.3425826061,4,936,9177.3703304246,7874.8084710915,1842705.18223541,180.6750840509,
,45-64,329,4124.8746238716,5.3617021277,1764,22116.3490471414,11988.0848485305,3944079.91516654,494.4934698052,
,65-84,255,5042.5153252917,6.6784313725,1703,33676.0925449871,11359.7521508084,2896736.79845615,572.8172431197,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,333,2263.1507407911,5.5675675676,1854,12600.2446649449,10811.1654449446,3600118.09316657,244.6729708554,
,Female,508,3159.793493811,5.5866141732,2838,17652.5471169994,10579.9912651093,5374635.56267556,334.3058756407,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,401,†,6.5137157107,2612,†,11717.3235406421,4698646.73979752,†,
,Medicaid,164,†,5.4756097561,898,†,9919.1428973241,1626739.43516116,†,
,Private insurance,136,†,4.7426470588,645,†,11411.6739884124,1551987.66242409,†,
,Uninsured,126,†,3.8571428571,486,†,7890.5913027211,994214.504142862,†,
,Other,14,†,3.6428571429,51,†,7368.9510226076,103165.314316506,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,52.4781341108,2.5555555556,46,134.110787172,4798.8278744381,86378.9017398868,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,820,264.4308287649,5.6182926829,4607,1485.6497903902,10815.9285500827,8869061.41106786,†,
Type of substance use disorder,Alcohol-related disorders,135,438.4398038388,4.4,594,1929.1351368907,8629.6440718244,1165001.94969629,37.8357945405,
,Cannabis-related disorders,70,227.339157546,4.3142857143,302,980.8060796986,6526.1173129882,456828.211909174,14.8364201198,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,68,220.8437530447,5.6764705882,386,1253.6130687539,9410.3618564986,639904.606241902,20.782196299,
,Sedative-related disorders,18,58.4586405118,7.5555555556,136,441.6875060894,8520.3837139549,153366.906851188,4.9809004856,
,Stimulant-related disorders,50,162.3851125329,3.64,182,591.0818096197,5380.6962870995,269034.814354975,8.7374497209,
,Miscellaneous substances and addictive disorders,38,123.412685525,7.6052631579,289,938.5859504401,8422.1928538203,320043.32844517,10.394054381,
Type of mental disorder,Anxiety disorders,336,1091.227956221,5.2916666667,1778,5774.4146016693,11425.8363588747,3839081.01658192,124.6819205801,
,Bipolar disorders,89,289.0455003085,6.6853932584,595,1932.3828391413,9677.3636164411,861285.361863262,27.9719840818,
,Depressive disorders,383,1243.8699620019,5.545691906,2124,6898.1195803969,10000.1370865345,3830052.50414274,124.3887013784,
,"Disruptive, impulse-control, and conduct disorders",11,35.7247247572,8.2727272727,91,295.5409048098,5783.9446340158,63623.3909741742,2.0662983006,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,65,211.1006462927,8.2769230769,538,1747.2638108538,8535.1428335218,554784.284178914,18.0177416836,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,60,194.8621350395,4.8166666667,289,938.5859504401,3965.5141033969,237930.846203814,7.7272854472,
,Trauma- and stressor-related disorders,36,116.9172810237,4.0555555556,146,474.164528596,6051.2009997392,217843.235990609,7.0748996782,
,Miscellaneous mental disorders,19,61.7063427625,5.1578947368,98,318.2748205645,5943.0700843308,112918.331602285,3.6672511969,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Madison, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Madison, Mississippi",,2415,2360.3115806757,5.4861283644,13249,12948.9723115415,9703.8589504821,23434819.3654142,229.0413065807,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,38,154.9818508096,10.8947368421,414,1688.4864798727,31655.5238310126,1202909.90557847,49.0603167168,
,18-44,660,1836.8028498275,4.1196969697,2719,7567.0711343649,6200.2586683452,4092170.7211078,113.8865279168,
,45-64,749,2750.4406580494,5.3524699599,4009,14721.6509988249,10639.1300221971,7968708.38662568,292.6229577932,
,65-84,963,7247.1402769416,6.3001038422,6067,45657.7363034316,10530.3348593102,10140712.4695157,763.1481388859,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,948,1920.8169550594,5.8533755274,5549,11243.2629574097,11578.1191099437,10976056.9162266,222.3944749408,
,Female,1463,2762.3057606253,5.2542720437,7687,14513.9059343315,8495.5852381548,12429041.2034205,234.6740404324,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1155,†,6.2121212121,7175,†,10156.5697705233,11730838.0849544,†,
,Medicaid,268,†,6.1044776119,1636,†,12384.744877994,3319111.6273024,†,
,Private insurance,645,†,4.5488372093,2934,†,9457.240087063,6099919.85615563,†,
,Uninsured,314,†,4.423566879,1389,†,6644.0913126764,2086244.67218039,†,
,Other,31,†,3.5806451613,111,†,6226.7326252817,193028.711383732,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,63,50.6024096386,2.9682539683,187,150.2008032129,5843.6487281127,368149.869871101,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,2349,303.1750129066,5.5495955726,13036,1682.4987093443,9813.2181983682,23051249.5479669,†,
Type of substance use disorder,Cannabis-related disorders,171,167.1276522963,4.6666666667,798,779.9290440494,6887.4073779187,1177746.6616241,11.5107622548,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,165,161.2635241455,5.3454545455,882,862.0268381598,7826.9413264219,1291445.3188596,12.6220014158,
,Sedative-related disorders,36,35.1847689045,4.5833333333,165,161.2635241455,5767.2698659638,207621.715174696,2.0292005744,
,Stimulant-related disorders,132,129.0108193164,4.803030303,634,619.6428745956,5048.6661222887,666423.928142108,6.5133255289,
,Miscellaneous substances and addictive disorders,82,80.1430847269,3.8780487805,318,310.7987919896,5536.0307988655,453954.525506973,4.4367458536,
Type of mental disorder,Anxiety disorders,980,957.8075979554,4.9979591837,4898,4787.0832803933,9772.957887185,9577498.72944126,93.6061331884,
,Bipolar disorders,184,179.8332632896,5.1413043478,946,924.5775384345,6830.1591591141,1256749.28527699,12.2828981037,
,Depressive disorders,1142,1116.1390580255,5.5437828371,6331,6187.6325537301,8652.2397825211,9880857.8316391,96.5710276067,
,"Disruptive, impulse-control, and conduct disorders",35,34.2074142127,8.0857142857,283,276.5913777769,5759.2254981262,201572.892434415,1.9700821216,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,18,17.5923844522,4.1666666667,75,73.3016018843,5292.0305981932,95256.5507674776,0.9309943682,
,Personality disorders,50,48.8677345896,4.36,218,213.0633228105,4043.3056094141,202165.280470704,1.9758718539,
,Schizophrenia and related disorders,207,202.3124212008,7.2173913043,1494,1460.167909536,6858.1227267779,1419631.40444302,13.8748341375,
,Somatic symptom disorders,14,13.6829656851,6.4285714286,90,87.9619222612,7025.803973442,98361.2556281881,0.9613383468,
,Suicidal ideation or attempt,150,146.6032037687,3.9933333333,599,585.4354603829,3961.7558306163,594263.37459245,5.8080609732,
,Trauma- and stressor-related disorders,98,95.7807597955,6.5816326531,645,630.3937762053,17351.6740124619,1700464.05322127,16.6195652064,
,Miscellaneous mental disorders,106,103.5995973299,3.8490566038,408,398.7607142508,5814.709749593,616359.233456857,6.0240158865,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marion, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Marion, Mississippi",,1021,3952.4620625581,6.1057786484,6234,24132.8584701145,9592.2308191504,9793667.66635253,379.1292840799,
Age group,<1,15,4398.8269794721,8.6,129,37829.9120234604,6119.1853327727,91787.7799915899,269.1723753419,
,1-17,17,287.3563218391,6.4705882353,110,1859.3644354293,9368.7806221764,159269.270576998,26.9217833971,
,18-44,215,2495.3574744661,3.9488372093,849,9853.7604456825,6182.7663323243,1329294.76144972,154.2821218024,
,45-64,378,5763.9524245197,5.2724867725,1993,30390.362915523,9720.3833058571,3674304.88961398,560.2782692306,
,65-84,396,8997.955010225,7.9621212121,3153,71642.8084526244,11462.1489008086,4539010.96472023,1031.3590012997,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,436,3480.7600191601,5.502293578,2399,19152.1634999201,8825.693161847,3848002.2185653,307.2011989913,
,Female,585,4396.5128513453,6.5555555556,3835,28821.5842477078,10163.5306799781,5945665.44778723,446.8409324957,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,512,†,6.822265625,3493,†,10692.9335541285,5474781.97971379,†,
,Medicaid,168,†,5.2916666667,889,†,7177.2913449055,1205784.94594412,†,
,Private insurance,198,†,6.4343434343,1274,†,11090.4911437939,2195917.2464712,†,
,Uninsured,121,†,3.9256198347,475,†,6387.4254492815,772878.479363066,†,
,Other,22,†,4.6818181818,103,†,6559.3188572882,144305.01486034,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,25,78.3699059561,2.52,63,197.4921630094,4063.2187562739,101580.468906847,†,
,Neonatal birth hospitalization,14,44.0251572327,5.7857142857,81,254.7169811321,5008.0046021009,70112.064429412,†,
,Nonmaternal/nonneonatal hospitalization,982,314.1394753679,6.2016293279,6090,1948.1765834933,9798.3453493037,9621975.13301627,†,
Type of substance use disorder,Alcohol-related disorders,135,522.6076184577,6.0444444444,816,3158.8727160111,9385.5509795881,1267049.3822444,49.0496044536,
,Cannabis-related disorders,70,270.9817280892,4.2285714286,296,1145.8655930629,5296.4863544973,370754.044814809,14.3525102514,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Sedative-related disorders,16,61.9386807061,4.8125,77,298.0799008981,8490.2114569813,135843.3833117,5.2587249656,
,Stimulant-related disorders,69,267.1105605451,4.3623188406,301,1165.2214307835,5587.0810352939,385508.591435277,14.9236834715,
,Miscellaneous substances and addictive disorders,62,240.0123877361,3.4677419355,215,832.3010219882,4086.9603876749,253391.544035845,9.8092112123,
Type of mental disorder,Anxiety disorders,422,1633.6327036234,6.654028436,2808,10870.2384639207,10352.6994829841,4368839.1818193,169.1250844619,
