"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kingfisher, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Kingfisher, Oklahoma",,398,2274.9356959131,6.1952727045,2465.7185363769,14093.8470213029,11112.2388457721,4422671.06061732,252.7962881176,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,27,638.1470101631,18.2117976436,491.718536377,11621.8042159525,11405.0727831299,307936.965144508,72.7811309725,
,18-44,60,1080.3024846957,4.05,243,4375.2250630176,5266.0616795923,315963.700775538,56.8893951702,
,45-64,135,2900.1074113856,4.7703703704,644,13834.5864661654,11773.5054889499,1589423.24100824,341.4443052649,
,65-84,173,6134.7517730496,6.225433526,1077,38191.4893617021,12725.7039751878,2201546.78770749,780.6903502509,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,178,2052.5830258302,6.7696629213,1205,13895.295202952,11158.213524727,1986162.00740141,229.0315967944,
,Female,220,2493.4829423099,5.7305388017,1260.7185363769,14289.0007523172,11075.0411509814,2436509.05321591,276.1542619535,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,188,†,5.9521276596,1119,†,12520.5833884454,2353869.67702773,†,
,Medicaid,52,†,11.5907410842,602.718536377,†,10904.4259810239,567030.151013246,†,
,Private insurance,124,†,4.9112903226,609,†,9912.8192715647,1229189.58967402,†,
,Uninsured,30,†,4.1333333333,124,†,8440.3069672426,253209.209017279,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,386,266.7588113338,6.2971982808,2430.7185363769,1679.8331281112,11366.9842846509,4387655.93387526,†,
Type of substance use disorder,Alcohol-related disorders,41,234.3526721921,4.3414634146,178,1017.4335524435,9562.7269051169,392071.803109792,22.4105060366,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,21,120.034295513,5.1428571429,108,617.3192340669,8508.0748798913,178669.572477717,10.2126077438,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,11,62.8751071735,2.1818181818,24,137.1820520149,3151.2951589256,34664.2467481819,1.9813802085,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,162,925.9788511003,4.9135802469,796,4549.8713918262,10404.1905209703,1685478.86439719,96.3406038524,
,Bipolar disorders,21,120.034295513,6.4285714286,135,771.6490425836,6835.2853026122,143540.991354855,8.2046865593,
,Depressive disorders,207,1183.1951986282,7.1628914801,1482.7185363769,8475.0988075276,11338.0421953599,2346974.73443951,134.1511708739,
,"Disruptive, impulse-control, and conduct disorders",14,80.0228636753,28.5,399,2280.6516147471,10660.4758057063,149246.661279888,8.5308180211,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,33,188.6253215204,9.1818181818,303,1731.9234066876,9481.2506017539,312881.269857877,17.8840394317,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,102.8865390111,8.5555555556,154,880.2515004287,4693.1009378509,84475.8168813163,4.8285691273,
,Trauma- and stressor-related disorders,24,137.1820520149,7.75,186,1063.1609031152,12866.0351787904,308784.84429097,17.6498910712,
,Miscellaneous mental disorders,13,74.3069448414,5,65,371.5347242069,6470.1725161548,84112.2427100123,4.8077875227,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kiowa, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Kiowa, Oklahoma",,390,4107.8575942701,5.8435897436,2279,24004.6345060037,9146.0141087603,3566945.50241653,375.7052351397,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,11,533.462657614,15.4545454545,170,8244.4228903977,9552.8290146698,105081.119161367,50.960775539,
,18-44,66,2304.469273743,6.3181818182,417,14560.0558659217,7423.2756279118,489936.191442182,171.0671059505,
,45-64,130,5000,4.9307692308,641,24653.8461538461,10569.7426972024,1374066.55063631,528.4871348601,
,65-84,180,9698.275862069,5.7222222222,1030,55495.6896551724,8764.9877493273,1577697.79487891,850.0526912063,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,167,3536.6370182126,6.377245509,1065,22554.002541296,11108.8047865918,1855170.39936084,392.8781023636,
,Female,223,4673.0930427494,5.4439461883,1214,25440.0670578373,7676.1215383663,1711775.10305569,358.7123015624,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,232,†,5.5775862069,1294,†,8238.0928949949,1911237.55163882,†,
,Medicaid,72,†,7.1388888889,514,†,7504.7665055083,540343.188396601,†,
,Private insurance,52,†,6.1538461538,320,†,15708.886590784,816862.102720771,†,
,Uninsured,26,†,4.3846153846,114,†,8327.3068966528,216509.979312973,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,381,281.8047337278,5.9317585302,2260,1671.5976331361,9284.0700876527,3537230.70339569,†,
Type of substance use disorder,Alcohol-related disorders,66,695.1759005688,6.1363636364,405,4265.8521171266,12800.5599447902,844836.956356159,88.986407874,
,Cannabis-related disorders,23,242.25826838,5.3043478261,122,1285.0221192332,7822.4653594581,179916.703267537,18.9505691245,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,19,200.1263956183,4.7368421053,90,947.9671371392,10962.5495121728,208288.440731283,21.9389552066,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,19,200.1263956183,3.5789473684,68,716.2418369497,7132.77013623,135522.632588369,14.2745557814,
,Miscellaneous substances and addictive disorders,11,115.8626500948,2.9090909091,32,337.054982094,7507.0648468376,82577.7133152133,8.6978842759,
Type of mental disorder,Anxiety disorders,177,1864.3353697072,5.4915254237,972,10238.0450811038,8098.8272005217,1433492.41449233,150.9893000308,
,Bipolar disorders,33,347.5879502844,5.2727272727,174,1832.7364651359,6445.0724262948,212687.390067727,22.4022951409,
,Depressive disorders,179,1885.401306088,5.9720670391,1069,11259.7429955761,7957.3660163758,1424368.51693125,150.028282803,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,22,231.7253001896,5.7727272727,127,1337.6869601854,5052.1165071553,111146.563157416,11.7070321421,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,20,210.6593638087,4.4,88,926.9012007584,3801.1571451891,76023.1429037813,8.0074934594,
,Trauma- and stressor-related disorders,23,242.25826838,13.4347826087,309,3254.6871708447,12957.8581211823,298030.736787193,31.3914827035,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Latimer, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Latimer, Oklahoma",,230,2237.789453201,5.7,1311,12755.3998832457,11106.0349549338,2554388.03963479,248.5296788903,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,47,1417.3703256936,4.085106383,192,5790.1085645356,7671.6326051902,360566.732443939,108.7354440422,
,45-64,88,3362.6289644631,6.1818181818,544,20787.1608712265,13039.1441495386,1147444.68515939,438.4580378905,
,65-84,92,4494.3820224719,6.1630434783,567,27699.0718124084,11318.0128673733,1041257.18379834,508.6747356123,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,89,1711.209382811,6.9325842697,617,11863.1032493751,13604.3962062477,1210791.26235605,232.7997043561,
,Female,141,2777.2306480205,4.9219858156,694,13669.4898562143,9529.0551580053,1343596.77727874,264.6438403149,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,104,†,5.1730769231,538,†,9744.9609396652,1013475.93772518,†,
,Medicaid,42,†,6.0952380952,256,†,10490.4800767665,440600.163224194,†,
,Private insurance,35,†,6.6,231,†,14745.8958241238,516106.353844334,†,
,Uninsured,33,†,6.696969697,221,†,13460.8145914617,444206.881518236,†,
,Other,16,†,4.0625,65,†,8749.9189576778,139998.703322844,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,220,243.0939226519,5.8454545455,1286,1420.9944751381,11481.3571797039,2525898.57953486,†,
Type of substance use disorder,Alcohol-related disorders,25,243.2379840436,4.6,115,1118.8947266005,9682.3975735394,242059.939338484,23.551268665,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,13,126.4837517027,6.6923076923,87,846.4681844717,11750.9583052754,152762.45796858,14.8630529255,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,18,175.1313485114,4.7222222222,85,827.0091457482,7980.8490602222,143655.283084,13.9769685818,
,Miscellaneous substances and addictive disorders,18,175.1313485114,5.3333333333,96,934.0338587274,9011.8907766878,162214.03398038,15.7826458436,
Type of mental disorder,Anxiety disorders,96,934.0338587274,6.1145833333,587,5711.2278653434,12830.0172434006,1231681.65536646,119.8367051339,
,Bipolar disorders,21,204.3199065966,4.5714285714,96,934.0338587274,5922.148326533,124365.114857193,12.1001279293,
,Depressive disorders,85,827.0091457482,5.1176470588,435,4232.3409223584,10332.4960070014,878262.160595127,85.450686962,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,126.4837517027,6.4615384615,84,817.2796263865,6173.5623735406,80256.3108560273,7.8085533038,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,13,126.4837517027,5.6153846154,73,710.2549134073,4522.0290431618,58786.3775611033,5.7196319869,
,Trauma- and stressor-related disorders,12,116.7542323409,5.0833333333,61,593.5006810664,8947.3018573078,107367.622287693,10.4463535987,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Le Flore, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Le Flore, Oklahoma",,1930,3892.8557021259,5.5900096043,10788.7185363769,21761.1007631952,9875.1385957972,19059017.4898885,384.4248959193,
Age group,<1,18,3030.303030303,9.7222222222,175,29461.2794612794,12740.8964072549,229336.135330589,386.0877699168,
,1-17,14,126.3651954147,9.8370383126,137.718536377,1243.0592686791,34058.565871936,476819.922207105,43.0381733195,
,18-44,404,2477.615601619,5.2153465347,2107,12921.6239421072,7870.4162137035,3179648.1503362,194.9986600231,
,45-64,703,5456.8035395482,5.7795163585,4063,31537.6853217418,11320.0932843531,7958025.57890024,617.7152510207,
,65-84,791,9075.2638825149,5.4437420986,4306,49403.3960532354,9121.6026588046,7215187.70311442,827.809511601,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,842,3394.2032490829,5.8512096632,4926.718536377,19860.1948497478,10808.5608338107,9100808.22206865,366.8645230003,
,Female,1087,4388.1958742077,5.3891444342,5858,23648.6213717653,9146.5701450609,9942321.74768124,401.3694137371,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1052,†,5.6311787072,5924,†,9432.6380485667,9923135.2270922,†,
,Medicaid,314,†,6.4354093515,2020.7185363769,†,11347.6907526642,3563174.89633658,†,
,Private insurance,223,†,4.7130044843,1051,†,9136.4233731228,2037422.41220638,†,
,Uninsured,121,†,6.0743801653,735,†,12135.4108288691,1468384.71029316,†,
,Other,220,†,4.8090909091,1058,†,9395.0011089101,2066900.24396021,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,28,52.2388059701,3.5,98,182.8358208955,4876.7189483791,136548.130554616,†,
,Neonatal birth hospitalization,14,26.0223048327,7.0714285714,99,184.0148698885,9006.7542138403,126094.558993763,†,
,Nonmaternal/nonneonatal hospitalization,1888,322.9558672597,5.6100204112,10591.7185363769,1811.7890072489,9955.7069917056,18796374.8003401,†,
Type of substance use disorder,Alcohol-related disorders,218,439.711162209,5.7431192661,1252,2525.3136471822,10476.6341882176,2283906.25303143,46.0669299494,
,Cannabis-related disorders,70,141.1916575901,5.0571428571,354,714.0263826697,11077.0690382633,775394.832678435,15.6398973875,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,163,328.7748598169,5.282208589,861,1736.6573883577,8276.6436922884,1349092.921843,27.2115236969,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,88,177.4980838275,5.6818181818,500,1008.511839929,11699.6321136381,1029567.62600015,20.7666228166,
,Miscellaneous substances and addictive disorders,75,151.2767759893,5.5066666667,413,833.0307797814,8261.3728890227,619602.966676699,12.497538559,
Type of mental disorder,Anxiety disorders,821,1655.9764411634,5.4835566382,4502,9080.6406067207,9956.2215925554,8174057.92748801,164.8726840027,
,Bipolar disorders,130,262.2130783815,5.2,676,1363.508007584,7137.4582705372,927869.57516983,18.7153490494,
,Depressive disorders,973,1962.5640405018,5.4611701299,5313.718536377,10717.8961159727,9915.4961293407,9647777.73384848,194.5979614718,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,20,40.3404735972,6.8,136,274.3152204607,5322.39393773,106447.878754599,2.1470789212,
,Schizophrenia and related disorders,138,278.3492678204,7.8675256259,1085.7185363769,2189.9199975331,10366.4842759078,1430574.83007527,28.8550330807,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,64,129.0895155109,4.421875,283,570.8177013998,4144.4368169757,265243.956286442,5.3500334077,
,Trauma- and stressor-related disorders,100,201.7023679858,5.7071853638,570.718536377,1151.1528024062,9699.0484944354,969904.849443543,19.5632104854,
,Miscellaneous mental disorders,29,58.4936867159,4,116,233.9747468635,5107.1709359138,148107.957141499,2.9873725673,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lincoln, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Lincoln, Oklahoma",,810,2482.682523141,6.1500961987,4981.5779209137,15268.7363480466,11683.1136391875,9463322.04774194,290.0546204788,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,14,189.3683213851,27.4285714286,384,5194.1025294197,9817.1292868734,137439.810016227,18.5905329388,
,18-44,193,1940.6737053796,5.0725388601,979,9844.1427853193,9603.1893856687,1853415.55143405,186.3665712855,
,45-64,317,3531.2465188816,5.8675078864,1860,20719.616798485,13444.9902468027,4262061.90823648,474.7757500542,
,65-84,276,4668.4709066306,5.8550724638,1616,27334.2354533152,11047.2782466235,3049048.79606808,515.7389709181,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,317,1959.8145285935,5.8675078864,1860,11499.2272024729,12891.3046182424,4086543.56398284,252.6456608336,
,Female,493,2996.7783113488,6.3318010566,3121.5779209137,18975.0040782547,10906.2443889636,5376778.48375909,326.8359664312,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,394,†,5.7538071066,2267,†,11286.5583042195,4446903.97186251,†,
,Medicaid,156,†,8.8690892366,1383.5779209137,†,11215.934283405,1749685.74821118,†,
,Private insurance,168,†,5.2738095238,886,†,13075.9689506991,2196762.78371745,†,
,Uninsured,56,†,5.0714285714,284,†,12323.3457067016,690107.359575291,†,
,Other,36,†,4.4722222222,161,†,10551.7273437637,379862.184375494,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,28,91.2052117264,4.1785714286,117,381.1074918567,4098.4283758117,114755.994522728,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,775,258.6782376502,6.1736489302,4784.5779209137,1596.9886251381,11983.1507427429,9286941.8256258,†,
Type of substance use disorder,Alcohol-related disorders,110,337.1544167229,5.6818181818,625,1915.6500950162,14121.9077516071,1553409.85267678,47.6126357101,
,Cannabis-related disorders,42,128.7316863851,4.1904761905,176,539.4470667566,6933.1203260903,291191.053695791,8.9251227149,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,48,147.1219272972,7.5625,363,1112.6095751854,18006.0586074252,864290.813156411,26.4908604535,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,50,153.2520076013,5.38,269,824.495800895,7517.3213541364,375866.067706817,11.5204458931,
,Miscellaneous substances and addictive disorders,39,119.536565929,7.2564102564,283,867.4063630234,8722.2652391757,340168.344327854,10.4262963381,
Type of mental disorder,Anxiety disorders,313,959.3575675841,5.0050412809,1566.5779209137,4801.6242288779,10412.5675046261,3259133.62894799,99.8937543354,
,Bipolar disorders,64,196.1625697297,7.15625,458,1403.7883896279,8717.427767861,557915.377143102,17.1003303238,
,Depressive disorders,358,1097.2843744253,5.8184357542,2083,6384.4786366701,11235.4477510684,4022290.29488249,123.2848125692,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,70,214.5528106418,10.8428571429,759,2326.3654753877,9660.0600046456,676204.200325189,20.7259302497,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,42,128.7316863851,12.9047619048,542,1661.2517623981,6893.3018371914,289518.677162037,8.8738637026,
,Trauma- and stressor-related disorders,44,134.8617666891,6.7727272727,298,913.3819653037,9248.0966156423,406916.251088263,12.472146481,
,Miscellaneous mental disorders,19,58.2357628885,5.2631578947,100,306.5040152026,4534.1850457667,86149.5158695676,2.6405172522,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
