,Sedative-related disorders,14,31.9649299055,4.7142857143,66,150.6918124115,10452.4778487606,146334.689882648,3.3411272177,
,Stimulant-related disorders,25,57.0802319741,3,75,171.2406959222,5512.8672515649,137821.681289122,3.1467574156,
,Miscellaneous substances and addictive disorders,34,77.6291154847,3.8529411765,131,299.1004155441,5750.2509961407,195508.533868783,4.4638689865,
Type of mental disorder,Anxiety disorders,767,1751.2215169642,3.9439374185,3025,6906.7080688616,11800.2120442075,9050762.63790716,206.6478523656,
,Bipolar disorders,78,178.0903237591,3.641025641,284,648.4314352254,11146.7401508641,869445.7317674,19.8512656233,
,Depressive disorders,712,1625.6450066213,3.8707865169,2756,6292.5247728207,11654.8218569021,8298233.16211435,189.4660295473,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,46,105.0276268323,5.5,253,577.6519475775,13809.2440607324,635225.226793694,14.5035213205,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,35,79.9123247637,4.2285714286,148,337.9149732865,9961.0403061916,348636.410716705,7.9600988793,
,Trauma- and stressor-related disorders,44,100.4612082743,6.4545454545,284,648.4314352254,18972.8149902889,834803.859572713,19.0603191829,
,Miscellaneous mental disorders,44,100.4612082743,3.5909090909,158,360.7470660761,5718.0062976704,251592.277097496,5.7443782158,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marquette, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Marquette, Wisconsin",,506,2964.6121396766,4.6185770751,2337,13692.2896648699,15003.6381737024,7591840.91589343,444.7996786907,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,20,668.0026720107,4.8,96,3206.4128256513,4443.7096387677,88874.1927753536,29.6840991234,
,18-44,100,2269.6323195642,3.74,374,8488.4248751702,8857.9452244648,885794.522446482,201.0427876638,
,45-64,199,3654.7291092746,4.5979899497,915,16804.4077134986,17735.8004570257,3529424.29094812,648.1954620658,
,65-84,184,4525.3320216429,5.1195652174,942,23167.73241515,16709.0727559004,3074469.38708568,756.1410199424,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,234,2649.4565217391,4.7606837607,1114,12613.2246376811,16629.5027589985,3891303.64560566,440.5914453811,
,Female,272,3302.5740650801,4.4963235294,1223,14849.4414764448,13604.9164348815,3700537.27028777,449.3124417542,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,220,†,5.2318181818,1151,†,16427.9711361946,3614153.64996281,†,
,Medicaid,112,†,4.3303571429,485,†,13010.7478724901,1457203.76171889,†,
,Private insurance,147,†,4.2380952381,623,†,15210.2237702498,2235902.89422673,†,
,Uninsured,15,†,2.3333333333,35,†,8950.7923447234,134261.88517085,†,
,Other,12,†,3.5833333333,43,†,12526.5604011786,150318.724814143,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,499,284.4925883694,4.6593186373,2325,1325.5416191562,15162.8430018061,7566258.65790127,†,
Type of substance use disorder,Alcohol-related disorders,98,574.1738926646,4.9897959184,489,2865.0105460511,19164.8627663906,1878156.55110628,110.0396385696,
,Cannabis-related disorders,24,140.6140145301,3.4583333333,83,486.2901335833,9750.7345770464,234017.629849114,13.710899335,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,56,328.0993672369,4.9642857143,278,1628.7790016405,13570.7317734727,759960.979314474,44.5254850782,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,70.3070072651,4.5833333333,55,322.2404499648,11926.3187816812,143115.825380175,8.3850378123,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,206,1206.9369580501,4.8300970874,995,5829.6226857277,15144.5957703469,3119786.72869147,182.7857234996,
,Bipolar disorders,27,158.1907663464,4.3333333333,117,685.4933208343,14385.8781665274,388418.710496242,22.7571309173,
,Depressive disorders,241,1411.9990625732,4.4273858921,1067,6251.464729318,13260.7183861596,3195833.13106446,187.2412193031,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,64.448089993,4.4545454545,49,287.0869463323,5389.342240764,59282.7646484038,3.4733281374,
,Schizophrenia and related disorders,27,158.1907663464,4.7407407407,128,749.9414108273,10910.5421931417,294584.639214826,17.2594703079,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,36,210.9210217952,3.8333333333,138,808.5305835482,5739.6441266253,206627.188558509,12.1061160393,
,Trauma- and stressor-related disorders,31,181.6264354347,4.3548387097,135,790.9538317319,10481.9842379674,324941.511376989,19.0380543343,
,Miscellaneous mental disorders,13,76.1659245371,5.8461538462,76,445.2777126787,15125.2039505142,196627.651356685,11.520251427,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Menominee, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Menominee, Wisconsin",,219,5284.749034749,4.602739726,1008,24324.3243243243,12773.2556051169,2797342.97752061,675.0345022974,
Age group,<1,15,17241.3793103448,6,90,103448.275862069,8082.3436093454,121235.15414018,1393.5075188527,
,1-17,12,950.1187648456,9.75,117,9263.6579572446,21570.9304898858,258851.16587863,204.9494583362,
,18-44,72,5616.224648986,3.25,234,18252.7301092043,10031.6924142864,722281.853828622,563.4023820816,
,45-64,72,7415.0360453141,4.2083333333,303,31204.9433573635,14867.306915862,1070446.09794206,1102.4161667786,
,65-84,48,8872.4584103512,5.5,264,48798.5212569316,13011.0147027315,624528.705731113,1154.3968682645,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,88,4320.0785468827,4.5340909091,399,19587.6288659793,14250.6737899208,1254059.29351303,615.6403011846,
,Female,131,6217.3706691979,4.6488549618,609,28903.6544850498,11780.7914809738,1543283.68400757,732.4554741374,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,66,†,4.7878787879,316,†,13209.1136867329,871801.503324373,†,
,Medicaid,118,†,4.1949152542,495,†,12180.9392809013,1437350.83514636,†,
,Private insurance,33,†,5.9090909091,195,†,14536.476251332,479703.716293957,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,133.3333333333,2.25,27,300,4608.4799071743,55301.7588860918,†,
,Neonatal birth hospitalization,11,114.5833333333,6.7272727273,74,770.8333333333,9512.3374198346,104635.71161818,†,
,Nonmaternal/nonneonatal hospitalization,196,411.7647058824,4.6275510204,907,1905.462184874,13456.1505460017,2637405.50701634,†,
Type of substance use disorder,Alcohol-related disorders,78,1882.2393822394,3.9102564103,305,7360.0386100386,12894.4406869017,1005766.37357833,242.7042407284,
,Cannabis-related disorders,20,482.6254826255,5.85,117,2823.3590733591,16108.63602038,322172.720407601,77.7443823377,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,19,458.4942084942,3.5263157895,67,1616.7953667954,9399.4851036551,178590.216969447,43.0960948285,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,21,506.7567567568,2.4285714286,51,1230.694980695,4027.1788015035,84570.754831574,20.4080006833,
Type of mental disorder,Anxiety disorders,63,1520.2702702703,4.9841269841,314,7577.2200772201,12523.0544545238,788952.430635003,190.3842738019,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,90,2171.8146718147,4.2555555556,383,9242.277992278,10319.5123086787,928756.107781084,224.1206823796,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,14,337.8378378378,3.8571428571,54,1303.0888030888,6032.1863429322,84450.6088010514,20.3790079153,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Milwaukee, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Milwaukee, Wisconsin",,39220,4092.0363880319,5.5683469146,218390.565990448,22785.8781957111,14348.053392885,562730654.068953,587.1275658111,
Age group,<1,436,3186.6686156995,12.2752293578,5352,39117.088145008,18136.286332033,7907420.84076642,577.9433445963,
,1-17,298,134.0723810895,7.1308724832,2125,956.0530530711,31582.5889067567,9411611.49421351,42.343528957,
,18-44,10809,2921.8804486218,4.2970672588,46447,12555.5168098006,11105.9464410907,120044175.081749,324.5024776966,
,45-64,16572,7180.1493048184,5.536360487,91748.565990448,39751.8949019068,14925.7459289868,247349461.53517,1071.6908425591,
,65-84,11103,9118.683322246,6.5478699451,72701,59707.9524642537,16021.6636470284,177888531.472957,1460.9647709279,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,17001,3662.7613872862,5.7531321687,97809,21072.3503634538,15146.3463261925,257503033.891599,554.7745248204,
,Female,22203,4491.9065566905,5.4257787682,120468.565990448,24372.0912240507,13734.9273938173,304956592.924927,616.9601041596,
,Missing,16,†,7.0625,113,†,16939.2032766634,271027.252426615,†,
Payer,Medicare,17838,†,6.1882815333,110386.565990448,†,15267.3194640445,272338444.599626,†,
,Medicaid,13218,†,5.1476017552,68041,†,13143.5965326166,173732058.968126,†,
,Private insurance,7084,†,4.9920948617,35364,†,14631.2814938208,103647998.102227,†,
,Uninsured,866,†,4.0138568129,3476,†,10787.8295633895,9342260.4018953,†,
,Other,213,†,5.234741784,1115,†,17165.4915762599,3656249.70574336,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,1378,103.9372454367,3.1059506531,4280,322.8239553477,6892.5107324388,9497879.78930062,†,
,Neonatal birth hospitalization,409,30.0890164055,11.6112469438,4749,349.3709997793,14593.8438660256,5968882.14120449,†,
,Nonmaternal/nonneonatal hospitalization,37433,425.4958795112,5.5929678623,209361.565990448,2379.7847796584,14619.824543543,547263892.138448,†,
Type of substance use disorder,Alcohol-related disorders,8709,908.6574427172,5.1381329659,44748,4668.8027611334,13184.4246344047,114823154.14103,119.80125572,
,Cannabis-related disorders,3548,370.182180131,4.321589628,15333,1599.7754701094,11043.2844454339,39181573.2123995,40.8802711182,
,Neonatal abstinence syndrome,150,15.6503176493,19.8533333333,2978,310.7109730637,24865.3743711816,3729806.15567725,3.8915100738,
,Opioid-related disorders,4872,508.3223172486,5.9236453202,28860,3011.1211157216,16133.9670937989,78604687.6809884,82.0125553953,
,Sedative-related disorders,323,33.7003506715,4.2879256966,1385,144.5045996284,8554.016635955,2762947.37341345,2.8827336028,
,Stimulant-related disorders,3119,325.422271654,4.5476114139,14184,1479.894036916,10862.3302964793,33879608.1947191,35.3484420054,
,Miscellaneous substances and addictive disorders,1619,168.9190951612,4.6954910439,7602,793.1580984655,8961.2573783163,14508275.695494,15.1372748785,
Type of mental disorder,Anxiety disorders,17527,1828.6874495929,5.5569121926,97396,10161.8555851288,14208.4908770131,249032219.601408,259.8288894445,
,Bipolar disorders,3820,398.5614228017,4.6759162304,17862,1863.6398256763,10283.6336527137,39283480.5533666,40.986596602,
,Depressive disorders,17501,1825.9747278671,5.4145477401,94760,9886.8273363055,13640.2622297313,238718229.282528,249.0677411297,
,"Disruptive, impulse-control, and conduct disorders",154,16.0676594533,7.8116883117,1203,125.5155475472,21571.8238227478,3322060.86870317,3.4660871897,
,Eating disorders,152,15.8589885513,4.8815789474,742,77.4169046384,11412.9124048876,1734762.68554291,1.8099724717,
,Obsessive-compulsive disorders,177,18.4673748262,5.8587570621,1037,108.195862682,10699.7523813435,1893856.17149781,1.9759633777,
,Personality disorders,1229,128.2282692731,4.8730675346,5989,624.8650160103,7494.3041125975,9210499.75438231,9.6098164576,
,Schizophrenia and related disorders,3723,388.4408840551,5.8435578809,21755.565990448,2269.8767892693,11653.5027236393,43385990.6401091,45.2669690031,
,Somatic symptom disorders,237,24.7275018859,4.8860759494,1158,120.8204522524,10970.840904779,2600089.29443262,2.7128148916,
,Suicidal ideation or attempt,2181,227.5556186205,4.3950325495,9585.565990448,1000.1143506577,7397.6145158482,16134197.2590649,16.8336874747,
,Trauma- and stressor-related disorders,2734,285.2531230209,7.5541331383,20653,2154.8400694039,18007.3783434914,49232172.3911057,51.366609099,
,Miscellaneous mental disorders,1584,165.2673543764,4.3327020202,6863,716.0542001801,9047.1030889684,14330611.2929259,14.9519079228,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Monroe, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Monroe, Wisconsin",,1435,3144.7919177752,4.7777003484,6856,15024.8734413008,14213.2754010142,20396050.2004553,446.9779360622,
Age group,<1,13,2034.4287949922,18.8461538462,245,38341.1580594679,37978.3099318199,493718.029113659,772.6416731043,
,1-17,53,482.5639624875,5.0188679245,266,2421.9247928617,7347.0313992901,389392.664162373,35.4541258456,
,18-44,397,2776.0296482763,4.0931989924,1625,11362.8417593175,9312.9234501138,3697230.60969516,258.5295160964,
,45-64,488,3916.8472590095,4.9364754098,2409,19335.4201781844,16408.5236242412,8007359.52862974,642.69680782,
,65-84,484,6676.7830045523,4.7747933884,2311,31880.2593461167,16132.9532414348,7808349.36885444,1077.1622801565,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,598,2584.0463227033,5.364548495,3208,13862.2418114251,15357.8809586226,9184012.81325632,396.8547581564,
,Female,837,3721.8195562275,4.3584229391,3648,16221.2637289341,13395.5046442043,11212037.387199,498.5565115034,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,623,†,4.7833065811,2980,†,15530.8681197491,9675730.83860374,†,
,Medicaid,324,†,5.3919753086,1747,†,12963.5093657271,4200177.0344956,†,
,Private insurance,305,†,3.9803278689,1214,†,12408.001470469,3784440.44849305,†,
,Uninsured,43,†,3.3023255814,142,†,8387.0140915579,360641.605936988,†,
,Other,138,†,5.5724637681,769,†,17031.1793012091,2350302.74356686,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,81,150.2782931354,2.4814814815,201,372.9128014842,7453.9286016719,603768.216735424,†,
,Neonatal birth hospitalization,11,20,13.8181818182,152,276.3636363636,16460.1534721679,181061.688193847,†,
,Nonmaternal/nonneonatal hospitalization,1343,393.149882904,4.8421444527,6503,1903.6885245902,14602.5467576516,19611220.2955261,†,
Type of substance use disorder,Alcohol-related disorders,258,565.4050974118,4.7519379845,1226,2686.7699590191,12116.8790679605,3126154.79953382,68.5094518975,
,Cannabis-related disorders,78,170.9364247989,5.2307692308,408,894.1289912559,7967.4660818864,621462.354387141,13.6193016674,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,121,265.1706077009,5.6694214876,686,1503.3639411803,14621.4593270002,1769196.57856703,38.7718125521,
,Sedative-related disorders,19,41.6383598869,5.0526315789,96,210.3832920602,6393.693027386,121480.167520334,2.6622289128,
,Stimulant-related disorders,49,107.3831386557,5.6734693878,278,609.2349499244,9902.2632152043,485210.897545013,10.6333610384,
,Miscellaneous substances and addictive disorders,41,89.8511976507,4.0731707317,167,365.9792684798,8891.8228626573,364564.73736895,7.9894093351,
Type of mental disorder,Anxiety disorders,629,1378.4488615196,4.3593004769,2742,6009.0727794701,13100.6118630645,8240284.8618676,180.5852350785,
,Bipolar disorders,111,243.2556814446,4.6936936937,521,1141.7676579518,10537.5735085059,1169670.65944415,25.6332462458,
,Depressive disorders,760,1665.5343954767,4.3618421053,3315,7264.7980539545,13408.3294789135,10190330.4039743,223.3203393302,
,"Disruptive, impulse-control, and conduct disorders",16,35.06388201,5,80,175.3194100502,4656.7596162347,74508.1538597556,1.6328406973,
,Eating disorders,18,39.4468672613,5.8333333333,105,230.1067256909,10783.2718816087,194098.893868957,4.2536629456,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,62,135.8725427889,6.0483870968,375,821.8097346102,9503.7110317074,589230.083965861,12.9129338381,
,Schizophrenia and related disorders,82,179.7023953014,7.2926829268,598,1310.5125901251,14522.5302128836,1190847.47745645,26.0973346509,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,164,359.4047906029,5.0609756098,830,1818.9388792707,6931.2224211836,1136720.47707411,24.9111454291,
,Trauma- and stressor-related disorders,167,365.9792684798,5.5089820359,920,2016.1732155771,11859.6963228669,1980569.28591877,43.4040298463,
,Miscellaneous mental disorders,95,208.1917994346,2.8631578947,272,596.0859941706,8160.2027868118,775219.264747117,16.9888730194,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Oconto, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Oconto, Wisconsin",,859,2532.2799363245,4.3504074505,3737,11016.4495017982,13717.7519377436,11783548.9145217,347.3718800342,
Age group,<1,12,3539.8230088496,5.4166666667,65,19174.0412979351,5316.3025022944,63795.6300275322,188.1876991963,
,1-17,16,245.2483139178,8.3125,133,2038.6266094421,59731.4224903975,955702.759846361,146.4903065368,
,18-44,147,1525.5292652553,3.5850340136,527,5469.0743046907,8169.1760861735,1200868.8846675,124.6231719248,
,45-64,300,2744.7392497713,4.2466666667,1274,11655.9926806953,14784.5655948192,4435369.67844576,405.7977747892,
,65-84,384,5914.0612967811,4.5260416667,1738,26767.2878484521,13353.676983163,5127811.96153462,789.7446421584,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,325,1880.787037037,5.0092307692,1628,9421.2962962963,15341.2281806283,4985899.1587042,288.5358309435,
,Female,533,3202.7400552818,3.947467167,2104,12642.7112125946,12730.0110985075,6785095.91550451,407.7091644937,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,464,†,4.525862069,2100,†,13471.7595223247,6250896.4183587,†,
,Medicaid,173,†,4.6820809249,810,†,16382.1254960421,2834107.71081528,†,
,Private insurance,196,†,3.7448979592,734,†,12433.1821851598,2436903.70829132,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,16,†,3.5,56,†,12718.9281506483,203502.850410374,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,46,144.2006269592,2.347826087,108,338.5579937304,3650.1729055876,167907.953657031,†,
,Neonatal birth hospitalization,11,33.4346504559,4.9090909091,54,164.1337386018,4868.8152087929,53556.9672967214,†,
,Nonmaternal/nonneonatal hospitalization,802,291.0014513788,4.457605985,3575,1297.1698113207,14416.5635830025,11562083.993568,†,
