"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Macoupin, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Macoupin, Illinois",,1772,3547.8316581908,4.8860045147,8658,17334.7214992191,10567.1191478744,18724935.1300336,374.903598487,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,71,702.5529388482,6.5211267606,463,4581.4367702355,8825.6256915626,626619.424100945,62.0046926678,
,18-44,433,2763.9474020171,4.3302540416,1875,11968.5944082726,8664.4647045347,3751713.2170635,239.4812470997,
,45-64,597,4234.0425531915,4.8492462312,2895,20531.914893617,11791.7670535377,7039684.93096202,499.26843482,
,65-84,661,6914.9492624752,4.8698940998,3219,33675.0706140809,10511.3406104806,6947996.1435277,726.8538700207,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,742,3000.1617337862,5.0754716981,3766,15227.235969594,11600.4089901537,8607503.47069408,348.0310314853,
,Female,1030,4085.0321250099,4.7495145631,4892,19401.9195684936,9822.7491838248,10117431.6593395,401.2624597184,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,907,†,4.9371554576,4478,†,10718.7032313542,9721863.8308383,†,
,Medicaid,476,†,5.5504201681,2642,†,10534.8400700258,5014583.87333232,†,
,Private insurance,343,†,3.8396501458,1317,†,10523.8511780277,3609680.95406352,†,
,Uninsured,30,†,4.7,141,†,8302.9145061988,249087.435185965,†,
,Other,16,†,5,80,†,8107.4397883435,129719.036613495,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,52,108.1081081081,3.1153846154,162,336.7983367983,4628.948074332,240705.299865265,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1717,313.1497355462,4.9382644147,8479,1546.4161955134,10758.8822494233,18473000.8222598,†,
Type of substance use disorder,Alcohol-related disorders,221,442.4778761062,5.3981900452,1193,2388.5796660393,10951.0456049794,2420181.07870045,48.4559540043,
,Cannabis-related disorders,110,220.2378568854,5.3909090909,593,1187.282264846,8288.0393907113,911684.332978245,18.2534003319,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,137,274.2962399391,4.8613138686,666,1333.4401153246,9918.5148672845,1358836.53681798,27.2061133388,
,Sedative-related disorders,11,22.0237856885,4.6363636364,51,102.1102791014,5506.0553698982,60566.6090688803,1.2126418346,
,Stimulant-related disorders,49,98.1059544308,5.4081632653,265,530.5730188604,8169.3540637684,400298.349124652,8.0146227751,
,Miscellaneous substances and addictive disorders,52,104.1124414368,6.6730769231,347,694.7503303568,11235.7188438491,584257.379880156,11.6977812013,
Type of mental disorder,Anxiety disorders,834,1669.8033876587,4.9868105516,4159,8326.9931526048,10842.5518109161,9042688.21030406,181.0492974473,
,Bipolar disorders,153,306.3308373043,5,765,1531.6541865214,8752.2363288198,1339092.15830943,26.8107988289,
,Depressive disorders,978,1958.1147639451,4.8098159509,4704,9418.1716253554,9921.3589922782,9703089.09444807,194.2715952118,
,"Disruptive, impulse-control, and conduct disorders",22,44.0475713771,6.9090909091,152,304.328674969,4863.3995524832,106994.790154631,2.1422093892,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,44,88.0951427542,6.2727272727,276,552.5968045489,6041.6980496565,265834.714184887,5.3224425216,
,Schizophrenia and related disorders,110,220.2378568854,7.2545454545,798,1597.7255435871,7680.152101211,844816.731133215,16.9146023932,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,151,302.3265126336,5.9867549669,904,1809.9547511312,5461.0835391764,824623.614415634,16.510303416,
,Trauma- and stressor-related disorders,83,166.1794738317,5.7228915663,475,951.027109278,12627.9430184812,1048119.27053394,20.9850492639,
,Miscellaneous mental disorders,61,122.1319024547,3.8360655738,234,468.5059864654,4426.4052889949,270010.72262869,5.4060529898,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Madison, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Madison, Illinois",,12998,4827.5733996917,4.9744576089,64658,24014.5592304406,9867.9515568356,128263634.335748,476.3826044523,
Age group,<1,112,3539.8230088496,7.1428571429,800,25284.4500632111,10340.3000049864,1158113.60055848,366.0283187606,
,1-17,531,949.2482883141,6.2994350282,3345,5979.7279179106,7063.2004861841,3750559.45816377,67.0473097153,
,18-44,3920,4206.1439745915,3.9545918367,15502,16633.5826260501,6506.6904436151,25506226.5389712,273.6807680394,
,45-64,4251,5787.4530305506,4.972712303,21139,28779.3388879812,11321.8588872484,48129222.1296931,655.2472652847,
,65-84,4184,9619.938840733,5.7055449331,23872,54886.9933092681,11883.2487113676,49719512.6083623,1143.1612583258,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5591,4247.1893041629,5.2559470578,29386,22323.002127013,10381.1704181436,58041123.8078409,440.9079596463,
,Female,7402,5379.1650012718,4.7603350446,35236,25606.6276661458,9482.5381893611,70189747.6776506,510.0813755143,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,5844,†,5.5386721424,32368,†,11311.6628357833,66105357.6123177,†,
,Medicaid,4051,†,4.493705258,18204,†,7337.8249477308,29725528.8632576,†,
,Private insurance,2697,†,4.5658138673,12314,†,10729.8166277358,28938315.4450037,†,
,Uninsured,286,†,4.1153846154,1177,†,6245.4653651506,1786203.09443306,†,
,Other,120,†,4.9583333333,595,†,14235.2443394737,1708229.32073685,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,413,138.265818547,2.985472155,1233,412.7887512554,4921.3960041511,2032536.5497144,†,
,Neonatal birth hospitalization,88,31.4061384725,4.1477272727,365,130.2640970735,3191.7946985762,280877.933474704,†,
,Nonmaternal/nonneonatal hospitalization,12497,412.469469932,5.0460110427,63060,2081.325500033,10078.4364129438,125950219.852559,†,
Type of substance use disorder,Alcohol-related disorders,1905,707.5340303441,4.9086614173,9351,3473.044996193,10051.8484656614,19148771.3270849,71.1202485732,
,Cannabis-related disorders,1280,475.4034429609,4.2640625,5458,2027.1499935003,6531.7837252311,8360683.16829586,31.0523247165,
,Neonatal abstinence syndrome,31,11.5136771342,12.5161290323,388,144.1066686475,15050.9257676979,466578.698798635,1.7329149986,
,Opioid-related disorders,1434,532.6004196921,4.0927475593,5869,2179.7990677636,6985.5482090207,10017276.1317357,37.205059079,
,Sedative-related disorders,145,53.8542962729,4.6206896552,670,248.8439896748,5227.7057454595,758017.333091633,2.8153441404,
,Stimulant-related disorders,715,265.5573919664,4.3776223776,3130,1162.5099816152,6414.4186192574,4586309.31276904,17.0339627951,
,Miscellaneous substances and addictive disorders,547,203.1606900778,4.3308957952,2369,879.8677784174,6832.069115189,3737141.80600838,13.880078761,
Type of mental disorder,Anxiety disorders,6237,2316.4775576148,4.8617925285,30323,11262.233281955,9873.3784483499,61580261.3823583,228.7145959344,
,Bipolar disorders,1333,495.088116771,5.2550637659,7005,2601.7196233913,8040.5484873212,10718051.1335991,39.8078000839,
,Depressive disorders,6446,2394.1020260358,4.8437790878,31223,11596.5013277869,9624.5873372703,62040089.9760446,230.4224404392,
,"Disruptive, impulse-control, and conduct disorders",145,53.8542962729,7.2206896552,1047,388.8651599844,8189.0707346624,1187415.25652604,4.4101664154,
,Eating disorders,26,9.6566324351,7.8076923077,203,75.3960147821,9396.7883321827,244316.496636749,0.9074133099,
,Obsessive-compulsive disorders,62,23.0273542684,4.564516129,283,105.1087299671,7222.9018731701,447819.916136546,1.6632432028,
,Personality disorders,226,83.9384203978,4.7522123894,1074,398.8932013594,5383.1059733762,1216581.94998302,4.5184941224,
,Schizophrenia and related disorders,1069,397.0361566603,7.4246959775,7937,2947.8727552972,7946.2533578009,8494544.83948916,31.5494989303,
,Somatic symptom disorders,31,11.5136771342,9.064516129,281,104.3659120875,10944.3110847613,339273.6436276,1.2600926429,
,Suicidal ideation or attempt,1729,642.166056937,5.006940428,8657,3215.2871919627,4703.5738759486,8132479.23151506,30.2047548943,
,Trauma- and stressor-related disorders,594,220.616910249,5.2811447811,3137,1165.109844194,8480.0426932666,5037145.35980037,18.7084081777,
,Miscellaneous mental disorders,650,241.4158108786,4.7061538462,3059,1136.1399468885,5384.8627773169,3500160.80525595,12.9999101386,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marion, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Marion, Illinois",,2640,5757.6550641193,4.3965909091,11607,25314.0539125883,10304.6100461072,27204170.521723,593.3039021574,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,71,755.9625212947,6.2394366197,443,4716.7802385008,9178.5839392423,651679.4596862,69.3866545662,
,18-44,814,5469.3274205469,3.5651105651,2902,19498.7569710407,6790.6161868865,5527561.57612561,371.4010331335,
,45-64,900,7203.4576596766,4.2844444444,3856,30862.8141507923,11193.5532780297,10074197.9502267,806.3228709962,
,65-84,847,9914.5499239143,4.974025974,4213,49315.228842327,12372.8899719238,10479837.8062194,1226.7163532974,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1099,4731.7661241712,4.6806187443,5144,22147.5932145009,10614.2697113084,11665082.4127279,502.2424185279,
,Female,1540,6806.3290020331,4.1954545455,6461,28555.6439494387,10077.5049034977,15519357.5513864,685.9081389281,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1162,†,4.8812392427,5672,†,11880.2737510572,13804878.0987285,†,
,Medicaid,878,†,4.3371298405,3808,†,8482.6963517863,7447807.39686834,†,
,Private insurance,529,†,3.584120983,1896,†,10116.7191814886,5351744.44700747,†,
,Uninsured,31,†,2.3225806452,72,†,3983.0516678658,123474.60170384,†,
,Other,40,†,3.975,159,†,11906.6494353717,476265.977414868,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,26,49.2424242424,3.6538461538,95,179.9242424242,6614.4510985637,171975.728562656,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,2608,348.569901096,4.4110429448,11504,1537.5568029938,10360.5912643569,27020422.0174428,†,
Type of substance use disorder,Alcohol-related disorders,297,647.7361947134,4.202020202,1248,2721.8005757655,9650.9854789932,2866342.68726097,62.512926094,
,Cannabis-related disorders,133,290.0636831545,4.2105263158,560,1221.3207711768,6281.4737220552,835436.005033337,18.2202740346,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,172,375.1199511472,3.6802325581,633,1380.5286574195,7608.7656971995,1308707.6999183,28.5419981662,
,Sedative-related disorders,12,26.1711593824,5.8333333333,70,152.6650963971,6934.999688571,83219.9962628522,1.8149698217,
,Stimulant-related disorders,110,239.9022943383,4.1818181818,460,1003.2277763238,6947.2742608304,764200.16869135,16.6666703457,
,Miscellaneous substances and addictive disorders,103,224.6357846986,4.0097087379,413,900.7240687429,7853.4064305582,808900.862347497,17.6415611609,
Type of mental disorder,Anxiety disorders,1380,3009.6833289715,4.3326086957,5979,13039.7801622611,10567.5376639343,14583201.9762293,318.0494193542,
,Bipolar disorders,355,774.2301317282,4.2225352113,1499,3269.2139928465,7703.2901860373,2734668.01604325,59.6411937548,
,Depressive disorders,1046,2281.2527261624,4.4980879541,4705,10261.2754078339,10612.2372902776,11100400.2056304,242.0919524913,
,"Disruptive, impulse-control, and conduct disorders",45,98.1418476839,5.9777777778,269,586.6701561546,6108.8090162406,274896.405730826,5.99529804,
,Eating disorders,17,37.075809125,4.7058823529,80,174.4743958824,9382.4167959125,159501.085530512,3.4786069426,
,Obsessive-compulsive disorders,20,43.6185989706,3.2,64,139.5795167059,8127.8003916746,162556.007833492,3.545232658,
,Personality disorders,69,150.4841664486,4.5507246377,314,684.8120038384,5677.3110085082,391734.459587063,8.5434541478,
,Schizophrenia and related disorders,167,364.2153014045,6.0419161677,1009,2200.5583180668,8793.2187583618,1468467.53264641,32.0262482039,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,209,455.8143592428,4.6842105263,979,2135.1304196109,5206.4418487836,1088146.34639576,23.7317095524,
,Trauma- and stressor-related disorders,119,259.5306638751,4.9159663866,585,1275.8440198901,8251.927078192,981979.32230485,21.4162811285,
,Miscellaneous mental disorders,52,113.4083573236,4.4230769231,230,501.6138881619,5325.8883729356,276946.195392652,6.0400025166,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marshall, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Marshall, Illinois",,373,3371.2942877802,6.0107238606,2242,20263.9190166305,13963.7114351307,5208464.36530378,470.7578059747,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,22,1029.9625468165,6.5909090909,145,6788.3895131086,4704.547482857,103500.044622854,48.4550770706,
,18-44,81,2547.1698113207,5.6913580247,461,14496.8553459119,11098.1147933186,898947.298258809,282.6878296411,
,45-64,142,4483.7385538364,5.8309859155,828,26144.616356173,17264.516127406,2451561.29009165,774.0957657378,
,65-84,125,5068.9375506894,6.424,803,32562.8548256285,14011.0920291802,1751386.50364752,710.2135051288,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,169,3099.2114432422,6.8106508876,1151,21107.6471666972,15647.656016334,2644453.86676046,484.9539458574,
,Female,204,3635.7155587239,5.3480392157,1091,19443.9493851363,12568.678914428,2564010.49854331,456.9614148179,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,184,†,6.6358695652,1221,†,15686.7343255283,2886359.11589722,†,
,Medicaid,82,†,6.8048780488,558,†,13302.4276444137,1090799.06684192,†,
,Private insurance,102,†,4.3921568627,448,†,11667.6485531986,1190100.15242626,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,365,302.4026512013,6.095890411,2225,1843.4134217067,14212.4355652384,5187538.98131201,†,
Type of substance use disorder,Alcohol-related disorders,81,732.1041214751,6.1604938272,499,4510.1229211858,16934.4725783803,1371692.2788488,123.9779716964,
,Cannabis-related disorders,33,298.2646420824,4.7272727273,156,1409.978308026,4612.8512953269,152224.092745787,13.7585044058,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,19,171.7281272596,4.7368421053,90,813.4490238612,12637.1758284721,240106.34074097,21.7015853887,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,16,144.6131597975,3.8125,61,551.3376717281,4084.4757058761,65351.611294018,5.9066893794,
,Miscellaneous substances and addictive disorders,12,108.4598698482,2.5833333333,31,280.1879971077,2981.8660589122,35782.3927069468,3.2341280465,
Type of mental disorder,Anxiety disorders,185,1672.0896601591,5.8054054054,1074,9707.15835141,12754.1287379615,2359513.81652288,213.2604678708,
,Bipolar disorders,34,307.3029645698,4.6470588235,158,1428.0549530007,11758.7628123395,399797.935619545,36.135026719,
,Depressive disorders,158,1428.0549530007,5.6392405063,891,8053.1453362256,11686.3102565597,1846437.02053643,166.8869324418,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,108.4598698482,4,48,433.8394793926,6114.761988458,73377.1438614965,6.6320628942,
,Schizophrenia and related disorders,18,162.6898047722,19,342,3091.1062906725,20536.075771772,369649.363891897,33.410101581,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,253.0730296457,4.75,133,1202.0968908171,5489.992738291,153719.796672148,13.8936909501,
,Trauma- and stressor-related disorders,26,234.996384671,5.6923076923,148,1337.6717281272,11956.3538498626,310865.200096429,28.0969992856,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mason, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Mason, Illinois",,471,3013.2429147207,5.016985138,2363,15117.3949203505,11530.0618204954,5430659.11745333,347.428770869,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,16,537.0929842229,6.5625,105,3524.6727089627,4612.0420385481,73792.6726167691,24.7709542185,
,18-44,135,2936.0591561548,4.4296296296,598,13005.6546324488,8411.4236492449,1135542.19264806,246.9643742166,
,45-64,136,2985.0746268657,4.5955882353,625,13718.1738366988,12060.164212656,1640182.33292121,360.0049018703,
,65-84,183,5470.8520179372,5.650273224,1034,30911.8086696562,14099.9477358077,2580290.43565281,771.3872752325,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,167,2154.5607018449,5.1976047904,868,11198.555025158,11848.6321015664,1978721.56096159,255.2859709665,
,Female,304,3857.8680203046,4.9177631579,1495,18972.0812182741,11355.0577516175,3451937.55649174,438.0631416868,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,217,†,5.4838709677,1190,†,12957.0789794538,2811686.13854148,†,
,Medicaid,138,†,5.0289855072,694,†,9126.7917198561,1259497.25734013,†,
,Private insurance,105,†,4.2666666667,448,†,12290.5365287774,1290506.33552163,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,20,137.9310344828,2.2,44,303.4482758621,4839.0015550311,96780.0311006229,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,450,263.9296187683,5.1511111111,2318,1359.5307917888,11851.1724505294,5333027.60273824,†,
Type of substance use disorder,Alcohol-related disorders,63,403.0452306314,4.1428571429,261,1669.758812616,8087.7020435633,509525.228744486,32.5970973543,
,Cannabis-related disorders,35,223.9140170175,4.3428571429,152,972.4265881901,6216.6472226865,217582.652794026,13.9199445201,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,42,268.696820421,5.119047619,215,1375.4718188216,11197.9048472293,470312.003583632,30.0884142783,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,15,95.9631501503,2.8,42,268.696820421,4977.3969827129,74660.9547406938,4.7764669401,
Type of mental disorder,Anxiety disorders,258,1650.5661825859,5.0503875969,1303,8335.9989763931,11529.5611763684,2974626.78350306,190.3030377777,
,Bipolar disorders,40,255.9017337342,4.675,187,1196.3406052076,6665.1168873149,266604.675492596,17.0561496701,
,Depressive disorders,210,1343.4841021048,4.9761904762,1045,6685.4327938072,10742.2918864894,2255881.29616277,144.3209836967,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,19,121.5533235238,5,95,607.7666176188,4280.9893974222,81338.7985510227,5.2036848923,
,Schizophrenia and related disorders,18,115.1557801804,6.1111111111,110,703.7297677692,5342.7248747905,96169.0477462286,6.1524565125,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,38,243.1066470475,5.3684210526,204,1305.0988420446,3848.3317737214,146236.607401413,9.3555503424,
,Trauma- and stressor-related disorders,28,179.131213614,6.2857142857,176,1125.9676284307,9791.97119915,274175.193576199,17.5404768458,
,Miscellaneous mental disorders,25,159.9385835839,3.44,86,550.1887275286,6847.8118314023,171195.295785057,10.9522932496,
,,,,,,,,,,
