Type of mental disorder,Bipolar disorders,1218,198.6476304176,5.6674876847,6903,1125.8329989921,11714.3667254002,14268098.6715375,23.2703119184,
,Depressive disorders,7163,1168.2372550746,5.1865140304,37151,6059.0789143206,14078.7336422603,100845969.07951,164.4730114516,
,"Disruptive, impulse-control, and conduct disorders",88,14.352209751,7.6363636364,672,109.5986926442,11249.36921003,989944.490482642,1.6145330647,
,Eating disorders,72,11.742717069,6.3472222222,457,74.5336347297,9502.0211012016,684145.519286516,1.1157954538,
,Obsessive-compulsive disorders,96,15.656956092,7.5729166667,727,118.5688237386,14535.3728824423,1395395.79671446,2.27579695,
,Personality disorders,382,62.3016377828,6.3612565445,2430,396.3167010794,8538.7497671793,3261802.4110625,5.3197809511,
,Schizophrenia and related disorders,682,111.2296255704,8.8812316716,6057,987.8560734311,12659.444062685,8633740.85075121,14.0810522302,
,Somatic symptom disorders,55,8.9701310944,3.6363636364,200,32.618658525,12735.3168627797,700442.427452884,1.1423746179,
,Suicidal ideation or attempt,771,125.7449286141,5.7639429313,4444,724.7865924266,9613.6416733705,7412117.73016862,12.0886668594,
,Trauma- and stressor-related disorders,1136,185.2739804223,6.1901408451,7032,1146.8720337407,12036.5914805744,13673567.9219326,22.3006721432,
,Miscellaneous mental disorders,556,90.6798706996,3.9784172662,2212,360.762363287,6814.3921437157,3788802.03190593,6.1792819849,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kiowa, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Kiowa, Colorado",,36,2521.0084033613,5.8888888889,212,14845.9383753501,15796.299109393,568666.767938149,398.2260279679,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,13,3258.1453634085,5.3076923077,69,17293.2330827067,14896.49021194,193654.372755221,485.3493051509,
,65-84,18,5232.5581395349,6.2222222222,112,32558.1395348837,18332.4805590255,329984.650062459,959.2577036699,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,12,1709.4017094017,7,84,11965.8119658119,14185.8140366466,170229.768439759,242.492547635,
,Female,24,3305.7851239669,5.3333333333,128,17630.8539944903,16601.5416457662,398436.99949839,548.8112940749,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,22,†,6.2727272727,138,†,16980.4180389564,373569.196857042,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,36,283.4645669291,5.8888888889,212,1669.2913385827,15796.299109393,568666.767938149,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,17,1190.4761904762,6.8235294118,116,8123.2492997199,16062.1327981245,273056.257568117,191.2158666443,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,17,1190.4761904762,6.1764705882,105,7352.9411764706,14020.963276901,238356.375707318,166.9162294869,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Kit Carson, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Kit Carson, Colorado",,150,1866.8326073429,5.5266666667,829,10317.3615432482,17467.026783538,2620054.0175307,326.0801515284,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,48,1785.050204537,3.4791666667,167,6210.4871699516,13017.5535511598,624842.570455674,232.3698662907,
,45-64,36,1743.3414043584,8.25,297,14382.5665859564,20798.3436688212,748740.372077566,362.5861365993,
,65-84,60,4135.0792556857,5.7833333333,347,23914.5416953824,19108.5239842626,1146511.43905576,790.152611341,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,62,1423.6509758898,6.7096774194,416,9552.2388059701,20485.6942378821,1270113.04274869,291.6447859354,
,Female,82,2228.2608695652,4.9024390244,402,10923.9130434782,15929.1201322791,1306187.85084689,354.9423507736,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,69,†,6.0289855072,416,†,18842.3652298332,1300123.20085849,†,
,Medicaid,45,†,4.5555555556,205,†,14024.7558082854,631114.011372844,†,
,Private insurance,27,†,6.8888888889,186,†,22120.0132263907,597240.35711255,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,15,180.7228915663,1.6666666667,25,301.2048192771,10456.080700794,156841.21051191,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,135,253.7593984962,5.9555555556,804,1511.2781954887,18246.0207927317,2463212.80701878,†,
Type of substance use disorder,Alcohol-related disorders,31,385.8120721842,6,186,2314.8724331052,19458.5128977244,603213.899829457,75.0732918269,
,Cannabis-related disorders,13,161.792159303,4.5384615385,59,734.2874922215,13906.8152486958,180788.598233046,22.5001366812,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,45,560.0497822029,5.4222222222,244,3036.7143746111,17854.2772149665,803442.474673495,99.9928406563,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,79,983.1985065339,5.4050632911,427,5314.2501555694,16859.317753949,1331886.10256197,165.7605603686,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lake, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Lake, Colorado",,103,1385.5259617971,6.3883495146,658,8851.2241054614,14782.2671560824,1522573.51707648,204.8121491897,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,33,1200,7.4545454545,246,8945.4545454545,12443.5965986144,410638.687754275,149.3231591834,
,45-64,45,2236.5805168986,7.1111111111,320,15904.5725646123,15918.0851786605,716313.833039726,356.0207917692,
,65-84,24,2620.0873362445,3.7083333333,89,9716.1572052402,16348.2129009255,392357.109622212,428.3374559194,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,49,1236.7491166078,6.5918367347,323,8152.4482584553,15395.8843636772,754398.333820183,190.4084638617,
,Female,54,1555.2995391705,6.2037037037,335,9648.6175115207,14225.4663565982,768175.183256304,221.248612689,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,36,†,4.2777777778,154,†,12365.9416916591,445173.900899728,†,
,Medicaid,34,†,7.3823529412,251,†,13052.2847961985,443777.683070751,†,
,Private insurance,31,†,7.9032258065,245,†,19850.1406042407,615354.358731462,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,98,322.3684210526,6.5306122449,640,2105.2631578947,15244.1957384754,1493931.18237059,†,
Type of substance use disorder,Alcohol-related disorders,28,376.647834275,6.3571428571,178,2394.4040893193,13106.6493921627,366986.182980555,49.3659110816,
,Cannabis-related disorders,16,215.2273338714,9.9375,159,2138.821630347,14409.4423719835,230551.077951736,31.013058643,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,12,161.4205004036,7.25,87,1170.2986279257,16081.46381689,192977.56580268,25.9587793654,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,26,349.744417541,8,208,2797.9553403282,10753.6818180991,279595.727270578,37.6104018389,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,40,538.0683346785,6.85,274,3685.7680925477,14203.0229520294,568120.918081179,76.421969072,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,13,174.8722087705,6.1538461538,80,1076.136669357,16312.100183527,212057.302385851,28.5253298878,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Larimer, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Larimer, Colorado",,9023,2753.6514950835,4.5832252312,41354.4412612915,12620.6050102515,13433.5137648349,121210594.700105,369.9121526276,
Age group,<1,40,1120.4481792717,15.9,636,17815.1260504201,17216.1592257574,688646.369030297,192.8981425855,
,1-17,394,617.5548589342,6.3781725888,2513,3938.8714733542,7331.8770558964,2888759.56002317,45.2783630098,
,18-44,2758,2105.1988794663,4.0101522843,11060,8442.1680953217,9685.6415010649,26712999.2599369,203.9020163495,
,45-64,2844,3495.145631068,4.4722222222,12719,15631.067961165,14801.863395635,42096499.4971861,517.3466817892,
,65-84,2987,6232.6551904017,4.8297426385,14426.4412612915,30102.1205243432,16345.3933759388,48823690.0139293,1018.752008637,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3933,2413.4905098828,4.7831172133,18812,11544.0080020127,14092.489813037,55425762.4346745,340.1209042439,
,Female,5063,3073.7941292536,4.4354021847,22456.4412612915,13633.5131963036,12916.5115216621,65396297.8341752,397.0269728572,
,Missing,27,†,3.1851851852,86,†,14390.1641205929,388534.431256008,†,
Payer,Medicare,3810,†,4.7631079426,18147.4412612915,†,15434.5384403538,58805591.457748,†,
,Medicaid,2426,†,4.352844188,10560,†,11666.1978813036,28302196.0600426,†,
,Private insurance,2296,†,4.3109756098,9898,†,12362.6977349441,28384753.9994317,†,
,Uninsured,202,†,6.9554455446,1405,†,10217.9958181364,2064035.15526356,†,
,Other,252,†,4.8015873016,1210,†,13965.5873357904,3519328.00861918,†,
,Missing,37,†,3.6216216216,134,†,3640.2707837996,134690.019000583,†,
Type of stay,Maternal delivery hospitalization,429,135.2032776552,2.6037296037,1117,352.0327765522,6226.3662976524,2671111.14169288,†,
,Neonatal birth hospitalization,37,14.2967542504,15.7567567568,583,225.2704791345,16392.4302951511,606519.920920593,†,
,Nonmaternal/nonneonatal hospitalization,8557,427.2518474136,4.6341523035,39654.4412612915,1979.9501328785,13782.0455343569,117932963.637492,†,
Type of substance use disorder,Alcohol-related disorders,1685,514.2306072499,5.1290452589,8642.4412612915,2637.51205811,12771.9643308493,21520759.8974811,65.6773497363,
,Cannabis-related disorders,1186,361.9451039753,4.6205733558,5480,1672.393903697,12241.4914558015,14518408.8665806,44.3074789778,
,Neonatal abstinence syndrome,18,5.4932646472,18.9444444444,341,104.0668469271,20607.9677071128,370943.418728031,1.1320502046,
,Opioid-related disorders,1047,319.5248936443,4.8404966571,5068,1546.6591795504,13829.4361314872,14479419.6296671,44.1884910907,
,Sedative-related disorders,67,20.4471517423,8.2985074627,556,169.680841324,11413.5258218299,764706.230062608,2.3337409439,
,Stimulant-related disorders,442,134.8901652252,5.2126696833,2304,703.137874839,11063.2319985279,4889948.54334936,14.9232119221,
,Miscellaneous substances and addictive disorders,295,90.0285039399,6.4372881356,1899,579.5394202775,11227.1888242333,3312020.70314883,10.107670133,
Type of mental disorder,Anxiety disorders,4319,1318.0783339539,4.5033572586,19450,5935.7776326471,13125.8234114493,56690431.3140498,173.0086345394,
,Bipolar disorders,917,279.8513156369,4.8157033806,4416,1347.6809267748,10514.7270228432,9642004.67994728,29.4256019091,
,Depressive disorders,4587,1399.866940923,4.5694353608,20960,6396.6015002716,13285.8565976792,60942224.2135547,185.9843143293,
,"Disruptive, impulse-control, and conduct disorders",53,16.1746125723,13.0754716981,693,211.4906889164,13471.7463420727,714002.556129854,2.1790027775,
,Eating disorders,51,15.5642498337,6.9803921569,356,108.6445674664,7965.3443824937,406232.563507176,1.2397460998,
,Obsessive-compulsive disorders,71,21.6678772194,5.5211267606,392,119.6310967608,10732.5857496664,762013.588226316,2.3255235027,
,Personality disorders,194,59.2051856418,4.5051546392,874,266.7285167575,8385.1919408856,1626727.2365318,4.964468455,
,Schizophrenia and related disorders,459,140.0782485031,6.9520697168,3191,973.8337493973,10369.0294594681,4759384.52189588,14.5247548536,
,Somatic symptom disorders,32,9.7658038172,5.40625,173,52.7963768868,8959.1544501205,286692.942403857,0.8749334473,
,Suicidal ideation or attempt,842,256.9627129403,3.8159144893,3213,980.5477395216,5500.5075896647,4631427.39049768,14.1342535279,
,Trauma- and stressor-related disorders,776,236.8207425673,5.1817010309,4021,1227.1342859061,10668.0982997651,8278444.28061774,25.2642696113,
,Miscellaneous mental disorders,486,148.3181454739,3.8251028807,1859,567.332165506,7172.9111902064,3486034.83844031,10.6387288538,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Las Animas, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Las Animas, Colorado",,544,4019.2094569634,5.6029411765,3048,22519.3941632803,13694.0203655811,7449547.07887615,550.3913615719,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,120,2975.4525167369,5.35,642,15918.6709645425,15369.8080668088,1844376.96801706,457.3213409415,
,45-64,206,5320.2479338843,6.1165048544,1260,32541.3223140495,14144.2344136232,2913712.28920638,752.5083391545,
,65-84,203,6768.9229743248,5.2463054187,1065,35511.837279093,12678.8081117773,2573798.04669081,858.2187551487,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,285,4079.5877469224,6.101754386,1739,24892.6424277125,14253.2748177155,4062183.32304894,581.4748529987,
,Female,259,3954.802259887,5.0540540541,1309,19987.784394564,13078.6245398734,3387363.75582721,517.233738865,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,254,†,5.188976378,1318,†,12396.0617876986,3148599.69407546,†,
,Medicaid,167,†,6.0359281437,1008,†,15189.445906813,2536637.46643778,†,
,Private insurance,98,†,6.0408163265,592,†,15436.6851335713,1512795.14308999,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,16,†,4.9375,79,†,10402.0618525334,166432.989640534,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,85.9375,2.2727272727,25,195.3125,4143.6981211443,45580.6793325877,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,525,355.2097428958,5.6647619048,2974,2012.1786197564,14011.0077559969,7355779.07189838,†,
Type of substance use disorder,Alcohol-related disorders,92,679.7192463982,6.0869565217,560,4137.4214998153,14422.3790861448,1326858.87592532,98.031686437,
,Cannabis-related disorders,82,605.8367196158,4.8170731707,395,2918.3598079054,14035.1175136656,1150879.63612058,85.029895539,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,71,524.5659401552,7.4788732394,531,3923.1621721463,12921.4048408282,917419.743698803,67.7812887845,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,40,295.5301071297,5.625,225,1662.3568526044,15607.3625864897,624294.503459591,46.124455372,
,Miscellaneous substances and addictive disorders,30,221.6475803472,4.9666666667,149,1100.849649058,8644.7712287231,259343.136861694,19.160926255,
Type of mental disorder,Anxiety disorders,208,1536.7565570742,5.4615384615,1136,8393.0550424825,13532.7820522847,2814818.66687521,207.9659155431,
,Bipolar disorders,27,199.4828223125,4.7407407407,128,945.6963428149,9675.8776516924,261248.696595695,19.3017138231,
,Depressive disorders,243,1795.3454008127,5.5185185185,1341,9907.646841522,13016.849054389,3163094.32021652,233.6974008287,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,25,184.706316956,8.16,204,1507.2035463613,14115.7602202756,352894.005506891,26.0727008132,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,16,118.2120428519,7.6875,123,908.7550794237,12712.4499826833,203399.199722932,15.0276468211,
,Trauma- and stressor-related disorders,29,214.259327669,6.1379310345,178,1315.108976727,11104.2223340784,322022.447688275,23.7918321159,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
