,65-84,5322,5871.7742202412,5.4022923713,28751,31721.0410759402,12563.6377171055,66863679.9304357,737.7084405975,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,6095,2314.4895781515,5.9865463495,36488,13855.7991349618,12566.0240279999,76589916.4506594,290.8393165161,
,Female,8980,3265.8820791085,5.0033407572,44930,16340.3209147379,11227.8740392435,100826308.872406,366.6891261125,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,7101,†,5.5031685678,39078,†,12410.9472962461,88130136.7506441,†,
,Medicaid,2970,†,5.4080808081,16062,†,10730.6359700806,31869988.8311396,†,
,Private insurance,4115,†,4.8546780073,19977,†,11444.5858928657,47094470.9491424,†,
,Uninsured,317,†,4.38170347,1389,†,9180.4177657987,2910192.43175818,†,
,Other,223,†,6.0717488789,1354,†,13435.2569591261,2996062.30188514,†,
,Missing,356,†,10.0702247191,3585,†,12728.1609266213,4531225.2898772,†,
Type of stay,Maternal delivery hospitalization,676,120.886981402,3.2440828402,2193,392.1673819742,5808.9348856972,3926839.98273128,†,
,Neonatal birth hospitalization,105,18.3246073298,13.019047619,1367,238.5689354276,13857.7294838144,1455061.59580051,†,
,Nonmaternal/nonneonatal hospitalization,14301,345.217979047,5.4461226488,77885,1880.0994544489,12037.6319820932,172150174.975914,†,
Type of substance use disorder,Alcohol-related disorders,1711,317.8495462609,5.2700175336,9017,1675.0726818439,11602.2383079353,19851429.7448773,36.8776618179,
,Cannabis-related disorders,843,156.6026694903,5.1814946619,4368,811.4358960069,8782.4962911164,7403644.37341116,13.7536236398,
,Neonatal abstinence syndrome,69,12.8180120935,19.3188405797,1333,247.6291321834,22237.5088419308,1534388.11009322,2.8504065727,
,Opioid-related disorders,1460,271.2217051671,5.5993150685,8175,1518.6557806448,12225.8405373858,17849727.1845833,33.1591331765,
,Sedative-related disorders,96,17.8337559562,8.125,780,144.8992671441,11652.1133852401,1118602.88498305,2.0780094649,
,Stimulant-related disorders,446,82.8526578798,5.7757847534,2576,478.5391181579,8798.7213789527,3924229.73501292,7.2899745219,
,Miscellaneous substances and addictive disorders,471,87.4968651601,4.6963906582,2212,410.9194601573,6755.9767829703,3182065.06477902,5.911267896,
Type of mental disorder,Anxiety disorders,7111,1320.998318797,5.0980171565,36252,6734.4720929585,11577.6826377318,82328901.2369112,152.9409930001,
,Bipolar disorders,1399,259.8898394033,5.5582558971,7776,1444.5342324519,9910.3610660087,13864595.1313461,25.7560214587,
,Depressive disorders,7986,1483.545573606,4.9151014275,39252,7291.7769665896,11045.7567547642,88211413.4435476,163.8688354066,
,"Disruptive, impulse-control, and conduct disorders",93,17.2764510826,8.8817204301,826,153.4446085398,9159.3505524653,851819.601379269,1.5824107177,
,Eating disorders,82,15.2329998793,8.1219512195,666,123.7216819461,8955.5642149667,734356.265627266,1.3642010861,
,Obsessive-compulsive disorders,115,21.3633534892,11.7739130435,1354,251.5302662988,10471.4804819432,1204220.25542347,2.2370593909,
,Personality disorders,369,68.5484994566,8.6287262873,3184,591.4862392138,8847.8409866965,3264853.32409099,6.0650622307,
,Schizophrenia and related disorders,951,176.6656449411,11.8307045216,11251,2090.0790444079,12458.4917652748,11848025.6687764,22.0098748271,
,Somatic symptom disorders,63,11.7034023463,7.7936507937,491,91.2122309843,14839.320950441,934877.219877788,1.7367054363,
,Suicidal ideation or attempt,1245,231.2815225569,6.7911646586,8455,1570.6709021837,7481.2482157421,9314154.02859896,17.3027447796,
,Trauma- and stressor-related disorders,949,176.2941083586,5.3435194942,5071,942.0310047278,9188.5026404164,8719889.00575519,16.1987888014,
,Miscellaneous mental disorders,809,150.2865475892,4.5166872682,3654,678.7973360827,6601.4215849708,5340550.06224138,9.9210485919,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lawrence, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Lawrence, Pennsylvania",,4138,4279.1255610018,5.3146447559,21992,22742.0322227048,9226.4737792476,38179148.4985266,394.8123978669,
Age group,<1,51,5044.5103857567,11.137254902,568,56181.9980217606,8837.1011776813,450692.160061743,445.788486708,
,1-17,104,559.801916245,7.875,819,4408.4400904295,9816.6525666468,1020931.86693126,54.9538091792,
,18-44,970,3323.7390350877,4.8762886598,4730,16207.5109649122,6596.9334062858,6399025.40409726,219.2648507435,
,45-64,1425,5100.214745884,5.1585964912,7351,26309.949892627,9958.7175912308,14191172.5675039,507.9159830889,
,65-84,1588,7944.3694031717,5.3677581864,8524,42643.4538996448,10149.4499369851,16117326.4999324,806.3097953841,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1771,3789.9377260374,5.5217391304,9779,20927.0474437715,9542.8771425645,16900435.4194817,361.6691009754,
,Female,2366,4734.5566605967,5.1606086221,12210,24433.1939247193,8991.772421195,21274533.5485474,425.7205600734,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2059,†,5.4638173871,11250,†,9992.8434039488,20575264.5687305,†,
,Medicaid,766,†,4.998694517,3829,†,8644.5919440848,6621757.42916898,†,
,Private insurance,1217,†,5.3771569433,6544,†,8487.2377015795,10328968.2828222,†,
,Uninsured,50,†,3.38,169,†,4595.6000929941,229780.004649705,†,
,Other,43,†,4.0697674419,175,†,9261.3416564636,398237.691227935,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,103,113.9380530973,3.067961165,316,349.5575221239,3637.9021730584,374703.923825013,†,
,Neonatal birth hospitalization,40,43.1034482759,10.225,409,440.7327586207,6621.4105287772,264856.421151087,†,
,Nonmaternal/nonneonatal hospitalization,3995,334.4215637033,5.3234042553,21267,1780.2611752888,9396.6428419401,37539588.1535505,†,
Type of substance use disorder,Alcohol-related disorders,480,496.370292238,5.1291666667,2462,2545.9659572708,8438.5998934907,4050527.94887552,41.8867029521,
,Cannabis-related disorders,204,210.9573742012,4.612745098,941,973.0925937416,6783.6984379521,1383874.48134222,14.3107120984,
,Neonatal abstinence syndrome,30,31.0231432649,15.9,477,493.2679779115,12820.7957758737,384623.87327621,3.9774138412,
,Opioid-related disorders,386,399.1644433414,5.1295336788,1980,2047.5274554818,8602.5504285218,3320584.4654094,34.3383225312,
,Sedative-related disorders,36,37.2277719179,4.8333333333,174,179.9342309363,8370.8288640852,301349.839107066,3.1162730772,
,Stimulant-related disorders,154,159.2521354264,4.5779220779,705,729.0438667246,5962.7210146703,918259.036259229,9.4957605454,
,Miscellaneous substances and addictive disorders,114,117.8879444065,5.201754386,593,613.224131869,5538.4633557363,631384.822553937,6.5291806018,
Type of mental disorder,Anxiety disorders,1884,1948.2533970342,5.008492569,9436,9757.8126615789,9797.0055596033,18457558.4742926,190.8704936226,
,Bipolar disorders,375,387.7892908109,5.296,1986,2053.7320841348,6854.5915991889,2570471.84969584,26.5813721505,
,Depressive disorders,2140,2212.9842195611,4.9640186916,10623,10985.2950300924,8598.9782884263,18401813.5372322,190.2940325664,
,"Disruptive, impulse-control, and conduct disorders",79,81.6942772642,8.5569620253,676,699.0548282352,4943.1631663791,390509.89014395,4.0382814228,
,Eating disorders,11,11.3751525305,11.5454545455,127,131.331306488,7808.2024468663,85890.2269155288,0.8881949382,
,Obsessive-compulsive disorders,29,29.9890384894,11.0344827586,320,330.9135281587,7442.9734656973,215846.23050522,2.2320761774,
,Personality disorders,66,68.2509151827,7.2272727273,477,493.2679779115,4871.4384544947,321514.937996649,3.3248013278,
,Schizophrenia and related disorders,208,215.0937933031,8.4807692308,1764,1824.1608239747,8115.97070741,1688121.90714128,17.4569492579,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,288,297.8221753428,5.8090277778,1673,1730.0572894046,4738.3876256397,1364655.63618422,14.1119691029,
,Trauma- and stressor-related disorders,180,186.1388595893,6.7055555556,1207,1248.1644640235,9385.954499351,1689471.80988318,17.4709086667,
,Miscellaneous mental disorders,129,133.399516039,5.3333333333,688,711.4640855411,4929.8128445729,635945.856949909,6.5763464763,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lebanon, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Lebanon, Pennsylvania",,3708,2645.3403343059,5.187162891,19234,13721.8112163,13687.3432519656,50752668.7782887,362.0768117392,
Age group,<1,31,1768.3970336566,16.6451612903,516,29435.2538505419,48841.7524691966,1514094.32654509,863.7161018512,
,1-17,40,132.1309417633,11.325,453,1496.3829154692,47907.9269366961,1916317.07746784,63.3011950407,
,18-44,810,1833.8653806969,4.449382716,3604,8159.568928434,9767.0371774883,7911300.11376555,179.1143135178,
,45-64,1322,3516.8927906358,5.3600605144,7086,18850.7581803671,15041.4511898777,19884798.4730183,528.9917125038,
,65-84,1505,5703.7823088001,5.0332225914,7575,28708.4059728644,12974.1918853766,19526158.7874918,740.0196614679,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1426,2076.6284640813,5.7075736325,8139,11852.5098661695,15682.7419941912,22363590.0837166,325.6722841998,
,Female,2279,3187.3234315124,4.8652917946,11088,15507.2585382227,12433.994131194,28337072.6249913,396.3116084164,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1849,†,5.1346673878,9494,†,13256.9391658044,24512080.5175723,†,
,Medicaid,728,†,5.6497252747,4113,†,12703.5200874774,9248162.62368358,†,
,Private insurance,970,†,4.8597938144,4714,†,14349.8366265943,13919341.5277965,†,
,Uninsured,82,†,5.5243902439,453,†,24818.7835252297,2035140.24906883,†,
,Other,66,†,5.2424242424,346,†,13416.528126294,885490.856335408,†,
,Missing,13,†,8.7692307692,114,†,11727.1541409232,152453.003832002,†,
Type of stay,Maternal delivery hospitalization,203,138.8508891929,2.8522167488,579,396.0328317373,4880.0891467754,990658.096795412,†,
,Neonatal birth hospitalization,28,18.8045668234,11.6071428571,325,218.2672934856,14534.0726688784,406954.034728596,†,
,Nonmaternal/nonneonatal hospitalization,3477,307.1826133051,5.2717860224,18330,1619.4010071561,14194.7243735302,49355056.6467647,†,
Type of substance use disorder,Alcohol-related disorders,355,253.2620870223,5.3690140845,1906,1359.7677122943,13821.2158203737,4906531.61623267,35.0038996385,
,Cannabis-related disorders,175,124.847507687,4.1828571429,732,522.2192892966,10486.2953468465,1835101.68569814,13.0918783892,
,Neonatal abstinence syndrome,16,11.4146292742,18.4375,295,210.4572272439,24601.7349503387,393627.75920542,2.8081968396,
,Opioid-related disorders,312,222.5852708477,6.6474358974,2074,1479.6213196738,18306.4810363875,5711622.08335291,40.7475303975,
,Sedative-related disorders,11,7.847557626,7.3636363636,81,57.7865607009,11918.7322645445,131106.05490999,0.9353293828,
,Stimulant-related disorders,75,53.506074723,5.5866666667,419,298.9206041193,13623.0117218467,1021725.8791385,7.2891388314,
,Miscellaneous substances and addictive disorders,101,72.0548472937,7.2673267327,734,523.6461179559,20576.2794986727,2078204.22936595,14.8262067715,
Type of mental disorder,Anxiety disorders,1714,1222.7921610033,4.6073512252,7897,5633.8329611688,12516.9257964544,21454010.8151229,153.0559874377,
,Bipolar disorders,308,219.7316135292,5.5032467532,1695,1209.2372887402,11994.2927536203,3694242.16811507,26.3552529989,
,Depressive disorders,2061,1470.3469333885,4.8248423096,9944,7094.1920939424,12550.7336906654,25867062.1364614,184.5393279385,
,"Disruptive, impulse-control, and conduct disorders",17,12.1280436039,6.8235294118,116,82.7560622383,10625.8571399119,180639.571378503,1.2887085872,
,Eating disorders,14,9.987800615,14.9285714286,209,149.1035948948,14225.4674360363,199156.544104508,1.4208113241,
,Obsessive-compulsive disorders,15,10.7012149446,5.6,84,59.9268036898,11429.5783180356,171443.674770534,1.2231037431,
,Personality disorders,52,37.0975451413,5.6346153846,293,209.0303985846,7357.1666269578,382572.664601808,2.7293282106,
,Schizophrenia and related disorders,140,99.8780061496,8.7571428571,1226,874.6459681389,14308.0802104631,2003131.22946483,14.2906252325,
,Somatic symptom disorders,16,11.4146292742,5.5,88,62.7804610083,11808.0137154553,188928.219447285,1.3478409903,
,Suicidal ideation or attempt,106,75.6219189419,8,848,604.9753515349,12134.5325767593,1286260.45313649,9.1763663892,
,Trauma- and stressor-related disorders,153,109.152392435,6.5424836601,1001,714.1277439699,11903.9691331546,1821307.27737266,12.9934671036,
,Miscellaneous mental disorders,188,134.1218939724,3.2765957447,616,439.4632270584,5621.7138798533,1056882.20941242,7.5399491294,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lehigh, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Lehigh, Pennsylvania",,16546,4449.1172215739,5.9446655555,98360.4362812042,26448.5138994456,10243.191728364,169483850.337511,455.7316072255,
Age group,<1,108,2505.8004640371,9.5185185185,1028,23851.5081206496,10055.9424661342,1086041.78634249,251.9818529797,
,1-17,351,449.9653872779,6.4757834758,2273,2913.8784196087,8483.5878326975,2977739.32927682,38.1732088465,
,18-44,4489,3531.5312480332,6.235443467,27990.9057235717,22020.6634492194,8247.3523881344,37022364.8703352,291.2578267224,
,45-64,6075,6033.3697487337,5.8474074074,35523,35279.5709603734,10857.7928070259,65961091.3026826,655.0907865993,
,65-84,5519,8933.8901838902,5.7133538685,31532,51042.476042476,11297.2437725081,62349488.3804722,1009.2833524422,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,6998,3862.2227373324,6.3768084772,44624.9057235717,24628.6546923256,10837.5901497256,75841455.8677801,418.5718709416,
,Female,9538,5001.4944704593,5.629223166,53691.5305576324,28154.5285379005,9807.4341542853,93543306.9635727,490.5182769205,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,7939,†,5.9338364289,47108.7274093628,†,10812.8994560874,85843608.7818783,†,
,Medicaid,3252,†,5.7072570726,18560,†,9884.6921828395,32145018.9785941,†,
,Private insurance,4563,†,6.2778235529,28645.7088718414,†,9878.428599151,45075269.6979258,†,
,Uninsured,503,†,4.7375745527,2383,†,6771.8789538975,3406255.11381042,†,
,Other,233,†,5.3948497854,1257,†,10566.8182517997,2462068.65266934,†,
,Missing,56,†,7.25,406,†,9850.5198684507,551629.112633237,†,
Type of stay,Maternal delivery hospitalization,481,114.8519579752,2.920997921,1405,335.482330468,4292.4609249631,2064673.70490722,†,
,Neonatal birth hospitalization,92,21.3457076566,8.7282608696,803,186.3109048724,8272.1685516555,761039.506752309,†,
,Nonmaternal/nonneonatal hospitalization,15973,412.0894713759,6.0196854868,96152.4362812042,2480.6490101185,10433.740507472,166658137.125851,†,
Type of substance use disorder,Alcohol-related disorders,2288,615.2290706492,5.9602272727,13637,3666.9050858578,10862.2894280304,24852918.2113337,66.8279622993,
,Cannabis-related disorders,1206,324.2859524488,5.7653399668,6953,1869.6187623355,7215.1659858957,8701490.1789902,23.3977697381,
,Neonatal abstinence syndrome,32,8.6046023867,12.03125,385,103.524122465,11395.3246895818,364650.390066619,0.9805223802,
,Opioid-related disorders,1517,407.9119318946,6.1094264997,9268,2492.1079662484,10347.2963338478,15696848.5384471,42.2078563743,
,Sedative-related disorders,71,19.0914615455,5.5070422535,391,105.1374854125,6968.3705616694,494754.30987853,1.3303637861,
,Stimulant-related disorders,624,167.7897465407,6.0032051282,3746,1007.2762668932,8143.3255490921,5081435.14263349,13.6636652988,
,Miscellaneous substances and addictive disorders,467,125.5734160809,6.6788008565,3119,838.6798388788,8298.3717106766,3875339.58888599,10.4205488362,
Type of mental disorder,Anxiety disorders,7967,2142.2771004641,5.5244797989,44013.5305576324,11834.9665651052,9730.3336693098,77521568.3433915,208.4507099964,
,Bipolar disorders,2576,692.6704921295,6.1055136445,15727.8031482696,4229.1091408492,7508.8480692842,19342792.626476,52.0115748748,
,Depressive disorders,7775,2090.6494861439,5.6850975091,44201.6331329345,11885.5461859923,10052.7642874953,78160242.3352764,210.1680649198,
,"Disruptive, impulse-control, and conduct disorders",155,41.6785428106,12.0709677419,1871,503.1003457975,9133.5211812632,1415695.78309579,3.8067185356,
,Eating disorders,74,19.8981430192,8.2297297297,609,163.7563391719,8536.7196227079,631717.252080384,1.6986486797,
,Obsessive-compulsive disorders,150,40.3340736877,12.4666666667,1870,502.8314519729,10456.7483336289,1568512.25004434,4.2176325782,
,Personality disorders,225,60.5011105315,9.84,2214,595.3309276299,8431.8668307294,1897170.03691411,5.1013730711,
,Schizophrenia and related disorders,1231,331.0082980634,12.7212881589,15659.9057235717,4210.8519426427,11110.5357047617,13677069.4525616,36.7767951421,
,Somatic symptom disorders,67,18.0158862472,9.5373134328,639,171.8231539094,10351.9735675002,693582.229022516,1.8649997823,
,Suicidal ideation or attempt,1161,312.1857303425,8.2670111972,9598,2580.8429283613,7985.8241858383,9271541.87975827,24.9306035584,
,Trauma- and stressor-related disorders,1133,304.6567032542,7.372462489,8353,2246.0701167537,8733.6753662696,9895254.18998347,26.6077274438,
,Miscellaneous mental disorders,639,171.8231539094,4.8888888889,3124,840.0243080017,5971.0625130452,3815508.94583589,10.2596679318,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Luzerne, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Luzerne, Pennsylvania",,11345,3594.2390794693,5.3541648303,60743,19244.1484710623,10993.7926535752,124724577.654811,395.1431918706,
Age group,<1,86,2738.8535031847,12.4186046512,1068,34012.7388535031,13292.1396153761,1143124.00692235,364.0522315039,
,1-17,105,181.3753433176,5.380952381,565,975.972085471,8888.3969834165,933281.683258732,16.1213605441,
,18-44,2206,2138.7159948035,4.5480507706,10033,9726.9889283152,9501.6763131981,20960697.946915,203.2138710848,
,45-64,4105,4622.5395252466,5.1295980512,21057,23711.7697401018,11966.9247581551,49124226.1322269,553.1758269022,
,65-84,4841,7725.4520211289,5.7851683536,28006,44693.0405502449,10849.6822873979,52523311.9532935,838.1869995578,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,4547,2927.9380799372,5.7002419177,25919,16689.9553758282,12161.6097294814,55298839.4399519,356.0844024028,
,Female,6794,4237.060874229,5.1234913159,34809,21708.5445939119,10212.1937930967,69381644.6302995,432.6968676077,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,6297,†,5.6545974273,35607,†,10784.2687933416,67908540.5916723,†,
,Medicaid,2255,†,4.9596452328,11184,†,10240.1627000215,23091566.8885486,†,
,Private insurance,2361,†,5.070309191,11971,†,12308.83213152,29061152.6625188,†,
,Uninsured,64,†,3.40625,218,†,8660.6459628807,554281.341624365,†,
,Other,253,†,5.2173913043,1320,†,12694.4869994645,3211705.21086454,†,
,Missing,115,†,3.852173913,443,†,7802.8779094135,897330.959582548,†,
Type of stay,Maternal delivery hospitalization,339,109.5669036845,2.9852507375,1012,327.0846800259,4090.541372731,1386693.52535581,†,
,Neonatal birth hospitalization,76,23.8993710692,10.7236842105,815,256.2893081761,8187.146483036,622223.132710735,†,
,Nonmaternal/nonneonatal hospitalization,10930,315.7317002715,5.3903019213,58916,1701.8891905945,11227.4163766463,122715660.996744,†,
Type of substance use disorder,Alcohol-related disorders,1773,561.7087605023,5.478285392,9713,3077.2008972133,12197.6362769344,21626409.1190048,68.5151915418,
,Cannabis-related disorders,332,105.1817870766,3.9789156627,1321,418.5094600246,9161.5148975323,3041622.94598073,9.6362450925,
,Neonatal abstinence syndrome,52,16.4742558072,15.0576923077,783,248.0642749427,11748.1003622963,610901.218839408,1.9354121062,
,Opioid-related disorders,750,237.6094587573,5.6746666667,4256,1348.3544752949,11785.1085937978,8838831.4453484,28.0025327437,
,Sedative-related disorders,45,14.2565675254,6.6222222222,298,94.4101582796,9820.0773010753,441903.47854839,1.4000059515,
,Stimulant-related disorders,219,69.3819619571,5.7945205479,1269,402.0352042174,10857.5756600481,2377809.06955053,7.5331990139,
,Miscellaneous substances and addictive disorders,324,102.6472861832,4.4166666667,1431,453.358847309,8067.9234188171,2614007.18769673,8.2815044408,
Type of mental disorder,Anxiety disorders,5855,1854.9378413656,4.9754056362,29131,9229.0681907465,10636.4397963335,62276355.0075329,197.2993467563,
,Bipolar disorders,837,265.1721559732,5.6152927121,4700,1489.0192748793,9909.3039537714,8294087.40930666,26.2767149362,
,Depressive disorders,4922,1559.3516746715,5.2679804957,25929,8214.6342081586,10674.8011794728,52541371.4053654,166.45769096,
,"Disruptive, impulse-control, and conduct disorders",64,20.2760071473,13.421875,859,272.1420334301,12320.2793651516,788497.879369708,2.4980607246,
,Eating disorders,25,7.9203152919,13.6,340,107.71628797,10959.7370301216,273993.425753041,0.8680457279,
,Obsessive-compulsive disorders,39,12.3556918554,15.1538461538,591,187.2362535008,13968.5223139428,544772.370243771,1.7259075739,
,Personality disorders,64,20.2760071473,8.40625,538,170.4451850819,8606.8558852958,550838.776658933,1.7451267145,
,Schizophrenia and related disorders,494,156.5054301682,9.6255060729,4755,1506.4439685215,13396.893310556,6618065.29541468,20.9668655049,
,Somatic symptom disorders,24,7.6035026802,4,96,30.4140107209,8201.7381546991,196841.715712779,0.6236193804,
