,Opioid-related disorders,14,94.1113202474,3.6428571429,51,342.8340951869,5947.8914754882,83270.4806568343,5.5976391945,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,139,934.3909653133,6.1294964029,852,5727.346060769,13978.4527187655,1943004.9279084,130.6133992947,
,Bipolar disorders,16,107.5557945684,6.4375,103,692.3904275343,8726.1950464552,139619.120743282,9.3855284178,
,Depressive disorders,163,1095.7246571659,6.1042944785,995,6688.6259747244,13222.8449789055,2155323.7315616,144.8859728127,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,87.3890830869,8.3846153846,109,732.7238504974,9040.8366165525,117530.876015183,7.9007042226,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,11,73.9446087658,5.4545454545,60,403.3342296316,7390.4971449288,81295.4685942167,5.4648741997,
,Trauma- and stressor-related disorders,14,94.1113202474,7.5,105,705.8349018553,13789.994423329,193059.921926606,12.9779458138,
,Miscellaneous mental disorders,15,100.8335574079,5.4,81,544.5012100027,11853.5452331791,177803.178497687,11.9523513376,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jasper, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Jasper, Texas",,1021,2853.071033365,4.9343780607,5038,14078.1311127256,12891.5287999888,13162250.9047885,367.8044739504,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,276,2538.6313465784,5.5724637681,1538,14146.4311994113,11916.7051090511,3289010.61009811,302.5212113777,
,45-64,378,3998.3075946689,4.2936507937,1623,17167.3365771102,13762.7276416369,5202311.04853874,550.2761845292,
,65-84,351,5177.754831096,4.7692307692,1674,24693.9076559964,11857.4121199894,4161951.65411629,613.9477288857,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,381,2158.5179309954,5.7034120735,2173,12310.9172284856,13558.9017430766,5165941.56411219,292.6713253704,
,Female,640,3529.0874000551,4.4765625,2865,15798.1803143093,12494.2333448068,7996309.34067639,440.9324147051,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,507,†,4.6489151874,2357,†,11927.5915992663,6047288.94082802,†,
,Medicaid,139,†,5.2589928058,731,†,13712.9500111828,1906100.0515544,†,
,Private insurance,219,†,4.7899543379,1049,†,15876.0919811225,3476864.14386584,†,
,Uninsured,141,†,5.9432624113,838,†,10896.1706743398,1536360.06508192,†,
,Other,15,†,4.2,63,†,13042.5135638916,195637.703458374,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,32,77.4818401937,4,128,309.9273607748,9493.9500520671,303806.401666147,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,982,271.345675601,4.9480651731,4859,1342.6360873169,13045.8182807343,12810993.5516811,†,
Type of substance use disorder,Alcohol-related disorders,127,354.8873861287,5.3937007874,685,1914.156374001,16641.0102046129,2113408.29598584,59.0568461406,
,Cannabis-related disorders,69,192.8128318337,7.6666666667,529,1478.2317107249,9716.9759210909,670471.338555269,18.7355764421,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,56,156.4857765607,4.4107142857,247,690.2140501872,13916.4638131225,779321.973534864,21.7772864677,
,Sedative-related disorders,11,30.7382775387,2.4545454545,27,75.4484994132,6017.4173011391,66191.5903125296,1.8496504307,
,Stimulant-related disorders,60,167.6633320293,4,240,670.6533281171,9704.0166130636,582240.996783815,16.2700775941,
,Miscellaneous substances and addictive disorders,47,131.3362767563,4.5319148936,213,595.204828704,9602.6990590191,451326.855773896,12.6118274122,
Type of mental disorder,Anxiety disorders,473,1321.7459341642,4.4735729387,2116,5912.9268428995,12696.2158133053,6005310.07969344,167.8117163051,
,Bipolar disorders,92,257.0837757782,3.5434782609,326,910.9707706924,8532.4587600439,784986.205924044,21.935567147,
,Depressive disorders,447,1249.0918236182,4.5279642058,2024,5655.8430671212,12133.2950377151,5423582.88185866,151.5559962516,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,47,131.3362767563,4.3191489362,203,567.2609400324,13024.6973578986,612160.775821235,17.1061525686,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,41,114.5699435533,3.0975609756,127,354.8873861287,6056.2232327582,248305.152543085,6.9386115392,
,Trauma- and stressor-related disorders,39,108.981165819,5.7435897436,224,625.9431062427,16451.9356574619,641625.490641014,17.9295112793,
,Miscellaneous mental disorders,29,81.0372771475,4.4827586207,130,363.2705527301,9421.4393291583,273221.74054559,7.6348779005,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jeff Davis, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Jeff Davis, Texas",,35,1558.3259127337,7.6285714286,267,11887.8005342831,15735.7809228364,550752.332299274,245.2147516916,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,12,1558.4415584415,6.3333333333,76,9870.1298701299,17219.1610591012,206629.932709214,268.35056196,
,65-84,21,3125,8.619047619,181,26934.5238095238,15360.2994347507,322566.288129766,480.009357336,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,24,2101.5761821366,8.625,207,18126.0945709282,16513.6774612569,396328.259070166,347.0475123206,
,Female,11,996.3768115942,5.4545454545,60,5434.7826086957,14038.5521117371,154424.073229108,139.8768779249,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,21,†,6.8571428571,144,†,14420.0276870848,302820.581428782,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,35,197.7401129943,7.6285714286,267,1508.4745762712,15735.7809228364,550752.332299274,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,16,712.3775601069,9.5,152,6767.5868210151,16384.8305662201,262157.289059522,116.7218562153,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jefferson, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Jefferson, Texas",,6969,2757.5100503308,5.4373654757,37893,14993.5899465037,9333.5331475038,65045392.5049538,257.3731145934,
Age group,<1,32,943.3962264151,12.71875,407,11998.8207547169,11342.3537459766,362955.319871251,107.0033372262,
,1-17,342,606.3292261324,5.1315789474,1755,3111.4262919954,5155.2397280892,1763091.9870065,31.2577251486,
,18-44,2299,2447.9321947272,4.7981731187,11031,11745.6024532561,6354.6119656545,14609252.9090396,155.5565921572,
,45-64,2589,4048.4120654876,5.6906141367,14733,23037.9509311816,10770.7776226144,27885543.2649488,436.0454608208,
,65-84,1707,4868.2409308693,5.8388986526,9967,28425.1654118183,11965.1722460969,20424549.0240875,582.4934127335,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3123,2414.8089726043,5.4598142811,17051,13184.4085148499,9902.2281498836,30924658.5120866,239.1198938511,
,Female,3840,3111.8062252332,5.4223958333,20822,16873.4451098451,8874.1845654208,34076868.731216,276.1474277454,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2575,†,6.1386407767,15807,†,11681.0979264591,30078827.1606322,†,
,Medicaid,1185,†,5.5696202532,6600,†,8164.1378413914,9674503.34204881,†,
,Private insurance,2024,†,4.7406126482,9595,†,7705.9611220463,15596865.3110216,†,
,Uninsured,857,†,4.690781797,4020,†,8726.5102667217,7478619.29858049,†,
,Other,328,†,5.7042682927,1871,†,6757.8579044836,2216577.39267062,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,73,20.9529276693,4.2602739726,311,89.2652123995,7977.4044656628,582350.525993387,†,
,Neonatal birth hospitalization,32,8.9963452347,12.71875,407,114.4222659545,11342.3537459766,362955.319871251,†,
,Nonmaternal/nonneonatal hospitalization,6864,290.8104901919,5.4159382284,37175,1575.0116510613,9338.5907137368,64100086.6590891,†,
Type of substance use disorder,Alcohol-related disorders,1083,428.5239466937,5.1985226223,5630,2227.6914311038,11178.8201731093,12106662.2474774,47.9039213996,
,Cannabis-related disorders,439,173.7045361021,5.1298405467,2252,891.0765724415,8877.4063977983,3897181.40863345,15.4204576012,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,279,110.3953657687,4.935483871,1377,544.8545471812,9341.7620662396,2606351.61648085,10.3128724023,
,Sedative-related disorders,58,22.9495742458,4.4655172414,259,102.4817194771,5266.7797212764,305473.223834031,1.2087035225,
,Stimulant-related disorders,556,219.9993669083,5.214028777,2899,1147.0830299769,7027.9111723064,3907518.61180237,15.461360086,
,Miscellaneous substances and addictive disorders,409,161.8340666646,4.5158924205,1847,730.8252350353,6184.446038845,2529438.42988759,10.0085405253,
Type of mental disorder,Anxiety disorders,2023,800.4653224019,4.9055857637,9924,3926.7512899243,11166.7021156168,22590238.3798928,89.3855780914,
,Bipolar disorders,1051,415.862112627,5.7078972407,5999,2373.698205185,6203.7315456707,6520121.85449992,25.7989690675,
,Depressive disorders,2445,967.4432591561,5.0654396728,12385,4900.5254661138,9031.3461825277,22081641.4162803,87.3731498539,
,"Disruptive, impulse-control, and conduct disorders",61,24.1366211896,6.0491803279,369,146.0067740812,5984.2619437086,365039.978566227,1.4443986363,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,19,7.5179639771,3.7894736842,72,28.48912665,5719.9196979572,108678.474261186,0.4300215024,
,Personality disorders,87,34.4243613687,5.0689655172,441,174.4959007312,3217.0747234589,279885.500940921,1.1074574283,
,Schizophrenia and related disorders,997,394.4952676395,7.3580742227,7336,2902.7254597829,5962.9902794532,5945101.30861484,23.5237144622,
,Somatic symptom disorders,33,13.0575163812,4.9090909091,162,64.1005349625,10290.2112643218,339576.971722621,1.3436460215,
,Suicidal ideation or attempt,447,176.8699946187,4.8187919463,2154,852.2997056124,4591.5110509472,2052405.43977338,8.1210053487,
,Trauma- and stressor-related disorders,482,190.7188756291,5.5394190871,2670,1056.4717799373,8397.3396233995,4047517.69847854,16.0153117125,
,Miscellaneous mental disorders,136,53.8127947833,5.3823529412,732,289.639454275,7700.8918369406,1047321.28982392,4.1440651207,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jim Hogg, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Jim Hogg, Texas",,121,2246.982358403,6.3305785124,766,14224.6982358403,12688.5534805749,1535314.97114956,285.109558245,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,46,3885.1351351351,6.0869565217,280,23648.6486486486,14287.6218106977,657230.603292097,555.0934149427,
,65-84,56,6236.0801781737,7.3035714286,409,45545.6570155902,12846.7059256504,719415.531836425,801.1308817778,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,50,1860.119047619,7.44,372,13839.2857142857,16724.2731205143,836213.656025715,311.0913898905,
,Female,71,2632.5546903967,5.5492957746,394,14608.824619948,9846.4973961106,699101.315123853,259.2144290411,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,52,†,7.2692307692,378,†,11316.9567394451,588481.750451147,†,
,Medicaid,16,†,5.5,88,†,13941.7864881552,223068.583810484,†,
,Private insurance,32,†,4.6875,150,†,8107.1662606267,259429.320340054,†,
,Uninsured,17,†,7.1764705882,122,†,20911.6512476168,355498.071209485,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,120,221.4022140221,6.3666666667,764,1409.5940959409,12787.9924625062,1534559.09550075,†,
Type of substance use disorder,Alcohol-related disorders,21,389.9721448468,7.8095238095,164,3045.4967502321,21242.0809479504,446083.699906959,82.8381986828,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,62,1151.3463324048,5.2580645161,326,6053.8532961931,10171.9130387595,630658.608403093,117.1139477072,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,47,872.7948003714,6.1276595745,288,5348.1894150418,12669.4553997475,595464.403788134,110.5783479644,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jim Wells, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Jim Wells, Texas",,1608,3726.0172397812,5.5422885572,8912,20650.6627120215,10122.5683568444,16277089.9178059,377.1686420847,
Age group,<1,15,2255.6390977444,16.7333333333,251,37744.3609022556,44982.5328683867,674737.9930258,1014.643598535,
,1-17,91,810.6904231626,5.6703296703,516,4596.8819599109,4619.6904952969,420391.835072021,37.4513884251,
,18-44,418,2870.2877154432,5,2090,14351.4385772162,7520.2190157662,3143451.54859026,215.851922584,
,45-64,572,5633.8028169014,5.2867132867,3024,29784.3002068354,10467.124870186,5987195.42574641,589.6971757851,
,65-84,512,7816.7938931298,5.919921875,3031,46274.8091603053,11818.9709284597,6051313.11537139,923.8645977666,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,757,3545.0032780744,5.5944517834,4235,19832.3499110236,10871.2032851376,8229500.8868492,385.3845128243,
,Female,851,3903.3116227869,5.4958871915,4677,21452.1603522612,9456.626358351,8047589.03095669,369.121595769,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,595,†,5.7848739496,3442,†,11499.7798044175,6842368.98362842,†,
,Medicaid,328,†,6.0792682927,1994,†,10260.7975779078,3365541.60555378,†,
,Private insurance,404,†,5.0198019802,2028,†,9135.1625497417,3690605.67009563,†,
,Uninsured,202,†,5.1336633663,1037,†,10526.4351678606,2126339.90390785,†,
,Other,79,†,5.2025316456,411,†,3192.8323369648,252233.754620221,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,38,62.5,3.1052631579,118,194.0789473684,4163.254882433,158203.685532453,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1562,345.1171011931,5.5870678617,8727,1928.1926646045,10291.132240622,16074748.5598516,†,
Type of substance use disorder,Alcohol-related disorders,262,607.0998238947,5.0076335878,1312,3040.1334692743,9706.2225329017,2543030.30362023,58.9264599041,
,Cannabis-related disorders,137,317.4529613495,4.5547445255,624,1445.9171378256,6201.319922561,849580.829390854,19.6862737369,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,93,215.4972657336,5.6344086022,524,1214.1996477894,11015.7008860434,1024460.18240203,23.7385342108,
,Sedative-related disorders,13,30.1232737047,5.2307692308,68,157.5678932246,10295.7596370806,133844.875282048,3.1014198555,
,Stimulant-related disorders,116,268.7922884419,4.1465517241,481,1114.5611270739,6120.345863336,709960.120146979,16.4510177066,
,Miscellaneous substances and addictive disorders,87,201.5942163314,6.5517241379,570,1320.789693206,12309.3213371337,1070910.95633063,24.8148798853,
Type of mental disorder,Anxiety disorders,669,1550.1900083418,5.7025411061,3815,8840.022244879,11598.9543768415,7759700.47810696,179.8058318219,
,Bipolar disorders,148,342.9418852535,5.6621621622,838,1941.7925665029,6691.1003980933,990282.858917804,22.9465858494,
,Depressive disorders,743,1721.6609509686,5.4993270525,4086,9467.976642877,9472.5509032378,7038105.32110567,163.0852099617,
,"Disruptive, impulse-control, and conduct disorders",28,64.8808972101,5.25,147,340.6247103531,4267.809321507,119498.661002196,2.768992979,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,14,32.4404486051,5.5,77,178.4224673278,4689.3177333064,65650.4482662889,1.5212357092,
,Schizophrenia and related disorders,139,322.0873111502,6.4964028777,903,2092.4089350264,7236.4871566251,1005871.71477089,23.3078069045,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,161,373.0651589582,6.1677018634,993,2300.9546760589,4000.6157972153,644099.143351668,14.9249036832,
,Trauma- and stressor-related disorders,88,203.9113912318,6.5909090909,580,1343.9614422096,7846.9734927478,690533.667361803,16.0008728187,
,Miscellaneous mental disorders,67,155.2507183242,5.2537313433,352,815.6455649272,5326.6213950862,356883.633470775,8.2696179783,
,,,,,,,,,,
