"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lafourche Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Lafourche Parish, Louisiana",,2869,3100.8170852968,5.3778319972,15429,16675.6733388093,9973.6100967043,28614287.3674446,309.2634058995,
Age group,<1,18,1550.3875968992,11.6666666667,210,18087.8552971576,20414.7902842289,367466.225116121,316.5083764997,
,1-17,58,286.1371484953,6.8965517241,400,1973.3596447953,11607.0069962011,673206.405779664,33.2119588446,
,18-44,782,2371.9970880854,4.8989769821,3831,11620.359136132,7236.9522081756,5659296.62679328,171.6602956441,
,45-64,1033,4201.4072477325,5.2729912875,5447,22153.9838125838,10848.6200960109,11206624.5591793,455.7947109928,
,65-84,978,7224.1099128379,5.6656441718,5541,40929.2362239621,10948.5619126546,10707693.5505762,790.9361464453,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1213,2670.0418225842,5.8244023083,7065,15551.3977547875,10688.3946789706,12965022.7455914,285.3846080914,
,Female,1656,3516.3715122946,5.0507246377,8364,17760.2242323862,9450.0390228582,15649264.6218532,332.2984801005,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1323,†,5.6651549509,7495,†,10417.7227080147,13782647.1427035,†,
,Medicaid,652,†,5.5613496933,3626,†,9164.4231016949,5975203.86230504,†,
,Private insurance,589,†,4.8455008489,2854,†,11338.9431128397,6678637.49346263,†,
,Uninsured,272,†,4.8051470588,1307,†,6971.7473520276,1896315.27975152,†,
,Other,32,†,4.4375,142,†,8458.6706367935,270677.460377392,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,70,60.9225413403,3.1,217,188.8598781549,5550.9375164431,388565.62615102,†,
,Neonatal birth hospitalization,12,10.4620749782,10.4166666667,125,108.9799476896,14470.2396941888,173642.876330266,†,
,Nonmaternal/nonneonatal hospitalization,2787,348.1139145641,5.4133476857,15087,1884.4616537597,10065.3314908372,28052078.8649633,†,
Type of substance use disorder,Alcohol-related disorders,372,402.0578444512,5.8629032258,2181,2357.2262331935,9294.1657568339,3457429.6615422,37.3679225016,
,Cannabis-related disorders,285,308.0281872811,4.9228070175,1403,1516.3633219489,5683.5884216603,1619822.70017318,17.5070543878,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,212,229.1297393109,5.2358490566,1110,1199.6887294107,9525.5396117292,2019414.39768659,21.8258440803,
,Sedative-related disorders,79,85.383251913,4.8101265823,380,410.7042497082,5005.7944622909,395457.762520984,4.274110096,
,Stimulant-related disorders,303,327.4825991094,5.6534653465,1713,1851.4115256582,6912.7372040247,2094559.37281947,22.6380114653,
,Miscellaneous substances and addictive disorders,125,135.1000821408,4.768,596,644.1571916476,6714.3175465751,839289.693321887,9.0710485206,
Type of mental disorder,Anxiety disorders,1581,1708.7458389175,5.2454142948,8293,8963.0798495526,9822.3508717541,15529136.7282431,167.839011805,
,Bipolar disorders,208,224.8065366824,5.7980769231,1206,1303.4455924949,8243.5518081082,1714658.7760865,18.5320433194,
,Depressive disorders,1472,1590.9385672906,5.4266304348,7988,8633.4356491289,8621.2507080288,12690481.0422184,137.1588024968,
,"Disruptive, impulse-control, and conduct disorders",37,39.9896243137,6.972972973,258,278.8465695387,5590.4041564647,206844.953789193,2.2355816198,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,51,55.1208335135,5.0784313725,259,279.9273701958,6257.0377212164,319108.923782037,3.4489313452,
,Schizophrenia and related disorders,319,344.7754096234,7.5705329154,2415,2610.1335869612,7653.2321687889,2441381.06184366,26.3864625594,
,Somatic symptom disorders,18,19.4544118283,5.2222222222,94,101.5952617699,7783.0645285297,140095.161513534,1.5141494262,
,Suicidal ideation or attempt,209,225.8873373395,5.985645933,1251,1352.0816220656,4968.5848268863,1038434.22881923,11.2234039689,
,Trauma- and stressor-related disorders,195,210.7561281397,5.3692307692,1047,1131.5982880117,9211.4222312605,1796227.33509579,19.4136368412,
,Miscellaneous mental disorders,80,86.4640525701,5.3625,429,463.6634819074,6792.0162943747,543361.303549974,5.8726525393,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Livingston Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Livingston Parish, Louisiana",,4101,3057.4815477522,5.3682028773,22015,16413.1812420785,10245.8283574365,42018142.0938471,313.264311443,
Age group,<1,43,2362.6373626374,7.3488372093,316,17362.6373626373,9262.3342892263,398280.374436731,218.8353705696,
,1-17,171,520.1837374137,6.3099415205,1079,3282.3289629787,6764.7709252622,1156775.82821983,35.1892382265,
,18-44,1372,2780.0855099187,4.694606414,6441,13051.4072663167,7531.1359549682,10332718.5302163,209.3720194164,
,45-64,1470,4369.6679646859,5.2775510204,7758,23061.1456258731,11639.3694881749,17109873.1476171,508.6017998162,
,65-84,1045,6354.5150501672,6.1444976077,6421,39045.3025235633,12459.8030749829,13020494.2133571,791.760061621,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1731,2605.162164196,5.6816868862,9835,14801.7157047181,10723.1049926224,18561694.7422294,279.3542740948,
,Female,2370,3501.5143680284,5.1392405063,12180,17995.1244736647,9897.2351694589,23456447.3516177,346.5531114962,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1348,†,5.8746290801,7919,†,12188.6859755171,16430348.694997,†,
,Medicaid,1072,†,5.6361940299,6042,†,8525.3350876861,9139159.21399953,†,
,Private insurance,1051,†,4.7697431018,5013,†,11227.3512618425,11799946.1761965,†,
,Uninsured,552,†,4.8242753623,2663,†,6582.6102816678,3633600.87548061,†,
,Other,70,†,5.1714285714,362,†,13256.8851784761,927981.962493331,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,222,123.1964483907,2.6036036036,578,320.7547169811,5209.0698237966,1156413.50088283,†,
,Neonatal birth hospitalization,35,19.6078431373,7.2,252,141.1764705882,8559.1200365274,299569.201278458,†,
,Nonmaternal/nonneonatal hospitalization,3844,362.4705327676,5.5111862643,21185,1997.642621405,10552.070601375,40562159.3916858,†,
Type of substance use disorder,Alcohol-related disorders,614,457.7648549914,5.4674267101,3357,2502.7957951241,9721.0900438849,5968749.28694531,44.499733743,
,Cannabis-related disorders,271,202.042794304,5.5424354244,1502,1119.8091403862,6982.9572655027,1892381.41895122,14.1085619843,
,Neonatal abstinence syndrome,13,9.6920897637,14.0769230769,183,136.4348020577,15300.0058456285,198900.075993171,1.4828903004,
,Opioid-related disorders,486,362.3350480877,5.7962962963,2817,2100.2012972489,9964.4865477199,4842740.46219187,36.1048271244,
,Sedative-related disorders,70,52.1881756505,6.0428571429,423,315.3656900022,7612.0375556525,532842.628895679,3.9725835301,
,Stimulant-related disorders,316,235.5923357936,5.2120253165,1647,1227.9132185193,6007.1164329314,1898248.79280631,14.1523059182,
,Miscellaneous substances and addictive disorders,313,233.3556996943,5.5846645367,1748,1303.2133005293,6777.1650608401,2121252.66404296,15.8149009472,
Type of mental disorder,Anxiety disorders,1910,1423.9916498919,5.1952879581,9923,7398.0466711399,10855.3979616332,20733810.1067194,154.5799605362,
,Bipolar disorders,354,263.9230597182,5.3785310734,1904,1419.5183776933,7889.0728921415,2792731.80381809,20.8210825603,
,Depressive disorders,1569,1169.7606799374,5.6067558955,8797,6558.5625885335,10132.9573220635,15898610.0383176,118.5313504683,
,"Disruptive, impulse-control, and conduct disorders",126,93.9387161709,7.7936507937,982,732.1255498397,4776.6419161514,601856.881435075,4.4871160921,
,Eating disorders,12,8.9465443972,5.5,66,49.2059941847,4955.9721840689,59471.6662088274,0.4433882518,
,Obsessive-compulsive disorders,14,10.4376351301,8.2857142857,116,86.4832625065,10010.0133508545,140140.186911963,1.04480867,
,Personality disorders,210,156.5645269515,5.8333333333,1225,913.2930738835,5462.9601324414,1147221.62781268,8.5530576889,
,Schizophrenia and related disorders,243,181.1675240438,8.2427983539,2003,1493.3273689704,9623.8772800929,2338602.17906256,17.4353401854,
,Somatic symptom disorders,17,12.6742712294,5.4117647059,92,68.5901737121,8956.8039754952,152265.667583419,1.1352096293,
,Suicidal ideation or attempt,245,182.6586147767,5.706122449,1398,1042.2724222769,5287.2308805096,1295371.56572485,9.6575826864,
,Trauma- and stressor-related disorders,235,175.2031611124,6.4808510638,1523,1135.4655930813,9145.7977949467,2149262.48181247,16.0237268457,
,Miscellaneous mental disorders,240,178.9308879445,3.6625,879,655.3343770968,6175.4462197496,1482107.09273991,11.0497807555,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Madison Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Madison Parish, Louisiana",,234,2093.3977455716,6.6111111111,1547,13839.6850957237,12345.3884156254,2888820.88925636,258.4380827748,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,71,1691.6845365737,5.0422535211,358,8529.9023111747,10656.7534772937,756629.496887853,180.2786506762,
,45-64,91,3433.9622641509,6.4395604396,586,22113.2075471698,13448.2018143712,1223786.36510778,461.8061755124,
,65-84,65,4281.9499341238,9.0307692308,587,38669.3017127799,13786.3882603025,896115.236919662,590.3262430301,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,82,1505.1395007342,8.3170731707,682,12518.355359765,13686.3538886354,1122281.0188681,205.9987185881,
,Female,152,2652.705061082,5.6907894737,865,15095.9860383944,11621.9728315016,1766539.87038825,308.2966614988,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,99,†,7.7878787879,771,†,13155.0126088306,1302346.24827423,†,
,Medicaid,70,†,5.4571428571,382,†,10682.979082975,747808.535808254,†,
,Private insurance,33,†,6.8787878788,227,†,16420.8414813535,541887.768884668,†,
,Uninsured,24,†,5.1666666667,124,†,8115.2295506202,194765.509214885,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,14,90.9090909091,2.7142857143,38,246.7532467532,5851.0892300715,81915.2492210006,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,214,182.905982906,6.9813084112,1494,1276.9230769231,13063.5597893252,2795601.7949156,†,
Type of substance use disorder,Alcohol-related disorders,35,313.1150474146,6.0571428571,212,1896.5825729111,11529.6460146725,403537.61051354,36.1010565856,
,Cannabis-related disorders,18,161.0305958132,4.1666666667,75,670.9608158884,6813.8226071838,122648.806929308,10.972339142,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,11,98.4075863303,4,44,393.6303453212,9827.9978339407,108107.976173348,9.671495453,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,27,241.5458937198,11.3703703704,307,2746.4662730363,12297.1023867911,332021.764443359,29.7031458618,
,Miscellaneous substances and addictive disorders,22,196.8151726606,4.0909090909,90,805.152979066,6076.8260346327,133690.172761918,11.9601156523,
Type of mental disorder,Anxiety disorders,83,742.5299695831,5.0481927711,419,3748.4344247629,12863.0511799402,1067633.24793503,95.5120100139,
,Bipolar disorders,20,178.9228842369,6.9,138,1234.5679012346,10312.0172316581,206240.344633163,18.4505586539,
,Depressive disorders,81,724.6376811594,6.6913580247,542,4848.8101628198,14321.6632017215,1160054.71933944,103.7801681284,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,24,214.7074610843,7.7083333333,185,1655.0366791913,8323.40966683,199761.83200392,17.8709815713,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,14,125.2460189658,3.2142857143,45,402.576489533,5657.0089629792,79198.1254817083,7.0851785187,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Natchitoches Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Natchitoches Parish, Louisiana",,1175,3029.2093119183,6.7659574468,7950,20495.5013019154,12134.8793713194,14258483.2613003,367.5908959061,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,134.7557551937,8.25,99,1111.7349803481,21746.2294123332,260954.752947999,29.3042956707,
,18-44,253,1703.8184389521,5.3083003953,1343,9044.3800929355,7502.7377930168,1898192.66163323,127.8330299436,
,45-64,394,4577.6693389102,7.2512690355,2857,33193.9119321482,12492.7140946503,4922129.35329221,571.8751427085,
,65-84,506,8541.5259959487,7.1225296443,3604,60837.2721134368,14100.5758550647,7134891.38266274,1204.4043522388,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,452,2437.0518143096,8.2876106195,3746,20197.3364964684,15278.3355801738,6905807.68223859,372.3409544529,
,Female,723,3571.7814445213,5.8146611342,4204,20768.6987451832,10169.6757663371,7352675.57906176,363.23859199,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,577,†,6.7036395147,3868,†,11907.4116029489,6870576.49490153,†,
,Medicaid,150,†,8.5333333333,1280,†,11978.8767003073,1796831.50504609,†,
,Private insurance,370,†,6.0189189189,2227,†,13213.8264430477,4889115.78392768,†,
,Uninsured,67,†,7.3731343284,494,†,8671.3999179432,580983.794502196,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,29,61.8336886994,2.5517241379,74,157.7825159915,5476.3746272285,158814.864189626,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1138,300.8194554586,6.89543058,7847,2074.2796722178,12371.0629794926,14078269.6706626,†,
Type of substance use disorder,Alcohol-related disorders,167,430.5344298641,7.5209580838,1256,3238.0314006548,12810.6678336089,2139381.52821269,55.1543357192,
,Cannabis-related disorders,76,195.9318363454,6.4210526316,488,1258.0886333754,7919.9634516116,601917.222322482,15.5177298286,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,53,136.6366753461,7.4716981132,396,1020.9079893784,15825.0315724729,838726.673341063,21.6227970131,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,75,193.3537858671,7.4133333333,556,1433.396065895,9129.5622711912,684717.170339342,17.6523542844,
,Miscellaneous substances and addictive disorders,54,139.2147258243,6.3333333333,342,881.6932635541,11747.8955236054,634386.358274695,16.3548005433,
Type of mental disorder,Anxiety disorders,543,1399.881409678,6.02946593,3274,8440.5372657197,11310.3928709828,6141543.32894366,158.3320871624,
,Bipolar disorders,109,281.0075021269,7.4036697248,807,2080.4867359303,9678.7925529971,1054988.38827668,27.1981331892,
,Depressive disorders,537,1384.4131068086,6.5605214153,3523,9082.4718347985,12057.0016946374,6474609.91002032,166.9187117487,
,"Disruptive, impulse-control, and conduct disorders",25,64.4512619557,14.56,364,938.4103740751,10483.6663172224,262091.65793056,6.7568552407,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,156,402.1758746036,10.4038461538,1623,4184.1759261646,9932.91358719,1549534.51960163,39.9477820929,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,36,92.8098172162,6.6388888889,239,616.1540642966,8018.2840425643,288658.225532315,7.4417547638,
,Trauma- and stressor-related disorders,30,77.3415143469,5.6333333333,169,435.6905308206,10723.8408460229,321715.225380687,8.2939809065,
,Miscellaneous mental disorders,31,79.9195648251,4.7419354839,147,378.9734202996,6701.8071144434,207756.020547746,5.3560550813,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Orleans Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Orleans Parish, Louisiana",,11096,2806.0450342916,6.7061228793,74411.1394691467,18817.6828049188,12581.8452646787,139608155.056875,353.0522442718,
Age group,<1,104,2176.6429468397,19.1346153846,1990,41649.2256174131,37185.8643452508,3867329.89190609,809.4034934923,
,1-17,466,596.8161268426,6.6266094421,3088,3954.8673813092,7278.1131188327,3391600.71337604,43.436952823,
,18-44,3456,2159.4601349662,6.3469328704,21935,13705.9485128717,10188.2449412085,35210574.5168167,220.0110879581,
,45-64,4323,4277.4028852433,6.5195466111,28184,27886.7274850098,13036.4406040192,56356532.7311752,557.6210865293,
,65-84,2746,5335.4576719063,6.9956300073,19210,37324.8877921775,14845.9534234965,40766988.1009214,792.0995609016,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5729,3017.1846281053,7.092012475,40630.1394691467,21397.9110218332,13125.4431356889,75195663.724362,396.0188526607,
,Female,5367,2611.0054341216,6.2942053289,33781,16434.2043171347,12001.5821376027,64412491.3325138,313.3619617934,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,4322,†,6.9176629961,29898.1394691467,†,13893.5091627853,60047746.6015582,†,
,Medicaid,3890,†,7.2285347044,28119,†,12148.1070825535,47256136.5511333,†,
,Private insurance,1421,†,5.7593244194,8184,†,12630.17438435,17947477.8001614,†,
,Uninsured,1066,†,5.5825515947,5951,†,9176.8975010496,9782572.73611889,†,
,Other,394,†,5.6903553299,2242,†,11563.6214779835,4556066.86232553,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,346,73.994867408,3.1589595376,1093,233.74679213,4134.5618269666,1430558.39213045,†,
,Neonatal birth hospitalization,94,19.6037539103,14.3404255319,1348,281.126173097,18416.0913941657,1731112.59105158,†,
,Nonmaternal/nonneonatal hospitalization,10656,340.5452046914,6.7539545298,71970.1394691467,2300.0268278146,12804.6625444532,136446484.073693,†,
Type of substance use disorder,Alcohol-related disorders,2415,610.7244734872,6.4293995859,15527,3926.5916769508,12113.587910277,29254314.803319,73.9806459855,
,Cannabis-related disorders,1428,361.1240364968,6.6456582633,9490,2399.9069372231,9491.2935997478,13553567.2604398,34.2753425632,
,Neonatal abstinence syndrome,24,6.0693115378,20.2916666667,487,123.1564466204,24330.0227083076,583920.544999383,1.4766648754,
,Opioid-related disorders,1145,289.5567379474,7.3381130735,8402.1394691467,2124.8000842488,13747.1400143775,15740475.3164622,39.8057701867,
,Sedative-related disorders,130,32.8754374962,6.4538461538,839,212.1730158409,10663.7370983444,1386285.82278478,3.5057502245,
,Stimulant-related disorders,1390,351.5142932287,6.5431654676,9095,2300.0161848308,10430.4876185572,14498377.7897945,36.6646548327,
,Miscellaneous substances and addictive disorders,632,159.8252038277,7.0965189873,4485,1134.2025936191,9935.5065103713,6279240.11455469,15.8794435315,
Type of mental disorder,Anxiety disorders,3033,767.0092455846,6.2812396967,19051,4817.7689210787,12838.2265960851,38938341.2659263,98.4703849611,
,Bipolar disorders,1301,329.0072629428,6.6725595696,8681,2195.3205608044,9319.5768082593,12124769.4275453,30.6620845747,
,Depressive disorders,4073,1030.0127455542,6.3280137491,25774,6517.9348155941,11520.2516232187,46921984.86137,118.6600600391,
,"Disruptive, impulse-control, and conduct disorders",379,95.8445447005,6.9656992084,2640,667.6242691537,5655.887218223,2143581.25570651,5.4208593531,
,Eating disorders,43,10.8741831718,7.2093023256,310,78.3952740294,7562.1811325544,325173.78869984,0.8223254281,
,Obsessive-compulsive disorders,45,11.3799591333,12.2444444444,551,139.3412773878,26254.3209076082,1181444.44084237,2.98773099,
,Personality disorders,335,84.7174735479,6.7552238806,2263,572.2855004147,6869.1236977603,2301156.43874969,5.8193480516,
,Schizophrenia and related disorders,1815,458.9916850432,8.5994490358,15608,3947.0756033907,10507.8780335642,19071798.630919,48.2302864485,
