"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 McLeod, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"McLeod, Minnesota",,1245,3353.4450250498,4.7935742972,5968,16074.9878791143,15241.0313255644,18975084.0003277,511.0996067534,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,57,684.5202353789,4.9649122807,283,3398.5829230215,8850.1867123507,504460.642603989,60.5813189149,
,18-44,314,2686.0564585115,4.974522293,1562,13361.8477331052,12144.074246066,3813239.31326473,326.1966906129,
,45-64,401,3975.0198255353,4.8578553616,1948,19310.071371927,17052.5140895341,6838058.1499032,677.8408158112,
,65-84,471,7166.7681071211,4.6114649682,2172,33049.3000608642,16591.0497992189,7814384.45543212,1189.042065647,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,509,2754.4780561719,4.78978389,2438,13193.3546187564,14815.0153421245,7540842.8091414,408.0763466173,
,Female,736,3947.0156057275,4.7961956522,3530,18930.6590872526,15535.6537923728,11434241.1911863,613.1946796367,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,547,†,4.718464351,2581,†,15712.6611719312,8594825.6610464,†,
,Medicaid,325,†,4.4615384615,1450,†,13526.0745771005,4395974.23755769,†,
,Private insurance,333,†,5.1201201201,1705,†,15743.0231576699,5242426.71150408,†,
,Uninsured,11,†,12.2727272727,135,†,29073.8480094077,319812.328103485,†,
,Other,29,†,3.3448275862,97,†,14553.2780040045,422045.062116132,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,45,104.8951048951,2.8,126,293.7062937063,8469.2038017069,381114.171076808,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1198,354.6477205447,4.8739565943,5839,1728.5375962108,15516.7181887539,18589028.3901272,†,
Type of substance use disorder,Alcohol-related disorders,188,506.3836664332,4.6968085106,883,2378.3871141518,15375.1949792007,2890536.65608974,77.8574760569,
,Cannabis-related disorders,46,123.9023864677,5.3695652174,247,665.3019447288,10529.3054939495,484348.052721681,13.0460607855,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,80,215.4824112482,4.7125,377,1015.460863007,17051.9126225767,1364153.00980613,36.7438724831,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,36,96.9670850617,5.2222222222,188,506.3836664332,14725.0332797187,530101.198069875,14.2784355457,
,Miscellaneous substances and addictive disorders,26,70.0317836557,5.7307692308,149,401.3359909497,11757.8638305476,305704.45959424,8.2342417603,
Type of mental disorder,Anxiety disorders,609,1640.3598556268,4.4532019704,2712,7304.8537413134,14194.9500580662,8644724.58536231,232.8482622788,
,Bipolar disorders,80,215.4824112482,5.3875,431,1160.9114905996,12463.9889774792,997119.118198339,26.8577039864,
,Depressive disorders,699,1882.777568281,4.799713877,3355,9036.7936217206,15029.0177462019,10505283.4045951,282.9629748585,
,"Disruptive, impulse-control, and conduct disorders",22,59.2576630933,4,88,237.030652373,7185.4171263303,158079.176779267,4.2579102726,
,Eating disorders,16,43.0964822496,9,144,387.8683402467,18526.6947627362,296427.116203779,7.9843537199,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,71,191.2406399828,6.2394366197,443,1193.2338522868,11261.0522214127,799534.707720302,21.535708337,
,Schizophrenia and related disorders,58,156.2247481549,11.6206896552,674,1815.4393147659,18269.5030645837,1059631.17774585,28.5414851518,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,133,358.2395087001,6.1353383459,816,2197.9205947314,9453.255206164,1257282.94241981,33.8652950067,
,Trauma- and stressor-related disorders,88,237.030652373,5.4431818182,479,1290.2009373485,12103.2675799405,1065087.54703476,28.6884541032,
,Miscellaneous mental disorders,54,145.4506275925,3.8518518519,208,560.2542692453,9286.3537004557,501463.099824606,13.5070597378,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mahnomen, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Mahnomen, Minnesota",,372,6431.5352697095,5.7580645161,2142,37033.1950207468,15160.5750447273,5639733.91663857,975.0577310924,
Age group,<1,20,16393.4426229508,9.9,198,162295.081967213,9410.6958945118,188213.917890235,1542.7370318872,
,1-17,*,*,*,*,*,*,*,*,
,18-44,154,9177.5923718713,4.9220779221,758,45172.8247914183,11735.0822738474,1807202.67017251,1076.9980155974,
,45-64,104,7761.1940298507,5.6057692308,583,43507.4626865671,17754.0673509211,1846423.00449579,1377.9276152954,
,65-84,89,8759.842519685,6.3595505618,566,55708.6614173228,19502.3108185796,1735705.66285359,1708.3717154071,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,143,4897.2602739726,6.1678321678,882,30205.4794520548,16068.5757660777,2297806.33454911,786.9199775853,
,Female,229,7995.8100558659,5.5021834061,1260,43994.4134078212,14593.5702274649,3341927.58208946,1166.8741557575,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,116,†,5.974137931,693,†,16927.3810290485,1963576.19936963,†,
,Medicaid,174,†,6.2701149425,1091,†,15441.0473159722,2686742.23297917,†,
,Private insurance,51,†,5.0588235294,258,†,14668.7190165474,748104.66984392,†,
,Uninsured,16,†,2.625,42,†,6023.9209039633,96382.7344634128,†,
,Other,15,†,3.8666666667,58,†,9661.8719988291,144928.079982435,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,36,356.4356435644,2.7222222222,98,970.297029703,6645.526112719,239238.940057883,†,
,Neonatal birth hospitalization,17,171.7171717172,4.8823529412,83,838.3838383838,4893.9811752943,83197.6799800033,†,
,Nonmaternal/nonneonatal hospitalization,319,455.0641940086,6.1473354232,1961,2797.4322396576,16668.6435630115,5317297.29660069,†,
Type of substance use disorder,Alcohol-related disorders,87,1504.1493775934,5.8505747126,509,8800.1383125864,15225.7697190133,1324641.96555416,229.0183204623,
,Cannabis-related disorders,43,743.4301521438,6.1395348837,264,4564.3153526971,12500.5939081709,537525.538051348,92.9331843104,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,71,1227.5242047026,5.8450704225,415,7174.9654218534,12523.4698581634,889166.359929601,153.7286237776,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,48,829.8755186722,7.0833333333,340,5878.2849239281,13662.4412200843,655797.178564046,113.3812549385,
,Miscellaneous substances and addictive disorders,66,1141.0788381743,4.9848484848,329,5688.1051175657,10390.2989947563,685759.73365392,118.5615030522,
Type of mental disorder,Anxiety disorders,143,2472.3374827109,6.6783216783,955,16511.0650069156,16351.0721675737,2338203.31996304,404.253686024,
,Bipolar disorders,19,328.4923928077,5.6842105263,108,1867.2199170124,12859.5524358095,244331.496280381,42.2426515008,
,Depressive disorders,160,2766.2517289073,5.6625,906,15663.9004149377,15934.9734248114,2549595.74796983,440.8014778648,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,15,259.3360995851,4.9333333333,74,1279.3914246196,6651.5769287333,99773.6539310003,17.2499401679,
,Trauma- and stressor-related disorders,21,363.0705394191,6.5238095238,137,2368.6030428769,9325.345125621,195832.24763804,33.8575808503,
,Miscellaneous mental disorders,18,311.2033195021,4.7777777778,86,1486.8603042877,8170.5281741904,147069.507135427,25.4269548989,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marshall, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Marshall, Minnesota",,184,1919.465887753,5.1413043478,946,9868.5583142082,16083.222127032,2959312.87137389,308.7119623799,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,38,1367.3983447283,3.8157894737,145,5217.7042101475,14315.3211254814,543982.202768295,195.7474641124,
,45-64,64,2397.9018358936,5.25,336,12588.9846384413,15725.26569373,1006417.00439872,377.0764347691,
,65-84,77,3806.2283737024,5.9090909091,455,22491.3494809688,18126.4900806639,1395739.73621112,689.9356086066,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,69,1418.0024660912,5.347826087,369,7583.2305795314,18749.2929311112,1293701.21224667,265.8654361378,
,Female,115,2436.4406779661,5.0173913043,577,12224.5762711864,14483.5796445845,1665611.65912722,352.8838260863,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,94,†,6.0212765957,566,†,19833.5568555811,1864354.34442462,†,
,Medicaid,14,†,3.8571428571,54,†,14168.1713816047,198354.399342467,†,
,Private insurance,57,†,3.8947368421,222,†,11946.6643419809,680959.867492916,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,17,†,4.4705882353,76,†,11927.5804142032,202768.867041455,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,177,204.8611111111,5.2259887006,925,1070.6018518518,16374.1675801496,2898227.66168648,†,
Type of substance use disorder,Alcohol-related disorders,27,281.6607552681,6.1481481481,166,1731.6920509076,26378.2687343797,712213.255828253,74.2972309439,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,20,208.6375964949,5.8,116,1210.0980596704,16992.3418050064,339846.836100129,35.4524135302,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,86,897.141664928,5.2325581395,450,4694.345921135,14140.4070484344,1216075.00616536,126.8594832219,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,91,949.3010640517,4.8791208791,444,4631.7546421865,14514.494812853,1320819.02796962,137.7862537001,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,12,125.1825578969,9.8333333333,118,1230.9618193198,14560.6603041858,174727.92365023,18.2274070155,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Martin, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Martin, Minnesota",,829,4172.1187720181,4.4873341375,3720,18721.6909914443,14631.0614474544,12129149.9399397,610.4252611948,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,29,728.2772476143,3.724137931,108,2712.2049221497,5155.5961355461,149512.287930836,37.5470336341,
,18-44,181,3254.8102859198,3.5745856354,647,11634.598093868,8529.0260509598,1543753.71522371,277.6036171954,
,45-64,269,4796.7189728959,4.6133828996,1241,22129.1012838801,17163.1599170752,4616890.01769323,823.2685480908,
,65-84,350,7770.8703374778,4.9257142857,1724,38277.0870337477,16625.6969116913,5818993.91909195,1291.9613497096,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,339,3460.2429315096,4.4601769912,1512,15433.2959069102,15199.1964183825,5152527.58583169,525.9291197134,
,Female,490,4864.489228631,4.506122449,2208,21919.9841159535,14238.0048043021,6976622.35410805,692.6062100772,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,464,†,4.6767241379,2170,†,16252.8836117467,7541337.99585047,†,
,Medicaid,116,†,5.3275862069,618,†,12490.8787531873,1448941.93536973,†,
,Private insurance,226,†,3.7699115044,852,†,12453.7468719843,2814546.79306847,†,
,Uninsured,12,†,2.25,27,†,9101.5187237946,109218.224685534,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,16,76.5550239234,2.875,46,220.0956937799,7366.8242936417,117869.188698267,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,813,392.5639787542,4.5190651907,3674,1774.022211492,14774.0230642576,12011280.7512414,†,
Type of substance use disorder,Alcohol-related disorders,142,714.6451937594,4.6267605634,657,3306.4921992954,15489.4892953506,2199507.47993979,110.6948907871,
,Cannabis-related disorders,50,251.6356316054,5.2,260,1308.5052843483,9387.5163228145,469375.816140726,23.622335991,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,64,322.093608455,4.3125,276,1389.028686462,16099.3195297769,1030356.44990572,51.8548792102,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,28,140.915953699,3.7857142857,106,533.4675390035,11332.4785507981,317309.399422347,15.9692702276,
,Miscellaneous substances and addictive disorders,24,120.7851031706,3.5416666667,85,427.7805737292,7895.00424616,189480.10190784,9.535989024,
Type of mental disorder,Anxiety disorders,363,1826.8746854555,4.4049586777,1599,8047.3074987418,13670.3553018725,4962338.97457974,249.7402604217,
,Bipolar disorders,49,246.6029189733,4.2857142857,210,1056.8696527428,13211.2098087601,647349.280629246,32.5792290201,
,Depressive disorders,474,2385.5057876195,4.5379746835,2151,10825.3648716658,14315.45751573,6785526.86245602,341.496067562,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,38,191.2430800201,4.8684210526,185,931.0518369401,10591.9773065468,402495.137648779,20.2564236361,
,Schizophrenia and related disorders,35,176.1449421238,5.9428571429,208,1046.8042274786,13889.9922791156,486149.729769047,24.466518861,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,82,412.6824358329,4.5609756098,374,1882.2345244087,5435.1762905097,445684.455821798,22.4300179075,
,Trauma- and stressor-related disorders,66,332.1590337192,4.8333333333,319,1605.4353296427,10807.5295058085,713296.947383367,35.8981855754,
,Miscellaneous mental disorders,30,150.9813789633,3.6,108,543.5329642677,8018.6824753569,240560.474260708,12.106717376,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Meeker, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Meeker, Minnesota",,680,3021.8193129805,4.6867647059,3187,14162.5561036306,14892.1751984345,10126679.1349354,450.0146262692,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,28,544.4293214077,8.6785714286,243,4724.8687536457,30030.5183128297,840854.512759234,163.4949470658,
,18-44,138,2087.114337568,4.6956521739,648,9800.3629764065,14912.6383605697,2057944.09375862,311.2438133331,
,45-64,204,3263.477843545,4.4264705882,903,14445.6886898096,13948.4096612216,2845475.57088921,455.2032588209,
,65-84,306,7277.0511296076,4.4705882353,1368,32532.6991676575,14101.1187025259,4314942.32297292,1026.1456178295,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,295,2571.9267654752,4.586440678,1353,11795.989537925,14300.7982996772,4218735.49840479,367.806059146,
,Female,382,3462.3402519713,4.777486911,1825,16541.2852352034,15357.7379996023,5866655.91584809,531.7371445525,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,320,†,4.015625,1285,†,13471.4237532995,4310855.60105586,†,
,Medicaid,167,†,4.9221556886,822,†,15491.0758416142,2587009.66554958,†,
,Private insurance,165,†,5.3939393939,890,†,16810.7461154656,2773773.10905183,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,24,†,7,168,†,16669.5047118278,400068.113083867,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,23,89.1472868217,4.4782608696,103,399.2248062015,9919.7225396641,228153.618412273,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,654,354.2795232936,4.6957186544,3071,1663.5969664139,15116.6538715388,9886291.6319864,†,
Type of substance use disorder,Alcohol-related disorders,93,413.2782295694,4.9569892473,461,2048.6157401235,16321.3472620847,1517885.29537387,67.4525750066,
,Cannabis-related disorders,31,137.7594098565,4.3870967742,136,604.3638625961,9389.5007749386,291074.524023096,12.934920856,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,38,168.8663733724,3.5789473684,136,604.3638625961,13159.204789549,500049.782002863,22.2214718928,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,22,97.7647424788,3.3636363636,74,328.8450428832,10691.3144277467,235208.917410429,10.4523360179,
,Miscellaneous substances and addictive disorders,16,71.1016308937,3.1875,51,226.6364484735,6676.9715860709,106831.545377134,4.747435692,
Type of mental disorder,Anxiety disorders,300,1333.1555792561,4.6866666667,1406,6248.0558147803,14756.039306813,4426811.7920439,196.720961296,
,Bipolar disorders,27,119.984002133,5.5555555556,150,666.577789628,13453.0748097852,363233.019864202,16.1415375667,
,Depressive disorders,357,1586.4551393148,4.8207282913,1721,7647.8691729991,14408.786670319,5143936.84130389,228.5889366442,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,21,93.3208905479,5,105,466.6044527396,9172.7474285954,192627.696000503,8.5600895881,
,Schizophrenia and related disorders,34,151.090965649,9.2058823529,313,1390.9256543572,16814.3734159805,571688.69614334,25.404999162,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,41,182.197929165,6.3658536585,261,1159.8453539528,10516.1299910313,431161.329632283,19.160171072,
,Trauma- and stressor-related disorders,77,342.1765986757,5.8961038961,454,2017.5087766076,18833.5646892,1450184.4810684,64.4440510629,
,Miscellaneous mental disorders,21,93.3208905479,7.619047619,160,711.0163089366,15107.4643167962,317256.750652722,14.0984202396,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mille Lacs, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
