,Private insurance,281,†,3.9395017794,1107,†,16816.088243312,4725320.79637069,†,
,Uninsured,35,†,4.0857142857,143,†,15053.067517423,526857.363109806,†,
,Other,132,†,5.4166666667,715,†,24297.2614177099,3207238.50713771,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,142,187.3350923483,2.7535211268,391,515.8311345646,6019.083680187,854709.882586549,†,
,Neonatal birth hospitalization,18,24.0320427236,2.3888888889,43,57.4098798398,2400.1650787604,43202.9714176866,†,
,Nonmaternal/nonneonatal hospitalization,1957,369.943289225,5.0975983648,9976,1885.8223062382,19556.417575732,38271909.1957076,†,
Type of substance use disorder,Alcohol-related disorders,416,647.6925951299,5.5480769231,2308,3593.4483402877,20959.1173700302,8718992.82593258,135.7506512103,
,Cannabis-related disorders,194,302.0489506134,4.324742268,839,1306.2838637354,15172.4676474754,2943458.72361023,45.8282793114,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,117,182.1635423803,5.7008547009,667,1038.4878869029,20937.195636422,2449651.88946137,38.1399372464,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,141,219.5304228685,4.9716312057,701,1091.4243009279,17022.6187085774,2400189.23790942,37.3698268342,
,Miscellaneous substances and addictive disorders,103,160.3661954288,3.4951456311,360,560.5032073239,7830.6179056614,806553.644283122,12.5576640139,
Type of mental disorder,Anxiety disorders,798,1242.4487762347,4.3872180451,3501,5450.893691225,17507.3654086193,13970877.5960782,217.5200472703,
,Bipolar disorders,177,275.5807436009,4.8644067797,861,1340.5368375163,17333.2363444113,3067982.8329608,47.767061608,
,Depressive disorders,927,1443.2957588591,4.7497303128,4403,6855.2656162421,17591.7299875944,16307533.6985,253.9006928209,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,29,45.1516472566,6.2068965517,180,280.251603662,12945.2911168222,375413.442387845,5.8450121814,
,Schizophrenia and related disorders,85,132.3410350626,6.4588235294,549,854.767391169,25309.8495169415,2151337.20894003,33.4953168235,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,65,101.201967989,5.3230769231,346,538.7058603724,12747.2073832985,828568.479914408,12.9004247355,
,Trauma- and stressor-related disorders,160,249.1125365884,6.125,980,1525.814286604,20857.5365134627,3337205.84215403,51.9587382785,
,Miscellaneous mental disorders,116,180.6065890266,3.4396551724,399,621.2243881173,8824.2428926186,1023612.17554375,15.9371640958,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lake, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Lake, Oregon",,222,2811.194124351,5.6891891892,1263,15993.4152209699,20138.756250303,4470803.88756727,566.1395324259,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,22,998.1851179673,4.0454545455,89,4038.112522686,13593.479663639,299056.552600059,135.6880910164,
,45-64,90,3706.7545304777,6.1444444444,553,22775.9472817133,23101.9196360388,2079172.76724349,856.3314527362,
,65-84,103,5438.2259767687,5.6213592233,579,30570.2217529039,19535.9876085225,2012206.72367782,1062.411152945,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,102,2424.5305443309,5.3333333333,544,12930.8295697646,17853.6716763754,1821074.51099029,432.8677230783,
,Female,120,3252.0325203252,5.9916666667,719,19485.0948509485,22081.0781381415,2649729.37657698,718.0838418908,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,126,†,5.8968253968,743,†,20048.0921393524,2526059.6095584,†,
,Medicaid,52,†,6.5576923077,341,†,23911.331189598,1243389.22185909,†,
,Private insurance,17,†,3.4117647059,58,†,13686.9469928733,232678.098878847,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,23,†,4.5217391304,104,†,18560.3170936556,426887.29315408,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,217,261.4457831325,5.7419354839,1246,1501.2048192771,20447.9407247205,4437203.13726436,†,
Type of substance use disorder,Alcohol-related disorders,43,544.5105736356,5.1395348837,221,2798.5310877548,17854.0920148714,767725.956639474,97.2174188476,
,Cannabis-related disorders,21,265.9237685197,6.0476190476,127,1608.2056477143,23577.3969049668,495125.335004304,62.6979023685,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,23,291.249841712,5.7391304348,132,1671.5208306952,22874.5247461781,526114.069162096,66.6220171156,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,73,924.4016715208,5.1506849315,376,4761.3017601621,20546.6369694156,1499904.49876733,189.9334555866,
,Bipolar disorders,28,354.5650246929,5.5,154,1950.1076358111,21350.9175040585,597825.690113639,75.7028859204,
,Depressive disorders,73,924.4016715208,6.6712328767,487,6166.8988223376,21859.9636433618,1595777.34596541,202.0738693131,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,15,189.9455489426,5.2666666667,79,1000.3798910979,21271.0625990227,319065.938985341,40.4034366196,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,227.9346587312,8.2777777778,149,1886.7924528302,19837.2282904773,357070.109228591,45.2159186056,
,Trauma- and stressor-related disorders,20,253.2607319235,3.55,71,899.0755983285,14403.4280023539,288068.560047078,36.4782271808,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lane, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Lane, Oregon",,12135,3351.2286457557,5.398104656,65506,18090.2829558195,13987.0695546209,169733089.045324,468.7386816162,
Age group,<1,127,3581.5002820079,5.7874015748,735,20727.5803722504,7539.6183446795,957531.529774293,270.031452277,
,1-17,200,306.7296484878,6.13,1226,1880.2527452304,12634.9021066089,2526980.42132177,38.7549908184,
,18-44,2827,2115.9546121374,5.5560665016,15707,11756.384539385,12947.5537279303,36602734.3888589,273.9643602651,
,45-64,4418,4677.9538981184,5.5061113626,24326,25757.335112184,15021.5129668915,66365044.287727,702.6994513911,
,65-84,4562,6985.2547122142,5.1525646646,23506,35991.9766035309,13869.477311034,63272555.4929373,968.8183174285,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5275,2968.0686453791,5.8454976303,30835,17349.8382332254,14950.4345670861,78863542.3413794,443.7391607336,
,Female,6858,3719.4721798884,5.0549722951,34667,18801.8288218417,13248.8068776503,90860317.5669262,492.7856859813,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,5899,†,5.3848109849,31765,†,14074.4147259277,83024972.4682478,†,
,Medicaid,3728,†,5.8162553648,21683,†,13781.7538491887,51378378.3497757,†,
,Private insurance,1783,†,4.5737521032,8155,†,13292.960668922,23701348.872688,†,
,Uninsured,177,†,4.5480225989,805,†,12282.5487509372,2174011.12891589,†,
,Other,547,†,5.6563071298,3094,†,17258.809545681,9440568.82148752,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,407,124.6554364472,2.628992629,1070,327.7182235835,6175.8179952179,2513557.92405368,†,
,Neonatal birth hospitalization,124,37.5302663438,5.3870967742,668,202.1791767554,5653.7574950965,701065.929391969,†,
,Nonmaternal/nonneonatal hospitalization,11604,399.1194882025,5.4953464323,63768,2193.299855541,14350.0917952326,166518465.191879,†,
Type of substance use disorder,Alcohol-related disorders,2139,590.7110072741,5.523141655,11814,3262.5805703302,14009.8200669163,29967005.1231341,82.7575492346,
,Cannabis-related disorders,1195,330.0138633439,6.2025104603,7412,2046.9144394183,13278.6604018229,15867999.1801784,43.8214201924,
,Neonatal abstinence syndrome,26,7.1802179472,13.5384615385,352,97.2091045164,14411.4466703633,374697.613429446,1.0347732803,
,Opioid-related disorders,2378,656.7137799429,5.4936921783,13064,3607.7833562548,14409.8627403206,34266653.5964825,94.6315542865,
,Sedative-related disorders,59,16.2935714956,7.5593220339,446,123.1683540179,16412.6058742744,968343.746582192,2.6741996724,
,Stimulant-related disorders,863,238.3280034023,6.16801854,5323,1470.0115435812,14363.3370998303,12395559.9171536,34.231854532,
,Miscellaneous substances and addictive disorders,392,108.2555936659,5.487244898,2151,594.024954019,9917.8994951623,3887816.60210361,10.7366809777,
Type of mental disorder,Anxiety disorders,4049,1118.1808641668,5.1839960484,20990,5796.6451812453,13891.7147689138,56247553.0993323,155.3344962506,
,Bipolar disorders,1218,336.3655946049,5.9039408867,7191,1985.8825868668,13238.2199124503,16124151.8533644,44.5288171236,
,Depressive disorders,4984,1376.3925480384,4.8533306581,24189,6680.0881509834,13250.9277416495,66042623.8643814,182.384781982,
,"Disruptive, impulse-control, and conduct disorders",33,9.1133535484,8.696969697,287,79.2585596483,15064.4132227751,497125.63635158,1.372873237,
,Eating disorders,83,22.9214649854,9.1927710843,763,210.7117805284,15633.0817422789,1297545.78460915,3.5833313577,
,Obsessive-compulsive disorders,75,20.7121671555,7.4133333333,556,153.5461991792,16564.3307260738,1242324.80445554,3.4308318682,
,Personality disorders,374,103.2846735486,9.2593582888,3463,956.3497981254,15954.7446622346,5967074.50367577,16.4788059399,
,Schizophrenia and related disorders,881,243.2989235196,10.7797956867,9497,2622.7126863405,18475.8613179127,16277233.8210811,44.9515716975,
,Somatic symptom disorders,60,16.5697337244,7.2,432,119.3020828155,12077.0811350849,724624.868105096,2.0011401858,
,Suicidal ideation or attempt,659,181.9909087394,7.2928679818,4806,1327.2356713228,13274.0426572578,8747594.11113293,24.1575508584,
,Trauma- and stressor-related disorders,1129,311.7871562471,6.2134632418,7015,1937.2780346086,14629.3082801223,16516489.0482581,45.6123042652,
,Miscellaneous mental disorders,429,118.4735961293,3.8275058275,1642,453.4583795905,8158.4984359756,3499995.82903353,9.6656664873,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lincoln, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Lincoln, Oregon",,1783,3776.7422156323,5.2232192933,9313,19726.7528066087,18564.1668591262,33099909.5098221,701.120726749,
Age group,<1,36,7964.6017699115,4.4166666667,159,35176.9911504424,10773.1159726066,387832.175013839,858.0357854288,
,1-17,11,142.6348547718,7.5454545455,83,1076.244813278,10244.5462625845,112690.008888429,14.6122936837,
,18-44,361,2891.2381867692,4.4764542936,1616,12942.4955950664,14185.0898030678,5120817.4189075,410.1247332138,
,45-64,613,4160.7276182719,5.4061990212,3314,22493.7215774112,20129.2005817559,12339199.9566163,837.5212079425,
,65-84,762,6442.8849243257,5.4343832021,4141,35013.1056058172,19867.9395674488,15139369.950396,1280.0684831653,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,777,3380.465520992,5.7747747748,4487,19521.4270176201,20222.4661916186,15712856.2308876,683.6134971019,
,Female,1004,4144.4788441692,4.7908366534,4810,19855.5211558307,17247.3844041676,17316373.9417843,714.8141978033,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,912,†,5.3497807018,4879,†,18677.3089709938,17033705.7815464,†,
,Medicaid,499,†,5.6593186373,2824,†,19102.8347504663,9532314.54048271,†,
,Private insurance,243,†,3.9917695473,970,†,17660.5836314515,4291521.82244273,†,
,Uninsured,28,†,3.5357142857,99,†,14332.1027363093,401298.876616661,†,
,Other,101,†,5.3564356436,541,†,18228.4008785509,1841068.48873364,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,121,282.7102803738,2.4628099174,298,696.261682243,9711.7366265157,1175120.13180839,†,
,Neonatal birth hospitalization,35,83.932853717,4.0857142857,143,342.9256594724,7852.1133460623,274823.96711218,†,
,Nonmaternal/nonneonatal hospitalization,1627,407.6672513155,5.4529809465,8872,2223.0017539464,19452.9596870937,31649965.4109015,†,
Type of substance use disorder,Alcohol-related disorders,452,957.4242745181,4.935840708,2231,4725.69370896,18369.4685114063,8302999.76715566,175.8737506282,
,Cannabis-related disorders,195,413.0480830333,4.6717948718,911,1929.6759161195,15212.0985156816,2966359.21055793,62.8332813082,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,161,341.0294429146,5.3416149068,860,1821.6479559415,19746.1537861332,3179130.75956745,67.3401982539,
,Sedative-related disorders,13,27.5365388689,6.6923076923,87,184.2829908918,16085.3256139152,209109.232980897,4.4293419399,
,Stimulant-related disorders,76,160.9828426181,5.7236842105,435,921.4149544588,19230.4164950776,1461511.6536259,30.9576711211,
,Miscellaneous substances and addictive disorders,143,302.9019275577,3.3006993007,472,999.7881804702,10183.6844314006,1456266.87369029,30.8465764391,
Type of mental disorder,Anxiety disorders,710,1503.9186613006,5.4563380282,3874,8205.8885829273,20010.3723822018,14207364.3913633,300.9397244517,
,Bipolar disorders,152,321.9656852362,6.6447368421,1010,2139.3772505825,15935.5738668901,2422207.22776729,51.3070795969,
,Depressive disorders,821,1739.0383393349,5.3118148599,4361,9237.4496928617,18325.5322170746,15045261.9502183,318.6880311421,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,28,59.309468333,9.3214285714,261,552.8489726753,13892.6129010223,388993.161228625,8.2396348492,
,Schizophrenia and related disorders,62,131.3281084516,12.3548387097,766,1622.5375979665,18270.8030418157,1132789.78859257,23.9947000337,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,83,175.8102097013,8.8554216867,735,1556.8735437407,16053.1493994956,1332411.40015814,28.2230756229,
,Trauma- and stressor-related disorders,161,341.0294429146,6.4534161491,1039,2200.8049142131,17724.9498536234,2853716.92643337,60.4472977427,
,Miscellaneous mental disorders,80,169.4556238085,3.3375,267,565.5581444609,10798.1207984769,863849.663878152,18.2980229587,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Linn, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Linn, Oregon",,3933,3053.4291880813,4.9755911518,19569,15192.6152508423,18328.7622764986,72087022.0334692,559.6557771646,
Age group,<1,49,3099.3042378242,4.7551020408,233,14737.5079063883,12345.5151321206,604930.241473911,382.625073671,
,1-17,42,150.4028648165,5.0952380952,214,766.3384064458,15117.8376097077,634949.179607724,22.7376608633,
,18-44,988,2343.0644817037,4.8329959514,4775,11324.0211539829,15019.7243337357,14839487.6417309,351.9218261136,
,45-64,1451,4277.4600554213,5.3128876637,7709,22725.6647603325,20426.8483628432,29639356.9744856,873.7502793021,
,65-84,1403,6044.5478436948,4.7312900927,6638,28598.509327474,18794.2252289173,26368297.996171,1136.0259358137,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1673,2624.6430924665,5.3945008966,9025,14158.639515547,19626.0628374219,32834403.1270069,515.1141025855,
,Female,2260,3473.5030124185,4.6654867257,10544,16205.5821959916,17368.4154453373,39252618.9064623,603.2924337032,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1877,†,5.1060202451,9584,†,19149.0208078673,35942712.056367,†,
,Medicaid,1145,†,4.8419213974,5544,†,16253.653784414,18610433.583154,†,
,Private insurance,657,†,4.4946727549,2953,†,17968.0380703765,11805001.0122374,†,
,Uninsured,65,†,3.9230769231,255,†,15167.8200743863,985908.304835115,†,
,Other,189,†,6.5238095238,1233,†,25095.0638988128,4742967.07687563,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,235,159.2140921409,2.6,611,413.9566395664,7140.1368839474,1677932.16772763,†,
,Neonatal birth hospitalization,47,31.8644067797,4.5744680851,215,145.7627118644,6180.1686894922,290467.928406132,†,
,Nonmaternal/nonneonatal hospitalization,3651,382.2636373155,5.1336620104,18743,1962.4123128468,19205.3196212915,70118621.9373354,†,
Type of substance use disorder,Alcohol-related disorders,850,659.9071471826,5.0282352941,4274,3318.168408304,18148.8098661732,15426488.3862472,119.7652934355,
,Cannabis-related disorders,353,274.0555564182,4.6515580737,1642,1274.7853360868,13310.859878412,4698733.53707946,36.4791511038,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,324,251.541077279,5.3796296296,1743,1353.1978323991,20145.0871471459,6527008.23567529,50.6731692287,
,Sedative-related disorders,16,12.421781594,7.4375,119,92.3870006056,20281.8838989243,324510.142382789,2.5193713211,
,Stimulant-related disorders,267,207.2884803503,5.2434456929,1400,1086.9058894772,18548.7028600452,4952503.66363207,38.4493242833,
,Miscellaneous substances and addictive disorders,207,160.7067993727,3.7922705314,785,609.4436594569,9230.9907174238,1910815.07850671,14.8348297324,
Type of mental disorder,Anxiety disorders,1381,1072.1550238343,5.0282404055,6944,5391.0532118069,19725.3323329483,27240683.9518017,211.4861415757,
,Bipolar disorders,389,302.0045650047,5.9460154242,2313,1795.7238016862,16904.5536154428,6575871.35640725,51.0525236123,
,Depressive disorders,1803,1399.7795133767,4.7293399889,8527,6620.0332282658,18159.4219202029,32741437.7221258,254.1918677866,
,"Disruptive, impulse-control, and conduct disorders",12,9.3163361955,12.75,153,118.7832864929,32820.2703163726,393843.243796472,3.057646723,
,Eating disorders,15,11.6454202444,8.2,123,95.4924460041,18095.0712844843,271426.069267264,2.1072470946,
,Obsessive-compulsive disorders,23,17.8563110414,5.1304347826,118,91.6106392559,17021.3264768129,391490.508966697,3.0393809991,
,Personality disorders,60,46.5816809776,6.6166666667,397,308.2154558017,11961.2178278948,717673.069673689,5.5717363296,
,Schizophrenia and related disorders,204,158.3777153238,9.7843137255,1996,1549.6172538546,17598.9254036746,3590180.78234963,27.8727759759,
,Somatic symptom disorders,15,11.6454202444,4.9333333333,74,57.4507398724,15138.7537200738,227081.305801107,1.7629714905,
,Suicidal ideation or attempt,191,148.2850177787,6.4921465969,1240,962.6880735369,13372.9643094886,2554236.18311232,19.8301025039,
,Trauma- and stressor-related disorders,364,282.5955312641,5.6895604396,2071,1607.8443550766,16859.9772170986,6137031.7070239,47.6455421877,
,Miscellaneous mental disorders,177,137.4159588839,3.4689265537,614,476.6858686707,9455.2372219712,1673576.98828889,12.9930048933,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Marion, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Marion, Oregon",,8532,2554.0322097827,5.3755274262,45864,13729.2701909836,16693.5303188186,142429200.68016,426.3581412925,
Age group,<1,123,2664.0675763483,4.6178861789,568,12302.3608403725,6441.2057062203,792268.30186509,171.5980727453,
,1-17,154,192.2548750343,9.0714285714,1397,1744.0263663829,33877.4987336758,5217134.80498608,65.1311428552,
